profile_id,instrument_symbol,contract_code,period,contract_role,candidate_status,market_data_file_id,data_version,rulebook_rank,block_reason,file_path,quality_status,disposition,evidence_source,target_start,target_end,target_ranges,coverage_start,coverage_end,covers_target,selection_reason,checksum_status,sealing_status,lineage_status
long_horizon_daily_v1,jm,JM2605,1d,actual_contract,current,86666,rq_acb_jm_JM2605_1d_20251205_20260415_v1,1,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=jm/contract=JM2605/JM2605_1d_20251205_20260415.parquet,passed,,rulebook,2025-12-05,2026-04-15,"[[""2025-12-05"",""2026-04-15""]]",2025-12-05,2026-04-15,True,covers_target_canonical_current,checksum_matched,verified,not_required
