product,contract_code,period,market_data_file_id,data_version,quality_status,file_path,start_time,end_time,duplicate_group_size,decision,current_market_data_file_id
p,p.MAIN,1w,55891,rqdata_p_standard_1w_20230103_20260711_v2,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=p/contract=p.MAIN/p_MAIN_1w_20230103_20260711_v2.parquet,2023-01-06T00:00:00+00:00,2026-07-10T00:00:00+00:00,2,keep_primary,55891
p,p.MAIN,1w,79799,rqdata_p_standard_1w_20071029_20260711_v2,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=p/contract=p.MAIN/p_MAIN_1w_20071029_20260711_v2.parquet,2007-11-02T00:00:00+00:00,2026-07-10T00:00:00+00:00,2,mark_superseded,55891
pb,pb.MAIN,1w,55893,rqdata_pb_standard_1w_20230103_20260711_v2,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=pb/contract=pb.MAIN/pb_MAIN_1w_20230103_20260711_v2.parquet,2023-01-06T00:00:00+00:00,2026-07-10T00:00:00+00:00,2,keep_primary,55893
pb,pb.MAIN,1w,79800,rqdata_pb_standard_1w_20110324_20260711_v2,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=pb/contract=pb.MAIN/pb_MAIN_1w_20110324_20260711_v2.parquet,2011-03-25T00:00:00+00:00,2026-07-10T00:00:00+00:00,2,mark_superseded,55893
pm,pm.MAIN,1w,55905,rqdata_pm_standard_1w_20230103_20260711_v2,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=CZCE/symbol=pm/contract=pm.MAIN/pm_MAIN_1w_20230103_20260711_v2.parquet,2023-01-06T00:00:00+00:00,2026-07-10T00:00:00+00:00,2,keep_primary,55905
pm,pm.MAIN,1w,79801,rqdata_pm_standard_1w_20120117_20260711_v2,warning,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=CZCE/symbol=pm/contract=pm.MAIN/pm_MAIN_1w_20120117_20260711_v2.parquet,2012-01-20T00:00:00+00:00,2026-07-10T00:00:00+00:00,2,mark_superseded,55905
pp,pp.MAIN,1w,55907,rqdata_pp_standard_1w_20230103_20260711_v2,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=pp/contract=pp.MAIN/pp_MAIN_1w_20230103_20260711_v2.parquet,2023-01-06T00:00:00+00:00,2026-07-10T00:00:00+00:00,2,keep_primary,55907
pp,pp.MAIN,1w,79802,rqdata_pp_standard_1w_20140228_20260711_v2,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=pp/contract=pp.MAIN/pp_MAIN_1w_20140228_20260711_v2.parquet,2014-02-28T00:00:00+00:00,2026-07-10T00:00:00+00:00,2,mark_superseded,55907
rb,rb.MAIN,1w,55919,rqdata_rb_standard_1w_20230103_20260711_v2,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=rb/contract=rb.MAIN/rb_MAIN_1w_20230103_20260711_v2.parquet,2023-01-06T00:00:00+00:00,2026-07-10T00:00:00+00:00,2,keep_primary,55919
rb,rb.MAIN,1w,79803,rqdata_rb_standard_1w_20090327_20260711_v2,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=rb/contract=rb.MAIN/rb_MAIN_1w_20090327_20260711_v2.parquet,2009-03-27T00:00:00+00:00,2026-07-10T00:00:00+00:00,2,mark_superseded,55919
ri,ri.MAIN,1w,55921,rqdata_ri_standard_1w_20230103_20260711_v2,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=CZCE/symbol=ri/contract=ri.MAIN/ri_MAIN_1w_20230103_20260711_v2.parquet,2023-01-06T00:00:00+00:00,2026-07-10T00:00:00+00:00,2,keep_primary,55921
ri,ri.MAIN,1w,79804,rqdata_ri_standard_1w_20120724_20260711_v2,warning,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=CZCE/symbol=ri/contract=ri.MAIN/ri_MAIN_1w_20120724_20260711_v2.parquet,2012-07-27T00:00:00+00:00,2026-07-10T00:00:00+00:00,2,mark_superseded,55921
rm,rm.MAIN,1w,55923,rqdata_rm_standard_1w_20230103_20260711_v2,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=CZCE/symbol=rm/contract=rm.MAIN/rm_MAIN_1w_20230103_20260711_v2.parquet,2023-01-06T00:00:00+00:00,2026-07-10T00:00:00+00:00,2,keep_primary,55923
rm,rm.MAIN,1w,79805,rqdata_rm_standard_1w_20121228_20260711_v2,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=CZCE/symbol=rm/contract=rm.MAIN/rm_MAIN_1w_20121228_20260711_v2.parquet,2012-12-28T00:00:00+00:00,2026-07-10T00:00:00+00:00,2,mark_superseded,55923
rr,rr.MAIN,1w,55925,rqdata_rr_standard_1w_20230103_20260711_v2,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=rr/contract=rr.MAIN/rr_MAIN_1w_20230103_20260711_v2.parquet,2023-01-06T00:00:00+00:00,2026-07-10T00:00:00+00:00,2,keep_primary,55925
rr,rr.MAIN,1w,79806,rqdata_rr_standard_1w_20190816_20260711_v2,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=rr/contract=rr.MAIN/rr_MAIN_1w_20190816_20260711_v2.parquet,2019-08-16T00:00:00+00:00,2026-07-10T00:00:00+00:00,2,mark_superseded,55925
rs,rs.MAIN,1d,55926,rqdata_rs_standard_1d_20230103_20260711_v2,warning,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CZCE/symbol=rs/contract=rs.MAIN/rs_MAIN_1d_20230103_20260711_v2.parquet,2023-01-03T00:00:00+00:00,2026-07-10T00:00:00+00:00,2,keep_primary,55926
rs,rs.MAIN,1d,82658,rqdata_rs_standard_1d_20230103_20260707_v2,warning,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CZCE/symbol=rs/contract=rs.MAIN/rs_MAIN_1d_20230103_20260707_v2.parquet,2023-01-03T00:00:00+00:00,2026-07-07T00:00:00+00:00,2,mark_superseded,55926
rs,rs.MAIN,1w,55927,rqdata_rs_standard_1w_20230103_20260711_v2,warning,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=CZCE/symbol=rs/contract=rs.MAIN/rs_MAIN_1w_20230103_20260711_v2.parquet,2023-01-06T00:00:00+00:00,2026-07-10T00:00:00+00:00,3,keep_primary,55927
rs,rs.MAIN,1w,82663,rqdata_rs_standard_1w_20230103_20260707_v2,warning,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=CZCE/symbol=rs/contract=rs.MAIN/rs_MAIN_1w_20230103_20260707_v2.parquet,2023-01-06T00:00:00+00:00,2026-07-03T00:00:00+00:00,3,mark_superseded,55927
rs,rs.MAIN,1w,79807,rqdata_rs_standard_1w_20121228_20260711_v2,warning,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=CZCE/symbol=rs/contract=rs.MAIN/rs_MAIN_1w_20121228_20260711_v2.parquet,2012-12-28T00:00:00+00:00,2026-07-10T00:00:00+00:00,3,mark_superseded,55927
ru,ru.MAIN,1w,55929,rqdata_ru_standard_1w_20230103_20260711_v2,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=ru/contract=ru.MAIN/ru_MAIN_1w_20230103_20260711_v2.parquet,2023-01-06T00:00:00+00:00,2026-07-10T00:00:00+00:00,2,keep_primary,55929
ru,ru.MAIN,1w,82668,rqdata_ru_standard_1w_20000104_20260711_v2,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=ru/contract=ru.MAIN/ru_MAIN_1w_20000104_20260711_v2.parquet,2000-01-07T00:00:00+00:00,2026-07-10T00:00:00+00:00,2,mark_superseded,55929
sa,sa.MAIN,1w,55931,rqdata_sa_standard_1w_20230103_20260711_v2,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=CZCE/symbol=sa/contract=sa.MAIN/sa_MAIN_1w_20230103_20260711_v2.parquet,2023-01-06T00:00:00+00:00,2026-07-10T00:00:00+00:00,2,keep_primary,55931
sa,sa.MAIN,1w,79809,rqdata_sa_standard_1w_20191206_20260711_v2,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=CZCE/symbol=sa/contract=sa.MAIN/sa_MAIN_1w_20191206_20260711_v2.parquet,2019-12-06T00:00:00+00:00,2026-07-10T00:00:00+00:00,2,mark_superseded,55931
sc,sc.MAIN,1w,55933,rqdata_sc_standard_1w_20230103_20260711_v2,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=INE/symbol=sc/contract=sc.MAIN/sc_MAIN_1w_20230103_20260711_v2.parquet,2023-01-06T00:00:00+00:00,2026-07-10T00:00:00+00:00,2,keep_primary,55933
sc,sc.MAIN,1w,79810,rqdata_sc_standard_1w_20180326_20260711_v2,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=INE/symbol=sc/contract=sc.MAIN/sc_MAIN_1w_20180326_20260711_v2.parquet,2018-03-30T00:00:00+00:00,2026-07-10T00:00:00+00:00,2,mark_superseded,55933
sf,sf.MAIN,1w,55935,rqdata_sf_standard_1w_20230103_20260711_v2,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=CZCE/symbol=sf/contract=sf.MAIN/sf_MAIN_1w_20230103_20260711_v2.parquet,2023-01-06T00:00:00+00:00,2026-07-10T00:00:00+00:00,2,keep_primary,55935
sf,sf.MAIN,1w,79811,rqdata_sf_standard_1w_20140808_20260711_v2,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=CZCE/symbol=sf/contract=sf.MAIN/sf_MAIN_1w_20140808_20260711_v2.parquet,2014-08-08T00:00:00+00:00,2026-07-10T00:00:00+00:00,2,mark_superseded,55935
sm,sm.MAIN,1w,55941,rqdata_sm_standard_1w_20230103_20260711_v2,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=CZCE/symbol=sm/contract=sm.MAIN/sm_MAIN_1w_20230103_20260711_v2.parquet,2023-01-06T00:00:00+00:00,2026-07-10T00:00:00+00:00,2,keep_primary,55941
sm,sm.MAIN,1w,79812,rqdata_sm_standard_1w_20140808_20260711_v2,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=CZCE/symbol=sm/contract=sm.MAIN/sm_MAIN_1w_20140808_20260711_v2.parquet,2014-08-08T00:00:00+00:00,2026-07-10T00:00:00+00:00,2,mark_superseded,55941
sn,sn.MAIN,1w,55943,rqdata_sn_standard_1w_20230103_20260711_v2,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=sn/contract=sn.MAIN/sn_MAIN_1w_20230103_20260711_v2.parquet,2023-01-06T00:00:00+00:00,2026-07-10T00:00:00+00:00,2,keep_primary,55943
sn,sn.MAIN,1w,79813,rqdata_sn_standard_1w_20150327_20260711_v2,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=sn/contract=sn.MAIN/sn_MAIN_1w_20150327_20260711_v2.parquet,2015-03-27T00:00:00+00:00,2026-07-10T00:00:00+00:00,2,mark_superseded,55943
sp,sp.MAIN,1w,55945,rqdata_sp_standard_1w_20230103_20260711_v2,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=sp/contract=sp.MAIN/sp_MAIN_1w_20230103_20260711_v2.parquet,2023-01-06T00:00:00+00:00,2026-07-10T00:00:00+00:00,2,keep_primary,55945
sp,sp.MAIN,1w,79814,rqdata_sp_standard_1w_20181127_20260711_v2,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=sp/contract=sp.MAIN/sp_MAIN_1w_20181127_20260711_v2.parquet,2018-11-30T00:00:00+00:00,2026-07-10T00:00:00+00:00,2,mark_superseded,55945
sr,sr.MAIN,1w,55947,rqdata_sr_standard_1w_20230103_20260711_v2,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=CZCE/symbol=sr/contract=sr.MAIN/sr_MAIN_1w_20230103_20260711_v2.parquet,2023-01-06T00:00:00+00:00,2026-07-10T00:00:00+00:00,2,keep_primary,55947
sr,sr.MAIN,1w,79815,rqdata_sr_standard_1w_20060106_20260711_v2,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=CZCE/symbol=sr/contract=sr.MAIN/sr_MAIN_1w_20060106_20260711_v2.parquet,2006-01-06T00:00:00+00:00,2026-07-10T00:00:00+00:00,2,mark_superseded,55947
ss,ss.MAIN,1w,55949,rqdata_ss_standard_1w_20230103_20260711_v2,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=ss/contract=ss.MAIN/ss_MAIN_1w_20230103_20260711_v2.parquet,2023-01-06T00:00:00+00:00,2026-07-10T00:00:00+00:00,2,keep_primary,55949
ss,ss.MAIN,1w,79816,rqdata_ss_standard_1w_20190925_20260711_v2,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=ss/contract=ss.MAIN/ss_MAIN_1w_20190925_20260711_v2.parquet,2019-09-27T00:00:00+00:00,2026-07-10T00:00:00+00:00,2,mark_superseded,55949
t,t.MAIN,1w,55951,rqdata_t_standard_1w_20230103_20260711_v2,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=CFFEX/symbol=t/contract=t.MAIN/t_MAIN_1w_20230103_20260711_v2.parquet,2023-01-06T00:00:00+00:00,2026-07-10T00:00:00+00:00,2,keep_primary,55951
t,t.MAIN,1w,79817,rqdata_t_standard_1w_20150320_20260711_v2,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=CFFEX/symbol=t/contract=t.MAIN/t_MAIN_1w_20150320_20260711_v2.parquet,2015-03-20T00:00:00+00:00,2026-07-10T00:00:00+00:00,2,mark_superseded,55951
ta,ta.MAIN,1w,55953,rqdata_ta_standard_1w_20230103_20260711_v2,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=CZCE/symbol=ta/contract=ta.MAIN/ta_MAIN_1w_20230103_20260711_v2.parquet,2023-01-06T00:00:00+00:00,2026-07-10T00:00:00+00:00,2,keep_primary,55953
ta,ta.MAIN,1w,79818,rqdata_ta_standard_1w_20061218_20260711_v2,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=CZCE/symbol=ta/contract=ta.MAIN/ta_MAIN_1w_20061218_20260711_v2.parquet,2006-12-22T00:00:00+00:00,2026-07-10T00:00:00+00:00,2,mark_superseded,55953
tf,tf.MAIN,1w,55955,rqdata_tf_standard_1w_20230103_20260711_v2,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=CFFEX/symbol=tf/contract=tf.MAIN/tf_MAIN_1w_20230103_20260711_v2.parquet,2023-01-06T00:00:00+00:00,2026-07-10T00:00:00+00:00,2,keep_primary,55955
tf,tf.MAIN,1w,79819,rqdata_tf_standard_1w_20130906_20260711_v2,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=CFFEX/symbol=tf/contract=tf.MAIN/tf_MAIN_1w_20130906_20260711_v2.parquet,2013-09-06T00:00:00+00:00,2026-07-10T00:00:00+00:00,2,mark_superseded,55955
ts,ts.MAIN,1w,55959,rqdata_ts_standard_1w_20230103_20260711_v2,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=CFFEX/symbol=ts/contract=ts.MAIN/ts_MAIN_1w_20230103_20260711_v2.parquet,2023-01-06T00:00:00+00:00,2026-07-10T00:00:00+00:00,2,keep_primary,55959
ts,ts.MAIN,1w,79820,rqdata_ts_standard_1w_20180817_20260711_v2,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=CFFEX/symbol=ts/contract=ts.MAIN/ts_MAIN_1w_20180817_20260711_v2.parquet,2018-08-17T00:00:00+00:00,2026-07-10T00:00:00+00:00,2,mark_superseded,55959
ur,ur.MAIN,1w,55961,rqdata_ur_standard_1w_20230103_20260711_v2,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=CZCE/symbol=ur/contract=ur.MAIN/ur_MAIN_1w_20230103_20260711_v2.parquet,2023-01-06T00:00:00+00:00,2026-07-10T00:00:00+00:00,2,keep_primary,55961
ur,ur.MAIN,1w,79821,rqdata_ur_standard_1w_20190809_20260711_v2,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=CZCE/symbol=ur/contract=ur.MAIN/ur_MAIN_1w_20190809_20260711_v2.parquet,2019-08-09T00:00:00+00:00,2026-07-10T00:00:00+00:00,2,mark_superseded,55961
v,v.MAIN,1w,55963,rqdata_v_standard_1w_20230103_20260711_v2,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=v/contract=v.MAIN/v_MAIN_1w_20230103_20260711_v2.parquet,2023-01-06T00:00:00+00:00,2026-07-10T00:00:00+00:00,2,keep_primary,55963
v,v.MAIN,1w,79822,rqdata_v_standard_1w_20090525_20260711_v2,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=v/contract=v.MAIN/v_MAIN_1w_20090525_20260711_v2.parquet,2009-05-27T00:00:00+00:00,2026-07-10T00:00:00+00:00,2,mark_superseded,55963
wh,wh.MAIN,1d,55966,rqdata_wh_standard_1d_20230103_20260711_v2,warning,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CZCE/symbol=wh/contract=wh.MAIN/wh_MAIN_1d_20230103_20260711_v2.parquet,2023-01-03T00:00:00+00:00,2026-07-10T00:00:00+00:00,2,keep_primary,55966
wh,wh.MAIN,1d,82659,rqdata_wh_standard_1d_20230103_20260707_v2,warning,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CZCE/symbol=wh/contract=wh.MAIN/wh_MAIN_1d_20230103_20260707_v2.parquet,2023-01-03T00:00:00+00:00,2026-07-07T00:00:00+00:00,2,mark_superseded,55966
wh,wh.MAIN,1w,55967,rqdata_wh_standard_1w_20230103_20260711_v2,warning,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=CZCE/symbol=wh/contract=wh.MAIN/wh_MAIN_1w_20230103_20260711_v2.parquet,2023-01-06T00:00:00+00:00,2026-07-10T00:00:00+00:00,3,keep_primary,55967
wh,wh.MAIN,1w,82664,rqdata_wh_standard_1w_20230103_20260707_v2,warning,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=CZCE/symbol=wh/contract=wh.MAIN/wh_MAIN_1w_20230103_20260707_v2.parquet,2023-01-06T00:00:00+00:00,2026-07-03T00:00:00+00:00,3,mark_superseded,55967
wh,wh.MAIN,1w,79823,rqdata_wh_standard_1w_20120724_20260711_v2,warning,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=CZCE/symbol=wh/contract=wh.MAIN/wh_MAIN_1w_20120724_20260711_v2.parquet,2012-07-27T00:00:00+00:00,2026-07-10T00:00:00+00:00,3,mark_superseded,55967
wr,wr.MAIN,1d,55968,rqdata_wr_standard_1d_20230103_20260711_v2,warning,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=SHFE/symbol=wr/contract=wr.MAIN/wr_MAIN_1d_20230103_20260711_v2.parquet,2023-01-03T00:00:00+00:00,2026-07-10T00:00:00+00:00,2,keep_primary,55968
wr,wr.MAIN,1d,82662,rqdata_wr_standard_1d_20230103_20260707_v2,warning,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=SHFE/symbol=wr/contract=wr.MAIN/wr_MAIN_1d_20230103_20260707_v2.parquet,2023-01-03T00:00:00+00:00,2026-07-07T00:00:00+00:00,2,mark_superseded,55968
wr,wr.MAIN,1w,55969,rqdata_wr_standard_1w_20230103_20260711_v2,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=wr/contract=wr.MAIN/wr_MAIN_1w_20230103_20260711_v2.parquet,2023-01-06T00:00:00+00:00,2026-07-10T00:00:00+00:00,2,keep_primary,55969
wr,wr.MAIN,1w,79824,rqdata_wr_standard_1w_20090327_20260711_v2,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=wr/contract=wr.MAIN/wr_MAIN_1w_20090327_20260711_v2.parquet,2009-03-27T00:00:00+00:00,2026-07-10T00:00:00+00:00,2,mark_superseded,55969
y,y.MAIN,1w,55971,rqdata_y_standard_1w_20230103_20260711_v2,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=y/contract=y.MAIN/y_MAIN_1w_20230103_20260711_v2.parquet,2023-01-06T00:00:00+00:00,2026-07-10T00:00:00+00:00,2,keep_primary,55971
y,y.MAIN,1w,79825,rqdata_y_standard_1w_20060109_20260711_v2,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=y/contract=y.MAIN/y_MAIN_1w_20060109_20260711_v2.parquet,2006-01-13T00:00:00+00:00,2026-07-10T00:00:00+00:00,2,mark_superseded,55971
zc,zc.MAIN,1d,55972,rqdata_zc_standard_1d_20230103_20260711_v2,warning,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CZCE/symbol=zc/contract=zc.MAIN/zc_MAIN_1d_20230103_20260711_v2.parquet,2023-01-03T00:00:00+00:00,2026-07-10T00:00:00+00:00,2,keep_primary,55972
zc,zc.MAIN,1d,82660,rqdata_zc_standard_1d_20230103_20260707_v2,warning,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CZCE/symbol=zc/contract=zc.MAIN/zc_MAIN_1d_20230103_20260707_v2.parquet,2023-01-03T00:00:00+00:00,2026-07-07T00:00:00+00:00,2,mark_superseded,55972
zc,zc.MAIN,1w,55973,rqdata_zc_standard_1w_20230103_20260711_v2,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=CZCE/symbol=zc/contract=zc.MAIN/zc_MAIN_1w_20230103_20260711_v2.parquet,2023-01-06T00:00:00+00:00,2026-07-10T00:00:00+00:00,2,keep_primary,55973
zc,zc.MAIN,1w,79826,rqdata_zc_standard_1w_20150518_20260711_v2,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=CZCE/symbol=zc/contract=zc.MAIN/zc_MAIN_1w_20150518_20260711_v2.parquet,2015-05-22T00:00:00+00:00,2026-07-10T00:00:00+00:00,2,mark_superseded,55973
zn,zn.MAIN,1w,55975,rqdata_zn_standard_1w_20230103_20260711_v2,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=zn/contract=zn.MAIN/zn_MAIN_1w_20230103_20260711_v2.parquet,2023-01-06T00:00:00+00:00,2026-07-10T00:00:00+00:00,2,keep_primary,55975
zn,zn.MAIN,1w,79827,rqdata_zn_standard_1w_20070326_20260711_v2,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=zn/contract=zn.MAIN/zn_MAIN_1w_20070326_20260711_v2.parquet,2007-03-30T00:00:00+00:00,2026-07-10T00:00:00+00:00,2,mark_superseded,55975
