profile_id,instrument_symbol,contract_code,period,status,previous_market_data_file_id,next_market_data_file_id,previous_data_version,next_data_version,target_start,target_end,covers_target,selection_reason,block_reason
long_horizon_daily_v1,cf,cf.MAIN,1w,would_change,56447,79774,rqdata_cf_standard_1w_20200102_20260711_v2,rqdata_cf_standard_1w_20040601_20260711_v2,2004-06-04,2026-07-10,True,covers_target_canonical_current,
long_horizon_daily_v1,cj,cj.MAIN,1d,would_change,56448,82725,rqdata_cj_standard_1d_20200102_20260711_v2,rqdata_cj_standard_1d_20190430_20260711_v2,2019-04-30,2026-07-10,True,covers_target_canonical_current,
long_horizon_daily_v1,cj,cj.MAIN,1w,would_change,56449,79775,rqdata_cj_standard_1w_20200102_20260711_v2,rqdata_cj_standard_1w_20190430_20260711_v2,2019-04-30,2026-07-10,True,covers_target_canonical_current,
long_horizon_daily_v1,cs,cs.MAIN,1d,would_change,56450,82712,rqdata_cs_standard_1d_20200102_20260711_v2,rqdata_cs_standard_1d_20141219_20260711_v2,2014-12-19,2026-07-10,True,covers_target_canonical_current,
long_horizon_daily_v1,cs,cs.MAIN,1w,would_change,56451,79776,rqdata_cs_standard_1w_20200102_20260711_v2,rqdata_cs_standard_1w_20141219_20260711_v2,2014-12-19,2026-07-10,True,covers_target_canonical_current,
long_horizon_daily_v1,cu,cu.MAIN,1d,would_change,56452,82670,rqdata_cu_standard_1d_20200102_20260711_v2,rqdata_cu_standard_1d_20000104_20260711_v2,2000-01-05,2026-07-10,True,covers_target_canonical_current,
long_horizon_daily_v1,cu,cu.MAIN,1w,would_change,56453,82667,rqdata_cu_standard_1w_20200102_20260711_v2,rqdata_cu_standard_1w_20000104_20260711_v2,2000-01-07,2026-07-10,True,covers_target_canonical_current,
long_horizon_daily_v1,cy,cy.MAIN,1d,would_change,56454,82719,rqdata_cy_standard_1d_20200102_20260711_v2,rqdata_cy_standard_1d_20170818_20260711_v2,2017-08-18,2026-07-10,True,covers_target_canonical_current,
long_horizon_daily_v1,cy,cy.MAIN,1w,would_change,56455,79778,rqdata_cy_standard_1w_20200102_20260711_v2,rqdata_cy_standard_1w_20170818_20260711_v2,2017-08-18,2026-07-10,True,covers_target_canonical_current,
long_horizon_daily_v1,eb,eb.MAIN,1d,would_change,56456,82730,rqdata_eb_standard_1d_20200102_20260711_v2,rqdata_eb_standard_1d_20190926_20260711_v2,2019-09-26,2026-07-10,True,covers_target_canonical_current,
long_horizon_daily_v1,eb,eb.MAIN,1w,would_change,56457,79779,rqdata_eb_standard_1w_20200102_20260711_v2,rqdata_eb_standard_1w_20190926_20260711_v2,2019-09-27,2026-07-10,True,covers_target_canonical_current,
long_horizon_daily_v1,ec,ec.MAIN,1d,would_change,41006,71658,rqdata_ec_standard_1d_20230103_20260707_v2,rqdata_ec_standard_1d_20230103_20260712_v2,2023-08-18,2026-07-10,True,covers_target_canonical_current,
long_horizon_daily_v1,ec,ec.MAIN,1w,would_change,55837,71659,rqdata_ec_standard_1w_20230103_20260711_v2,rqdata_ec_standard_1w_20230103_20260712_v2,2023-08-18,2026-07-10,True,covers_target_canonical_current,
long_horizon_daily_v1,eg,eg.MAIN,1d,would_change,56458,82724,rqdata_eg_standard_1d_20200102_20260711_v2,rqdata_eg_standard_1d_20181210_20260711_v2,2018-12-10,2026-07-10,True,covers_target_canonical_current,
long_horizon_daily_v1,eg,eg.MAIN,1w,would_change,56459,79780,rqdata_eg_standard_1w_20200102_20260711_v2,rqdata_eg_standard_1w_20181210_20260711_v2,2018-12-14,2026-07-10,True,covers_target_canonical_current,
long_horizon_daily_v1,fb,fb.MAIN,1w,would_change,56461,79781,rqdata_fb_standard_1w_20200102_20260711_v2,rqdata_fb_standard_1w_20131206_20260711_v2,2013-12-06,2026-07-10,True,covers_target_canonical_current,
long_horizon_daily_v1,fg,fg.MAIN,1d,would_change,56462,82696,rqdata_fg_standard_1d_20200102_20260711_v2,rqdata_fg_standard_1d_20121203_20260711_v2,2012-12-03,2026-07-10,True,covers_target_canonical_current,
long_horizon_daily_v1,fg,fg.MAIN,1w,would_change,56463,79782,rqdata_fg_standard_1w_20200102_20260711_v2,rqdata_fg_standard_1w_20121203_20260711_v2,2012-12-07,2026-07-10,True,covers_target_canonical_current,
long_horizon_daily_v1,fu,fu.MAIN,1d,would_change,56464,82675,rqdata_fu_standard_1d_20200102_20260711_v2,rqdata_fu_standard_1d_20040825_20260711_v2,2004-08-25,2026-07-10,True,covers_target_canonical_current,
long_horizon_daily_v1,fu,fu.MAIN,1w,would_change,56465,79783,rqdata_fu_standard_1w_20200102_20260711_v2,rqdata_fu_standard_1w_20040825_20260711_v2,2004-08-27,2026-07-10,True,covers_target_canonical_current,
long_horizon_daily_v1,hc,hc.MAIN,1d,would_change,56466,82708,rqdata_hc_standard_1d_20200102_20260711_v2,rqdata_hc_standard_1d_20140321_20260711_v2,2014-03-21,2026-07-10,True,covers_target_canonical_current,
long_horizon_daily_v1,hc,hc.MAIN,1w,would_change,56467,79784,rqdata_hc_standard_1w_20200102_20260711_v2,rqdata_hc_standard_1w_20140321_20260711_v2,2014-03-21,2026-07-10,True,covers_target_canonical_current,
long_horizon_daily_v1,i,i.MAIN,1d,would_change,56468,82702,rqdata_i_standard_1d_20200102_20260711_v2,rqdata_i_standard_1d_20131018_20260711_v2,2013-10-18,2026-07-10,True,covers_target_canonical_current,
long_horizon_daily_v1,i,i.MAIN,1w,would_change,56469,79785,rqdata_i_standard_1w_20200102_20260711_v2,rqdata_i_standard_1w_20131018_20260711_v2,2013-10-18,2026-07-10,True,covers_target_canonical_current,
long_horizon_daily_v1,ic,ic.MAIN,1d,would_change,56470,82716,rqdata_ic_standard_1d_20200102_20260711_v2,rqdata_ic_standard_1d_20150416_20260711_v2,2015-04-16,2026-07-10,True,covers_target_canonical_current,
long_horizon_daily_v1,ic,ic.MAIN,1w,would_change,56471,79786,rqdata_ic_standard_1w_20200102_20260711_v2,rqdata_ic_standard_1w_20150416_20260711_v2,2015-04-17,2026-07-10,True,covers_target_canonical_current,
long_horizon_daily_v1,if,if.MAIN,1d,would_change,56472,82687,rqdata_if_standard_1d_20200102_20260711_v2,rqdata_if_standard_1d_20100416_20260711_v2,2010-04-16,2026-07-10,True,covers_target_canonical_current,
long_horizon_daily_v1,if,if.MAIN,1w,would_change,56473,79787,rqdata_if_standard_1w_20200102_20260711_v2,rqdata_if_standard_1w_20100416_20260711_v2,2010-04-16,2026-07-10,True,covers_target_canonical_current,
long_horizon_daily_v1,ih,ih.MAIN,1d,would_change,56474,82717,rqdata_ih_standard_1d_20200102_20260711_v2,rqdata_ih_standard_1d_20150416_20260711_v2,2015-04-16,2026-07-10,True,covers_target_canonical_current,
long_horizon_daily_v1,ih,ih.MAIN,1w,would_change,56475,79788,rqdata_ih_standard_1w_20200102_20260711_v2,rqdata_ih_standard_1w_20150416_20260711_v2,2015-04-17,2026-07-10,True,covers_target_canonical_current,
long_horizon_daily_v1,im,im.MAIN,1d,unchanged,56476,56476,rqdata_im_standard_1d_20220722_20260711_v2,rqdata_im_standard_1d_20220722_20260711_v2,2022-07-22,2026-07-10,True,covers_target_canonical_current,
long_horizon_daily_v1,im,im.MAIN,1w,unchanged,56477,56477,rqdata_im_standard_1w_20220722_20260711_v2,rqdata_im_standard_1w_20220722_20260711_v2,2022-07-22,2026-07-10,True,covers_target_canonical_current,
long_horizon_daily_v1,j,j.MAIN,1d,would_change,56478,82690,rqdata_j_standard_1d_20200102_20260711_v2,rqdata_j_standard_1d_20110415_20260711_v2,2011-04-15,2026-07-10,True,covers_target_canonical_current,
long_horizon_daily_v1,j,j.MAIN,1w,would_change,56479,79789,rqdata_j_standard_1w_20200102_20260711_v2,rqdata_j_standard_1w_20110415_20260711_v2,2011-04-15,2026-07-10,True,covers_target_canonical_current,
long_horizon_daily_v1,jd,jd.MAIN,1d,would_change,56480,82703,rqdata_jd_standard_1d_20200102_20260711_v2,rqdata_jd_standard_1d_20131108_20260711_v2,2013-11-08,2026-07-10,True,covers_target_canonical_current,
long_horizon_daily_v1,jd,jd.MAIN,1w,would_change,56481,79790,rqdata_jd_standard_1w_20200102_20260711_v2,rqdata_jd_standard_1w_20131108_20260711_v2,2013-11-08,2026-07-10,True,covers_target_canonical_current,
long_horizon_daily_v1,jm,JM2305,1d,would_change,42428,86646,rq_acb_jm_JM2305_1d_20230103_20230412_v1,rq_acb_jm_JM2305_1d_20221206_20230412_v1,2023-01-03,2023-04-12,True,covers_target_canonical_current,
long_horizon_daily_v1,jm,JM2309,1d,unchanged,42430,42430,rq_acb_jm_JM2309_1d_20230413_20230810_v1,rq_acb_jm_JM2309_1d_20230413_20230810_v1,2023-04-13,2023-08-10,True,covers_target_canonical_current,
long_horizon_daily_v1,jm,JM2401,1d,unchanged,42432,42432,rq_acb_jm_JM2401_1d_20230811_20231206_v1,rq_acb_jm_JM2401_1d_20230811_20231206_v1,2023-08-11,2023-12-06,True,covers_target_canonical_current,
long_horizon_daily_v1,jm,JM2405,1d,unchanged,42434,42434,rq_acb_jm_JM2405_1d_20231207_20240409_v1,rq_acb_jm_JM2405_1d_20231207_20240409_v1,2023-12-07,2024-04-09,True,covers_target_canonical_current,
long_horizon_daily_v1,jm,JM2409,1d,unchanged,42436,42436,rq_acb_jm_JM2409_1d_20240410_20240815_v1,rq_acb_jm_JM2409_1d_20240410_20240815_v1,2024-04-10,2024-08-15,True,covers_target_canonical_current,
long_horizon_daily_v1,jm,JM2501,1d,unchanged,42438,42438,rq_acb_jm_JM2501_1d_20240816_20241217_v1,rq_acb_jm_JM2501_1d_20240816_20241217_v1,2024-08-16,2024-12-17,True,covers_target_canonical_current,
long_horizon_daily_v1,jm,JM2505,1d,unchanged,42440,42440,rq_acb_jm_JM2505_1d_20241218_20250414_v1,rq_acb_jm_JM2505_1d_20241218_20250414_v1,2024-12-18,2025-04-14,True,covers_target_canonical_current,
long_horizon_daily_v1,jm,JM2509,1d,unchanged,42442,42442,rq_acb_jm_JM2509_1d_20250415_20250730_v1,rq_acb_jm_JM2509_1d_20250415_20250730_v1,2025-04-15,2025-07-30,True,covers_target_canonical_current,
long_horizon_daily_v1,jm,JM2601,1d,unchanged,42444,42444,rq_acb_jm_JM2601_1d_20250731_20251204_v1,rq_acb_jm_JM2601_1d_20250731_20251204_v1,2025-07-31,2025-12-04,True,covers_target_canonical_current,
long_horizon_daily_v1,jm,JM2605,1d,would_change,,86666,,rq_acb_jm_JM2605_1d_20251205_20260415_v1,2025-12-05,2026-04-15,True,covers_target_canonical_current,
long_horizon_daily_v1,jm,jm.MAIN,1d,would_change,56482,82699,rqdata_jm_standard_1d_20200102_20260711_v2,rqdata_jm_standard_1d_20130322_20260711_v2,2013-03-22,2026-07-10,True,covers_target_canonical_current,
long_horizon_daily_v1,jm,jm.MAIN,1w,would_change,56483,79791,rqdata_jm_standard_1w_20200102_20260711_v2,rqdata_jm_standard_1w_20130322_20260711_v2,2013-03-22,2026-07-10,True,covers_target_canonical_current,
long_horizon_daily_v1,l,l.MAIN,1d,would_change,56486,82681,rqdata_l_standard_1d_20200102_20260711_v2,rqdata_l_standard_1d_20070731_20260711_v2,2007-07-31,2026-07-10,True,covers_target_canonical_current,
long_horizon_daily_v1,l,l.MAIN,1w,would_change,56487,79793,rqdata_l_standard_1w_20200102_20260711_v2,rqdata_l_standard_1w_20070731_20260711_v2,2007-08-03,2026-07-10,True,covers_target_canonical_current,
long_horizon_daily_v1,l_f,l_f.MAIN,1d,would_change,41096,71661,rqdata_l_f_standard_1d_20230103_20260707_v2,rqdata_l_f_standard_1d_20230103_20260712_v2,2025-10-29,2026-07-10,True,covers_target_canonical_current,
long_horizon_daily_v1,l_f,l_f.MAIN,1w,would_change,55700,71662,rqdata_l_f_standard_1w_20230103_20260710_v2,rqdata_l_f_standard_1w_20230103_20260712_v2,2025-10-31,2026-07-10,True,covers_target_canonical_current,
long_horizon_daily_v1,lc,lc.MAIN,1d,would_change,41102,71664,rqdata_lc_standard_1d_20230103_20260707_v2,rqdata_lc_standard_1d_20230103_20260712_v2,2023-07-21,2026-07-10,True,covers_target_canonical_current,
long_horizon_daily_v1,lc,lc.MAIN,1w,would_change,55701,71665,rqdata_lc_standard_1w_20230103_20260710_v2,rqdata_lc_standard_1w_20230103_20260712_v2,2023-07-21,2026-07-10,True,covers_target_canonical_current,
long_horizon_daily_v1,lg,lg.MAIN,1d,would_change,41108,71667,rqdata_lg_standard_1d_20230103_20260707_v2,rqdata_lg_standard_1d_20230103_20260712_v2,2024-11-18,2026-07-10,True,covers_target_canonical_current,
long_horizon_daily_v1,lg,lg.MAIN,1w,would_change,44151,71668,rqdata_lg_standard_1w_20230103_20260707_v2,rqdata_lg_standard_1w_20230103_20260712_v2,2024-11-22,2026-07-10,True,covers_target_canonical_current,
long_horizon_daily_v1,lh,lh.MAIN,1d,unchanged,56488,56488,rqdata_lh_standard_1d_20210108_20260711_v2,rqdata_lh_standard_1d_20210108_20260711_v2,2021-01-08,2026-07-10,True,covers_target_canonical_current,
long_horizon_daily_v1,lh,lh.MAIN,1w,unchanged,56489,56489,rqdata_lh_standard_1w_20210108_20260711_v2,rqdata_lh_standard_1w_20210108_20260711_v2,2021-01-08,2026-07-10,True,covers_target_canonical_current,
long_horizon_daily_v1,lu,lu.MAIN,1d,unchanged,56490,56490,rqdata_lu_standard_1d_20200622_20260711_v2,rqdata_lu_standard_1d_20200622_20260711_v2,2020-06-22,2026-07-10,True,covers_target_canonical_current,
long_horizon_daily_v1,lu,lu.MAIN,1w,unchanged,56491,56491,rqdata_lu_standard_1w_20200622_20260711_v2,rqdata_lu_standard_1w_20200622_20260711_v2,2020-06-24,2026-07-10,True,covers_target_canonical_current,
long_horizon_daily_v1,m,m.MAIN,1d,would_change,56492,82672,rqdata_m_standard_1d_20200102_20260711_v2,rqdata_m_standard_1d_20000717_20260711_v2,2000-07-17,2026-07-10,True,covers_target_canonical_current,
long_horizon_daily_v1,m,m.MAIN,1w,would_change,56493,79794,rqdata_m_standard_1w_20200102_20260711_v2,rqdata_m_standard_1w_20000717_20260711_v2,2000-07-21,2026-07-10,True,covers_target_canonical_current,
long_horizon_daily_v1,ma,ma.MAIN,1d,would_change,56494,82709,rqdata_ma_standard_1d_20200102_20260711_v2,rqdata_ma_standard_1d_20140617_20260711_v2,2014-06-17,2026-07-10,True,covers_target_canonical_current,
long_horizon_daily_v1,ma,ma.MAIN,1w,would_change,56495,79795,rqdata_ma_standard_1w_20200102_20260711_v2,rqdata_ma_standard_1w_20140617_20260711_v2,2014-06-20,2026-07-10,True,covers_target_canonical_current,
long_horizon_daily_v1,ni,ni.MAIN,1d,would_change,56496,82714,rqdata_ni_standard_1d_20200102_20260711_v2,rqdata_ni_standard_1d_20150327_20260711_v2,2015-03-27,2026-07-10,True,covers_target_canonical_current,
long_horizon_daily_v1,ni,ni.MAIN,1w,would_change,56497,79796,rqdata_ni_standard_1w_20200102_20260711_v2,rqdata_ni_standard_1w_20150327_20260711_v2,2015-03-27,2026-07-10,True,covers_target_canonical_current,
long_horizon_daily_v1,nr,nr.MAIN,1d,would_change,56498,82727,rqdata_nr_standard_1d_20200102_20260711_v2,rqdata_nr_standard_1d_20190812_20260711_v2,2019-08-12,2026-07-10,True,covers_target_canonical_current,
long_horizon_daily_v1,nr,nr.MAIN,1w,would_change,56499,79797,rqdata_nr_standard_1w_20200102_20260711_v2,rqdata_nr_standard_1w_20190812_20260711_v2,2019-08-16,2026-07-10,True,covers_target_canonical_current,
long_horizon_daily_v1,oi,oi.MAIN,1d,would_change,56500,82693,rqdata_oi_standard_1d_20200102_20260711_v2,rqdata_oi_standard_1d_20120716_20260711_v2,2012-07-16,2026-07-10,True,covers_target_canonical_current,
long_horizon_daily_v1,oi,oi.MAIN,1w,would_change,56501,79798,rqdata_oi_standard_1w_20200102_20260711_v2,rqdata_oi_standard_1w_20120716_20260711_v2,2012-07-20,2026-07-10,True,covers_target_canonical_current,
long_horizon_daily_v1,op,op.MAIN,1d,would_change,41156,71670,rqdata_op_standard_1d_20230103_20260707_v2,rqdata_op_standard_1d_20230103_20260712_v2,2025-09-10,2026-07-10,True,covers_target_canonical_current,
long_horizon_daily_v1,op,op.MAIN,1w,would_change,55889,71671,rqdata_op_standard_1w_20230103_20260711_v2,rqdata_op_standard_1w_20230103_20260712_v2,2025-09-12,2026-07-10,True,covers_target_canonical_current,
long_horizon_daily_v1,p,p.MAIN,1d,would_change,56502,82682,rqdata_p_standard_1d_20200102_20260711_v2,rqdata_p_standard_1d_20071029_20260711_v2,2007-10-29,2026-07-10,True,covers_target_canonical_current,
long_horizon_daily_v1,p,p.MAIN,1w,would_change,56503,79799,rqdata_p_standard_1w_20200102_20260711_v2,rqdata_p_standard_1w_20071029_20260711_v2,2007-11-02,2026-07-10,True,covers_target_canonical_current,
long_horizon_daily_v1,pb,pb.MAIN,1d,would_change,56504,82688,rqdata_pb_standard_1d_20200102_20260711_v2,rqdata_pb_standard_1d_20110324_20260711_v2,2011-03-24,2026-07-10,True,covers_target_canonical_current,
long_horizon_daily_v1,pb,pb.MAIN,1w,would_change,56505,79800,rqdata_pb_standard_1w_20200102_20260711_v2,rqdata_pb_standard_1w_20110324_20260711_v2,2011-03-25,2026-07-10,True,covers_target_canonical_current,
long_horizon_daily_v1,pd,pd.MAIN,1d,would_change,41174,71673,rqdata_pd_standard_1d_20230103_20260707_v2,rqdata_pd_standard_1d_20230103_20260712_v2,2025-11-27,2026-07-10,True,covers_target_canonical_current,
long_horizon_daily_v1,pd,pd.MAIN,1w,would_change,55713,71674,rqdata_pd_standard_1w_20230103_20260710_v2,rqdata_pd_standard_1w_20230103_20260712_v2,2025-11-28,2026-07-10,True,covers_target_canonical_current,
long_horizon_daily_v1,pf,pf.MAIN,1d,unchanged,56506,56506,rqdata_pf_standard_1d_20201012_20260711_v2,rqdata_pf_standard_1d_20201012_20260711_v2,2020-10-12,2026-07-10,True,covers_target_canonical_current,
long_horizon_daily_v1,pf,pf.MAIN,1w,unchanged,56507,56507,rqdata_pf_standard_1w_20201012_20260711_v2,rqdata_pf_standard_1w_20201012_20260711_v2,2020-10-16,2026-07-10,True,covers_target_canonical_current,
long_horizon_daily_v1,pg,pg.MAIN,1d,unchanged,56508,56508,rqdata_pg_standard_1d_20200330_20260711_v2,rqdata_pg_standard_1d_20200330_20260711_v2,2020-03-30,2026-07-10,True,covers_target_canonical_current,
long_horizon_daily_v1,pg,pg.MAIN,1w,unchanged,56509,56509,rqdata_pg_standard_1w_20200330_20260711_v2,rqdata_pg_standard_1w_20200330_20260711_v2,2020-04-03,2026-07-10,True,covers_target_canonical_current,
long_horizon_daily_v1,pk,pk.MAIN,1d,unchanged,56510,56510,rqdata_pk_standard_1d_20210201_20260711_v2,rqdata_pk_standard_1d_20210201_20260711_v2,2021-02-01,2026-07-10,True,covers_target_canonical_current,
long_horizon_daily_v1,pk,pk.MAIN,1w,unchanged,56511,56511,rqdata_pk_standard_1w_20210201_20260711_v2,rqdata_pk_standard_1w_20210201_20260711_v2,2021-02-05,2026-07-10,True,covers_target_canonical_current,
long_horizon_daily_v1,pl,pl.MAIN,1d,would_change,41179,71676,rqdata_pl_standard_1d_20230103_20260707_v2,rqdata_pl_standard_1d_20230103_20260712_v2,2025-07-22,2026-07-10,True,covers_target_canonical_current,
long_horizon_daily_v1,pl,pl.MAIN,1w,would_change,55717,71677,rqdata_pl_standard_1w_20230103_20260710_v2,rqdata_pl_standard_1w_20230103_20260712_v2,2025-07-25,2026-07-10,True,covers_target_canonical_current,
long_horizon_daily_v1,pp,pp.MAIN,1d,would_change,56514,82707,rqdata_pp_standard_1d_20200102_20260711_v2,rqdata_pp_standard_1d_20140228_20260711_v2,2014-02-28,2026-07-10,True,covers_target_canonical_current,
long_horizon_daily_v1,pp,pp.MAIN,1w,would_change,56515,79802,rqdata_pp_standard_1w_20200102_20260711_v2,rqdata_pp_standard_1w_20140228_20260711_v2,2014-02-28,2026-07-10,True,covers_target_canonical_current,
long_horizon_daily_v1,pp_f,pp_f.MAIN,1d,would_change,41185,71679,rqdata_pp_f_standard_1d_20230103_20260707_v2,rqdata_pp_f_standard_1d_20230103_20260712_v2,2025-10-29,2026-07-10,True,covers_target_canonical_current,
long_horizon_daily_v1,pp_f,pp_f.MAIN,1w,would_change,55720,71680,rqdata_pp_f_standard_1w_20230103_20260710_v2,rqdata_pp_f_standard_1w_20230103_20260712_v2,2025-10-31,2026-07-10,True,covers_target_canonical_current,
long_horizon_daily_v1,pr,pr.MAIN,1d,would_change,41190,71682,rqdata_pr_standard_1d_20230103_20260707_v2,rqdata_pr_standard_1d_20230103_20260712_v2,2024-08-30,2026-07-10,True,covers_target_canonical_current,
long_horizon_daily_v1,pr,pr.MAIN,1w,would_change,55721,71683,rqdata_pr_standard_1w_20230103_20260710_v2,rqdata_pr_standard_1w_20230103_20260712_v2,2024-08-30,2026-07-10,True,covers_target_canonical_current,
long_horizon_daily_v1,ps,ps.MAIN,1d,would_change,41191,71685,rqdata_ps_standard_1d_20230103_20260707_v2,rqdata_ps_standard_1d_20230103_20260712_v2,2024-12-26,2026-07-10,True,covers_target_canonical_current,
long_horizon_daily_v1,ps,ps.MAIN,1w,would_change,55722,71686,rqdata_ps_standard_1w_20230103_20260710_v2,rqdata_ps_standard_1w_20230103_20260712_v2,2024-12-27,2026-07-10,True,covers_target_canonical_current,
long_horizon_daily_v1,pt,pt.MAIN,1d,would_change,41192,71688,rqdata_pt_standard_1d_20230103_20260707_v2,rqdata_pt_standard_1d_20230103_20260712_v2,2025-11-27,2026-07-10,True,covers_target_canonical_current,
long_horizon_daily_v1,pt,pt.MAIN,1w,would_change,55723,71689,rqdata_pt_standard_1w_20230103_20260710_v2,rqdata_pt_standard_1w_20230103_20260712_v2,2025-11-28,2026-07-10,True,covers_target_canonical_current,
long_horizon_daily_v1,px,px.MAIN,1d,would_change,41194,71691,rqdata_px_standard_1d_20230103_20260707_v2,rqdata_px_standard_1d_20230103_20260712_v2,2023-09-15,2026-07-10,True,covers_target_canonical_current,
long_horizon_daily_v1,px,px.MAIN,1w,would_change,55724,71692,rqdata_px_standard_1w_20230103_20260710_v2,rqdata_px_standard_1w_20230103_20260712_v2,2023-09-15,2026-07-10,True,covers_target_canonical_current,
long_horizon_daily_v1,rb,rb.MAIN,1d,would_change,56516,82684,rqdata_rb_standard_1d_20200102_20260711_v2,rqdata_rb_standard_1d_20090327_20260711_v2,2009-03-27,2026-07-10,True,covers_target_canonical_current,
long_horizon_daily_v1,rb,rb.MAIN,1w,would_change,56517,79803,rqdata_rb_standard_1w_20200102_20260711_v2,rqdata_rb_standard_1w_20090327_20260711_v2,2009-03-27,2026-07-10,True,covers_target_canonical_current,
long_horizon_daily_v1,rm,rm.MAIN,1d,would_change,56520,82697,rqdata_rm_standard_1d_20200102_20260711_v2,rqdata_rm_standard_1d_20121228_20260711_v2,2012-12-28,2026-07-10,True,covers_target_canonical_current,
long_horizon_daily_v1,rm,rm.MAIN,1w,would_change,56521,79805,rqdata_rm_standard_1w_20200102_20260711_v2,rqdata_rm_standard_1w_20121228_20260711_v2,2012-12-28,2026-07-10,True,covers_target_canonical_current,
long_horizon_daily_v1,rr,rr.MAIN,1d,would_change,56522,82728,rqdata_rr_standard_1d_20200102_20260711_v2,rqdata_rr_standard_1d_20190816_20260711_v2,2019-08-16,2026-07-10,True,covers_target_canonical_current,
long_horizon_daily_v1,rr,rr.MAIN,1w,would_change,56523,79806,rqdata_rr_standard_1w_20200102_20260711_v2,rqdata_rr_standard_1w_20190816_20260711_v2,2019-08-16,2026-07-10,True,covers_target_canonical_current,
long_horizon_daily_v1,ru,ru.MAIN,1d,would_change,56526,82671,rqdata_ru_standard_1d_20200102_20260711_v2,rqdata_ru_standard_1d_20000104_20260711_v2,2000-01-05,2026-07-10,True,covers_target_canonical_current,
long_horizon_daily_v1,ru,ru.MAIN,1w,would_change,56527,82668,rqdata_ru_standard_1w_20200102_20260711_v2,rqdata_ru_standard_1w_20000104_20260711_v2,2000-01-07,2026-07-10,True,covers_target_canonical_current,
long_horizon_daily_v1,sa,sa.MAIN,1d,would_change,56528,82731,rqdata_sa_standard_1d_20200102_20260711_v2,rqdata_sa_standard_1d_20191206_20260711_v2,2019-12-06,2026-07-10,True,covers_target_canonical_current,
long_horizon_daily_v1,sa,sa.MAIN,1w,would_change,56529,79809,rqdata_sa_standard_1w_20200102_20260711_v2,rqdata_sa_standard_1w_20191206_20260711_v2,2019-12-06,2026-07-10,True,covers_target_canonical_current,
long_horizon_daily_v1,sc,sc.MAIN,1d,would_change,56530,82721,rqdata_sc_standard_1d_20200102_20260711_v2,rqdata_sc_standard_1d_20180326_20260711_v2,2018-03-26,2026-07-10,True,covers_target_canonical_current,
long_horizon_daily_v1,sc,sc.MAIN,1w,would_change,56531,79810,rqdata_sc_standard_1w_20200102_20260711_v2,rqdata_sc_standard_1w_20180326_20260711_v2,2018-03-30,2026-07-10,True,covers_target_canonical_current,
long_horizon_daily_v1,sf,sf.MAIN,1d,would_change,56532,82710,rqdata_sf_standard_1d_20200102_20260711_v2,rqdata_sf_standard_1d_20140808_20260711_v2,2014-08-08,2026-07-10,True,covers_target_canonical_current,
long_horizon_daily_v1,sf,sf.MAIN,1w,would_change,56533,79811,rqdata_sf_standard_1w_20200102_20260711_v2,rqdata_sf_standard_1w_20140808_20260711_v2,2014-08-08,2026-07-10,True,covers_target_canonical_current,
long_horizon_daily_v1,sh,sh.MAIN,1d,would_change,41216,71694,rqdata_sh_standard_1d_20230103_20260707_v2,rqdata_sh_standard_1d_20230103_20260712_v2,2023-09-15,2026-07-10,True,covers_target_canonical_current,
long_horizon_daily_v1,sh,sh.MAIN,1w,would_change,55734,71695,rqdata_sh_standard_1w_20230103_20260710_v2,rqdata_sh_standard_1w_20230103_20260712_v2,2023-09-15,2026-07-10,True,covers_target_canonical_current,
long_horizon_daily_v1,si,si.MAIN,1d,unchanged,56534,56534,rqdata_si_standard_1d_20221222_20260711_v2,rqdata_si_standard_1d_20221222_20260711_v2,2022-12-22,2026-07-10,True,covers_target_canonical_current,
long_horizon_daily_v1,si,si.MAIN,1w,unchanged,56535,56535,rqdata_si_standard_1w_20221222_20260711_v2,rqdata_si_standard_1w_20221222_20260711_v2,2022-12-23,2026-07-10,True,covers_target_canonical_current,
long_horizon_daily_v1,sm,sm.MAIN,1d,would_change,56536,82711,rqdata_sm_standard_1d_20200102_20260711_v2,rqdata_sm_standard_1d_20140808_20260711_v2,2014-08-08,2026-07-10,True,covers_target_canonical_current,
long_horizon_daily_v1,sm,sm.MAIN,1w,would_change,56537,79812,rqdata_sm_standard_1w_20200102_20260711_v2,rqdata_sm_standard_1w_20140808_20260711_v2,2014-08-08,2026-07-10,True,covers_target_canonical_current,
long_horizon_daily_v1,sn,sn.MAIN,1d,would_change,56538,82715,rqdata_sn_standard_1d_20200102_20260711_v2,rqdata_sn_standard_1d_20150327_20260711_v2,2015-03-27,2026-07-10,True,covers_target_canonical_current,
long_horizon_daily_v1,sn,sn.MAIN,1w,would_change,56539,79813,rqdata_sn_standard_1w_20200102_20260711_v2,rqdata_sn_standard_1w_20150327_20260711_v2,2015-03-27,2026-07-10,True,covers_target_canonical_current,
long_horizon_daily_v1,sp,sp.MAIN,1d,would_change,56540,82723,rqdata_sp_standard_1d_20200102_20260711_v2,rqdata_sp_standard_1d_20181127_20260711_v2,2018-11-27,2026-07-10,True,covers_target_canonical_current,
long_horizon_daily_v1,sp,sp.MAIN,1w,would_change,56541,79814,rqdata_sp_standard_1w_20200102_20260711_v2,rqdata_sp_standard_1w_20181127_20260711_v2,2018-11-30,2026-07-10,True,covers_target_canonical_current,
