profile_id,instrument_symbol,contract_code,period,contract_role,candidate_status,market_data_file_id,data_version,rulebook_rank,block_reason,file_path,quality_status,disposition,evidence_source,target_start,target_end,target_ranges,coverage_start,coverage_end,covers_target,selection_reason,checksum_status,sealing_status,lineage_status
intraday_research_v1,ad,ad.MAIN,5m,dominant_main,blocked,71702,rqdata_ad_standard_5m_20230103_20260712_v2,0,checksum_not_verified,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=SHFE/symbol=ad/contract=ad.MAIN/ad_MAIN_5m_20230103_20260712_v2.parquet,passed,,rulebook,2025-06-10,2026-07-10,"[[""2025-06-10"",""2026-07-10""]]",2025-06-10,2026-07-10,True,,,unverified,unverified
intraday_research_v1,ad,ad.MAIN,60m,dominant_main,blocked,71705,rqdata_ad_standard_60m_20230103_20260712_v2,0,checksum_not_verified,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=SHFE/symbol=ad/contract=ad.MAIN/ad_MAIN_60m_20230103_20260712_v2.parquet,passed,,rulebook,2025-06-10,2026-07-10,"[[""2025-06-10"",""2026-07-10""]]",2025-06-10,2026-07-10,True,,,unverified,unverified
intraday_research_v1,ag,ag.MAIN,15m,dominant_main,blocked,71342,rqdata_ag_standard_15m_20200102_20260711_v2,0,checksum_not_verified,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=SHFE/symbol=ag/contract=ag.MAIN/ag_MAIN_15m_20200102_20260711_v2.parquet,passed,,rulebook,2012-05-10,2026-07-10,"[[""2012-05-10"",""2026-07-10""]]",2020-01-02,2026-07-10,False,,,unverified,unverified
intraday_research_v1,ag,ag.MAIN,1d,dominant_main,blocked,56428,rqdata_ag_standard_1d_20200102_20260711_v2,0,sealing_unverified,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=SHFE/symbol=ag/contract=ag.MAIN/ag_MAIN_1d_20200102_20260711_v2.parquet,passed,active_passed,rulebook,2012-05-10,2026-07-10,"[[""2012-05-10"",""2026-07-10""]]",2020-01-02,2026-07-10,False,,checksum_matched,unverified,unverified
intraday_research_v1,ag,ag.MAIN,1d,dominant_main,blocked,82692,rqdata_ag_standard_1d_20120510_20260711_v2,0,checksum_not_verified,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=SHFE/symbol=ag/contract=ag.MAIN/ag_MAIN_1d_20120510_20260711_v2.parquet,passed,,rulebook,2012-05-10,2026-07-10,"[[""2012-05-10"",""2026-07-10""]]",2012-05-10,2026-07-10,True,,,unverified,unverified
intraday_research_v1,ag,ag.MAIN,1m,dominant_main,blocked,71291,rqdata_ag_standard_1m_20200102_20260711_v2,0,checksum_not_verified,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=SHFE/symbol=ag/contract=ag.MAIN/ag_MAIN_1m_20200102_20260711_v2.parquet,passed,,rulebook,2012-05-10,2026-07-10,"[[""2012-05-10"",""2026-07-10""]]",2020-01-02,2026-07-10,False,,,unverified,not_required
intraday_research_v1,ag,ag.MAIN,1m,dominant_main,blocked,82784,rqdata_ag_standard_1m_20120510_20260711_v2,0,checksum_not_verified,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=SHFE/symbol=ag/contract=ag.MAIN/ag_MAIN_1m_20120510_20260711_v2.parquet,passed,,rulebook,2012-05-10,2026-07-10,"[[""2012-05-10"",""2026-07-10""]]",2012-05-10,2026-07-10,True,,,unverified,not_required
intraday_research_v1,ag,ag.MAIN,30m,dominant_main,blocked,71343,rqdata_ag_standard_30m_20200102_20260711_v2,0,checksum_not_verified,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=SHFE/symbol=ag/contract=ag.MAIN/ag_MAIN_30m_20200102_20260711_v2.parquet,passed,,rulebook,2012-05-10,2026-07-10,"[[""2012-05-10"",""2026-07-10""]]",2020-01-02,2026-07-10,False,,,unverified,unverified
intraday_research_v1,ag,ag.MAIN,5m,dominant_main,blocked,71341,rqdata_ag_standard_5m_20200102_20260711_v2,0,checksum_not_verified,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=SHFE/symbol=ag/contract=ag.MAIN/ag_MAIN_5m_20200102_20260711_v2.parquet,passed,,rulebook,2012-05-10,2026-07-10,"[[""2012-05-10"",""2026-07-10""]]",2020-01-02,2026-07-10,False,,,unverified,unverified
intraday_research_v1,ag,ag.MAIN,60m,dominant_main,blocked,71344,rqdata_ag_standard_60m_20200102_20260711_v2,0,checksum_not_verified,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=SHFE/symbol=ag/contract=ag.MAIN/ag_MAIN_60m_20200102_20260711_v2.parquet,passed,,rulebook,2012-05-10,2026-07-10,"[[""2012-05-10"",""2026-07-10""]]",2020-01-02,2026-07-10,False,,,unverified,unverified
