classification,dataset,target_table,product,year,candidate_start_date,candidate_end_date,writes_parquet,writes_market_data_files,writes_quality_status,before_count,status,after_count,rows_fetched,rows_upsert_attempted,error_type,error_message
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,a,2020,2020-01-01,2020-12-31,False,False,False,0,no_data,0,0,0,NoRowsFetched,continuous_contract_map fetched zero rows for product=a year=2020
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,ag,2020,2020-01-01,2020-12-31,False,False,False,0,no_data,0,0,0,NoRowsFetched,continuous_contract_map fetched zero rows for product=ag year=2020
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,al,2020,2020-01-01,2020-12-31,False,False,False,0,no_data,0,0,0,NoRowsFetched,continuous_contract_map fetched zero rows for product=al year=2020
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,ap,2020,2020-01-01,2020-12-31,False,False,False,0,no_data,0,0,0,NoRowsFetched,continuous_contract_map fetched zero rows for product=ap year=2020
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,au,2020,2020-01-01,2020-12-31,False,False,False,0,no_data,0,0,0,NoRowsFetched,continuous_contract_map fetched zero rows for product=au year=2020
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,b,2020,2020-01-01,2020-12-31,False,False,False,0,no_data,0,0,0,NoRowsFetched,continuous_contract_map fetched zero rows for product=b year=2020
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,bb,2020,2020-01-01,2020-12-31,False,False,False,0,no_data,0,0,0,NoRowsFetched,continuous_contract_map fetched zero rows for product=bb year=2020
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,bc,2020,2020-01-01,2020-12-31,False,False,False,0,no_data,0,0,0,NoRowsFetched,continuous_contract_map fetched zero rows for product=bc year=2020
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,bu,2020,2020-01-01,2020-12-31,False,False,False,0,no_data,0,0,0,NoRowsFetched,continuous_contract_map fetched zero rows for product=bu year=2020
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,c,2020,2020-01-01,2020-12-31,False,False,False,0,no_data,0,0,0,NoRowsFetched,continuous_contract_map fetched zero rows for product=c year=2020
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,cf,2020,2020-01-01,2020-12-31,False,False,False,0,no_data,0,0,0,NoRowsFetched,continuous_contract_map fetched zero rows for product=cf year=2020
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,cj,2020,2020-01-01,2020-12-31,False,False,False,0,no_data,0,0,0,NoRowsFetched,continuous_contract_map fetched zero rows for product=cj year=2020
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,cs,2020,2020-01-01,2020-12-31,False,False,False,0,no_data,0,0,0,NoRowsFetched,continuous_contract_map fetched zero rows for product=cs year=2020
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,cu,2020,2020-01-01,2020-12-31,False,False,False,0,no_data,0,0,0,NoRowsFetched,continuous_contract_map fetched zero rows for product=cu year=2020
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,cy,2020,2020-01-01,2020-12-31,False,False,False,0,no_data,0,0,0,NoRowsFetched,continuous_contract_map fetched zero rows for product=cy year=2020
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,eb,2020,2020-01-01,2020-12-31,False,False,False,0,no_data,0,0,0,NoRowsFetched,continuous_contract_map fetched zero rows for product=eb year=2020
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,eg,2020,2020-01-01,2020-12-31,False,False,False,0,no_data,0,0,0,NoRowsFetched,continuous_contract_map fetched zero rows for product=eg year=2020
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,fb,2020,2020-01-01,2020-12-31,False,False,False,0,no_data,0,0,0,NoRowsFetched,continuous_contract_map fetched zero rows for product=fb year=2020
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,fg,2020,2020-01-01,2020-12-31,False,False,False,0,no_data,0,0,0,NoRowsFetched,continuous_contract_map fetched zero rows for product=fg year=2020
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,fu,2020,2020-01-01,2020-12-31,False,False,False,0,no_data,0,0,0,NoRowsFetched,continuous_contract_map fetched zero rows for product=fu year=2020
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,hc,2020,2020-01-01,2020-12-31,False,False,False,0,no_data,0,0,0,NoRowsFetched,continuous_contract_map fetched zero rows for product=hc year=2020
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,i,2020,2020-01-01,2020-12-31,False,False,False,0,no_data,0,0,0,NoRowsFetched,continuous_contract_map fetched zero rows for product=i year=2020
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,ic,2020,2020-01-01,2020-12-31,False,False,False,0,no_data,0,0,0,NoRowsFetched,continuous_contract_map fetched zero rows for product=ic year=2020
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,if,2020,2020-01-01,2020-12-31,False,False,False,0,no_data,0,0,0,NoRowsFetched,continuous_contract_map fetched zero rows for product=if year=2020
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,ih,2020,2020-01-01,2020-12-31,False,False,False,0,no_data,0,0,0,NoRowsFetched,continuous_contract_map fetched zero rows for product=ih year=2020
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,j,2020,2020-01-01,2020-12-31,False,False,False,0,no_data,0,0,0,NoRowsFetched,continuous_contract_map fetched zero rows for product=j year=2020
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,jd,2020,2020-01-01,2020-12-31,False,False,False,0,no_data,0,0,0,NoRowsFetched,continuous_contract_map fetched zero rows for product=jd year=2020
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,jm,2020,2020-01-01,2020-12-31,False,False,False,0,no_data,0,0,0,NoRowsFetched,continuous_contract_map fetched zero rows for product=jm year=2020
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,jr,2020,2020-01-01,2020-12-31,False,False,False,0,no_data,0,0,0,NoRowsFetched,continuous_contract_map fetched zero rows for product=jr year=2020
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,l,2020,2020-01-01,2020-12-31,False,False,False,0,no_data,0,0,0,NoRowsFetched,continuous_contract_map fetched zero rows for product=l year=2020
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,lu,2020,2020-01-01,2020-12-31,False,False,False,0,no_data,0,0,0,NoRowsFetched,continuous_contract_map fetched zero rows for product=lu year=2020
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,m,2020,2020-01-01,2020-12-31,False,False,False,0,no_data,0,0,0,NoRowsFetched,continuous_contract_map fetched zero rows for product=m year=2020
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,ma,2020,2020-01-01,2020-12-31,False,False,False,0,no_data,0,0,0,NoRowsFetched,continuous_contract_map fetched zero rows for product=ma year=2020
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,ni,2020,2020-01-01,2020-12-31,False,False,False,0,no_data,0,0,0,NoRowsFetched,continuous_contract_map fetched zero rows for product=ni year=2020
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,nr,2020,2020-01-01,2020-12-31,False,False,False,0,no_data,0,0,0,NoRowsFetched,continuous_contract_map fetched zero rows for product=nr year=2020
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,oi,2020,2020-01-01,2020-12-31,False,False,False,0,no_data,0,0,0,NoRowsFetched,continuous_contract_map fetched zero rows for product=oi year=2020
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,p,2020,2020-01-01,2020-12-31,False,False,False,0,no_data,0,0,0,NoRowsFetched,continuous_contract_map fetched zero rows for product=p year=2020
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,pb,2020,2020-01-01,2020-12-31,False,False,False,0,no_data,0,0,0,NoRowsFetched,continuous_contract_map fetched zero rows for product=pb year=2020
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,pf,2020,2020-01-01,2020-12-31,False,False,False,0,no_data,0,0,0,NoRowsFetched,continuous_contract_map fetched zero rows for product=pf year=2020
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,pg,2020,2020-01-01,2020-12-31,False,False,False,0,no_data,0,0,0,NoRowsFetched,continuous_contract_map fetched zero rows for product=pg year=2020
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,pm,2020,2020-01-01,2020-12-31,False,False,False,0,no_data,0,0,0,NoRowsFetched,continuous_contract_map fetched zero rows for product=pm year=2020
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,pp,2020,2020-01-01,2020-12-31,False,False,False,0,no_data,0,0,0,NoRowsFetched,continuous_contract_map fetched zero rows for product=pp year=2020
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,rb,2020,2020-01-01,2020-12-31,False,False,False,0,no_data,0,0,0,NoRowsFetched,continuous_contract_map fetched zero rows for product=rb year=2020
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,ri,2020,2020-01-01,2020-12-31,False,False,False,0,no_data,0,0,0,NoRowsFetched,continuous_contract_map fetched zero rows for product=ri year=2020
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,rm,2020,2020-01-01,2020-12-31,False,False,False,0,no_data,0,0,0,NoRowsFetched,continuous_contract_map fetched zero rows for product=rm year=2020
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,rr,2020,2020-01-01,2020-12-31,False,False,False,0,no_data,0,0,0,NoRowsFetched,continuous_contract_map fetched zero rows for product=rr year=2020
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,rs,2020,2020-01-01,2020-12-31,False,False,False,0,no_data,0,0,0,NoRowsFetched,continuous_contract_map fetched zero rows for product=rs year=2020
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,ru,2020,2020-01-01,2020-12-31,False,False,False,0,no_data,0,0,0,NoRowsFetched,continuous_contract_map fetched zero rows for product=ru year=2020
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,sa,2020,2020-01-01,2020-12-31,False,False,False,0,no_data,0,0,0,NoRowsFetched,continuous_contract_map fetched zero rows for product=sa year=2020
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,sc,2020,2020-01-01,2020-12-31,False,False,False,0,no_data,0,0,0,NoRowsFetched,continuous_contract_map fetched zero rows for product=sc year=2020
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,sf,2020,2020-01-01,2020-12-31,False,False,False,0,no_data,0,0,0,NoRowsFetched,continuous_contract_map fetched zero rows for product=sf year=2020
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,sm,2020,2020-01-01,2020-12-31,False,False,False,0,no_data,0,0,0,NoRowsFetched,continuous_contract_map fetched zero rows for product=sm year=2020
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,sn,2020,2020-01-01,2020-12-31,False,False,False,0,no_data,0,0,0,NoRowsFetched,continuous_contract_map fetched zero rows for product=sn year=2020
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,sp,2020,2020-01-01,2020-12-31,False,False,False,0,no_data,0,0,0,NoRowsFetched,continuous_contract_map fetched zero rows for product=sp year=2020
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,sr,2020,2020-01-01,2020-12-31,False,False,False,0,no_data,0,0,0,NoRowsFetched,continuous_contract_map fetched zero rows for product=sr year=2020
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,ss,2020,2020-01-01,2020-12-31,False,False,False,0,no_data,0,0,0,NoRowsFetched,continuous_contract_map fetched zero rows for product=ss year=2020
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,t,2020,2020-01-01,2020-12-31,False,False,False,0,no_data,0,0,0,NoRowsFetched,continuous_contract_map fetched zero rows for product=t year=2020
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,ta,2020,2020-01-01,2020-12-31,False,False,False,0,no_data,0,0,0,NoRowsFetched,continuous_contract_map fetched zero rows for product=ta year=2020
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,tf,2020,2020-01-01,2020-12-31,False,False,False,0,no_data,0,0,0,NoRowsFetched,continuous_contract_map fetched zero rows for product=tf year=2020
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,ts,2020,2020-01-01,2020-12-31,False,False,False,0,no_data,0,0,0,NoRowsFetched,continuous_contract_map fetched zero rows for product=ts year=2020
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,ur,2020,2020-01-01,2020-12-31,False,False,False,0,no_data,0,0,0,NoRowsFetched,continuous_contract_map fetched zero rows for product=ur year=2020
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,v,2020,2020-01-01,2020-12-31,False,False,False,0,no_data,0,0,0,NoRowsFetched,continuous_contract_map fetched zero rows for product=v year=2020
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,wh,2020,2020-01-01,2020-12-31,False,False,False,0,no_data,0,0,0,NoRowsFetched,continuous_contract_map fetched zero rows for product=wh year=2020
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,wr,2020,2020-01-01,2020-12-31,False,False,False,0,no_data,0,0,0,NoRowsFetched,continuous_contract_map fetched zero rows for product=wr year=2020
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,y,2020,2020-01-01,2020-12-31,False,False,False,0,no_data,0,0,0,NoRowsFetched,continuous_contract_map fetched zero rows for product=y year=2020
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,zc,2020,2020-01-01,2020-12-31,False,False,False,0,no_data,0,0,0,NoRowsFetched,continuous_contract_map fetched zero rows for product=zc year=2020
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,zn,2020,2020-01-01,2020-12-31,False,False,False,0,no_data,0,0,0,NoRowsFetched,continuous_contract_map fetched zero rows for product=zn year=2020
