profile_id,instrument_symbol,contract_code,period,group_key,block_reason,market_data_file_id,evidence_source
intraday_research_v1,jr,jr.MAIN,1m,jr|jr.MAIN|1m,checksum_not_verified,71537,rulebook
intraday_research_v1,jr,jr.MAIN,1m,jr|jr.MAIN|1m,checksum_not_verified,82759,rulebook
intraday_research_v1,jr,jr.MAIN,30m,jr|jr.MAIN|30m,checksum_not_verified,71599,rulebook
intraday_research_v1,jr,jr.MAIN,5m,jr|jr.MAIN|5m,checksum_not_verified,71597,rulebook
intraday_research_v1,jr,jr.MAIN,60m,jr|jr.MAIN|60m,checksum_not_verified,71600,rulebook
intraday_research_v1,l,l.MAIN,15m,l|l.MAIN|15m,checksum_not_verified,71438,rulebook
intraday_research_v1,l,l.MAIN,1d,l|l.MAIN|1d,sealing_unverified,56486,rulebook
intraday_research_v1,l,l.MAIN,1d,l|l.MAIN|1d,checksum_not_verified,82681,rulebook
intraday_research_v1,l,l.MAIN,1m,l|l.MAIN|1m,checksum_not_verified,71315,rulebook
intraday_research_v1,l,l.MAIN,1m,l|l.MAIN|1m,checksum_not_verified,82774,rulebook
intraday_research_v1,l,l.MAIN,30m,l|l.MAIN|30m,checksum_not_verified,71439,rulebook
intraday_research_v1,l,l.MAIN,5m,l|l.MAIN|5m,checksum_not_verified,71437,rulebook
intraday_research_v1,l,l.MAIN,60m,l|l.MAIN|60m,checksum_not_verified,71440,rulebook
intraday_research_v1,l_f,l_f.MAIN,15m,l_f|l_f.MAIN|15m,checksum_not_verified,71723,rulebook
intraday_research_v1,l_f,l_f.MAIN,1d,l_f|l_f.MAIN|1d,checksum_not_verified,71661,rulebook
intraday_research_v1,l_f,l_f.MAIN,1m,l_f|l_f.MAIN|1m,checksum_not_verified,71660,rulebook
intraday_research_v1,l_f,l_f.MAIN,30m,l_f|l_f.MAIN|30m,checksum_not_verified,71724,rulebook
intraday_research_v1,l_f,l_f.MAIN,5m,l_f|l_f.MAIN|5m,checksum_not_verified,71722,rulebook
intraday_research_v1,l_f,l_f.MAIN,60m,l_f|l_f.MAIN|60m,checksum_not_verified,71725,rulebook
intraday_research_v1,lc,lc.MAIN,15m,lc|lc.MAIN|15m,checksum_not_verified,71727,rulebook
intraday_research_v1,lc,lc.MAIN,1d,lc|lc.MAIN|1d,checksum_not_verified,71664,rulebook
intraday_research_v1,lc,lc.MAIN,1m,lc|lc.MAIN|1m,checksum_not_verified,71663,rulebook
intraday_research_v1,lc,lc.MAIN,30m,lc|lc.MAIN|30m,checksum_not_verified,71728,rulebook
intraday_research_v1,lc,lc.MAIN,5m,lc|lc.MAIN|5m,checksum_not_verified,71726,rulebook
intraday_research_v1,lc,lc.MAIN,60m,lc|lc.MAIN|60m,checksum_not_verified,71729,rulebook
intraday_research_v1,lg,lg.MAIN,15m,lg|lg.MAIN|15m,checksum_not_verified,71731,rulebook
intraday_research_v1,lg,lg.MAIN,1d,lg|lg.MAIN|1d,checksum_not_verified,71667,rulebook
intraday_research_v1,lg,lg.MAIN,1m,lg|lg.MAIN|1m,checksum_not_verified,71666,rulebook
intraday_research_v1,lg,lg.MAIN,30m,lg|lg.MAIN|30m,checksum_not_verified,71732,rulebook
intraday_research_v1,lg,lg.MAIN,5m,lg|lg.MAIN|5m,checksum_not_verified,71730,rulebook
intraday_research_v1,lg,lg.MAIN,60m,lg|lg.MAIN|60m,checksum_not_verified,71733,rulebook
intraday_research_v1,lh,lh.MAIN,15m,lh|lh.MAIN|15m,checksum_not_verified,71634,rulebook
intraday_research_v1,lh,lh.MAIN,1d,lh|lh.MAIN|1d,sealing_unverified,56488,rulebook
intraday_research_v1,lh,lh.MAIN,1m,lh|lh.MAIN|1m,checksum_not_verified,71546,rulebook
intraday_research_v1,lh,lh.MAIN,30m,lh|lh.MAIN|30m,checksum_not_verified,71635,rulebook
intraday_research_v1,lh,lh.MAIN,5m,lh|lh.MAIN|5m,checksum_not_verified,71633,rulebook
intraday_research_v1,lh,lh.MAIN,60m,lh|lh.MAIN|60m,checksum_not_verified,71636,rulebook
intraday_research_v1,lu,lu.MAIN,15m,lu|lu.MAIN|15m,checksum_not_verified,71550,rulebook
intraday_research_v1,lu,lu.MAIN,1d,lu|lu.MAIN|1d,sealing_unverified,56490,rulebook
intraday_research_v1,lu,lu.MAIN,1m,lu|lu.MAIN|1m,checksum_not_verified,71525,rulebook
intraday_research_v1,lu,lu.MAIN,30m,lu|lu.MAIN|30m,checksum_not_verified,71551,rulebook
intraday_research_v1,lu,lu.MAIN,5m,lu|lu.MAIN|5m,checksum_not_verified,71549,rulebook
intraday_research_v1,lu,lu.MAIN,60m,lu|lu.MAIN|60m,checksum_not_verified,71552,rulebook
intraday_research_v1,m,m.MAIN,15m,m|m.MAIN|15m,checksum_not_verified,71442,rulebook
intraday_research_v1,m,m.MAIN,1d,m|m.MAIN|1d,sealing_unverified,56492,rulebook
intraday_research_v1,m,m.MAIN,1d,m|m.MAIN|1d,checksum_not_verified,82672,rulebook
intraday_research_v1,m,m.MAIN,1m,m|m.MAIN|1m,checksum_not_verified,71316,rulebook
intraday_research_v1,m,m.MAIN,1m,m|m.MAIN|1m,checksum_not_verified,82764,rulebook
intraday_research_v1,m,m.MAIN,30m,m|m.MAIN|30m,checksum_not_verified,71443,rulebook
intraday_research_v1,m,m.MAIN,5m,m|m.MAIN|5m,checksum_not_verified,71441,rulebook
intraday_research_v1,m,m.MAIN,60m,m|m.MAIN|60m,checksum_not_verified,71444,rulebook
intraday_research_v1,ma,ma.MAIN,15m,ma|ma.MAIN|15m,checksum_not_verified,71446,rulebook
intraday_research_v1,ma,ma.MAIN,1d,ma|ma.MAIN|1d,sealing_unverified,56494,rulebook
intraday_research_v1,ma,ma.MAIN,1d,ma|ma.MAIN|1d,checksum_not_verified,82709,rulebook
intraday_research_v1,ma,ma.MAIN,1m,ma|ma.MAIN|1m,checksum_not_verified,71317,rulebook
intraday_research_v1,ma,ma.MAIN,1m,ma|ma.MAIN|1m,checksum_not_verified,82754,rulebook
intraday_research_v1,ma,ma.MAIN,30m,ma|ma.MAIN|30m,checksum_not_verified,71447,rulebook
intraday_research_v1,ma,ma.MAIN,5m,ma|ma.MAIN|5m,checksum_not_verified,71445,rulebook
intraday_research_v1,ma,ma.MAIN,60m,ma|ma.MAIN|60m,checksum_not_verified,71448,rulebook
intraday_research_v1,ni,ni.MAIN,15m,ni|ni.MAIN|15m,checksum_not_verified,71362,rulebook
intraday_research_v1,ni,ni.MAIN,1d,ni|ni.MAIN|1d,sealing_unverified,56496,rulebook
intraday_research_v1,ni,ni.MAIN,1d,ni|ni.MAIN|1d,checksum_not_verified,82714,rulebook
intraday_research_v1,ni,ni.MAIN,1m,ni|ni.MAIN|1m,checksum_not_verified,71296,rulebook
intraday_research_v1,ni,ni.MAIN,1m,ni|ni.MAIN|1m,checksum_not_verified,82748,rulebook
intraday_research_v1,ni,ni.MAIN,30m,ni|ni.MAIN|30m,checksum_not_verified,71363,rulebook
intraday_research_v1,ni,ni.MAIN,5m,ni|ni.MAIN|5m,checksum_not_verified,71361,rulebook
intraday_research_v1,ni,ni.MAIN,60m,ni|ni.MAIN|60m,checksum_not_verified,71364,rulebook
intraday_research_v1,nr,nr.MAIN,15m,nr|nr.MAIN|15m,checksum_not_verified,71450,rulebook
intraday_research_v1,nr,nr.MAIN,1d,nr|nr.MAIN|1d,sealing_unverified,56498,rulebook
intraday_research_v1,nr,nr.MAIN,1d,nr|nr.MAIN|1d,checksum_not_verified,82727,rulebook
intraday_research_v1,nr,nr.MAIN,1m,nr|nr.MAIN|1m,checksum_not_verified,71318,rulebook
intraday_research_v1,nr,nr.MAIN,1m,nr|nr.MAIN|1m,checksum_not_verified,82736,rulebook
intraday_research_v1,nr,nr.MAIN,30m,nr|nr.MAIN|30m,checksum_not_verified,71451,rulebook
intraday_research_v1,nr,nr.MAIN,5m,nr|nr.MAIN|5m,checksum_not_verified,71449,rulebook
intraday_research_v1,nr,nr.MAIN,60m,nr|nr.MAIN|60m,checksum_not_verified,71452,rulebook
intraday_research_v1,oi,oi.MAIN,15m,oi|oi.MAIN|15m,checksum_not_verified,71454,rulebook
intraday_research_v1,oi,oi.MAIN,1d,oi|oi.MAIN|1d,sealing_unverified,56500,rulebook
intraday_research_v1,oi,oi.MAIN,1d,oi|oi.MAIN|1d,checksum_not_verified,82693,rulebook
intraday_research_v1,oi,oi.MAIN,1m,oi|oi.MAIN|1m,checksum_not_verified,71319,rulebook
intraday_research_v1,oi,oi.MAIN,1m,oi|oi.MAIN|1m,checksum_not_verified,82785,rulebook
intraday_research_v1,oi,oi.MAIN,30m,oi|oi.MAIN|30m,checksum_not_verified,71455,rulebook
intraday_research_v1,oi,oi.MAIN,5m,oi|oi.MAIN|5m,checksum_not_verified,71453,rulebook
intraday_research_v1,oi,oi.MAIN,60m,oi|oi.MAIN|60m,checksum_not_verified,71456,rulebook
intraday_research_v1,op,op.MAIN,15m,op|op.MAIN|15m,checksum_not_verified,71735,rulebook
intraday_research_v1,op,op.MAIN,1d,op|op.MAIN|1d,checksum_not_verified,71670,rulebook
intraday_research_v1,op,op.MAIN,1m,op|op.MAIN|1m,checksum_not_verified,71669,rulebook
intraday_research_v1,op,op.MAIN,30m,op|op.MAIN|30m,checksum_not_verified,71736,rulebook
intraday_research_v1,op,op.MAIN,5m,op|op.MAIN|5m,checksum_not_verified,71734,rulebook
intraday_research_v1,op,op.MAIN,60m,op|op.MAIN|60m,checksum_not_verified,71737,rulebook
intraday_research_v1,p,p.MAIN,15m,p|p.MAIN|15m,checksum_not_verified,71458,rulebook
intraday_research_v1,p,p.MAIN,1d,p|p.MAIN|1d,sealing_unverified,56502,rulebook
intraday_research_v1,p,p.MAIN,1d,p|p.MAIN|1d,checksum_not_verified,82682,rulebook
intraday_research_v1,p,p.MAIN,1m,p|p.MAIN|1m,checksum_not_verified,71320,rulebook
intraday_research_v1,p,p.MAIN,1m,p|p.MAIN|1m,checksum_not_verified,82775,rulebook
intraday_research_v1,p,p.MAIN,30m,p|p.MAIN|30m,checksum_not_verified,71459,rulebook
intraday_research_v1,p,p.MAIN,5m,p|p.MAIN|5m,checksum_not_verified,71457,rulebook
intraday_research_v1,p,p.MAIN,60m,p|p.MAIN|60m,checksum_not_verified,71460,rulebook
intraday_research_v1,pb,pb.MAIN,15m,pb|pb.MAIN|15m,checksum_not_verified,71366,rulebook
intraday_research_v1,pb,pb.MAIN,1d,pb|pb.MAIN|1d,sealing_unverified,56504,rulebook
intraday_research_v1,pb,pb.MAIN,1d,pb|pb.MAIN|1d,checksum_not_verified,82688,rulebook
intraday_research_v1,pb,pb.MAIN,1m,pb|pb.MAIN|1m,checksum_not_verified,71297,rulebook
intraday_research_v1,pb,pb.MAIN,1m,pb|pb.MAIN|1m,checksum_not_verified,82781,rulebook
intraday_research_v1,pb,pb.MAIN,30m,pb|pb.MAIN|30m,checksum_not_verified,71367,rulebook
intraday_research_v1,pb,pb.MAIN,5m,pb|pb.MAIN|5m,checksum_not_verified,71365,rulebook
intraday_research_v1,pb,pb.MAIN,60m,pb|pb.MAIN|60m,checksum_not_verified,71368,rulebook
intraday_research_v1,pd,pd.MAIN,15m,pd|pd.MAIN|15m,checksum_not_verified,71739,rulebook
intraday_research_v1,pd,pd.MAIN,1d,pd|pd.MAIN|1d,checksum_not_verified,71673,rulebook
intraday_research_v1,pd,pd.MAIN,1m,pd|pd.MAIN|1m,checksum_not_verified,71672,rulebook
intraday_research_v1,pd,pd.MAIN,30m,pd|pd.MAIN|30m,checksum_not_verified,71740,rulebook
intraday_research_v1,pd,pd.MAIN,5m,pd|pd.MAIN|5m,checksum_not_verified,71738,rulebook
intraday_research_v1,pd,pd.MAIN,60m,pd|pd.MAIN|60m,checksum_not_verified,71741,rulebook
intraday_research_v1,pf,pf.MAIN,15m,pf|pf.MAIN|15m,checksum_not_verified,71566,rulebook
intraday_research_v1,pf,pf.MAIN,1d,pf|pf.MAIN|1d,sealing_unverified,56506,rulebook
intraday_research_v1,pf,pf.MAIN,1m,pf|pf.MAIN|1m,checksum_not_verified,71529,rulebook
intraday_research_v1,pf,pf.MAIN,30m,pf|pf.MAIN|30m,checksum_not_verified,71567,rulebook
intraday_research_v1,pf,pf.MAIN,5m,pf|pf.MAIN|5m,checksum_not_verified,71565,rulebook
intraday_research_v1,pf,pf.MAIN,60m,pf|pf.MAIN|60m,checksum_not_verified,71568,rulebook
intraday_research_v1,pg,pg.MAIN,15m,pg|pg.MAIN|15m,checksum_not_verified,71514,rulebook
intraday_research_v1,pg,pg.MAIN,1d,pg|pg.MAIN|1d,sealing_unverified,56508,rulebook
intraday_research_v1,pg,pg.MAIN,1m,pg|pg.MAIN|1m,checksum_not_verified,71334,rulebook
intraday_research_v1,pg,pg.MAIN,30m,pg|pg.MAIN|30m,checksum_not_verified,71515,rulebook
intraday_research_v1,pg,pg.MAIN,5m,pg|pg.MAIN|5m,checksum_not_verified,71513,rulebook
intraday_research_v1,pg,pg.MAIN,60m,pg|pg.MAIN|60m,checksum_not_verified,71516,rulebook
intraday_research_v1,pk,pk.MAIN,15m,pk|pk.MAIN|15m,checksum_not_verified,71638,rulebook
intraday_research_v1,pk,pk.MAIN,1d,pk|pk.MAIN|1d,sealing_unverified,56510,rulebook
intraday_research_v1,pk,pk.MAIN,1m,pk|pk.MAIN|1m,checksum_not_verified,71547,rulebook
intraday_research_v1,pk,pk.MAIN,30m,pk|pk.MAIN|30m,checksum_not_verified,71639,rulebook
intraday_research_v1,pk,pk.MAIN,5m,pk|pk.MAIN|5m,checksum_not_verified,71637,rulebook
intraday_research_v1,pk,pk.MAIN,60m,pk|pk.MAIN|60m,checksum_not_verified,71640,rulebook
intraday_research_v1,pl,pl.MAIN,15m,pl|pl.MAIN|15m,checksum_not_verified,71743,rulebook
intraday_research_v1,pl,pl.MAIN,1d,pl|pl.MAIN|1d,checksum_not_verified,71676,rulebook
intraday_research_v1,pl,pl.MAIN,1m,pl|pl.MAIN|1m,checksum_not_verified,71675,rulebook
intraday_research_v1,pl,pl.MAIN,30m,pl|pl.MAIN|30m,checksum_not_verified,71744,rulebook
intraday_research_v1,pl,pl.MAIN,5m,pl|pl.MAIN|5m,checksum_not_verified,71742,rulebook
intraday_research_v1,pl,pl.MAIN,60m,pl|pl.MAIN|60m,checksum_not_verified,71745,rulebook
intraday_research_v1,pm,pm.MAIN,15m,pm|pm.MAIN|15m,checksum_not_verified,71602,rulebook
intraday_research_v1,pm,pm.MAIN,1d,pm|pm.MAIN|1d,quality_policy_violation,56512,rulebook
intraday_research_v1,pm,pm.MAIN,1d,pm|pm.MAIN|1d,quality_policy_violation,82691,rulebook
intraday_research_v1,pm,pm.MAIN,1m,pm|pm.MAIN|1m,checksum_not_verified,71538,rulebook
intraday_research_v1,pm,pm.MAIN,1m,pm|pm.MAIN|1m,checksum_not_verified,82783,rulebook
intraday_research_v1,pm,pm.MAIN,30m,pm|pm.MAIN|30m,checksum_not_verified,71603,rulebook
intraday_research_v1,pm,pm.MAIN,5m,pm|pm.MAIN|5m,checksum_not_verified,71601,rulebook
intraday_research_v1,pm,pm.MAIN,60m,pm|pm.MAIN|60m,checksum_not_verified,71604,rulebook
intraday_research_v1,pp,pp.MAIN,15m,pp|pp.MAIN|15m,checksum_not_verified,71462,rulebook
intraday_research_v1,pp,pp.MAIN,1d,pp|pp.MAIN|1d,sealing_unverified,56514,rulebook
intraday_research_v1,pp,pp.MAIN,1d,pp|pp.MAIN|1d,checksum_not_verified,82707,rulebook
intraday_research_v1,pp,pp.MAIN,1m,pp|pp.MAIN|1m,checksum_not_verified,71321,rulebook
intraday_research_v1,pp,pp.MAIN,1m,pp|pp.MAIN|1m,checksum_not_verified,82756,rulebook
intraday_research_v1,pp,pp.MAIN,30m,pp|pp.MAIN|30m,checksum_not_verified,71463,rulebook
intraday_research_v1,pp,pp.MAIN,5m,pp|pp.MAIN|5m,checksum_not_verified,71461,rulebook
intraday_research_v1,pp,pp.MAIN,60m,pp|pp.MAIN|60m,checksum_not_verified,71464,rulebook
intraday_research_v1,pp_f,pp_f.MAIN,15m,pp_f|pp_f.MAIN|15m,checksum_not_verified,71747,rulebook
intraday_research_v1,pp_f,pp_f.MAIN,1d,pp_f|pp_f.MAIN|1d,checksum_not_verified,71679,rulebook
intraday_research_v1,pp_f,pp_f.MAIN,1m,pp_f|pp_f.MAIN|1m,checksum_not_verified,71678,rulebook
intraday_research_v1,pp_f,pp_f.MAIN,30m,pp_f|pp_f.MAIN|30m,checksum_not_verified,71748,rulebook
intraday_research_v1,pp_f,pp_f.MAIN,5m,pp_f|pp_f.MAIN|5m,checksum_not_verified,71746,rulebook
intraday_research_v1,pp_f,pp_f.MAIN,60m,pp_f|pp_f.MAIN|60m,checksum_not_verified,71749,rulebook
intraday_research_v1,pr,pr.MAIN,15m,pr|pr.MAIN|15m,checksum_not_verified,71751,rulebook
intraday_research_v1,pr,pr.MAIN,1d,pr|pr.MAIN|1d,checksum_not_verified,71682,rulebook
intraday_research_v1,pr,pr.MAIN,1m,pr|pr.MAIN|1m,checksum_not_verified,71681,rulebook
intraday_research_v1,pr,pr.MAIN,30m,pr|pr.MAIN|30m,checksum_not_verified,71752,rulebook
intraday_research_v1,pr,pr.MAIN,5m,pr|pr.MAIN|5m,checksum_not_verified,71750,rulebook
intraday_research_v1,pr,pr.MAIN,60m,pr|pr.MAIN|60m,checksum_not_verified,71753,rulebook
intraday_research_v1,ps,ps.MAIN,15m,ps|ps.MAIN|15m,checksum_not_verified,71755,rulebook
intraday_research_v1,ps,ps.MAIN,1d,ps|ps.MAIN|1d,checksum_not_verified,71685,rulebook
intraday_research_v1,ps,ps.MAIN,1m,ps|ps.MAIN|1m,checksum_not_verified,71684,rulebook
intraday_research_v1,ps,ps.MAIN,30m,ps|ps.MAIN|30m,checksum_not_verified,71756,rulebook
intraday_research_v1,ps,ps.MAIN,5m,ps|ps.MAIN|5m,checksum_not_verified,71754,rulebook
intraday_research_v1,ps,ps.MAIN,60m,ps|ps.MAIN|60m,checksum_not_verified,71757,rulebook
intraday_research_v1,pt,pt.MAIN,15m,pt|pt.MAIN|15m,checksum_not_verified,71759,rulebook
intraday_research_v1,pt,pt.MAIN,1d,pt|pt.MAIN|1d,checksum_not_verified,71688,rulebook
intraday_research_v1,pt,pt.MAIN,1m,pt|pt.MAIN|1m,checksum_not_verified,71687,rulebook
intraday_research_v1,pt,pt.MAIN,30m,pt|pt.MAIN|30m,checksum_not_verified,71760,rulebook
intraday_research_v1,pt,pt.MAIN,5m,pt|pt.MAIN|5m,checksum_not_verified,71758,rulebook
intraday_research_v1,pt,pt.MAIN,60m,pt|pt.MAIN|60m,checksum_not_verified,71761,rulebook
intraday_research_v1,px,px.MAIN,15m,px|px.MAIN|15m,checksum_not_verified,71763,rulebook
intraday_research_v1,px,px.MAIN,1d,px|px.MAIN|1d,checksum_not_verified,71691,rulebook
intraday_research_v1,px,px.MAIN,1m,px|px.MAIN|1m,checksum_not_verified,71690,rulebook
intraday_research_v1,px,px.MAIN,30m,px|px.MAIN|30m,checksum_not_verified,71764,rulebook
intraday_research_v1,px,px.MAIN,5m,px|px.MAIN|5m,checksum_not_verified,71762,rulebook
intraday_research_v1,px,px.MAIN,60m,px|px.MAIN|60m,checksum_not_verified,71765,rulebook
intraday_research_v1,rb,rb.MAIN,15m,rb|rb.MAIN|15m,checksum_not_verified,71466,rulebook
intraday_research_v1,rb,rb.MAIN,1d,rb|rb.MAIN|1d,sealing_unverified,56516,rulebook
intraday_research_v1,rb,rb.MAIN,1d,rb|rb.MAIN|1d,checksum_not_verified,82684,rulebook
intraday_research_v1,rb,rb.MAIN,1m,rb|rb.MAIN|1m,checksum_not_verified,71322,rulebook
intraday_research_v1,rb,rb.MAIN,1m,rb|rb.MAIN|1m,checksum_not_verified,82777,rulebook
intraday_research_v1,rb,rb.MAIN,30m,rb|rb.MAIN|30m,checksum_not_verified,71467,rulebook
intraday_research_v1,rb,rb.MAIN,5m,rb|rb.MAIN|5m,checksum_not_verified,71465,rulebook
intraday_research_v1,rb,rb.MAIN,60m,rb|rb.MAIN|60m,checksum_not_verified,71468,rulebook
intraday_research_v1,ri,ri.MAIN,15m,ri|ri.MAIN|15m,checksum_not_verified,71606,rulebook
intraday_research_v1,ri,ri.MAIN,1d,ri|ri.MAIN|1d,quality_policy_violation,56518,rulebook
intraday_research_v1,ri,ri.MAIN,1d,ri|ri.MAIN|1d,quality_policy_violation,82694,rulebook
intraday_research_v1,ri,ri.MAIN,1m,ri|ri.MAIN|1m,checksum_not_verified,71539,rulebook
intraday_research_v1,ri,ri.MAIN,1m,ri|ri.MAIN|1m,checksum_not_verified,82786,rulebook
intraday_research_v1,ri,ri.MAIN,30m,ri|ri.MAIN|30m,checksum_not_verified,71607,rulebook
intraday_research_v1,ri,ri.MAIN,5m,ri|ri.MAIN|5m,checksum_not_verified,71605,rulebook
intraday_research_v1,ri,ri.MAIN,60m,ri|ri.MAIN|60m,checksum_not_verified,71608,rulebook
intraday_research_v1,rm,rm.MAIN,15m,rm|rm.MAIN|15m,checksum_not_verified,71470,rulebook
intraday_research_v1,rm,rm.MAIN,1d,rm|rm.MAIN|1d,sealing_unverified,56520,rulebook
intraday_research_v1,rm,rm.MAIN,1d,rm|rm.MAIN|1d,checksum_not_verified,82697,rulebook
intraday_research_v1,rm,rm.MAIN,1m,rm|rm.MAIN|1m,checksum_not_verified,71323,rulebook
intraday_research_v1,rm,rm.MAIN,1m,rm|rm.MAIN|1m,checksum_not_verified,82789,rulebook
intraday_research_v1,rm,rm.MAIN,30m,rm|rm.MAIN|30m,checksum_not_verified,71471,rulebook
intraday_research_v1,rm,rm.MAIN,5m,rm|rm.MAIN|5m,checksum_not_verified,71469,rulebook
intraday_research_v1,rm,rm.MAIN,60m,rm|rm.MAIN|60m,checksum_not_verified,71472,rulebook
intraday_research_v1,rr,rr.MAIN,15m,rr|rr.MAIN|15m,checksum_not_verified,71474,rulebook
intraday_research_v1,rr,rr.MAIN,1d,rr|rr.MAIN|1d,sealing_unverified,56522,rulebook
intraday_research_v1,rr,rr.MAIN,1d,rr|rr.MAIN|1d,checksum_not_verified,82728,rulebook
intraday_research_v1,rr,rr.MAIN,1m,rr|rr.MAIN|1m,checksum_not_verified,71324,rulebook
intraday_research_v1,rr,rr.MAIN,1m,rr|rr.MAIN|1m,checksum_not_verified,82735,rulebook
intraday_research_v1,rr,rr.MAIN,30m,rr|rr.MAIN|30m,checksum_not_verified,71475,rulebook
intraday_research_v1,rr,rr.MAIN,5m,rr|rr.MAIN|5m,checksum_not_verified,71473,rulebook
intraday_research_v1,rr,rr.MAIN,60m,rr|rr.MAIN|60m,checksum_not_verified,71476,rulebook
intraday_research_v1,rs,rs.MAIN,15m,rs|rs.MAIN|15m,checksum_not_verified,71610,rulebook
intraday_research_v1,rs,rs.MAIN,1d,rs|rs.MAIN|1d,quality_policy_violation,56524,rulebook
intraday_research_v1,rs,rs.MAIN,1d,rs|rs.MAIN|1d,quality_policy_violation,82698,rulebook
intraday_research_v1,rs,rs.MAIN,1m,rs|rs.MAIN|1m,checksum_not_verified,71540,rulebook
intraday_research_v1,rs,rs.MAIN,1m,rs|rs.MAIN|1m,checksum_not_verified,82790,rulebook
intraday_research_v1,rs,rs.MAIN,30m,rs|rs.MAIN|30m,checksum_not_verified,71611,rulebook
intraday_research_v1,rs,rs.MAIN,5m,rs|rs.MAIN|5m,checksum_not_verified,71609,rulebook
intraday_research_v1,rs,rs.MAIN,60m,rs|rs.MAIN|60m,checksum_not_verified,71612,rulebook
intraday_research_v1,ru,ru.MAIN,15m,ru|ru.MAIN|15m,checksum_not_verified,71478,rulebook
intraday_research_v1,ru,ru.MAIN,1d,ru|ru.MAIN|1d,sealing_unverified,56526,rulebook
intraday_research_v1,ru,ru.MAIN,1d,ru|ru.MAIN|1d,checksum_not_verified,82671,rulebook
intraday_research_v1,ru,ru.MAIN,1m,ru|ru.MAIN|1m,checksum_not_verified,71325,rulebook
intraday_research_v1,ru,ru.MAIN,1m,ru|ru.MAIN|1m,checksum_not_verified,82763,rulebook
intraday_research_v1,ru,ru.MAIN,30m,ru|ru.MAIN|30m,checksum_not_verified,71479,rulebook
intraday_research_v1,ru,ru.MAIN,5m,ru|ru.MAIN|5m,checksum_not_verified,71477,rulebook
intraday_research_v1,ru,ru.MAIN,60m,ru|ru.MAIN|60m,checksum_not_verified,71480,rulebook
intraday_research_v1,sa,sa.MAIN,15m,sa|sa.MAIN|15m,checksum_not_verified,71482,rulebook
intraday_research_v1,sa,sa.MAIN,1d,sa|sa.MAIN|1d,sealing_unverified,56528,rulebook
intraday_research_v1,sa,sa.MAIN,1d,sa|sa.MAIN|1d,checksum_not_verified,82731,rulebook
intraday_research_v1,sa,sa.MAIN,1m,sa|sa.MAIN|1m,checksum_not_verified,71326,rulebook
intraday_research_v1,sa,sa.MAIN,1m,sa|sa.MAIN|1m,checksum_not_verified,82732,rulebook
intraday_research_v1,sa,sa.MAIN,30m,sa|sa.MAIN|30m,checksum_not_verified,71483,rulebook
intraday_research_v1,sa,sa.MAIN,5m,sa|sa.MAIN|5m,checksum_not_verified,71481,rulebook
intraday_research_v1,sa,sa.MAIN,60m,sa|sa.MAIN|60m,checksum_not_verified,71484,rulebook
intraday_research_v1,sc,sc.MAIN,15m,sc|sc.MAIN|15m,checksum_not_verified,71350,rulebook
intraday_research_v1,sc,sc.MAIN,1d,sc|sc.MAIN|1d,sealing_unverified,56530,rulebook
intraday_research_v1,sc,sc.MAIN,1d,sc|sc.MAIN|1d,checksum_not_verified,82721,rulebook
intraday_research_v1,sc,sc.MAIN,1m,sc|sc.MAIN|1m,checksum_not_verified,71293,rulebook
intraday_research_v1,sc,sc.MAIN,1m,sc|sc.MAIN|1m,checksum_not_verified,82742,rulebook
intraday_research_v1,sc,sc.MAIN,30m,sc|sc.MAIN|30m,checksum_not_verified,71351,rulebook
intraday_research_v1,sc,sc.MAIN,5m,sc|sc.MAIN|5m,checksum_not_verified,71349,rulebook
intraday_research_v1,sc,sc.MAIN,60m,sc|sc.MAIN|60m,checksum_not_verified,71352,rulebook
intraday_research_v1,sf,sf.MAIN,15m,sf|sf.MAIN|15m,checksum_not_verified,71614,rulebook
intraday_research_v1,sf,sf.MAIN,1d,sf|sf.MAIN|1d,sealing_unverified,56532,rulebook
intraday_research_v1,sf,sf.MAIN,1d,sf|sf.MAIN|1d,checksum_not_verified,82710,rulebook
intraday_research_v1,sf,sf.MAIN,1m,sf|sf.MAIN|1m,checksum_not_verified,71541,rulebook
intraday_research_v1,sf,sf.MAIN,1m,sf|sf.MAIN|1m,checksum_not_verified,82752,rulebook
intraday_research_v1,sf,sf.MAIN,30m,sf|sf.MAIN|30m,checksum_not_verified,71615,rulebook
intraday_research_v1,sf,sf.MAIN,5m,sf|sf.MAIN|5m,checksum_not_verified,71613,rulebook
intraday_research_v1,sf,sf.MAIN,60m,sf|sf.MAIN|60m,checksum_not_verified,71616,rulebook
intraday_research_v1,sh,sh.MAIN,15m,sh|sh.MAIN|15m,checksum_not_verified,71767,rulebook
intraday_research_v1,sh,sh.MAIN,1d,sh|sh.MAIN|1d,checksum_not_verified,71694,rulebook
intraday_research_v1,sh,sh.MAIN,1m,sh|sh.MAIN|1m,checksum_not_verified,71693,rulebook
intraday_research_v1,sh,sh.MAIN,30m,sh|sh.MAIN|30m,checksum_not_verified,71768,rulebook
intraday_research_v1,sh,sh.MAIN,5m,sh|sh.MAIN|5m,checksum_not_verified,71766,rulebook
intraday_research_v1,sh,sh.MAIN,60m,sh|sh.MAIN|60m,checksum_not_verified,71769,rulebook
intraday_research_v1,si,si.MAIN,15m,si|si.MAIN|15m,checksum_not_verified,71522,rulebook
