issue_type,product,contract_role,symbol_or_contract,period,year,status,evidence_source,recommended_next_task,issue_class,upgrade_to_passed_allowed
data_role_superseded,ag,dominant_main,ag.MAIN,5m,2023,metadata_gap,"db_market_data_file,manifest",target_coverage_gap_triage,data_role_superseded,
data_role_superseded,ag,dominant_main,ag.MAIN,5m,2024,metadata_gap,"db_market_data_file,manifest",target_coverage_gap_triage,data_role_superseded,
data_role_superseded,ag,dominant_main,ag.MAIN,5m,2025,metadata_gap,"db_market_data_file,manifest",target_coverage_gap_triage,data_role_superseded,
data_role_superseded,ag,dominant_main,ag.MAIN,5m,2026,metadata_gap,"db_market_data_file,manifest",target_coverage_gap_triage,data_role_superseded,
data_role_superseded,ag,dominant_main,ag.MAIN,15m,2023,metadata_gap,"db_market_data_file,manifest",target_coverage_gap_triage,data_role_superseded,
data_role_superseded,ag,dominant_main,ag.MAIN,15m,2024,metadata_gap,"db_market_data_file,manifest",target_coverage_gap_triage,data_role_superseded,
data_role_superseded,ag,dominant_main,ag.MAIN,15m,2025,metadata_gap,"db_market_data_file,manifest",target_coverage_gap_triage,data_role_superseded,
data_role_superseded,ag,dominant_main,ag.MAIN,15m,2026,metadata_gap,"db_market_data_file,manifest",target_coverage_gap_triage,data_role_superseded,
data_role_superseded,ag,dominant_main,ag.MAIN,30m,2023,metadata_gap,"db_market_data_file,manifest",target_coverage_gap_triage,data_role_superseded,
data_role_superseded,ag,dominant_main,ag.MAIN,30m,2024,metadata_gap,"db_market_data_file,manifest",target_coverage_gap_triage,data_role_superseded,
data_role_superseded,ag,dominant_main,ag.MAIN,30m,2025,metadata_gap,"db_market_data_file,manifest",target_coverage_gap_triage,data_role_superseded,
data_role_superseded,ag,dominant_main,ag.MAIN,30m,2026,metadata_gap,"db_market_data_file,manifest",target_coverage_gap_triage,data_role_superseded,
data_role_superseded,ag,dominant_main,ag.MAIN,60m,2023,metadata_gap,"db_market_data_file,manifest",target_coverage_gap_triage,data_role_superseded,
data_role_superseded,ag,dominant_main,ag.MAIN,60m,2024,metadata_gap,"db_market_data_file,manifest",target_coverage_gap_triage,data_role_superseded,
data_role_superseded,ag,dominant_main,ag.MAIN,60m,2025,metadata_gap,"db_market_data_file,manifest",target_coverage_gap_triage,data_role_superseded,
data_role_superseded,ag,dominant_main,ag.MAIN,60m,2026,metadata_gap,"db_market_data_file,manifest",target_coverage_gap_triage,data_role_superseded,
data_role_superseded,al,dominant_main,al.MAIN,1w,2020,metadata_gap,"db_market_data_file,manifest,processed_summary",target_coverage_gap_triage,data_role_superseded,
data_role_superseded,al,dominant_main,al.MAIN,1w,2021,metadata_gap,"db_market_data_file,manifest,processed_summary",target_coverage_gap_triage,data_role_superseded,
data_role_superseded,al,dominant_main,al.MAIN,1w,2022,metadata_gap,"db_market_data_file,manifest,processed_summary",target_coverage_gap_triage,data_role_superseded,
data_role_superseded,al,dominant_main,al.MAIN,1w,2023,metadata_gap,"db_market_data_file,manifest,processed_summary",target_coverage_gap_triage,data_role_superseded,
data_role_superseded,al,dominant_main,al.MAIN,1w,2024,metadata_gap,"db_market_data_file,manifest,processed_summary",target_coverage_gap_triage,data_role_superseded,
data_role_superseded,al,dominant_main,al.MAIN,1w,2025,metadata_gap,"db_market_data_file,manifest,processed_summary",target_coverage_gap_triage,data_role_superseded,
data_role_superseded,al,dominant_main,al.MAIN,1w,2026,metadata_gap,"db_market_data_file,manifest,processed_summary",target_coverage_gap_triage,data_role_superseded,
data_role_superseded,al,dominant_main,al.MAIN,1m,2023,metadata_gap,"db_market_data_file,manifest",target_coverage_gap_triage,data_role_superseded,
data_role_superseded,al,dominant_main,al.MAIN,1m,2024,metadata_gap,"db_market_data_file,manifest",target_coverage_gap_triage,data_role_superseded,
data_role_superseded,al,dominant_main,al.MAIN,1m,2025,metadata_gap,"db_market_data_file,manifest",target_coverage_gap_triage,data_role_superseded,
data_role_superseded,al,dominant_main,al.MAIN,1m,2026,metadata_gap,"db_market_data_file,manifest",target_coverage_gap_triage,data_role_superseded,
data_role_superseded,al,dominant_main,al.MAIN,5m,2023,metadata_gap,"db_market_data_file,manifest",target_coverage_gap_triage,data_role_superseded,
data_role_superseded,al,dominant_main,al.MAIN,5m,2024,metadata_gap,"db_market_data_file,manifest",target_coverage_gap_triage,data_role_superseded,
data_role_superseded,al,dominant_main,al.MAIN,5m,2025,metadata_gap,"db_market_data_file,manifest",target_coverage_gap_triage,data_role_superseded,
data_role_superseded,al,dominant_main,al.MAIN,5m,2026,metadata_gap,"db_market_data_file,manifest",target_coverage_gap_triage,data_role_superseded,
data_role_superseded,al,dominant_main,al.MAIN,15m,2023,metadata_gap,"db_market_data_file,manifest",target_coverage_gap_triage,data_role_superseded,
data_role_superseded,al,dominant_main,al.MAIN,15m,2024,metadata_gap,"db_market_data_file,manifest",target_coverage_gap_triage,data_role_superseded,
data_role_superseded,al,dominant_main,al.MAIN,15m,2025,metadata_gap,"db_market_data_file,manifest",target_coverage_gap_triage,data_role_superseded,
data_role_superseded,al,dominant_main,al.MAIN,15m,2026,metadata_gap,"db_market_data_file,manifest",target_coverage_gap_triage,data_role_superseded,
data_role_superseded,al,dominant_main,al.MAIN,30m,2023,metadata_gap,"db_market_data_file,manifest",target_coverage_gap_triage,data_role_superseded,
data_role_superseded,al,dominant_main,al.MAIN,30m,2024,metadata_gap,"db_market_data_file,manifest",target_coverage_gap_triage,data_role_superseded,
data_role_superseded,al,dominant_main,al.MAIN,30m,2025,metadata_gap,"db_market_data_file,manifest",target_coverage_gap_triage,data_role_superseded,
data_role_superseded,al,dominant_main,al.MAIN,30m,2026,metadata_gap,"db_market_data_file,manifest",target_coverage_gap_triage,data_role_superseded,
data_role_superseded,al,dominant_main,al.MAIN,60m,2023,metadata_gap,"db_market_data_file,manifest",target_coverage_gap_triage,data_role_superseded,
data_role_superseded,al,dominant_main,al.MAIN,60m,2024,metadata_gap,"db_market_data_file,manifest",target_coverage_gap_triage,data_role_superseded,
data_role_superseded,al,dominant_main,al.MAIN,60m,2025,metadata_gap,"db_market_data_file,manifest",target_coverage_gap_triage,data_role_superseded,
data_role_superseded,al,dominant_main,al.MAIN,60m,2026,metadata_gap,"db_market_data_file,manifest",target_coverage_gap_triage,data_role_superseded,
data_role_superseded,ao,dominant_main,ao.MAIN,1d,2023,metadata_gap,"db_market_data_file,manifest",target_coverage_gap_triage,data_role_superseded,
data_role_superseded,ao,dominant_main,ao.MAIN,1d,2024,metadata_gap,"db_market_data_file,manifest",target_coverage_gap_triage,data_role_superseded,
data_role_superseded,ao,dominant_main,ao.MAIN,1d,2025,metadata_gap,"db_market_data_file,manifest",target_coverage_gap_triage,data_role_superseded,
data_role_superseded,ao,dominant_main,ao.MAIN,1d,2026,metadata_gap,"db_market_data_file,manifest",target_coverage_gap_triage,data_role_superseded,
data_role_superseded,ao,dominant_main,ao.MAIN,1w,2023,metadata_gap,"db_market_data_file,manifest,processed_summary",target_coverage_gap_triage,data_role_superseded,
data_role_superseded,ao,dominant_main,ao.MAIN,1w,2024,metadata_gap,"db_market_data_file,manifest,processed_summary",target_coverage_gap_triage,data_role_superseded,
data_role_superseded,ao,dominant_main,ao.MAIN,1w,2025,metadata_gap,"db_market_data_file,manifest,processed_summary",target_coverage_gap_triage,data_role_superseded,
data_role_superseded,ao,dominant_main,ao.MAIN,1w,2026,metadata_gap,"db_market_data_file,manifest,processed_summary",target_coverage_gap_triage,data_role_superseded,
data_role_superseded,ao,dominant_main,ao.MAIN,1m,2023,metadata_gap,"db_market_data_file,manifest",target_coverage_gap_triage,data_role_superseded,
data_role_superseded,ao,dominant_main,ao.MAIN,1m,2024,metadata_gap,"db_market_data_file,manifest",target_coverage_gap_triage,data_role_superseded,
data_role_superseded,ao,dominant_main,ao.MAIN,1m,2025,metadata_gap,"db_market_data_file,manifest",target_coverage_gap_triage,data_role_superseded,
data_role_superseded,ao,dominant_main,ao.MAIN,1m,2026,metadata_gap,"db_market_data_file,manifest",target_coverage_gap_triage,data_role_superseded,
data_role_superseded,ao,dominant_main,ao.MAIN,5m,2023,metadata_gap,"db_market_data_file,manifest",target_coverage_gap_triage,data_role_superseded,
data_role_superseded,ao,dominant_main,ao.MAIN,5m,2024,metadata_gap,"db_market_data_file,manifest",target_coverage_gap_triage,data_role_superseded,
data_role_superseded,ao,dominant_main,ao.MAIN,5m,2025,metadata_gap,"db_market_data_file,manifest",target_coverage_gap_triage,data_role_superseded,
data_role_superseded,ao,dominant_main,ao.MAIN,5m,2026,metadata_gap,"db_market_data_file,manifest",target_coverage_gap_triage,data_role_superseded,
data_role_superseded,ao,dominant_main,ao.MAIN,15m,2023,metadata_gap,"db_market_data_file,manifest",target_coverage_gap_triage,data_role_superseded,
data_role_superseded,ao,dominant_main,ao.MAIN,15m,2024,metadata_gap,"db_market_data_file,manifest",target_coverage_gap_triage,data_role_superseded,
data_role_superseded,ao,dominant_main,ao.MAIN,15m,2025,metadata_gap,"db_market_data_file,manifest",target_coverage_gap_triage,data_role_superseded,
data_role_superseded,ao,dominant_main,ao.MAIN,15m,2026,metadata_gap,"db_market_data_file,manifest",target_coverage_gap_triage,data_role_superseded,
data_role_superseded,ao,dominant_main,ao.MAIN,30m,2023,metadata_gap,"db_market_data_file,manifest",target_coverage_gap_triage,data_role_superseded,
data_role_superseded,ao,dominant_main,ao.MAIN,30m,2024,metadata_gap,"db_market_data_file,manifest",target_coverage_gap_triage,data_role_superseded,
data_role_superseded,ao,dominant_main,ao.MAIN,30m,2025,metadata_gap,"db_market_data_file,manifest",target_coverage_gap_triage,data_role_superseded,
data_role_superseded,ao,dominant_main,ao.MAIN,30m,2026,metadata_gap,"db_market_data_file,manifest",target_coverage_gap_triage,data_role_superseded,
data_role_superseded,ao,dominant_main,ao.MAIN,60m,2023,metadata_gap,"db_market_data_file,manifest",target_coverage_gap_triage,data_role_superseded,
data_role_superseded,ao,dominant_main,ao.MAIN,60m,2024,metadata_gap,"db_market_data_file,manifest",target_coverage_gap_triage,data_role_superseded,
data_role_superseded,ao,dominant_main,ao.MAIN,60m,2025,metadata_gap,"db_market_data_file,manifest",target_coverage_gap_triage,data_role_superseded,
data_role_superseded,ao,dominant_main,ao.MAIN,60m,2026,metadata_gap,"db_market_data_file,manifest",target_coverage_gap_triage,data_role_superseded,
data_role_superseded,ap,dominant_main,ap.MAIN,1m,2023,metadata_gap,"db_market_data_file,manifest",target_coverage_gap_triage,data_role_superseded,
data_role_superseded,ap,dominant_main,ap.MAIN,1m,2024,metadata_gap,"db_market_data_file,manifest",target_coverage_gap_triage,data_role_superseded,
data_role_superseded,ap,dominant_main,ap.MAIN,1m,2025,metadata_gap,"db_market_data_file,manifest",target_coverage_gap_triage,data_role_superseded,
data_role_superseded,ap,dominant_main,ap.MAIN,1m,2026,metadata_gap,"db_market_data_file,manifest",target_coverage_gap_triage,data_role_superseded,
data_role_superseded,ap,dominant_main,ap.MAIN,5m,2023,metadata_gap,"db_market_data_file,manifest",target_coverage_gap_triage,data_role_superseded,
data_role_superseded,ap,dominant_main,ap.MAIN,5m,2024,metadata_gap,"db_market_data_file,manifest",target_coverage_gap_triage,data_role_superseded,
data_role_superseded,ap,dominant_main,ap.MAIN,5m,2025,metadata_gap,"db_market_data_file,manifest",target_coverage_gap_triage,data_role_superseded,
data_role_superseded,ap,dominant_main,ap.MAIN,5m,2026,metadata_gap,"db_market_data_file,manifest",target_coverage_gap_triage,data_role_superseded,
data_role_superseded,ap,dominant_main,ap.MAIN,15m,2023,metadata_gap,"db_market_data_file,manifest",target_coverage_gap_triage,data_role_superseded,
data_role_superseded,ap,dominant_main,ap.MAIN,15m,2024,metadata_gap,"db_market_data_file,manifest",target_coverage_gap_triage,data_role_superseded,
data_role_superseded,ap,dominant_main,ap.MAIN,15m,2025,metadata_gap,"db_market_data_file,manifest",target_coverage_gap_triage,data_role_superseded,
data_role_superseded,ap,dominant_main,ap.MAIN,15m,2026,metadata_gap,"db_market_data_file,manifest",target_coverage_gap_triage,data_role_superseded,
data_role_superseded,ap,dominant_main,ap.MAIN,30m,2023,metadata_gap,"db_market_data_file,manifest",target_coverage_gap_triage,data_role_superseded,
data_role_superseded,ap,dominant_main,ap.MAIN,30m,2024,metadata_gap,"db_market_data_file,manifest",target_coverage_gap_triage,data_role_superseded,
data_role_superseded,ap,dominant_main,ap.MAIN,30m,2025,metadata_gap,"db_market_data_file,manifest",target_coverage_gap_triage,data_role_superseded,
data_role_superseded,ap,dominant_main,ap.MAIN,30m,2026,metadata_gap,"db_market_data_file,manifest",target_coverage_gap_triage,data_role_superseded,
data_role_superseded,ap,dominant_main,ap.MAIN,60m,2023,metadata_gap,"db_market_data_file,manifest",target_coverage_gap_triage,data_role_superseded,
data_role_superseded,ap,dominant_main,ap.MAIN,60m,2024,metadata_gap,"db_market_data_file,manifest",target_coverage_gap_triage,data_role_superseded,
data_role_superseded,ap,dominant_main,ap.MAIN,60m,2025,metadata_gap,"db_market_data_file,manifest",target_coverage_gap_triage,data_role_superseded,
data_role_superseded,ap,dominant_main,ap.MAIN,60m,2026,metadata_gap,"db_market_data_file,manifest",target_coverage_gap_triage,data_role_superseded,
data_role_superseded,au,dominant_main,au.MAIN,1m,2023,metadata_gap,"db_market_data_file,manifest",target_coverage_gap_triage,data_role_superseded,
data_role_superseded,au,dominant_main,au.MAIN,1m,2024,metadata_gap,"db_market_data_file,manifest",target_coverage_gap_triage,data_role_superseded,
data_role_superseded,au,dominant_main,au.MAIN,1m,2025,metadata_gap,"db_market_data_file,manifest",target_coverage_gap_triage,data_role_superseded,
data_role_superseded,au,dominant_main,au.MAIN,1m,2026,metadata_gap,"db_market_data_file,manifest",target_coverage_gap_triage,data_role_superseded,
data_role_superseded,au,dominant_main,au.MAIN,5m,2023,metadata_gap,"db_market_data_file,manifest",target_coverage_gap_triage,data_role_superseded,
data_role_superseded,au,dominant_main,au.MAIN,5m,2024,metadata_gap,"db_market_data_file,manifest",target_coverage_gap_triage,data_role_superseded,
data_role_superseded,au,dominant_main,au.MAIN,5m,2025,metadata_gap,"db_market_data_file,manifest",target_coverage_gap_triage,data_role_superseded,
data_role_superseded,au,dominant_main,au.MAIN,5m,2026,metadata_gap,"db_market_data_file,manifest",target_coverage_gap_triage,data_role_superseded,
data_role_superseded,au,dominant_main,au.MAIN,15m,2023,metadata_gap,"db_market_data_file,manifest",target_coverage_gap_triage,data_role_superseded,
