path,title,last_updated,purpose,current_status,canonical_source,action,reason,referenced_by
data/reports/source_interval_provenance_repair_apply_full_20260712/SOURCE_INTERVAL_PROVENANCE_REPAIR_APPLY.md,Source Interval Provenance Repair Apply,,audit_report,failed,data/reports/,keep,stage evidence must be preserved,docs/gpt/CURRENT_STATE.md
data/reports/source_interval_provenance_repair_apply_pilot_20260712/SOURCE_INTERVAL_PROVENANCE_REPAIR_APPLY.md,Source Interval Provenance Repair Apply,,audit_report,failed,data/reports/,keep,stage evidence must be preserved,docs/gpt/CURRENT_STATE.md
data/reports/source_interval_provenance_repair_dry_run_20260712/SOURCE_INTERVAL_PROVENANCE_REPAIR_DRY_RUN.md,Source Interval Provenance Repair Dry Run,,audit_report,,data/reports/,keep,stage evidence must be preserved,docs/gpt/CURRENT_STATE.md;docs/tasks/TASK-2026-07-12-004-source-interval-provenance-repair-dry-run.md
data/reports/source_interval_provenance_repair_dry_run_after_full_20260712/SOURCE_INTERVAL_PROVENANCE_REPAIR_DRY_RUN.md,Source Interval Provenance Repair Dry Run,,audit_report,,data/reports/,keep,stage evidence must be preserved,docs/gpt/CURRENT_STATE.md;docs/tasks/TASK-2026-07-12-004-source-interval-provenance-repair-dry-run.md
data/reports/source_interval_provenance_repair_dry_run_after_pilot_20260712/SOURCE_INTERVAL_PROVENANCE_REPAIR_DRY_RUN.md,Source Interval Provenance Repair Dry Run,,audit_report,,data/reports/,keep,stage evidence must be preserved,docs/gpt/CURRENT_STATE.md;docs/tasks/TASK-2026-07-12-004-source-interval-provenance-repair-dry-run.md
data/reports/stage8_6_active_gate_summary.md,Stage 8.6 Active Gate Summary,,audit_report,passed,data/reports/,keep,stage evidence must be preserved,README.md;data/reports/data_audit_20260711/DATA_ASSET_INVENTORY.md;docs/DATA_CENTER.md;docs/DATA_UNIVERSE_AND_ARCHIVE.md;docs/STAGE8_6_ACTIVE_GATE_AUDIT.md
data/reports/stage8_6_pending_reconcile_20260712/STAGE8_6_PENDING_RECONCILE.md,Stage 8.6 Pending Reconcile,,audit_report,passed,data/reports/,keep,stage evidence must be preserved,docs/DATA_CENTER.md;docs/tasks/DATA-PART-TARGET-CLOSURE-ACCEPTANCE.md;docs/tasks/TASK-2026-07-12-012-stage8-6-pending-reconcile.md;docs/tasks/TASK-2026-07-12-014-gpt-sync-package-refresh.md
data/reports/target_coverage_audit_20260711/coverage_summary.md,Target Coverage Audit Summary,,audit_report,passed,data/reports/,keep,stage evidence must be preserved,data/reports/data_audit_20260711/DATA_ASSET_INVENTORY.md;docs/gpt/CURRENT_STATE.md;docs/gpt/NEXT_STEPS.md;docs/tasks/DATA-PART-TARGET-CLOSURE-ACCEPTANCE.md;docs/tasks/TASK-2026-07-11-001-data-asset-audit.md
data/reports/target_coverage_audit_20260712_after_lpv_reconcile/coverage_summary.md,Target Coverage Audit Summary,,audit_report,passed,data/reports/,keep,stage evidence must be preserved,data/reports/data_audit_20260711/DATA_ASSET_INVENTORY.md;docs/gpt/CURRENT_STATE.md;docs/gpt/NEXT_STEPS.md;docs/tasks/DATA-PART-TARGET-CLOSURE-ACCEPTANCE.md;docs/tasks/TASK-2026-07-11-001-data-asset-audit.md
data/reports/target_coverage_audit_20260712_after_residual_closeout/coverage_summary.md,Target Coverage Audit Summary,,audit_report,passed,data/reports/,keep,stage evidence must be preserved,data/reports/data_audit_20260711/DATA_ASSET_INVENTORY.md;docs/gpt/CURRENT_STATE.md;docs/gpt/NEXT_STEPS.md;docs/tasks/DATA-PART-TARGET-CLOSURE-ACCEPTANCE.md;docs/tasks/TASK-2026-07-11-001-data-asset-audit.md
data/reports/target_coverage_audit_20260712_after_source_interval_full/coverage_summary.md,Target Coverage Audit Summary,,audit_report,passed,data/reports/,keep,stage evidence must be preserved,data/reports/data_audit_20260711/DATA_ASSET_INVENTORY.md;docs/gpt/CURRENT_STATE.md;docs/gpt/NEXT_STEPS.md;docs/tasks/DATA-PART-TARGET-CLOSURE-ACCEPTANCE.md;docs/tasks/TASK-2026-07-11-001-data-asset-audit.md
data/reports/target_coverage_audit_20260712_after_source_interval_pilot/coverage_summary.md,Target Coverage Audit Summary,,audit_report,passed,data/reports/,keep,stage evidence must be preserved,data/reports/data_audit_20260711/DATA_ASSET_INVENTORY.md;docs/gpt/CURRENT_STATE.md;docs/gpt/NEXT_STEPS.md;docs/tasks/DATA-PART-TARGET-CLOSURE-ACCEPTANCE.md;docs/tasks/TASK-2026-07-11-001-data-asset-audit.md
data/reports/target_coverage_audit_20260712_after_weekly_metadata_repair/coverage_summary.md,Target Coverage Audit Summary,,audit_report,passed,data/reports/,keep,stage evidence must be preserved,data/reports/data_audit_20260711/DATA_ASSET_INVENTORY.md;docs/gpt/CURRENT_STATE.md;docs/gpt/NEXT_STEPS.md;docs/tasks/DATA-PART-TARGET-CLOSURE-ACCEPTANCE.md;docs/tasks/TASK-2026-07-11-001-data-asset-audit.md
data/reports/target_coverage_audit_after_reference_metadata_apply_contract_universe_20260712/coverage_summary.md,Target Coverage Audit Summary,,audit_report,passed,data/reports/,keep,stage evidence must be preserved,data/reports/data_audit_20260711/DATA_ASSET_INVENTORY.md;docs/gpt/CURRENT_STATE.md;docs/gpt/NEXT_STEPS.md;docs/tasks/DATA-PART-TARGET-CLOSURE-ACCEPTANCE.md;docs/tasks/TASK-2026-07-11-001-data-asset-audit.md
data/reports/target_coverage_audit_after_reference_metadata_apply_full_20260712/coverage_summary.md,Target Coverage Audit Summary,,audit_report,passed,data/reports/,keep,stage evidence must be preserved,data/reports/data_audit_20260711/DATA_ASSET_INVENTORY.md;docs/gpt/CURRENT_STATE.md;docs/gpt/NEXT_STEPS.md;docs/tasks/DATA-PART-TARGET-CLOSURE-ACCEPTANCE.md;docs/tasks/TASK-2026-07-11-001-data-asset-audit.md
data/reports/target_coverage_audit_after_reference_metadata_apply_pilot_20260712/coverage_summary.md,Target Coverage Audit Summary,,audit_report,passed,data/reports/,keep,stage evidence must be preserved,data/reports/data_audit_20260711/DATA_ASSET_INVENTORY.md;docs/gpt/CURRENT_STATE.md;docs/gpt/NEXT_STEPS.md;docs/tasks/DATA-PART-TARGET-CLOSURE-ACCEPTANCE.md;docs/tasks/TASK-2026-07-11-001-data-asset-audit.md
data/reports/target_coverage_gap_triage_20260711/TRIAGE_SUMMARY.md,Target Coverage Gap Triage Summary,,audit_report,failed,data/reports/,keep,stage evidence must be preserved,docs/gpt/CURRENT_STATE.md;docs/tasks/TASK-2026-07-11-005-target-coverage-gap-triage.md
data/universe/product_1d_start_from_2020.md,全品种 1d 下载起点（自 2020 首个交易日）,,project_document,,README.md,keep,no cleanup action selected,
deploy/frp/README.md,FRPC 隧道配置（Mac mini → 腾讯云）,,project_document,,README.md,keep,no cleanup action selected,.agents/skills/rqams/rqams-cli/SKILL.md;README.md;data/reports/residual_data_risk_disposition_20260712/RESIDUAL_DATA_RISK_DISPOSITION.md;docs/ALIYUN_WEB_HOSTING_PLAN.md;docs/CODEX_HANDOFF.md
deploy/nginx/README.md,Nginx 反向代理安装说明,,project_document,,README.md,keep,no cleanup action selected,.agents/skills/rqams/rqams-cli/SKILL.md;README.md;data/reports/residual_data_risk_disposition_20260712/RESIDUAL_DATA_RISK_DISPOSITION.md;docs/ALIYUN_WEB_HOSTING_PLAN.md;docs/CODEX_HANDOFF.md
docs/AGENT_WORKFLOW.md,AGENT_WORKFLOW.md — Agent 协作流程,,project_document,,README.md,keep,no cleanup action selected,AGENTS.md;CLAUDE.md;CODEBUDDY.md;docs/AI_WECHAT_WORKFLOW.md;docs/delivery_checklist.md
docs/AI_WECHAT_WORKFLOW.md,AI WeChat Workflow,,project_document,failed,README.md,keep,no cleanup action selected,.workbuddy/memory/2026-07-09.md;.workbuddy/memory/2026-07-10.md;AGENTS.md;CODEBUDDY.md;docs/AGENT_WORKFLOW.md
docs/ALIYUN_WEB_HOSTING_PLAN.md,公网 Web 托管与安全 Gate,,project_document,,README.md,keep,no cleanup action selected,README.md;docs/gpt/README.md;workstation/team/TEST_EXPERT_HANDBOOK.md
docs/ARCHITECTURE.md,归一量化系统架构,,canonical_source,passed,docs/ARCHITECTURE.md,keep,no cleanup action selected,AGENTS.md;CLAUDE.md;README.md;docs/AGENT_WORKFLOW.md;docs/CODEX_HANDOFF.md
docs/BACKTEST_ENGINE.md,BACKTEST_ENGINE.md,,canonical_source,passed,docs/BACKTEST_ENGINE.md,keep,no cleanup action selected,.agents/skills/su-bing-strategy/references/SU_BING_QUANT_SPEC_V0_1.md;AGENTS.md;CLAUDE.md;README.md;docs/CODEX_HANDOFF.md
docs/CODEX_HANDOFF.md,CODEX_HANDOFF.md,,canonical_source,DATA_LAYER_PARTIAL,docs/CODEX_HANDOFF.md,update,current data closure facts must reflect DATA_LAYER_PARTIAL,AGENTS.md;CLAUDE.md;CODEBUDDY.md;README.md;docs/AGENT_WORKFLOW.md
docs/CODE_REVIEW.md,归一量化代码审查指南,,project_document,,README.md,keep,no cleanup action selected,.agents/skills/local-workstation/SKILL.md;prompts/code-review.md
docs/DATA_CENTER.md,DATA_CENTER.md,,canonical_source,DATA_LAYER_PARTIAL,docs/DATA_CENTER.md,update,current data closure facts must reflect DATA_LAYER_PARTIAL,.agents/skills/futures-data/SKILL.md;AGENTS.md;CLAUDE.md;README.md;docs/CODEX_HANDOFF.md
docs/DATA_UNIVERSE_AND_ARCHIVE.md,Stage 8.5 Data Universe And Archive,,project_document,passed,README.md,keep,no cleanup action selected,.agents/skills/futures-data/SKILL.md;docs/gpt/README.md;tasks/done/2026-07-07-to-2026-07-09-stage8_5-to-stage13f.md
docs/INDICATOR_KERNEL.md,Indicator Kernel V1-A,,project_document,,README.md,keep,no cleanup action selected,docs/gpt/INDICATOR_KERNEL_REVIEW_PROMPT.md;docs/gpt/README.md;docs/gpt/WEB_INDICATORS_C2_REVIEW_PACKAGE.md;docs/strategy_specs/htdy/README.md;docs/tasks/TASK-2026-07-11-002-htdy-indicator-core.md
docs/INDICATOR_KERNEL_V1B_DIFF.md,Indicator Kernel V1-B MACD / ATR Difference Audit,,project_document,,README.md,keep,no cleanup action selected,docs/INDICATOR_KERNEL.md;docs/gpt/INDICATOR_KERNEL_REVIEW_PROMPT.md;docs/gpt/README.md;docs/tasks/TASK-2026-07-11-002-htdy-indicator-core.md
docs/INDICATOR_KERNEL_V1C_PLAN.md,Indicator Kernel V1-C Development Plan,,project_document,DELIVERY_READY,README.md,keep,no cleanup action selected,docs/gpt/INDICATOR_KERNEL_REVIEW_PROMPT.md;docs/gpt/README.md;docs/tasks/TASK-2026-07-11-002-htdy-indicator-core.md
docs/INDICATOR_KERNEL_V1D_MIGRATION_PLAN.md,Indicator Kernel V1-D Migration Plan,,project_document,DELIVERY_READY,README.md,keep,no cleanup action selected,docs/INDICATOR_KERNEL.md;docs/gpt/INDICATOR_KERNEL_REVIEW_PROMPT.md;docs/gpt/README.md;docs/tasks/TASK-2026-07-11-002-htdy-indicator-core.md
docs/LIVE_1M_INGEST_DESIGN.md,LIVE-1M-4A-DESIGN：RQData 实时 / 准实时 1m 入库设计,,project_document,passed,README.md,keep,no cleanup action selected,docs/tasks/TASK-2026-07-12-017-jm-single-live-gate-plan.md;workstation/team/TEST_EXPERT_HANDBOOK.md
docs/PROJECT_INVENTORY.md,归一量化工作站目录与功能清单,,project_document,passed,README.md,keep,no cleanup action selected,docs/gpt/README.md
docs/SIGNAL_EVENTS.md,Signal Events,,canonical_source,passed,docs/SIGNAL_EVENTS.md,keep,no cleanup action selected,docs/gpt/NEXT_STEPS.md
docs/STAGE13_BACKTEST_TRUST_AUDIT.md,Stage 13 Backtest Trust Audit,,project_document,passed,README.md,keep,no cleanup action selected,README.md;docs/CODEX_HANDOFF.md;docs/gpt/CURRENT_STATE.md;docs/gpt/NEXT_STEPS.md;docs/tasks/TASK-2026-07-12-016-oos-validation-plan.md
docs/STAGE8_6_ACTIVE_GATE_AUDIT.md,Stage 8.6 全品种 Active Gate 只读审计,,project_document,passed,README.md,keep,no cleanup action selected,docs/tasks/TASK-2026-07-11-001-data-asset-audit.md;workstation/team/TEST_EXPERT_HANDBOOK.md
docs/STAGE9_WECHAT_DELIVERY.md,Stage 9 企业微信只读提醒发送链路,,project_document,passed,README.md,keep,no cleanup action selected,tasks/TASK-2026-07-09-001-workstation-scaffold.md;workstation/team/MACMINI_OPS_MANUAL.md;workstation/team/SECURITY_HANDBOOK.md;workstation/team/TEST_EXPERT_HANDBOOK.md;workstation/team/UX_VISUAL_SPEC.md
docs/STRATEGY_CURRENT_STATE.md,STRATEGY_CURRENT_STATE.md,,project_document,passed,README.md,keep,no cleanup action selected,docs/PROJECT_INVENTORY.md;docs/gpt/README.md
docs/delivery_checklist.md,AI Delivery Checklist,,project_document,passed,README.md,keep,no cleanup action selected,.agents/skills/guiyi-delivery-team/SKILL.md;.agents/skills/guiyi-delivery-team/references/role-definitions.md;.workbuddy/memory/2026-07-09.md;docs/AI_WECHAT_WORKFLOW.md;docs/workflows/README.md
docs/gpt/CURRENT_STATE.md,当前项目状态,,canonical_source,DATA_LAYER_PARTIAL,docs/gpt/CURRENT_STATE.md,update,current data closure facts must reflect DATA_LAYER_PARTIAL,README.md;docs/CODEX_HANDOFF.md;docs/PROJECT_INVENTORY.md;docs/STRATEGY_CURRENT_STATE.md;docs/delivery_checklist.md
docs/gpt/DATA_STAGE_CLOSURE_REVIEW_PACKAGE.md,DATA STAGE CLOSURE REVIEW PACKAGE,,gpt_handoff,DATA_LAYER_PARTIAL,docs/gpt/CURRENT_STATE.md,keep,no cleanup action selected,docs/CODEX_HANDOFF.md;docs/gpt/NEXT_STEPS.md;docs/tasks/TASK-2026-07-13-001-data-stage-closure-doc-audit.md;tasks/current.md
docs/gpt/INDICATOR_KERNEL_REVIEW_PROMPT.md,Indicator Kernel V1-D GPT Safety Review Prompt,,gpt_handoff,passed,docs/gpt/CURRENT_STATE.md,keep,no cleanup action selected,docs/gpt/README.md;docs/tasks/TASK-2026-07-11-002-htdy-indicator-core.md
docs/gpt/NEXT_STEPS.md,NEXT_STEPS.md,,canonical_source,DATA_LAYER_PARTIAL,docs/gpt/NEXT_STEPS.md,update,current data closure facts must reflect DATA_LAYER_PARTIAL,AGENTS.md;CLAUDE.md;README.md;docs/CODEX_HANDOFF.md;docs/LIVE_1M_INGEST_DESIGN.md
docs/gpt/PROJECT_SNAPSHOT.md,归一量化项目快照,,canonical_source,passed,docs/gpt/PROJECT_SNAPSHOT.md,keep,no cleanup action selected,README.md;docs/PROJECT_INVENTORY.md;docs/gpt/README.md
docs/gpt/README.md,GPT handoff package,,gpt_handoff,passed,docs/gpt/CURRENT_STATE.md,keep,no cleanup action selected,.agents/skills/rqams/rqams-cli/SKILL.md;README.md;data/reports/residual_data_risk_disposition_20260712/RESIDUAL_DATA_RISK_DISPOSITION.md;docs/ALIYUN_WEB_HOSTING_PLAN.md;docs/CODEX_HANDOFF.md
docs/gpt/WEB_INDICATORS_C2_REVIEW_PACKAGE.md,Web Indicators C2 Review Package,,gpt_handoff,passed,docs/gpt/CURRENT_STATE.md,keep,no cleanup action selected,docs/tasks/TASK-2026-07-11-003-web-overlay-indicators.md
docs/strategy_knowledge/su_bing/SOURCE_INDEX.md,SOURCE_INDEX,,project_document,,README.md,keep,no cleanup action selected,.agents/skills/su-bing-strategy/SKILL.md;.agents/skills/su-bing-strategy/references/SU_BING_RULEBOOK.md;.agents/skills/su-bing-strategy/references/source-map.md;docs/STRATEGY_CURRENT_STATE.md;docs/strategy_knowledge/su_bing/SU_BING_RULEBOOK.md
docs/strategy_knowledge/su_bing/SU_BING_REVIEW_TAGS.md,SU_BING_REVIEW_TAGS,,project_document,,README.md,keep,no cleanup action selected,.agents/skills/su-bing-strategy/SKILL.md;.agents/skills/su-bing-strategy/references/SU_BING_QUANT_SPEC_V0_1.md;.agents/skills/su-bing-strategy/references/source-map.md;docs/STRATEGY_CURRENT_STATE.md;docs/strategy_knowledge/su_bing/SOURCE_INDEX.md
docs/strategy_knowledge/su_bing/SU_BING_RULEBOOK.md,SU_BING_RULEBOOK,,project_document,,README.md,keep,no cleanup action selected,.agents/skills/su-bing-strategy/SKILL.md;.agents/skills/su-bing-strategy/references/SU_BING_QUANT_SPEC_V0_1.md;.agents/skills/su-bing-strategy/references/SU_BING_REVIEW_TAGS.md;.agents/skills/su-bing-strategy/references/source-map.md;docs/STRATEGY_CURRENT_STATE.md
docs/strategy_knowledge/su_bing/SU_BING_SKILL.md,SU_BING_SKILL,,project_document,,README.md,keep,no cleanup action selected,.agents/skills/su-bing-strategy/references/source-map.md;docs/STRATEGY_CURRENT_STATE.md;docs/strategy_knowledge/su_bing/SOURCE_INDEX.md
docs/strategy_specs/htdy/GOLDEN_SAMPLE_ACCEPTANCE.md,火天大有 HTDY Golden Sample 验收,,project_document,passed,README.md,keep,no cleanup action selected,docs/strategy_specs/htdy/INDICATOR_SPEC.md;docs/strategy_specs/htdy/README.md;experiments/htdy_indicator/README.md
docs/strategy_specs/htdy/INDICATOR_RISK_REVIEW.md,火天大有 HTDY 指标风险审查,,project_document,,README.md,keep,no cleanup action selected,docs/INDICATOR_KERNEL.md;docs/strategy_specs/htdy/README.md;docs/tasks/TASK-2026-07-11-002-htdy-indicator-core.md;workstation/team/TEST_EXPERT_HANDBOOK.md
docs/strategy_specs/htdy/INDICATOR_SPEC.md,火天大有 HTDY 指标公式规范,,project_document,,README.md,keep,no cleanup action selected,docs/INDICATOR_KERNEL.md;docs/strategy_specs/htdy/README.md;docs/tasks/TASK-2026-07-11-002-htdy-indicator-core.md
docs/strategy_specs/htdy/OFFLINE_CANDIDATE_EVAL.md,火天大有 HTDY Strict V1 离线候选评估,,project_document,passed,README.md,keep,no cleanup action selected,docs/strategy_specs/htdy/INDICATOR_SPEC.md;docs/strategy_specs/htdy/README.md;docs/strategy_specs/htdy/STRICT_V1_SPEC.md;docs/tasks/TASK-2026-07-11-002-htdy-indicator-core.md
docs/strategy_specs/htdy/README.md,火天大有（HTDY）指标说明,,project_document,,README.md,keep,no cleanup action selected,.agents/skills/rqams/rqams-cli/SKILL.md;README.md;data/reports/residual_data_risk_disposition_20260712/RESIDUAL_DATA_RISK_DISPOSITION.md;docs/ALIYUN_WEB_HOSTING_PLAN.md;docs/CODEX_HANDOFF.md
docs/strategy_specs/htdy/STRATEGY_SPEC.md,火天大有 HTDY 策略骨架,,project_document,,README.md,keep,no cleanup action selected,docs/INDICATOR_KERNEL.md;docs/PROJECT_INVENTORY.md;docs/STRATEGY_CURRENT_STATE.md;docs/strategy_specs/htdy/README.md;docs/strategy_specs/su_bing_jm_daily_ema21_macd_volume/BACKTEST_REVIEW_CONTEXT.md
docs/strategy_specs/htdy/STRICT_V1_SPEC.md,火天大有 HTDY Strict V1 方案,,project_document,,README.md,keep,no cleanup action selected,docs/strategy_specs/htdy/INDICATOR_SPEC.md;docs/strategy_specs/htdy/README.md;docs/strategy_specs/htdy/STRATEGY_SPEC.md;docs/tasks/TASK-2026-07-11-002-htdy-indicator-core.md
docs/strategy_specs/su_bing_jm_daily_ema21_macd_volume/BACKTEST_REVIEW_CONTEXT.md,BACKTEST_REVIEW_CONTEXT - su_bing_jm_daily_ema21_macd_volume,,project_document,passed,README.md,keep,no cleanup action selected,docs/PROJECT_INVENTORY.md;docs/STRATEGY_CURRENT_STATE.md
docs/strategy_specs/su_bing_jm_daily_ema21_macd_volume/STRATEGY_SPEC.md,Su Bing JM Daily EMA21 MACD Volume Strategy Spec,,project_document,passed,README.md,keep,no cleanup action selected,docs/INDICATOR_KERNEL.md;docs/PROJECT_INVENTORY.md;docs/STRATEGY_CURRENT_STATE.md;docs/strategy_specs/htdy/README.md;docs/strategy_specs/su_bing_jm_daily_ema21_macd_volume/BACKTEST_REVIEW_CONTEXT.md
docs/strategy_specs/su_bing_jm_daily_ema21_macd_volume/STRATEGY_SPEC_REVIEW.md,STRATEGY_SPEC_REVIEW,,project_document,,README.md,keep,no cleanup action selected,docs/PROJECT_INVENTORY.md;docs/STRATEGY_CURRENT_STATE.md;docs/strategy_specs/su_bing_jm_daily_ema21_macd_volume/BACKTEST_REVIEW_CONTEXT.md;docs/strategy_specs/su_bing_jm_v1b_short_hold/STRATEGY_SPEC.md
docs/strategy_specs/su_bing_jm_daily_ema21_macd_volume/STRATEGY_TARGET.md,Su Bing JM Daily EMA21 MACD Volume Strategy Target,,project_document,passed,README.md,keep,no cleanup action selected,docs/PROJECT_INVENTORY.md;docs/STRATEGY_CURRENT_STATE.md;docs/strategy_specs/su_bing_jm_daily_ema21_macd_volume/STRATEGY_SPEC.md;docs/strategy_specs/su_bing_jm_daily_ema21_macd_volume/STRATEGY_SPEC_REVIEW.md;docs/strategy_specs/su_bing_jm_v1b_short_hold/STRATEGY_SPEC.md
docs/strategy_specs/su_bing_jm_v1b_short_hold/BACKTEST_REVIEW_CONTEXT.md,BACKTEST_REVIEW_CONTEXT: su_bing_jm_v1b_short_hold,,project_document,passed,README.md,keep,no cleanup action selected,docs/PROJECT_INVENTORY.md;docs/STRATEGY_CURRENT_STATE.md
docs/strategy_specs/su_bing_jm_v1b_short_hold/STRATEGY_SPEC.md,Su Bing JM V1-B Short Hold Strategy Spec,,project_document,passed,README.md,keep,no cleanup action selected,docs/INDICATOR_KERNEL.md;docs/PROJECT_INVENTORY.md;docs/STRATEGY_CURRENT_STATE.md;docs/strategy_specs/htdy/README.md;docs/strategy_specs/su_bing_jm_daily_ema21_macd_volume/BACKTEST_REVIEW_CONTEXT.md
docs/strategy_specs/su_bing_jm_v1b_short_hold/STRATEGY_SPEC_REVIEW.md,STRATEGY_SPEC_REVIEW,,project_document,passed,README.md,keep,no cleanup action selected,docs/PROJECT_INVENTORY.md;docs/STRATEGY_CURRENT_STATE.md;docs/strategy_specs/su_bing_jm_daily_ema21_macd_volume/BACKTEST_REVIEW_CONTEXT.md;docs/strategy_specs/su_bing_jm_v1b_short_hold/STRATEGY_SPEC.md
docs/strategy_specs/su_bing_jm_v1b_short_hold/STRATEGY_TARGET.md,Su Bing JM V1-B Short Hold Strategy Target,,project_document,passed,README.md,keep,no cleanup action selected,docs/PROJECT_INVENTORY.md;docs/STRATEGY_CURRENT_STATE.md;docs/strategy_specs/su_bing_jm_daily_ema21_macd_volume/STRATEGY_SPEC.md;docs/strategy_specs/su_bing_jm_daily_ema21_macd_volume/STRATEGY_SPEC_REVIEW.md;docs/strategy_specs/su_bing_jm_v1b_short_hold/STRATEGY_SPEC.md
docs/strategy_specs/tdx_xma_bands/INDICATOR_RISK_REVIEW.md,TDX XMA Bands Indicator Risk Review,,project_document,,README.md,keep,no cleanup action selected,docs/INDICATOR_KERNEL.md;docs/strategy_specs/htdy/README.md;docs/tasks/TASK-2026-07-11-002-htdy-indicator-core.md;workstation/team/TEST_EXPERT_HANDBOOK.md
docs/tasks/DATA-LAYER-FINAL-ACCEPTANCE.md,DATA LAYER FINAL ACCEPTANCE,,canonical_source,DATA_LAYER_PARTIAL,docs/tasks/DATA-LAYER-FINAL-ACCEPTANCE.md,keep,stage evidence must be preserved,docs/gpt/CURRENT_STATE.md;docs/gpt/DATA_STAGE_CLOSURE_REVIEW_PACKAGE.md;docs/tasks/TASK-2026-07-12-026-data-layer-phase3-final-acceptance.md;docs/tasks/TASK-2026-07-13-001-data-stage-closure-doc-audit.md;tasks/current.md
docs/tasks/DATA-PART-TARGET-CLOSURE-ACCEPTANCE.md,DATA-PART-TARGET-CLOSURE 总验收报告,,task_evidence,DELIVERY_READY,docs/tasks/,merge,contains earlier delivery-ready evidence that now needs partial-state caveat,docs/gpt/CURRENT_STATE.md;docs/gpt/NEXT_STEPS.md;docs/tasks/TASK-2026-07-12-014-gpt-sync-package-refresh.md;docs/tasks/TASK-2026-07-12-015-supervisor-service-gate.md
docs/tasks/GUIYI-DEMO-001.md,TASK-GUIYI-DEMO-001：为 GET /api/health 补充自动化测试,,task_evidence,passed,docs/tasks/,keep,stage evidence must be preserved,
docs/tasks/JM-LIVE-GATE-EVIDENCE.md,JM Live Gate Evidence,,task_evidence,passed,docs/tasks/,keep,stage evidence must be preserved,docs/CODEX_HANDOFF.md;docs/tasks/TASK-2026-07-11-004-jm-live-runtime-gate.md;docs/tasks/TASK-2026-07-12-015-supervisor-service-gate.md;docs/tasks/TASK-2026-07-12-017-jm-single-live-gate-plan.md;docs/tasks/TASK-2026-07-12-018-macos-long-running-plan.md
docs/tasks/README.md,任务单目录,,task_evidence,,docs/tasks/,keep,stage evidence must be preserved,.agents/skills/rqams/rqams-cli/SKILL.md;README.md;data/reports/residual_data_risk_disposition_20260712/RESIDUAL_DATA_RISK_DISPOSITION.md;docs/ALIYUN_WEB_HOSTING_PLAN.md;docs/CODEX_HANDOFF.md
docs/tasks/TASK-2026-07-10-003-workstation-lean-v1-closeout.md,TASK-2026-07-10-003：归一量化单项目工作站精简收口与Demo前置修复,,task_evidence,DELIVERY_READY,docs/tasks/,keep,stage evidence must be preserved,.workbuddy/memory/2026-07-10.md
docs/tasks/TASK-2026-07-10-004-web-visual-refactor-v1b.md,TASK-2026-07-10-004：Web V1-B 视觉与信息架构重构,,task_evidence,DELIVERY_READY,docs/tasks/,keep,stage evidence must be preserved,
docs/tasks/TASK-2026-07-11-001-data-asset-audit.md,TASK-2026-07-11-001：Stage 8.6 Active Gate 只读快照,,task_evidence,DELIVERY_READY,docs/tasks/,keep,stage evidence must be preserved,
docs/tasks/TASK-2026-07-11-001-workstation-lean-v1-closeout.md,TASK-2026-07-11-001：归一量化单项目工作站精简收口与Demo前置修复（WORKSTATION-LEAN-V1-CLOSEOUT）,,task_evidence,DELIVERY_READY,docs/tasks/,keep,stage evidence must be preserved,.workbuddy/memory/2026-07-11.md
docs/tasks/TASK-2026-07-11-002-data-target-coverage-audit.md,TASK-2026-07-11-002：目标覆盖矩阵只读审计,,task_evidence,DELIVERY_READY,docs/tasks/,keep,stage evidence must be preserved,docs/gpt/CURRENT_STATE.md
docs/tasks/TASK-2026-07-11-002-htdy-indicator-core.md,TASK-2026-07-11-002：火天大有指标与策略规范,,task_evidence,DELIVERY_READY,docs/tasks/,keep,stage evidence must be preserved,docs/gpt/INDICATOR_KERNEL_REVIEW_PROMPT.md;docs/gpt/README.md;docs/strategy_specs/htdy/README.md
docs/tasks/TASK-2026-07-11-002-lean-v1-demo.md,TASK-2026-07-11-002：Lean V1 Demo 验证（LEAN-V1-DEMO）,,task_evidence,DELIVERY_READY,docs/tasks/,keep,stage evidence must be preserved,.workbuddy/memory/2026-07-11.md
docs/tasks/TASK-2026-07-11-003-web-main-indicators.md,TASK-2026-07-11-003 Web 主图指标多选叠加,,task_evidence,DELIVERY_READY,docs/tasks/,keep,stage evidence must be preserved,docs/gpt/CURRENT_STATE.md;docs/strategy_specs/htdy/README.md;docs/tasks/TASK-2026-07-11-002-htdy-indicator-core.md
docs/tasks/TASK-2026-07-11-003-web-overlay-indicators.md,TASK-2026-07-11-003：Web C 线主图指标与统一 EMA 接入,,task_evidence,passed,docs/tasks/,keep,stage evidence must be preserved,docs/gpt/WEB_INDICATORS_C2_REVIEW_PACKAGE.md
docs/tasks/TASK-2026-07-11-004-jm-live-runtime-gate.md,TASK-2026-07-11-004：JM 实时 1m 真实 Gate（T1/T3）,,task_evidence,passed,docs/tasks/,keep,stage evidence must be preserved,
docs/tasks/TASK-2026-07-11-004-work-levels-home-direct.md,TASK-2026-07-11-004：L0/L1/L2 工作级别与 Worktree 治理,,task_evidence,failed,docs/tasks/,keep,stage evidence must be preserved,
docs/tasks/TASK-2026-07-11-005-target-coverage-gap-triage.md,TASK-2026-07-11-005：目标覆盖缺口只读根因收口,,task_evidence,DELIVERY_READY,docs/tasks/,keep,stage evidence must be preserved,docs/gpt/CURRENT_STATE.md
