product,period,dataset,row_count,db_registered,db_unregistered,manifest_missing,checksum_matched,row_count_matched,quality_warning,quality_failed,consistency_status
rs,,main_contract_map_rank1,7,7,0,0,0,0,0,0,verified_complete
rs,15m,market_data_files,13,13,0,0,0,13,0,0,verified_complete
rs,1d,market_data_files,12,12,0,0,0,12,4,0,warning
rs,1m,market_data_files,13,13,0,0,0,13,0,0,verified_complete
rs,1w,market_data_files,19,19,0,0,0,19,5,0,warning
rs,30m,market_data_files,13,13,0,0,0,13,0,0,verified_complete
rs,5m,market_data_files,13,13,0,0,0,13,0,0,verified_complete
rs,60m,market_data_files,13,13,0,0,0,13,0,0,verified_complete
rs,,trading_calendar,7,7,0,0,0,0,0,0,verified_complete
rs,,trading_parameters,7,7,0,0,0,0,0,0,verified_complete
rs,,trading_sessions,7,7,0,0,0,0,0,0,verified_complete
ru,,continuous_contract_map,7,7,0,0,0,0,0,0,verified_complete
ru,,contract_universe,7,7,0,0,0,0,0,0,verified_complete
ru,,main_contract_map_rank1,7,7,0,0,0,0,0,0,verified_complete
ru,15m,market_data_files,15,15,0,0,0,15,0,0,verified_complete
ru,1d,market_data_files,26,26,0,0,0,26,0,0,verified_complete
ru,1m,market_data_files,15,15,0,0,0,15,0,0,verified_complete
ru,1w,market_data_files,36,36,0,0,0,36,0,0,verified_complete
ru,30m,market_data_files,15,15,0,0,0,15,0,0,verified_complete
ru,5m,market_data_files,15,15,0,0,0,15,0,0,verified_complete
ru,60m,market_data_files,15,15,0,0,0,15,0,0,verified_complete
ru,,trading_calendar,7,7,0,0,0,0,0,0,verified_complete
ru,,trading_parameters,7,7,0,0,0,0,0,0,verified_complete
ru,,trading_sessions,7,7,0,0,0,0,0,0,verified_complete
sa,,continuous_contract_map,7,7,0,0,0,0,0,0,verified_complete
sa,,contract_universe,7,7,0,0,0,0,0,0,verified_complete
sa,,main_contract_map_rank1,7,7,0,0,0,0,0,0,verified_complete
sa,15m,market_data_files,15,15,0,0,0,15,0,0,verified_complete
sa,1d,market_data_files,16,16,0,0,0,16,0,0,verified_complete
sa,1m,market_data_files,15,15,0,0,0,15,0,0,verified_complete
sa,1w,market_data_files,16,16,0,0,0,16,0,0,verified_complete
sa,30m,market_data_files,15,15,0,0,0,15,0,0,verified_complete
sa,5m,market_data_files,15,15,0,0,0,15,0,0,verified_complete
sa,60m,market_data_files,15,15,0,0,0,15,0,0,verified_complete
sa,,trading_calendar,7,7,0,0,0,0,0,0,verified_complete
sa,,trading_parameters,7,7,0,0,0,0,0,0,verified_complete
sa,,trading_sessions,7,7,0,0,0,0,0,0,verified_complete
sc,,continuous_contract_map,7,7,0,0,0,0,0,0,verified_complete
sc,,contract_universe,7,7,0,0,0,0,0,0,verified_complete
sc,,main_contract_map_rank1,7,7,0,0,0,0,0,0,verified_complete
sc,15m,market_data_files,47,47,0,0,0,47,0,0,verified_complete
sc,1d,market_data_files,41,41,0,0,0,41,0,0,verified_complete
sc,1m,market_data_files,47,47,0,0,0,47,0,0,verified_complete
sc,1w,market_data_files,55,55,0,0,0,55,0,0,verified_complete
sc,30m,market_data_files,47,47,0,0,0,47,0,0,verified_complete
sc,5m,market_data_files,47,47,0,0,0,47,0,0,verified_complete
sc,60m,market_data_files,47,47,0,0,0,47,0,0,verified_complete
sc,,trading_calendar,7,7,0,0,0,0,0,0,verified_complete
sc,,trading_parameters,7,7,0,0,0,0,0,0,verified_complete
sc,,trading_sessions,7,7,0,0,0,0,0,0,verified_complete
sf,,continuous_contract_map,7,7,0,0,0,0,0,0,verified_complete
sf,,contract_universe,7,7,0,0,0,0,0,0,verified_complete
sf,,main_contract_map_rank1,7,7,0,0,0,0,0,0,verified_complete
sf,15m,market_data_files,32,32,0,0,0,32,0,0,verified_complete
sf,1d,market_data_files,48,48,0,0,0,48,0,0,verified_complete
sf,1m,market_data_files,32,32,0,0,0,32,0,0,verified_complete
sf,1w,market_data_files,27,27,0,0,0,27,0,0,verified_complete
sf,30m,market_data_files,32,32,0,0,0,32,0,0,verified_complete
sf,5m,market_data_files,32,32,0,0,0,32,0,0,verified_complete
sf,60m,market_data_files,32,32,0,0,0,32,0,0,verified_complete
sf,,trading_calendar,7,7,0,0,0,0,0,0,verified_complete
sf,,trading_parameters,7,7,0,0,0,0,0,0,verified_complete
sf,,trading_sessions,7,7,0,0,0,0,0,0,verified_complete
sh,,continuous_contract_map,7,4,0,0,0,0,0,0,verified_complete
sh,,contract_universe,7,4,0,0,0,0,0,0,verified_complete
sh,,main_contract_map_rank1,7,4,0,0,0,0,0,0,verified_complete
sh,15m,market_data_files,16,16,0,0,0,16,0,0,verified_complete
sh,1d,market_data_files,17,17,0,0,0,17,0,0,verified_complete
sh,1m,market_data_files,16,16,0,0,0,16,0,0,verified_complete
sh,1w,market_data_files,4,4,0,0,0,4,0,0,verified_complete
sh,30m,market_data_files,16,16,0,0,0,16,0,0,verified_complete
sh,5m,market_data_files,16,16,0,0,0,16,0,0,verified_complete
sh,60m,market_data_files,16,16,0,0,0,16,0,0,verified_complete
sh,,trading_calendar,7,4,0,0,0,0,0,0,verified_complete
sh,,trading_parameters,7,4,0,0,0,0,0,0,verified_complete
sh,,trading_sessions,7,4,0,0,0,0,0,0,verified_complete
si,,continuous_contract_map,7,5,0,0,0,0,0,0,verified_complete
si,,contract_universe,7,5,0,0,0,0,0,0,verified_complete
si,,main_contract_map_rank1,7,5,0,0,0,0,0,0,verified_complete
si,15m,market_data_files,30,30,0,0,0,30,0,0,verified_complete
si,1d,market_data_files,32,32,0,0,0,32,0,0,verified_complete
si,1m,market_data_files,30,30,0,0,0,30,0,0,verified_complete
si,1w,market_data_files,5,5,0,0,0,5,0,0,verified_complete
si,30m,market_data_files,30,30,0,0,0,30,0,0,verified_complete
si,5m,market_data_files,30,30,0,0,0,30,0,0,verified_complete
si,60m,market_data_files,30,30,0,0,0,30,0,0,verified_complete
si,,trading_calendar,7,5,0,0,0,0,0,0,verified_complete
si,,trading_parameters,7,5,0,0,0,0,0,0,verified_complete
si,,trading_sessions,7,5,0,0,0,0,0,0,verified_complete
sm,,continuous_contract_map,7,7,0,0,0,0,0,0,verified_complete
sm,,contract_universe,7,7,0,0,0,0,0,0,verified_complete
sm,,main_contract_map_rank1,7,7,0,0,0,0,0,0,verified_complete
sm,15m,market_data_files,23,23,0,0,0,23,0,0,verified_complete
sm,1d,market_data_files,34,34,0,0,0,34,0,0,verified_complete
sm,1m,market_data_files,23,23,0,0,0,23,0,0,verified_complete
sm,1w,market_data_files,24,24,0,0,0,24,0,0,verified_complete
sm,30m,market_data_files,23,23,0,0,0,23,0,0,verified_complete
sm,5m,market_data_files,23,23,0,0,0,23,0,0,verified_complete
sm,60m,market_data_files,23,23,0,0,0,23,0,0,verified_complete
sm,,trading_calendar,7,7,0,0,0,0,0,0,verified_complete
sm,,trading_parameters,7,7,0,0,0,0,0,0,verified_complete
sm,,trading_sessions,7,7,0,0,0,0,0,0,verified_complete
sn,,continuous_contract_map,7,7,0,0,0,0,0,0,verified_complete
sn,,contract_universe,7,7,0,0,0,0,0,0,verified_complete
sn,,main_contract_map_rank1,7,7,0,0,0,0,0,0,verified_complete
sn,15m,market_data_files,47,47,0,0,0,47,0,0,verified_complete
sn,1d,market_data_files,38,38,0,0,0,38,0,0,verified_complete
sn,1m,market_data_files,47,47,0,0,0,47,0,0,verified_complete
sn,1w,market_data_files,53,53,0,0,0,53,0,0,verified_complete
sn,30m,market_data_files,47,47,0,0,0,47,0,0,verified_complete
sn,5m,market_data_files,47,47,0,0,0,47,0,0,verified_complete
sn,60m,market_data_files,47,47,0,0,0,47,0,0,verified_complete
sn,,trading_calendar,7,7,0,0,0,0,0,0,verified_complete
sn,,trading_parameters,7,7,0,0,0,0,0,0,verified_complete
sn,,trading_sessions,7,7,0,0,0,0,0,0,verified_complete
sp,,continuous_contract_map,7,7,0,0,0,0,0,0,verified_complete
sp,,contract_universe,7,7,0,0,0,0,0,0,verified_complete
sp,,main_contract_map_rank1,7,7,0,0,0,0,0,0,verified_complete
sp,15m,market_data_files,19,19,0,0,0,19,0,0,verified_complete
sp,1d,market_data_files,37,37,0,0,0,37,0,0,verified_complete
sp,1m,market_data_files,19,19,0,0,0,19,0,0,verified_complete
sp,1w,market_data_files,26,26,0,0,0,26,0,0,verified_complete
sp,30m,market_data_files,19,19,0,0,0,19,0,0,verified_complete
sp,5m,market_data_files,19,19,0,0,0,19,0,0,verified_complete
sp,60m,market_data_files,19,19,0,0,0,19,0,0,verified_complete
sp,,trading_calendar,7,7,0,0,0,0,0,0,verified_complete
sp,,trading_parameters,7,7,0,0,0,0,0,0,verified_complete
sp,,trading_sessions,7,7,0,0,0,0,0,0,verified_complete
sr,,continuous_contract_map,7,7,0,0,0,0,0,0,verified_complete
sr,,contract_universe,7,7,0,0,0,0,0,0,verified_complete
sr,,main_contract_map_rank1,7,7,0,0,0,0,0,0,verified_complete
sr,15m,market_data_files,16,16,0,0,0,16,0,0,verified_complete
sr,1d,market_data_files,27,27,0,0,0,27,0,0,verified_complete
sr,1m,market_data_files,16,16,0,0,0,16,0,0,verified_complete
sr,1w,market_data_files,24,24,0,0,0,24,0,0,verified_complete
sr,30m,market_data_files,16,16,0,0,0,16,0,0,verified_complete
sr,5m,market_data_files,16,16,0,0,0,16,0,0,verified_complete
sr,60m,market_data_files,16,16,0,0,0,16,0,0,verified_complete
sr,,trading_calendar,7,7,0,0,0,0,0,0,verified_complete
sr,,trading_parameters,7,7,0,0,0,0,0,0,verified_complete
sr,,trading_sessions,7,7,0,0,0,0,0,0,verified_complete
ss,,continuous_contract_map,7,7,0,0,0,0,0,0,verified_complete
ss,,contract_universe,7,7,0,0,0,0,0,0,verified_complete
ss,,main_contract_map_rank1,7,7,0,0,0,0,0,0,verified_complete
ss,15m,market_data_files,42,42,0,0,0,42,0,0,verified_complete
ss,1d,market_data_files,76,76,0,0,0,76,0,0,verified_complete
ss,1m,market_data_files,42,42,0,0,0,42,0,0,verified_complete
ss,1w,market_data_files,39,39,0,0,0,39,0,0,verified_complete
ss,30m,market_data_files,42,42,0,0,0,42,0,0,verified_complete
ss,5m,market_data_files,42,42,0,0,0,42,0,0,verified_complete
ss,60m,market_data_files,42,42,0,0,0,42,0,0,verified_complete
ss,,trading_calendar,7,7,0,0,0,0,0,0,verified_complete
ss,,trading_parameters,7,7,0,0,0,0,0,0,verified_complete
ss,,trading_sessions,7,7,0,0,0,0,0,0,verified_complete
t,,continuous_contract_map,7,7,0,0,0,0,0,0,verified_complete
t,,contract_universe,7,7,0,0,0,0,0,0,verified_complete
t,,main_contract_map_rank1,7,7,0,0,0,0,0,0,verified_complete
t,15m,market_data_files,19,19,0,0,0,19,0,0,verified_complete
t,1d,market_data_files,33,33,0,0,0,33,0,0,verified_complete
t,1m,market_data_files,19,19,0,0,0,19,0,0,verified_complete
t,1w,market_data_files,37,37,0,0,0,37,0,0,verified_complete
t,30m,market_data_files,19,19,0,0,0,19,0,0,verified_complete
t,5m,market_data_files,19,19,0,0,0,19,0,0,verified_complete
t,60m,market_data_files,19,19,0,0,0,19,0,0,verified_complete
t,,trading_calendar,7,7,0,0,0,0,0,0,verified_complete
t,,trading_parameters,7,7,0,0,0,0,0,0,verified_complete
t,,trading_sessions,7,7,0,0,0,0,0,0,verified_complete
ta,,continuous_contract_map,7,7,0,0,0,0,0,0,verified_complete
ta,,contract_universe,7,7,0,0,0,0,0,0,verified_complete
ta,,main_contract_map_rank1,7,7,0,0,0,0,0,0,verified_complete
ta,15m,market_data_files,15,15,0,0,0,15,0,0,verified_complete
ta,1d,market_data_files,16,16,0,0,0,16,0,0,verified_complete
ta,1m,market_data_files,15,15,0,0,0,15,0,0,verified_complete
ta,1w,market_data_files,24,24,0,0,0,24,0,0,verified_complete
ta,30m,market_data_files,15,15,0,0,0,15,0,0,verified_complete
ta,5m,market_data_files,15,15,0,0,0,15,0,0,verified_complete
ta,60m,market_data_files,15,15,0,0,0,15,0,0,verified_complete
ta,,trading_calendar,7,7,0,0,0,0,0,0,verified_complete
ta,,trading_parameters,7,7,0,0,0,0,0,0,verified_complete
ta,,trading_sessions,7,7,0,0,0,0,0,0,verified_complete
tf,,continuous_contract_map,7,7,0,0,0,0,0,0,verified_complete
tf,,contract_universe,7,7,0,0,0,0,0,0,verified_complete
tf,,main_contract_map_rank1,7,7,0,0,0,0,0,0,verified_complete
tf,15m,market_data_files,19,19,0,0,0,19,0,0,verified_complete
tf,1d,market_data_files,33,33,0,0,0,33,0,0,verified_complete
tf,1m,market_data_files,19,19,0,0,0,19,0,0,verified_complete
tf,1w,market_data_files,44,44,0,0,0,44,0,0,verified_complete
tf,30m,market_data_files,19,19,0,0,0,19,0,0,verified_complete
tf,5m,market_data_files,19,19,0,0,0,19,0,0,verified_complete
tf,60m,market_data_files,19,19,0,0,0,19,0,0,verified_complete
tf,,trading_calendar,7,7,0,0,0,0,0,0,verified_complete
tf,,trading_parameters,7,7,0,0,0,0,0,0,verified_complete
tf,,trading_sessions,7,7,0,0,0,0,0,0,verified_complete
tl,,continuous_contract_map,7,4,0,0,0,0,0,0,verified_complete
tl,,contract_universe,7,4,0,0,0,0,0,0,verified_complete
tl,,main_contract_map_rank1,7,4,0,0,0,0,0,0,verified_complete
tl,15m,market_data_files,18,18,0,0,0,18,0,0,verified_complete
tl,1d,market_data_files,19,19,0,0,0,19,0,0,verified_complete
tl,1m,market_data_files,18,18,0,0,0,18,0,0,verified_complete
tl,1w,market_data_files,4,4,0,0,0,4,0,0,verified_complete
tl,30m,market_data_files,18,18,0,0,0,18,0,0,verified_complete
tl,5m,market_data_files,18,18,0,0,0,18,0,0,verified_complete
tl,60m,market_data_files,18,18,0,0,0,18,0,0,verified_complete
tl,,trading_calendar,7,4,0,0,0,0,0,0,verified_complete
tl,,trading_parameters,7,4,0,0,0,0,0,0,verified_complete
tl,,trading_sessions,7,4,0,0,0,0,0,0,verified_complete
ts,,continuous_contract_map,7,7,0,0,0,0,0,0,verified_complete
ts,,contract_universe,7,7,0,0,0,0,0,0,verified_complete
ts,,main_contract_map_rank1,7,7,0,0,0,0,0,0,verified_complete
ts,15m,market_data_files,19,19,0,0,0,19,0,0,verified_complete
ts,1d,market_data_files,33,33,0,0,0,33,0,0,verified_complete
ts,1m,market_data_files,19,19,0,0,0,19,0,0,verified_complete
ts,1w,market_data_files,24,24,0,0,0,24,0,0,verified_complete
ts,30m,market_data_files,19,19,0,0,0,19,0,0,verified_complete
ts,5m,market_data_files,19,19,0,0,0,19,0,0,verified_complete
ts,60m,market_data_files,19,19,0,0,0,19,0,0,verified_complete
ts,,trading_calendar,7,7,0,0,0,0,0,0,verified_complete
ts,,trading_parameters,7,7,0,0,0,0,0,0,verified_complete
ts,,trading_sessions,7,7,0,0,0,0,0,0,verified_complete
ur,,continuous_contract_map,7,7,0,0,0,0,0,0,verified_complete
ur,,contract_universe,7,7,0,0,0,0,0,0,verified_complete
ur,,main_contract_map_rank1,7,7,0,0,0,0,0,0,verified_complete
ur,15m,market_data_files,15,15,0,0,0,15,0,0,verified_complete
ur,1d,market_data_files,27,27,0,0,0,27,0,0,verified_complete
ur,1m,market_data_files,15,15,0,0,0,15,0,0,verified_complete
ur,1w,market_data_files,18,18,0,0,0,18,0,0,verified_complete
ur,30m,market_data_files,15,15,0,0,0,15,0,0,verified_complete
ur,5m,market_data_files,15,15,0,0,0,15,0,0,verified_complete
ur,60m,market_data_files,15,15,0,0,0,15,0,0,verified_complete
ur,,trading_calendar,7,7,0,0,0,0,0,0,verified_complete
ur,,trading_parameters,7,7,0,0,0,0,0,0,verified_complete
ur,,trading_sessions,7,7,0,0,0,0,0,0,verified_complete
v,,continuous_contract_map,7,7,0,0,0,0,0,0,verified_complete
v,,contract_universe,7,7,0,0,0,0,0,0,verified_complete
v,,main_contract_map_rank1,7,7,0,0,0,0,0,0,verified_complete
v,15m,market_data_files,15,15,0,0,0,15,0,0,verified_complete
v,1d,market_data_files,16,16,0,0,0,16,0,0,verified_complete
v,1m,market_data_files,15,15,0,0,0,15,0,0,verified_complete
v,1w,market_data_files,50,50,0,0,0,50,0,0,verified_complete
v,30m,market_data_files,15,15,0,0,0,15,0,0,verified_complete
v,5m,market_data_files,15,15,0,0,0,15,0,0,verified_complete
v,60m,market_data_files,15,15,0,0,0,15,0,0,verified_complete
v,,trading_calendar,7,7,0,0,0,0,0,0,verified_complete
v,,trading_parameters,7,7,0,0,0,0,0,0,verified_complete
v,,trading_sessions,7,7,0,0,0,0,0,0,verified_complete
v_f,,continuous_contract_map,7,2,0,0,0,0,0,0,verified_complete
v_f,,contract_universe,7,2,0,0,0,0,0,0,verified_complete
v_f,,main_contract_map_rank1,7,2,0,0,0,0,0,0,verified_complete
v_f,15m,market_data_files,9,9,0,0,0,9,0,0,verified_complete
v_f,1d,market_data_files,10,10,0,0,0,10,0,0,verified_complete
v_f,1m,market_data_files,9,9,0,0,0,9,0,0,verified_complete
v_f,1w,market_data_files,4,4,0,0,0,4,0,0,verified_complete
v_f,30m,market_data_files,9,9,0,0,0,9,0,0,verified_complete
v_f,5m,market_data_files,9,9,0,0,0,9,0,0,verified_complete
v_f,60m,market_data_files,9,9,0,0,0,9,0,0,verified_complete
v_f,,trading_calendar,7,2,0,0,0,0,0,0,verified_complete
v_f,,trading_parameters,7,2,0,0,0,0,0,0,verified_complete
v_f,,trading_sessions,7,2,0,0,0,0,0,0,verified_complete
wh,,continuous_contract_map,7,7,0,0,0,0,0,0,verified_complete
wh,,contract_universe,7,7,0,0,0,0,0,0,verified_complete
wh,,main_contract_map_rank1,7,7,0,0,0,0,0,0,verified_complete
wh,15m,market_data_files,25,25,0,0,0,25,0,0,verified_complete
wh,1d,market_data_files,30,30,0,0,0,30,4,0,warning
wh,1m,market_data_files,25,25,0,0,0,25,0,0,verified_complete
wh,1w,market_data_files,18,18,0,0,0,18,5,0,warning
wh,30m,market_data_files,25,25,0,0,0,25,0,0,verified_complete
wh,5m,market_data_files,25,25,0,0,0,25,0,0,verified_complete
wh,60m,market_data_files,25,25,0,0,0,25,0,0,verified_complete
wh,,trading_calendar,7,7,0,0,0,0,0,0,verified_complete
wh,,trading_parameters,7,7,0,0,0,0,0,0,verified_complete
wh,,trading_sessions,7,7,0,0,0,0,0,0,verified_complete
wr,,continuous_contract_map,7,7,0,0,0,0,0,0,verified_complete
wr,,contract_universe,7,7,0,0,0,0,0,0,verified_complete
wr,,main_contract_map_rank1,7,7,0,0,0,0,0,0,verified_complete
wr,15m,market_data_files,18,18,0,0,0,18,0,0,verified_complete
wr,1d,market_data_files,28,28,0,0,0,28,4,0,warning
wr,1m,market_data_files,18,18,0,0,0,18,0,0,verified_complete
wr,1w,market_data_files,45,45,0,0,0,45,0,0,verified_complete
wr,30m,market_data_files,18,18,0,0,0,18,0,0,verified_complete
wr,5m,market_data_files,18,18,0,0,0,18,0,0,verified_complete
wr,60m,market_data_files,18,18,0,0,0,18,0,0,verified_complete
wr,,trading_calendar,7,7,0,0,0,0,0,0,verified_complete
wr,,trading_parameters,7,7,0,0,0,0,0,0,verified_complete
wr,,trading_sessions,7,7,0,0,0,0,0,0,verified_complete
y,,continuous_contract_map,7,7,0,0,0,0,0,0,verified_complete
y,,contract_universe,7,7,0,0,0,0,0,0,verified_complete
y,,main_contract_map_rank1,7,7,0,0,0,0,0,0,verified_complete
y,15m,market_data_files,15,15,0,0,0,15,0,0,verified_complete
y,1d,market_data_files,26,26,0,0,0,26,0,0,verified_complete
y,1m,market_data_files,15,15,0,0,0,15,0,0,verified_complete
y,1w,market_data_files,49,49,0,0,0,49,0,0,verified_complete
y,30m,market_data_files,15,15,0,0,0,15,0,0,verified_complete
y,5m,market_data_files,15,15,0,0,0,15,0,0,verified_complete
y,60m,market_data_files,15,15,0,0,0,15,0,0,verified_complete
y,,trading_calendar,7,7,0,0,0,0,0,0,verified_complete
y,,trading_parameters,7,7,0,0,0,0,0,0,verified_complete
y,,trading_sessions,7,7,0,0,0,0,0,0,verified_complete
zc,,continuous_contract_map,7,7,0,0,0,0,0,0,verified_complete
zc,,contract_universe,7,7,0,0,0,0,0,0,verified_complete
zc,,main_contract_map_rank1,7,7,0,0,0,0,0,0,verified_complete
zc,15m,market_data_files,47,47,0,0,0,47,0,0,verified_complete
zc,1d,market_data_files,55,55,0,0,0,55,4,0,warning
zc,1m,market_data_files,47,47,0,0,0,47,0,0,verified_complete
zc,1w,market_data_files,23,23,0,0,0,23,0,0,verified_complete
zc,30m,market_data_files,47,47,0,0,0,47,0,0,verified_complete
zc,5m,market_data_files,47,47,0,0,0,47,0,0,verified_complete
zc,60m,market_data_files,47,47,0,0,0,47,0,0,verified_complete
zc,,trading_calendar,7,7,0,0,0,0,0,0,verified_complete
zc,,trading_parameters,7,7,0,0,0,0,0,0,verified_complete
zc,,trading_sessions,7,7,0,0,0,0,0,0,verified_complete
zn,,continuous_contract_map,7,7,0,0,0,0,0,0,verified_complete
zn,,contract_universe,7,7,0,0,0,0,0,0,verified_complete
zn,,main_contract_map_rank1,7,7,0,0,0,0,0,0,verified_complete
zn,15m,market_data_files,47,47,0,0,0,47,0,0,verified_complete
zn,1d,market_data_files,42,42,0,0,0,42,0,0,verified_complete
zn,1m,market_data_files,47,47,0,0,0,47,0,0,verified_complete
zn,1w,market_data_files,116,116,0,0,0,116,0,0,verified_complete
zn,30m,market_data_files,47,47,0,0,0,47,0,0,verified_complete
zn,5m,market_data_files,47,47,0,0,0,47,0,0,verified_complete
zn,60m,market_data_files,47,47,0,0,0,47,0,0,verified_complete
zn,,trading_calendar,7,7,0,0,0,0,0,0,verified_complete
zn,,trading_parameters,7,7,0,0,0,0,0,0,verified_complete
zn,,trading_sessions,7,7,0,0,0,0,0,0,verified_complete
