product,contract_role,symbol_or_contract,period,start_date,end_date,evidence_source,provider,data_role,quality_status,manifest_status,manifest_or_db_row_count,db_market_data_file_id,data_quality_report_status,physical_path,physical_exists,duckdb_row_count,duckdb_min_datetime,duckdb_max_datetime,duckdb_error,checksum_status,row_count_status
ag,dominant_main,ag.MAIN,15m,2023-01-03,2026-07-07,manifest,rqdata,primary,passed,success,30848,,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=SHFE/symbol=ag/contract=ag.MAIN/ag_MAIN_15m_20230103_20260707_v2.parquet,True,30848,2023-01-03T09:15:00,2026-07-07T15:00:00,,checksum_unverified,matched
ag,dominant_main,ag.MAIN,15m,2023-01-03,2026-07-10,"manifest,processed_summary",rqdata,primary,passed,success,30959,,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=SHFE/symbol=ag/contract=ag.MAIN/ag_MAIN_15m_20230103_20260711_v2.parquet,True,30959,2023-01-03T09:15:00,2026-07-10T15:00:00,,checksum_unverified,matched
ag,dominant_main,ag.MAIN,1d,2020-01-02,2026-07-10,manifest,rqdata,primary,passed,success,1579,,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=SHFE/symbol=ag/contract=ag.MAIN/ag_MAIN_1d_20200102_20260711_v2.parquet,True,1579,2020-01-02T00:00:00,2026-07-10T00:00:00,,checksum_unverified,matched
ag,dominant_main,ag.MAIN,1d,2023-01-03,2026-07-07,manifest,rqdata,primary,passed,success,848,,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=SHFE/symbol=ag/contract=ag.MAIN/ag_MAIN_1d_20230103_20260707_v2.parquet,True,848,2023-01-03T00:00:00,2026-07-07T00:00:00,,checksum_unverified,matched
ag,dominant_main,ag.MAIN,1d,2023-01-03,2026-07-09,manifest,rqdata,primary,passed,success,850,,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=SHFE/symbol=ag/contract=ag.MAIN/ag_MAIN_1d_20230103_20260710_v2.parquet,True,850,2023-01-03T00:00:00,2026-07-09T00:00:00,,checksum_unverified,matched
ag,dominant_main,ag.MAIN,1d,2023-01-03,2026-07-10,manifest,rqdata,primary,passed,success,851,,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=SHFE/symbol=ag/contract=ag.MAIN/ag_MAIN_1d_20230103_20260711_v2.parquet,True,851,2023-01-03T00:00:00,2026-07-10T00:00:00,,checksum_unverified,matched
ag,dominant_main,ag.MAIN,1m,2023-01-03,2026-07-07,manifest,rqdata,primary,passed,success,462720,,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=SHFE/symbol=ag/contract=ag.MAIN/ag_MAIN_1m_20230103_20260707_v2.parquet,True,462720,2023-01-03T09:01:00,2026-07-07T15:00:00,,checksum_unverified,matched
ag,dominant_main,ag.MAIN,1m,2023-01-03,2026-07-10,"manifest,processed_summary",rqdata,primary,passed,success,464160,,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=SHFE/symbol=ag/contract=ag.MAIN/ag_MAIN_1m_20230103_20260710_v2.parquet,True,464160,2023-01-03T09:01:00,2026-07-10T02:30:00,,checksum_unverified,matched
ag,dominant_main,ag.MAIN,1m,2023-01-03,2026-07-10,manifest,rqdata,primary,passed,success,464385,,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=SHFE/symbol=ag/contract=ag.MAIN/ag_MAIN_1m_20230103_20260711_v2.parquet,True,464385,2023-01-03T09:01:00,2026-07-10T15:00:00,,checksum_unverified,matched
ag,dominant_main,ag.MAIN,1w,2012-05-11,2026-07-10,"manifest,processed_summary",rqdata,primary,passed,success,726,,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=ag/contract=ag.MAIN/ag_MAIN_1w_20120510_20260711_v2.parquet,True,726,2012-05-11T00:00:00,2026-07-10T00:00:00,,checksum_unverified,matched
ag,dominant_main,ag.MAIN,1w,2020-01-03,2026-07-10,manifest,rqdata,primary,passed,success,334,,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=ag/contract=ag.MAIN/ag_MAIN_1w_20200102_20260711_v2.parquet,True,334,2020-01-03T00:00:00,2026-07-10T00:00:00,,checksum_unverified,matched
ag,dominant_main,ag.MAIN,1w,2023-01-06,2026-07-03,"manifest,processed_summary",rqdata,primary,passed,success,166,,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=ag/contract=ag.MAIN/ag_MAIN_1w_20230103_20260707_v2.parquet,True,166,2023-01-06T00:00:00,2026-07-03T00:00:00,,checksum_unverified,matched
ag,dominant_main,ag.MAIN,1w,2023-01-06,2026-07-10,manifest,rqdata,primary,passed,success,180,,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=ag/contract=ag.MAIN/ag_MAIN_1w_20230103_20260710_v2.parquet,True,180,2023-01-06T00:00:00,2026-07-10T00:00:00,,checksum_unverified,matched
ag,dominant_main,ag.MAIN,1w,2023-01-06,2026-07-10,manifest,rqdata,primary,passed,success,180,,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=ag/contract=ag.MAIN/ag_MAIN_1w_20230103_20260711_v2.parquet,True,180,2023-01-06T00:00:00,2026-07-10T00:00:00,,checksum_unverified,matched
ag,dominant_main,ag.MAIN,30m,2020-01-02,2026-07-10,processed_summary,rqdata,primary,passed,summary_only,28846,,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=SHFE/symbol=ag/contract=ag.MAIN/ag_MAIN_30m_20200102_20260711_v2.parquet,True,28846,2020-01-02T09:30:00,2026-07-10T15:00:00,,checksum_unverified,matched
ag,dominant_main,ag.MAIN,30m,2023-01-03,2026-07-07,manifest,rqdata,primary,passed,success,15848,,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=SHFE/symbol=ag/contract=ag.MAIN/ag_MAIN_30m_20230103_20260707_v2.parquet,True,15848,2023-01-03T09:30:00,2026-07-07T15:00:00,,checksum_unverified,matched
ag,dominant_main,ag.MAIN,30m,2023-01-03,2026-07-10,"manifest,processed_summary",rqdata,primary,passed,success,15905,,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=SHFE/symbol=ag/contract=ag.MAIN/ag_MAIN_30m_20230103_20260711_v2.parquet,True,15905,2023-01-03T09:30:00,2026-07-10T15:00:00,,checksum_unverified,matched
ag,dominant_main,ag.MAIN,5m,2020-01-02,2026-07-10,processed_summary,rqdata,primary,passed,summary_only,168339,,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=SHFE/symbol=ag/contract=ag.MAIN/ag_MAIN_5m_20200102_20260711_v2.parquet,True,168339,2020-01-02T09:05:00,2026-07-10T15:00:00,,checksum_unverified,matched
ag,dominant_main,ag.MAIN,5m,2023-01-03,2026-07-07,manifest,rqdata,primary,passed,success,92544,,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=SHFE/symbol=ag/contract=ag.MAIN/ag_MAIN_5m_20230103_20260707_v2.parquet,True,92544,2023-01-03T09:05:00,2026-07-07T15:00:00,,checksum_unverified,matched
ag,dominant_main,ag.MAIN,5m,2023-01-03,2026-07-10,"manifest,processed_summary",rqdata,primary,passed,success,92877,,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=SHFE/symbol=ag/contract=ag.MAIN/ag_MAIN_5m_20230103_20260711_v2.parquet,True,92877,2023-01-03T09:05:00,2026-07-10T15:00:00,,checksum_unverified,matched
ag,dominant_main,ag.MAIN,60m,2020-01-02,2026-07-10,processed_summary,rqdata,primary,passed,summary_only,16739,,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=SHFE/symbol=ag/contract=ag.MAIN/ag_MAIN_60m_20200102_20260711_v2.parquet,True,16739,2020-01-02T10:00:00,2026-07-10T15:00:00,,checksum_unverified,matched
ag,dominant_main,ag.MAIN,60m,2023-01-03,2026-07-07,manifest,rqdata,primary,passed,success,9184,,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=SHFE/symbol=ag/contract=ag.MAIN/ag_MAIN_60m_20230103_20260707_v2.parquet,True,9184,2023-01-03T10:00:00,2026-07-07T15:00:00,,checksum_unverified,matched
ag,dominant_main,ag.MAIN,60m,2023-01-03,2026-07-10,"manifest,processed_summary",rqdata,primary,passed,success,9217,,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=SHFE/symbol=ag/contract=ag.MAIN/ag_MAIN_60m_20230103_20260711_v2.parquet,True,9217,2023-01-03T10:00:00,2026-07-10T15:00:00,,checksum_unverified,matched
al,actual_contract,AL2002,1d,2020-01-02,2020-01-10,manifest,rqdata,primary,passed,success,7,,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=SHFE/symbol=al/contract=AL2002/AL2002_1d_20200102_20200110.parquet,True,7,2020-01-02T00:00:00,2020-01-10T00:00:00,,checksum_unverified,matched
al,actual_contract,AL2002,1w,2020-01-10,2020-01-10,manifest,rqdata,primary,passed,success,1,,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=al/contract=AL2002/AL2002_1w_20200102_20200110.parquet,True,1,2020-01-10T00:00:00,2020-01-10T00:00:00,,checksum_unverified,matched
al,actual_contract,AL2003,1d,2020-01-13,2020-02-14,manifest,rqdata,primary,passed,success,19,,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=SHFE/symbol=al/contract=AL2003/AL2003_1d_20200113_20200214.parquet,True,19,2020-01-13T00:00:00,2020-02-14T00:00:00,,checksum_unverified,matched
al,actual_contract,AL2003,1w,2020-01-17,2020-02-14,manifest,rqdata,primary,passed,success,4,,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=al/contract=AL2003/AL2003_1w_20200113_20200214.parquet,True,4,2020-01-17T00:00:00,2020-02-14T00:00:00,,checksum_unverified,matched
al,actual_contract,AL2004,1d,2020-02-17,2020-03-05,manifest,rqdata,primary,passed,success,14,,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=SHFE/symbol=al/contract=AL2004/AL2004_1d_20200217_20200305.parquet,True,14,2020-02-17T00:00:00,2020-03-05T00:00:00,,checksum_unverified,matched
al,actual_contract,AL2004,1w,2020-02-21,2020-02-28,manifest,rqdata,primary,passed,success,2,,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=al/contract=AL2004/AL2004_1w_20200217_20200305.parquet,True,2,2020-02-21T00:00:00,2020-02-28T00:00:00,,checksum_unverified,matched
al,actual_contract,AL2005,1d,2020-03-06,2020-04-01,manifest,rqdata,primary,passed,success,19,,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=SHFE/symbol=al/contract=AL2005/AL2005_1d_20200306_20200401.parquet,True,19,2020-03-06T00:00:00,2020-04-01T00:00:00,,checksum_unverified,matched
al,actual_contract,AL2005,1w,2020-03-13,2020-03-27,manifest,rqdata,primary,passed,success,3,,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=al/contract=AL2005/AL2005_1w_20200306_20200401.parquet,True,3,2020-03-13T00:00:00,2020-03-27T00:00:00,,checksum_unverified,matched
al,actual_contract,AL2006,1d,2020-04-02,2020-04-30,manifest,rqdata,primary,passed,success,20,,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=SHFE/symbol=al/contract=AL2006/AL2006_1d_20200402_20200430.parquet,True,20,2020-04-02T00:00:00,2020-04-30T00:00:00,,checksum_unverified,matched
al,actual_contract,AL2006,1w,2020-04-10,2020-04-30,manifest,rqdata,primary,passed,success,4,,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=al/contract=AL2006/AL2006_1w_20200402_20200430.parquet,True,4,2020-04-10T00:00:00,2020-04-30T00:00:00,,checksum_unverified,matched
al,actual_contract,AL2007,1d,2020-05-06,2020-06-17,manifest,rqdata,primary,passed,success,31,,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=SHFE/symbol=al/contract=AL2007/AL2007_1d_20200506_20200617.parquet,True,31,2020-05-06T00:00:00,2020-06-17T00:00:00,,checksum_unverified,matched
al,actual_contract,AL2007,1w,2020-05-08,2020-06-12,manifest,rqdata,primary,passed,success,6,,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=al/contract=AL2007/AL2007_1w_20200506_20200617.parquet,True,6,2020-05-08T00:00:00,2020-06-12T00:00:00,,checksum_unverified,matched
