issue_type,product,contract_role,symbol_or_contract,period,year,status,evidence_source,recommended_next_task,issue_class,upgrade_to_passed_allowed
missing_db_registration,ad,dominant_main,ad.MAIN,1d,2025,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,ad,dominant_main,ad.MAIN,1d,2026,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,ad,dominant_main,ad.MAIN,1w,2025,missing_db_registration,"manifest,processed_summary",controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,ad,dominant_main,ad.MAIN,1w,2026,missing_db_registration,"manifest,processed_summary",controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,ad,dominant_main,ad.MAIN,1m,2025,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,ad,dominant_main,ad.MAIN,1m,2026,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,ad,dominant_main,ad.MAIN,5m,2025,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,ad,dominant_main,ad.MAIN,5m,2026,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,ad,dominant_main,ad.MAIN,15m,2025,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,ad,dominant_main,ad.MAIN,15m,2026,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,ad,dominant_main,ad.MAIN,30m,2025,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,ad,dominant_main,ad.MAIN,30m,2026,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,ad,dominant_main,ad.MAIN,60m,2025,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,ad,dominant_main,ad.MAIN,60m,2026,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,ag,dominant_main,ag.MAIN,1d,2020,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,ag,dominant_main,ag.MAIN,1d,2021,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,ag,dominant_main,ag.MAIN,1d,2022,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,ag,dominant_main,ag.MAIN,1d,2023,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,ag,dominant_main,ag.MAIN,1d,2024,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,ag,dominant_main,ag.MAIN,1d,2025,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,ag,dominant_main,ag.MAIN,1d,2026,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,ag,dominant_main,ag.MAIN,1w,2020,missing_db_registration,"manifest,processed_summary",controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,ag,dominant_main,ag.MAIN,1w,2021,missing_db_registration,"manifest,processed_summary",controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,ag,dominant_main,ag.MAIN,1w,2022,missing_db_registration,"manifest,processed_summary",controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,ag,dominant_main,ag.MAIN,1w,2023,missing_db_registration,"manifest,processed_summary",controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,ag,dominant_main,ag.MAIN,1w,2024,missing_db_registration,"manifest,processed_summary",controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,ag,dominant_main,ag.MAIN,1w,2025,missing_db_registration,"manifest,processed_summary",controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,ag,dominant_main,ag.MAIN,1w,2026,missing_db_registration,"manifest,processed_summary",controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,ag,dominant_main,ag.MAIN,1m,2023,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,ag,dominant_main,ag.MAIN,1m,2024,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,ag,dominant_main,ag.MAIN,1m,2025,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,ag,dominant_main,ag.MAIN,1m,2026,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,ag,dominant_main,ag.MAIN,5m,2023,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,ag,dominant_main,ag.MAIN,5m,2024,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,ag,dominant_main,ag.MAIN,5m,2025,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,ag,dominant_main,ag.MAIN,5m,2026,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,ag,dominant_main,ag.MAIN,15m,2023,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,ag,dominant_main,ag.MAIN,15m,2024,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,ag,dominant_main,ag.MAIN,15m,2025,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,ag,dominant_main,ag.MAIN,15m,2026,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,ag,dominant_main,ag.MAIN,30m,2023,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,ag,dominant_main,ag.MAIN,30m,2024,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,ag,dominant_main,ag.MAIN,30m,2025,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,ag,dominant_main,ag.MAIN,30m,2026,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,ag,dominant_main,ag.MAIN,60m,2023,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,ag,dominant_main,ag.MAIN,60m,2024,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,ag,dominant_main,ag.MAIN,60m,2025,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,ag,dominant_main,ag.MAIN,60m,2026,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,dominant_main,al.MAIN,1d,2020,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,dominant_main,al.MAIN,1d,2021,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,dominant_main,al.MAIN,1d,2022,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,dominant_main,al.MAIN,1d,2023,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,dominant_main,al.MAIN,1d,2024,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,dominant_main,al.MAIN,1d,2025,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,dominant_main,al.MAIN,1d,2026,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,dominant_main,al.MAIN,1w,2020,missing_db_registration,"manifest,processed_summary",controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,dominant_main,al.MAIN,1w,2021,missing_db_registration,"manifest,processed_summary",controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,dominant_main,al.MAIN,1w,2022,missing_db_registration,"manifest,processed_summary",controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,dominant_main,al.MAIN,1w,2023,missing_db_registration,"manifest,processed_summary",controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,dominant_main,al.MAIN,1w,2024,missing_db_registration,"manifest,processed_summary",controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,dominant_main,al.MAIN,1w,2025,missing_db_registration,"manifest,processed_summary",controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,dominant_main,al.MAIN,1w,2026,missing_db_registration,"manifest,processed_summary",controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,dominant_main,al.MAIN,1m,2023,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,dominant_main,al.MAIN,1m,2024,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,dominant_main,al.MAIN,1m,2025,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,dominant_main,al.MAIN,1m,2026,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,dominant_main,al.MAIN,5m,2023,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,dominant_main,al.MAIN,5m,2024,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,dominant_main,al.MAIN,5m,2025,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,dominant_main,al.MAIN,5m,2026,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,dominant_main,al.MAIN,15m,2023,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,dominant_main,al.MAIN,15m,2024,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,dominant_main,al.MAIN,15m,2025,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,dominant_main,al.MAIN,15m,2026,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,dominant_main,al.MAIN,30m,2023,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,dominant_main,al.MAIN,30m,2024,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,dominant_main,al.MAIN,30m,2025,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,dominant_main,al.MAIN,30m,2026,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,dominant_main,al.MAIN,60m,2023,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,dominant_main,al.MAIN,60m,2024,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,dominant_main,al.MAIN,60m,2025,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,dominant_main,al.MAIN,60m,2026,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,ao,dominant_main,ao.MAIN,1d,2023,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,ao,dominant_main,ao.MAIN,1d,2024,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,ao,dominant_main,ao.MAIN,1d,2025,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,ao,dominant_main,ao.MAIN,1d,2026,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,ao,dominant_main,ao.MAIN,1w,2023,missing_db_registration,"manifest,processed_summary",controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,ao,dominant_main,ao.MAIN,1w,2024,missing_db_registration,"manifest,processed_summary",controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,ao,dominant_main,ao.MAIN,1w,2025,missing_db_registration,"manifest,processed_summary",controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,ao,dominant_main,ao.MAIN,1w,2026,missing_db_registration,"manifest,processed_summary",controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,ao,dominant_main,ao.MAIN,1m,2023,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,ao,dominant_main,ao.MAIN,1m,2024,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,ao,dominant_main,ao.MAIN,1m,2025,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,ao,dominant_main,ao.MAIN,1m,2026,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,ao,dominant_main,ao.MAIN,5m,2023,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,ao,dominant_main,ao.MAIN,5m,2024,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,ao,dominant_main,ao.MAIN,5m,2025,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,ao,dominant_main,ao.MAIN,5m,2026,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,ao,dominant_main,ao.MAIN,15m,2023,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,ao,dominant_main,ao.MAIN,15m,2024,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,ao,dominant_main,ao.MAIN,15m,2025,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,ao,dominant_main,ao.MAIN,15m,2026,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,ao,dominant_main,ao.MAIN,30m,2023,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,ao,dominant_main,ao.MAIN,30m,2024,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,ao,dominant_main,ao.MAIN,30m,2025,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,ao,dominant_main,ao.MAIN,30m,2026,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,ao,dominant_main,ao.MAIN,60m,2023,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,ao,dominant_main,ao.MAIN,60m,2024,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,ao,dominant_main,ao.MAIN,60m,2025,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,ao,dominant_main,ao.MAIN,60m,2026,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,ap,dominant_main,ap.MAIN,1d,2020,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,ap,dominant_main,ap.MAIN,1d,2021,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,ap,dominant_main,ap.MAIN,1d,2022,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,ap,dominant_main,ap.MAIN,1d,2023,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,ap,dominant_main,ap.MAIN,1d,2024,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,ap,dominant_main,ap.MAIN,1d,2025,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,ap,dominant_main,ap.MAIN,1d,2026,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,ap,dominant_main,ap.MAIN,1w,2020,missing_db_registration,"manifest,processed_summary",controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,ap,dominant_main,ap.MAIN,1w,2021,missing_db_registration,"manifest,processed_summary",controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,ap,dominant_main,ap.MAIN,1w,2022,missing_db_registration,"manifest,processed_summary",controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,ap,dominant_main,ap.MAIN,1w,2023,missing_db_registration,"manifest,processed_summary",controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,ap,dominant_main,ap.MAIN,1w,2024,missing_db_registration,"manifest,processed_summary",controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,ap,dominant_main,ap.MAIN,1w,2025,missing_db_registration,"manifest,processed_summary",controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,ap,dominant_main,ap.MAIN,1w,2026,missing_db_registration,"manifest,processed_summary",controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,ap,dominant_main,ap.MAIN,1m,2023,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,ap,dominant_main,ap.MAIN,1m,2024,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,ap,dominant_main,ap.MAIN,1m,2025,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,ap,dominant_main,ap.MAIN,1m,2026,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,ap,dominant_main,ap.MAIN,5m,2023,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,ap,dominant_main,ap.MAIN,5m,2024,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,ap,dominant_main,ap.MAIN,5m,2025,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,ap,dominant_main,ap.MAIN,5m,2026,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,ap,dominant_main,ap.MAIN,15m,2023,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,ap,dominant_main,ap.MAIN,15m,2024,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,ap,dominant_main,ap.MAIN,15m,2025,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,ap,dominant_main,ap.MAIN,15m,2026,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,ap,dominant_main,ap.MAIN,30m,2023,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,ap,dominant_main,ap.MAIN,30m,2024,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,ap,dominant_main,ap.MAIN,30m,2025,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,ap,dominant_main,ap.MAIN,30m,2026,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,ap,dominant_main,ap.MAIN,60m,2023,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,ap,dominant_main,ap.MAIN,60m,2024,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,ap,dominant_main,ap.MAIN,60m,2025,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,ap,dominant_main,ap.MAIN,60m,2026,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,au,dominant_main,au.MAIN,1d,2020,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,au,dominant_main,au.MAIN,1d,2021,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,au,dominant_main,au.MAIN,1d,2022,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,au,dominant_main,au.MAIN,1d,2023,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,au,dominant_main,au.MAIN,1d,2024,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,au,dominant_main,au.MAIN,1d,2025,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,au,dominant_main,au.MAIN,1d,2026,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,au,dominant_main,au.MAIN,1w,2020,missing_db_registration,"manifest,processed_summary",controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,au,dominant_main,au.MAIN,1w,2021,missing_db_registration,"manifest,processed_summary",controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,au,dominant_main,au.MAIN,1w,2022,missing_db_registration,"manifest,processed_summary",controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,au,dominant_main,au.MAIN,1w,2023,missing_db_registration,"manifest,processed_summary",controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,au,dominant_main,au.MAIN,1w,2024,missing_db_registration,"manifest,processed_summary",controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,au,dominant_main,au.MAIN,1w,2025,missing_db_registration,"manifest,processed_summary",controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,au,dominant_main,au.MAIN,1w,2026,missing_db_registration,"manifest,processed_summary",controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,au,dominant_main,au.MAIN,1m,2023,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,au,dominant_main,au.MAIN,1m,2024,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,au,dominant_main,au.MAIN,1m,2025,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,au,dominant_main,au.MAIN,1m,2026,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,au,dominant_main,au.MAIN,5m,2023,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,au,dominant_main,au.MAIN,5m,2024,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,au,dominant_main,au.MAIN,5m,2025,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,au,dominant_main,au.MAIN,5m,2026,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,au,dominant_main,au.MAIN,15m,2023,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,au,dominant_main,au.MAIN,15m,2024,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,au,dominant_main,au.MAIN,15m,2025,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,au,dominant_main,au.MAIN,15m,2026,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,au,dominant_main,au.MAIN,30m,2023,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,au,dominant_main,au.MAIN,30m,2024,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,au,dominant_main,au.MAIN,30m,2025,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
