product,year,dataset,status,row_count,audit_status,issue_class,detail
ec,2024,trading_calendar,metadata_gap,,metadata_gap,metadata_gap,
ec,2024,trading_sessions,metadata_gap,,metadata_gap,metadata_gap,
ec,2025,main_contract_map_rank1,metadata_gap,,metadata_gap,metadata_gap,
ec,2025,contract_universe,metadata_gap,,metadata_gap,metadata_gap,
ec,2025,continuous_contract_map,metadata_gap,,metadata_gap,metadata_gap,
ec,2025,trading_parameters,metadata_gap,,metadata_gap,metadata_gap,
ec,2025,trading_calendar,metadata_gap,,metadata_gap,metadata_gap,
ec,2025,trading_sessions,metadata_gap,,metadata_gap,metadata_gap,
ec,2026,main_contract_map_rank1,metadata_gap,,metadata_gap,metadata_gap,
ec,2026,contract_universe,metadata_gap,,metadata_gap,metadata_gap,
ec,2026,continuous_contract_map,metadata_gap,,metadata_gap,metadata_gap,
ec,2026,trading_parameters,metadata_gap,,metadata_gap,metadata_gap,
ec,2026,trading_calendar,metadata_gap,,metadata_gap,metadata_gap,
ec,2026,trading_sessions,metadata_gap,,metadata_gap,metadata_gap,
eg,2020,main_contract_map_rank1,metadata_gap,,metadata_gap,metadata_gap,
eg,2020,contract_universe,metadata_gap,,metadata_gap,metadata_gap,
eg,2020,continuous_contract_map,metadata_gap,,metadata_gap,metadata_gap,
eg,2020,trading_parameters,metadata_gap,,metadata_gap,metadata_gap,
eg,2020,trading_calendar,metadata_gap,,metadata_gap,metadata_gap,
eg,2020,trading_sessions,metadata_gap,,metadata_gap,metadata_gap,
eg,2021,main_contract_map_rank1,metadata_gap,,metadata_gap,metadata_gap,
eg,2021,contract_universe,metadata_gap,,metadata_gap,metadata_gap,
eg,2021,continuous_contract_map,metadata_gap,,metadata_gap,metadata_gap,
eg,2021,trading_parameters,metadata_gap,,metadata_gap,metadata_gap,
eg,2021,trading_calendar,metadata_gap,,metadata_gap,metadata_gap,
eg,2021,trading_sessions,metadata_gap,,metadata_gap,metadata_gap,
eg,2022,main_contract_map_rank1,metadata_gap,,metadata_gap,metadata_gap,
eg,2022,contract_universe,metadata_gap,,metadata_gap,metadata_gap,
eg,2022,continuous_contract_map,metadata_gap,,metadata_gap,metadata_gap,
eg,2022,trading_parameters,metadata_gap,,metadata_gap,metadata_gap,
eg,2022,trading_calendar,metadata_gap,,metadata_gap,metadata_gap,
eg,2022,trading_sessions,metadata_gap,,metadata_gap,metadata_gap,
eg,2023,main_contract_map_rank1,metadata_gap,,metadata_gap,metadata_gap,
eg,2023,contract_universe,metadata_gap,,metadata_gap,metadata_gap,
eg,2023,continuous_contract_map,metadata_gap,,metadata_gap,metadata_gap,
eg,2023,trading_parameters,metadata_gap,,metadata_gap,metadata_gap,
eg,2023,trading_calendar,metadata_gap,,metadata_gap,metadata_gap,
eg,2023,trading_sessions,metadata_gap,,metadata_gap,metadata_gap,
eg,2024,main_contract_map_rank1,metadata_gap,,metadata_gap,metadata_gap,
eg,2024,contract_universe,metadata_gap,,metadata_gap,metadata_gap,
eg,2024,continuous_contract_map,metadata_gap,,metadata_gap,metadata_gap,
eg,2024,trading_parameters,metadata_gap,,metadata_gap,metadata_gap,
eg,2024,trading_calendar,metadata_gap,,metadata_gap,metadata_gap,
eg,2024,trading_sessions,metadata_gap,,metadata_gap,metadata_gap,
eg,2025,main_contract_map_rank1,metadata_gap,,metadata_gap,metadata_gap,
eg,2025,contract_universe,metadata_gap,,metadata_gap,metadata_gap,
eg,2025,continuous_contract_map,metadata_gap,,metadata_gap,metadata_gap,
eg,2025,trading_parameters,metadata_gap,,metadata_gap,metadata_gap,
eg,2025,trading_calendar,metadata_gap,,metadata_gap,metadata_gap,
eg,2025,trading_sessions,metadata_gap,,metadata_gap,metadata_gap,
eg,2026,main_contract_map_rank1,metadata_gap,,metadata_gap,metadata_gap,
eg,2026,contract_universe,metadata_gap,,metadata_gap,metadata_gap,
eg,2026,continuous_contract_map,metadata_gap,,metadata_gap,metadata_gap,
eg,2026,trading_parameters,metadata_gap,,metadata_gap,metadata_gap,
eg,2026,trading_calendar,metadata_gap,,metadata_gap,metadata_gap,
eg,2026,trading_sessions,metadata_gap,,metadata_gap,metadata_gap,
fb,2020,main_contract_map_rank1,metadata_gap,,metadata_gap,metadata_gap,
fb,2020,contract_universe,metadata_gap,,metadata_gap,metadata_gap,
fb,2020,continuous_contract_map,metadata_gap,,metadata_gap,metadata_gap,
fb,2020,trading_parameters,metadata_gap,,metadata_gap,metadata_gap,
fb,2020,trading_calendar,metadata_gap,,metadata_gap,metadata_gap,
fb,2020,trading_sessions,metadata_gap,,metadata_gap,metadata_gap,
fb,2021,main_contract_map_rank1,metadata_gap,,metadata_gap,metadata_gap,
fb,2021,contract_universe,metadata_gap,,metadata_gap,metadata_gap,
fb,2021,continuous_contract_map,metadata_gap,,metadata_gap,metadata_gap,
fb,2021,trading_parameters,metadata_gap,,metadata_gap,metadata_gap,
fb,2021,trading_calendar,metadata_gap,,metadata_gap,metadata_gap,
fb,2021,trading_sessions,metadata_gap,,metadata_gap,metadata_gap,
fb,2022,main_contract_map_rank1,metadata_gap,,metadata_gap,metadata_gap,
fb,2022,contract_universe,metadata_gap,,metadata_gap,metadata_gap,
fb,2022,continuous_contract_map,metadata_gap,,metadata_gap,metadata_gap,
fb,2022,trading_parameters,metadata_gap,,metadata_gap,metadata_gap,
fb,2022,trading_calendar,metadata_gap,,metadata_gap,metadata_gap,
fb,2022,trading_sessions,metadata_gap,,metadata_gap,metadata_gap,
fb,2023,main_contract_map_rank1,metadata_gap,,metadata_gap,metadata_gap,
fb,2023,contract_universe,metadata_gap,,metadata_gap,metadata_gap,
fb,2023,continuous_contract_map,metadata_gap,,metadata_gap,metadata_gap,
fb,2023,trading_parameters,metadata_gap,,metadata_gap,metadata_gap,
fb,2023,trading_calendar,metadata_gap,,metadata_gap,metadata_gap,
fb,2023,trading_sessions,metadata_gap,,metadata_gap,metadata_gap,
fb,2024,main_contract_map_rank1,metadata_gap,,metadata_gap,metadata_gap,
fb,2024,contract_universe,metadata_gap,,metadata_gap,metadata_gap,
fb,2024,continuous_contract_map,metadata_gap,,metadata_gap,metadata_gap,
fb,2024,trading_parameters,metadata_gap,,metadata_gap,metadata_gap,
fb,2024,trading_calendar,metadata_gap,,metadata_gap,metadata_gap,
fb,2024,trading_sessions,metadata_gap,,metadata_gap,metadata_gap,
fb,2025,main_contract_map_rank1,metadata_gap,,metadata_gap,metadata_gap,
fb,2025,contract_universe,metadata_gap,,metadata_gap,metadata_gap,
fb,2025,continuous_contract_map,metadata_gap,,metadata_gap,metadata_gap,
fb,2025,trading_parameters,metadata_gap,,metadata_gap,metadata_gap,
fb,2025,trading_calendar,metadata_gap,,metadata_gap,metadata_gap,
fb,2025,trading_sessions,metadata_gap,,metadata_gap,metadata_gap,
fb,2026,main_contract_map_rank1,metadata_gap,,metadata_gap,metadata_gap,
fb,2026,contract_universe,metadata_gap,,metadata_gap,metadata_gap,
fb,2026,continuous_contract_map,metadata_gap,,metadata_gap,metadata_gap,
fb,2026,trading_parameters,metadata_gap,,metadata_gap,metadata_gap,
fb,2026,trading_calendar,metadata_gap,,metadata_gap,metadata_gap,
fb,2026,trading_sessions,metadata_gap,,metadata_gap,metadata_gap,
fg,2020,main_contract_map_rank1,metadata_gap,,metadata_gap,metadata_gap,
fg,2020,contract_universe,metadata_gap,,metadata_gap,metadata_gap,
fg,2020,continuous_contract_map,metadata_gap,,metadata_gap,metadata_gap,
fg,2020,trading_parameters,metadata_gap,,metadata_gap,metadata_gap,
fg,2020,trading_calendar,metadata_gap,,metadata_gap,metadata_gap,
fg,2020,trading_sessions,metadata_gap,,metadata_gap,metadata_gap,
fg,2021,main_contract_map_rank1,metadata_gap,,metadata_gap,metadata_gap,
fg,2021,contract_universe,metadata_gap,,metadata_gap,metadata_gap,
fg,2021,continuous_contract_map,metadata_gap,,metadata_gap,metadata_gap,
fg,2021,trading_parameters,metadata_gap,,metadata_gap,metadata_gap,
fg,2021,trading_calendar,metadata_gap,,metadata_gap,metadata_gap,
fg,2021,trading_sessions,metadata_gap,,metadata_gap,metadata_gap,
fg,2022,main_contract_map_rank1,metadata_gap,,metadata_gap,metadata_gap,
fg,2022,contract_universe,metadata_gap,,metadata_gap,metadata_gap,
fg,2022,continuous_contract_map,metadata_gap,,metadata_gap,metadata_gap,
fg,2022,trading_parameters,metadata_gap,,metadata_gap,metadata_gap,
fg,2022,trading_calendar,metadata_gap,,metadata_gap,metadata_gap,
fg,2022,trading_sessions,metadata_gap,,metadata_gap,metadata_gap,
fg,2023,main_contract_map_rank1,metadata_gap,,metadata_gap,metadata_gap,
fg,2023,contract_universe,metadata_gap,,metadata_gap,metadata_gap,
fg,2023,continuous_contract_map,metadata_gap,,metadata_gap,metadata_gap,
fg,2023,trading_parameters,metadata_gap,,metadata_gap,metadata_gap,
fg,2023,trading_calendar,metadata_gap,,metadata_gap,metadata_gap,
fg,2023,trading_sessions,metadata_gap,,metadata_gap,metadata_gap,
fg,2024,main_contract_map_rank1,metadata_gap,,metadata_gap,metadata_gap,
fg,2024,contract_universe,metadata_gap,,metadata_gap,metadata_gap,
fg,2024,continuous_contract_map,metadata_gap,,metadata_gap,metadata_gap,
fg,2024,trading_parameters,metadata_gap,,metadata_gap,metadata_gap,
fg,2024,trading_calendar,metadata_gap,,metadata_gap,metadata_gap,
fg,2024,trading_sessions,metadata_gap,,metadata_gap,metadata_gap,
fg,2025,main_contract_map_rank1,metadata_gap,,metadata_gap,metadata_gap,
fg,2025,contract_universe,metadata_gap,,metadata_gap,metadata_gap,
fg,2025,continuous_contract_map,metadata_gap,,metadata_gap,metadata_gap,
fg,2025,trading_parameters,metadata_gap,,metadata_gap,metadata_gap,
fg,2025,trading_calendar,metadata_gap,,metadata_gap,metadata_gap,
fg,2025,trading_sessions,metadata_gap,,metadata_gap,metadata_gap,
fg,2026,main_contract_map_rank1,metadata_gap,,metadata_gap,metadata_gap,
fg,2026,contract_universe,metadata_gap,,metadata_gap,metadata_gap,
fg,2026,continuous_contract_map,metadata_gap,,metadata_gap,metadata_gap,
fg,2026,trading_parameters,metadata_gap,,metadata_gap,metadata_gap,
fg,2026,trading_calendar,metadata_gap,,metadata_gap,metadata_gap,
fg,2026,trading_sessions,metadata_gap,,metadata_gap,metadata_gap,
fu,2020,main_contract_map_rank1,metadata_gap,,metadata_gap,metadata_gap,
fu,2020,contract_universe,metadata_gap,,metadata_gap,metadata_gap,
fu,2020,continuous_contract_map,metadata_gap,,metadata_gap,metadata_gap,
fu,2020,trading_parameters,metadata_gap,,metadata_gap,metadata_gap,
fu,2020,trading_calendar,metadata_gap,,metadata_gap,metadata_gap,
fu,2020,trading_sessions,metadata_gap,,metadata_gap,metadata_gap,
fu,2021,main_contract_map_rank1,metadata_gap,,metadata_gap,metadata_gap,
fu,2021,contract_universe,metadata_gap,,metadata_gap,metadata_gap,
fu,2021,continuous_contract_map,metadata_gap,,metadata_gap,metadata_gap,
fu,2021,trading_parameters,metadata_gap,,metadata_gap,metadata_gap,
fu,2021,trading_calendar,metadata_gap,,metadata_gap,metadata_gap,
fu,2021,trading_sessions,metadata_gap,,metadata_gap,metadata_gap,
fu,2022,main_contract_map_rank1,metadata_gap,,metadata_gap,metadata_gap,
fu,2022,contract_universe,metadata_gap,,metadata_gap,metadata_gap,
fu,2022,continuous_contract_map,metadata_gap,,metadata_gap,metadata_gap,
fu,2022,trading_parameters,metadata_gap,,metadata_gap,metadata_gap,
fu,2022,trading_calendar,metadata_gap,,metadata_gap,metadata_gap,
fu,2022,trading_sessions,metadata_gap,,metadata_gap,metadata_gap,
fu,2023,main_contract_map_rank1,metadata_gap,,metadata_gap,metadata_gap,
fu,2023,contract_universe,metadata_gap,,metadata_gap,metadata_gap,
fu,2023,continuous_contract_map,metadata_gap,,metadata_gap,metadata_gap,
fu,2023,trading_parameters,metadata_gap,,metadata_gap,metadata_gap,
fu,2023,trading_calendar,metadata_gap,,metadata_gap,metadata_gap,
fu,2023,trading_sessions,metadata_gap,,metadata_gap,metadata_gap,
fu,2024,main_contract_map_rank1,metadata_gap,,metadata_gap,metadata_gap,
fu,2024,contract_universe,metadata_gap,,metadata_gap,metadata_gap,
fu,2024,continuous_contract_map,metadata_gap,,metadata_gap,metadata_gap,
fu,2024,trading_parameters,metadata_gap,,metadata_gap,metadata_gap,
fu,2024,trading_calendar,metadata_gap,,metadata_gap,metadata_gap,
fu,2024,trading_sessions,metadata_gap,,metadata_gap,metadata_gap,
fu,2025,main_contract_map_rank1,metadata_gap,,metadata_gap,metadata_gap,
fu,2025,contract_universe,metadata_gap,,metadata_gap,metadata_gap,
fu,2025,continuous_contract_map,metadata_gap,,metadata_gap,metadata_gap,
fu,2025,trading_parameters,metadata_gap,,metadata_gap,metadata_gap,
fu,2025,trading_calendar,metadata_gap,,metadata_gap,metadata_gap,
fu,2025,trading_sessions,metadata_gap,,metadata_gap,metadata_gap,
fu,2026,main_contract_map_rank1,metadata_gap,,metadata_gap,metadata_gap,
fu,2026,contract_universe,metadata_gap,,metadata_gap,metadata_gap,
fu,2026,continuous_contract_map,metadata_gap,,metadata_gap,metadata_gap,
fu,2026,trading_parameters,metadata_gap,,metadata_gap,metadata_gap,
fu,2026,trading_calendar,metadata_gap,,metadata_gap,metadata_gap,
fu,2026,trading_sessions,metadata_gap,,metadata_gap,metadata_gap,
hc,2020,main_contract_map_rank1,metadata_gap,,metadata_gap,metadata_gap,
hc,2020,contract_universe,metadata_gap,,metadata_gap,metadata_gap,
hc,2020,continuous_contract_map,metadata_gap,,metadata_gap,metadata_gap,
hc,2020,trading_parameters,metadata_gap,,metadata_gap,metadata_gap,
hc,2020,trading_calendar,metadata_gap,,metadata_gap,metadata_gap,
hc,2020,trading_sessions,metadata_gap,,metadata_gap,metadata_gap,
hc,2021,main_contract_map_rank1,metadata_gap,,metadata_gap,metadata_gap,
hc,2021,contract_universe,metadata_gap,,metadata_gap,metadata_gap,
hc,2021,continuous_contract_map,metadata_gap,,metadata_gap,metadata_gap,
hc,2021,trading_parameters,metadata_gap,,metadata_gap,metadata_gap,
hc,2021,trading_calendar,metadata_gap,,metadata_gap,metadata_gap,
hc,2021,trading_sessions,metadata_gap,,metadata_gap,metadata_gap,
hc,2022,main_contract_map_rank1,metadata_gap,,metadata_gap,metadata_gap,
hc,2022,contract_universe,metadata_gap,,metadata_gap,metadata_gap,
hc,2022,continuous_contract_map,metadata_gap,,metadata_gap,metadata_gap,
hc,2022,trading_parameters,metadata_gap,,metadata_gap,metadata_gap,
hc,2022,trading_calendar,metadata_gap,,metadata_gap,metadata_gap,
hc,2022,trading_sessions,metadata_gap,,metadata_gap,metadata_gap,
hc,2023,main_contract_map_rank1,metadata_gap,,metadata_gap,metadata_gap,
hc,2023,contract_universe,metadata_gap,,metadata_gap,metadata_gap,
hc,2023,continuous_contract_map,metadata_gap,,metadata_gap,metadata_gap,
hc,2023,trading_parameters,metadata_gap,,metadata_gap,metadata_gap,
hc,2023,trading_calendar,metadata_gap,,metadata_gap,metadata_gap,
hc,2023,trading_sessions,metadata_gap,,metadata_gap,metadata_gap,
hc,2024,main_contract_map_rank1,metadata_gap,,metadata_gap,metadata_gap,
hc,2024,contract_universe,metadata_gap,,metadata_gap,metadata_gap,
hc,2024,continuous_contract_map,metadata_gap,,metadata_gap,metadata_gap,
hc,2024,trading_parameters,metadata_gap,,metadata_gap,metadata_gap,
hc,2024,trading_calendar,metadata_gap,,metadata_gap,metadata_gap,
hc,2024,trading_sessions,metadata_gap,,metadata_gap,metadata_gap,
hc,2025,main_contract_map_rank1,metadata_gap,,metadata_gap,metadata_gap,
hc,2025,contract_universe,metadata_gap,,metadata_gap,metadata_gap,
hc,2025,continuous_contract_map,metadata_gap,,metadata_gap,metadata_gap,
hc,2025,trading_parameters,metadata_gap,,metadata_gap,metadata_gap,
hc,2025,trading_calendar,metadata_gap,,metadata_gap,metadata_gap,
hc,2025,trading_sessions,metadata_gap,,metadata_gap,metadata_gap,
hc,2026,main_contract_map_rank1,metadata_gap,,metadata_gap,metadata_gap,
hc,2026,contract_universe,metadata_gap,,metadata_gap,metadata_gap,
hc,2026,continuous_contract_map,metadata_gap,,metadata_gap,metadata_gap,
hc,2026,trading_parameters,metadata_gap,,metadata_gap,metadata_gap,
hc,2026,trading_calendar,metadata_gap,,metadata_gap,metadata_gap,
hc,2026,trading_sessions,metadata_gap,,metadata_gap,metadata_gap,
i,2020,main_contract_map_rank1,metadata_gap,,metadata_gap,metadata_gap,
i,2020,contract_universe,metadata_gap,,metadata_gap,metadata_gap,
i,2020,continuous_contract_map,metadata_gap,,metadata_gap,metadata_gap,
i,2020,trading_parameters,metadata_gap,,metadata_gap,metadata_gap,
i,2020,trading_calendar,metadata_gap,,metadata_gap,metadata_gap,
i,2020,trading_sessions,metadata_gap,,metadata_gap,metadata_gap,
i,2021,main_contract_map_rank1,metadata_gap,,metadata_gap,metadata_gap,
i,2021,contract_universe,metadata_gap,,metadata_gap,metadata_gap,
i,2021,continuous_contract_map,metadata_gap,,metadata_gap,metadata_gap,
i,2021,trading_parameters,metadata_gap,,metadata_gap,metadata_gap,
i,2021,trading_calendar,metadata_gap,,metadata_gap,metadata_gap,
i,2021,trading_sessions,metadata_gap,,metadata_gap,metadata_gap,
i,2022,main_contract_map_rank1,metadata_gap,,metadata_gap,metadata_gap,
i,2022,contract_universe,metadata_gap,,metadata_gap,metadata_gap,
i,2022,continuous_contract_map,metadata_gap,,metadata_gap,metadata_gap,
i,2022,trading_parameters,metadata_gap,,metadata_gap,metadata_gap,
i,2022,trading_calendar,metadata_gap,,metadata_gap,metadata_gap,
i,2022,trading_sessions,metadata_gap,,metadata_gap,metadata_gap,
i,2023,main_contract_map_rank1,metadata_gap,,metadata_gap,metadata_gap,
i,2023,contract_universe,metadata_gap,,metadata_gap,metadata_gap,
i,2023,continuous_contract_map,metadata_gap,,metadata_gap,metadata_gap,
i,2023,trading_parameters,metadata_gap,,metadata_gap,metadata_gap,
i,2023,trading_calendar,metadata_gap,,metadata_gap,metadata_gap,
i,2023,trading_sessions,metadata_gap,,metadata_gap,metadata_gap,
i,2024,main_contract_map_rank1,metadata_gap,,metadata_gap,metadata_gap,
i,2024,contract_universe,metadata_gap,,metadata_gap,metadata_gap,
i,2024,continuous_contract_map,metadata_gap,,metadata_gap,metadata_gap,
i,2024,trading_parameters,metadata_gap,,metadata_gap,metadata_gap,
i,2024,trading_calendar,metadata_gap,,metadata_gap,metadata_gap,
i,2024,trading_sessions,metadata_gap,,metadata_gap,metadata_gap,
i,2025,main_contract_map_rank1,metadata_gap,,metadata_gap,metadata_gap,
i,2025,contract_universe,metadata_gap,,metadata_gap,metadata_gap,
i,2025,continuous_contract_map,metadata_gap,,metadata_gap,metadata_gap,
i,2025,trading_parameters,metadata_gap,,metadata_gap,metadata_gap,
i,2025,trading_calendar,metadata_gap,,metadata_gap,metadata_gap,
i,2025,trading_sessions,metadata_gap,,metadata_gap,metadata_gap,
i,2026,main_contract_map_rank1,metadata_gap,,metadata_gap,metadata_gap,
i,2026,contract_universe,metadata_gap,,metadata_gap,metadata_gap,
i,2026,continuous_contract_map,metadata_gap,,metadata_gap,metadata_gap,
i,2026,trading_parameters,metadata_gap,,metadata_gap,metadata_gap,
i,2026,trading_calendar,metadata_gap,,metadata_gap,metadata_gap,
i,2026,trading_sessions,metadata_gap,,metadata_gap,metadata_gap,
ic,2020,main_contract_map_rank1,metadata_gap,,metadata_gap,metadata_gap,
ic,2020,contract_universe,metadata_gap,,metadata_gap,metadata_gap,
ic,2020,continuous_contract_map,metadata_gap,,metadata_gap,metadata_gap,
ic,2020,trading_parameters,metadata_gap,,metadata_gap,metadata_gap,
ic,2020,trading_calendar,metadata_gap,,metadata_gap,metadata_gap,
ic,2020,trading_sessions,metadata_gap,,metadata_gap,metadata_gap,
ic,2021,main_contract_map_rank1,metadata_gap,,metadata_gap,metadata_gap,
ic,2021,contract_universe,metadata_gap,,metadata_gap,metadata_gap,
ic,2021,continuous_contract_map,metadata_gap,,metadata_gap,metadata_gap,
ic,2021,trading_parameters,metadata_gap,,metadata_gap,metadata_gap,
ic,2021,trading_calendar,metadata_gap,,metadata_gap,metadata_gap,
ic,2021,trading_sessions,metadata_gap,,metadata_gap,metadata_gap,
ic,2022,main_contract_map_rank1,metadata_gap,,metadata_gap,metadata_gap,
ic,2022,contract_universe,metadata_gap,,metadata_gap,metadata_gap,
ic,2022,continuous_contract_map,metadata_gap,,metadata_gap,metadata_gap,
ic,2022,trading_parameters,metadata_gap,,metadata_gap,metadata_gap,
ic,2022,trading_calendar,metadata_gap,,metadata_gap,metadata_gap,
ic,2022,trading_sessions,metadata_gap,,metadata_gap,metadata_gap,
ic,2023,main_contract_map_rank1,metadata_gap,,metadata_gap,metadata_gap,
ic,2023,contract_universe,metadata_gap,,metadata_gap,metadata_gap,
ic,2023,continuous_contract_map,metadata_gap,,metadata_gap,metadata_gap,
ic,2023,trading_parameters,metadata_gap,,metadata_gap,metadata_gap,
ic,2023,trading_calendar,metadata_gap,,metadata_gap,metadata_gap,
ic,2023,trading_sessions,metadata_gap,,metadata_gap,metadata_gap,
ic,2024,main_contract_map_rank1,metadata_gap,,metadata_gap,metadata_gap,
ic,2024,contract_universe,metadata_gap,,metadata_gap,metadata_gap,
ic,2024,continuous_contract_map,metadata_gap,,metadata_gap,metadata_gap,
ic,2024,trading_parameters,metadata_gap,,metadata_gap,metadata_gap,
ic,2024,trading_calendar,metadata_gap,,metadata_gap,metadata_gap,
ic,2024,trading_sessions,metadata_gap,,metadata_gap,metadata_gap,
ic,2025,main_contract_map_rank1,metadata_gap,,metadata_gap,metadata_gap,
ic,2025,contract_universe,metadata_gap,,metadata_gap,metadata_gap,
ic,2025,continuous_contract_map,metadata_gap,,metadata_gap,metadata_gap,
ic,2025,trading_parameters,metadata_gap,,metadata_gap,metadata_gap,
ic,2025,trading_calendar,metadata_gap,,metadata_gap,metadata_gap,
ic,2025,trading_sessions,metadata_gap,,metadata_gap,metadata_gap,
ic,2026,main_contract_map_rank1,metadata_gap,,metadata_gap,metadata_gap,
ic,2026,contract_universe,metadata_gap,,metadata_gap,metadata_gap,
ic,2026,continuous_contract_map,metadata_gap,,metadata_gap,metadata_gap,
ic,2026,trading_parameters,metadata_gap,,metadata_gap,metadata_gap,
ic,2026,trading_calendar,metadata_gap,,metadata_gap,metadata_gap,
ic,2026,trading_sessions,metadata_gap,,metadata_gap,metadata_gap,
if,2020,main_contract_map_rank1,metadata_gap,,metadata_gap,metadata_gap,
if,2020,contract_universe,metadata_gap,,metadata_gap,metadata_gap,
if,2020,continuous_contract_map,metadata_gap,,metadata_gap,metadata_gap,
if,2020,trading_parameters,metadata_gap,,metadata_gap,metadata_gap,
if,2020,trading_calendar,metadata_gap,,metadata_gap,metadata_gap,
if,2020,trading_sessions,metadata_gap,,metadata_gap,metadata_gap,
if,2021,main_contract_map_rank1,metadata_gap,,metadata_gap,metadata_gap,
if,2021,contract_universe,metadata_gap,,metadata_gap,metadata_gap,
if,2021,continuous_contract_map,metadata_gap,,metadata_gap,metadata_gap,
if,2021,trading_parameters,metadata_gap,,metadata_gap,metadata_gap,
if,2021,trading_calendar,metadata_gap,,metadata_gap,metadata_gap,
if,2021,trading_sessions,metadata_gap,,metadata_gap,metadata_gap,
if,2022,main_contract_map_rank1,metadata_gap,,metadata_gap,metadata_gap,
if,2022,contract_universe,metadata_gap,,metadata_gap,metadata_gap,
if,2022,continuous_contract_map,metadata_gap,,metadata_gap,metadata_gap,
if,2022,trading_parameters,metadata_gap,,metadata_gap,metadata_gap,
if,2022,trading_calendar,metadata_gap,,metadata_gap,metadata_gap,
if,2022,trading_sessions,metadata_gap,,metadata_gap,metadata_gap,
if,2023,main_contract_map_rank1,metadata_gap,,metadata_gap,metadata_gap,
if,2023,contract_universe,metadata_gap,,metadata_gap,metadata_gap,
if,2023,continuous_contract_map,metadata_gap,,metadata_gap,metadata_gap,
if,2023,trading_parameters,metadata_gap,,metadata_gap,metadata_gap,
if,2023,trading_calendar,metadata_gap,,metadata_gap,metadata_gap,
if,2023,trading_sessions,metadata_gap,,metadata_gap,metadata_gap,
if,2024,main_contract_map_rank1,metadata_gap,,metadata_gap,metadata_gap,
if,2024,contract_universe,metadata_gap,,metadata_gap,metadata_gap,
if,2024,continuous_contract_map,metadata_gap,,metadata_gap,metadata_gap,
if,2024,trading_parameters,metadata_gap,,metadata_gap,metadata_gap,
if,2024,trading_calendar,metadata_gap,,metadata_gap,metadata_gap,
if,2024,trading_sessions,metadata_gap,,metadata_gap,metadata_gap,
if,2025,main_contract_map_rank1,metadata_gap,,metadata_gap,metadata_gap,
if,2025,contract_universe,metadata_gap,,metadata_gap,metadata_gap,
if,2025,continuous_contract_map,metadata_gap,,metadata_gap,metadata_gap,
if,2025,trading_parameters,metadata_gap,,metadata_gap,metadata_gap,
if,2025,trading_calendar,metadata_gap,,metadata_gap,metadata_gap,
if,2025,trading_sessions,metadata_gap,,metadata_gap,metadata_gap,
if,2026,main_contract_map_rank1,metadata_gap,,metadata_gap,metadata_gap,
if,2026,contract_universe,metadata_gap,,metadata_gap,metadata_gap,
if,2026,continuous_contract_map,metadata_gap,,metadata_gap,metadata_gap,
if,2026,trading_parameters,metadata_gap,,metadata_gap,metadata_gap,
if,2026,trading_calendar,metadata_gap,,metadata_gap,metadata_gap,
if,2026,trading_sessions,metadata_gap,,metadata_gap,metadata_gap,
ih,2020,main_contract_map_rank1,metadata_gap,,metadata_gap,metadata_gap,
ih,2020,contract_universe,metadata_gap,,metadata_gap,metadata_gap,
ih,2020,continuous_contract_map,metadata_gap,,metadata_gap,metadata_gap,
ih,2020,trading_parameters,metadata_gap,,metadata_gap,metadata_gap,
ih,2020,trading_calendar,metadata_gap,,metadata_gap,metadata_gap,
ih,2020,trading_sessions,metadata_gap,,metadata_gap,metadata_gap,
ih,2021,main_contract_map_rank1,metadata_gap,,metadata_gap,metadata_gap,
ih,2021,contract_universe,metadata_gap,,metadata_gap,metadata_gap,
ih,2021,continuous_contract_map,metadata_gap,,metadata_gap,metadata_gap,
ih,2021,trading_parameters,metadata_gap,,metadata_gap,metadata_gap,
ih,2021,trading_calendar,metadata_gap,,metadata_gap,metadata_gap,
ih,2021,trading_sessions,metadata_gap,,metadata_gap,metadata_gap,
ih,2022,main_contract_map_rank1,metadata_gap,,metadata_gap,metadata_gap,
ih,2022,contract_universe,metadata_gap,,metadata_gap,metadata_gap,
ih,2022,continuous_contract_map,metadata_gap,,metadata_gap,metadata_gap,
ih,2022,trading_parameters,metadata_gap,,metadata_gap,metadata_gap,
ih,2022,trading_calendar,metadata_gap,,metadata_gap,metadata_gap,
ih,2022,trading_sessions,metadata_gap,,metadata_gap,metadata_gap,
ih,2023,main_contract_map_rank1,metadata_gap,,metadata_gap,metadata_gap,
ih,2023,contract_universe,metadata_gap,,metadata_gap,metadata_gap,
ih,2023,continuous_contract_map,metadata_gap,,metadata_gap,metadata_gap,
ih,2023,trading_parameters,metadata_gap,,metadata_gap,metadata_gap,
ih,2023,trading_calendar,metadata_gap,,metadata_gap,metadata_gap,
ih,2023,trading_sessions,metadata_gap,,metadata_gap,metadata_gap,
ih,2024,main_contract_map_rank1,metadata_gap,,metadata_gap,metadata_gap,
ih,2024,contract_universe,metadata_gap,,metadata_gap,metadata_gap,
ih,2024,continuous_contract_map,metadata_gap,,metadata_gap,metadata_gap,
ih,2024,trading_parameters,metadata_gap,,metadata_gap,metadata_gap,
ih,2024,trading_calendar,metadata_gap,,metadata_gap,metadata_gap,
ih,2024,trading_sessions,metadata_gap,,metadata_gap,metadata_gap,
ih,2025,main_contract_map_rank1,metadata_gap,,metadata_gap,metadata_gap,
