consumer,profile,product,contract,period,start_date,end_date,expected_trading_day_count,calendar_status,physical_status,manifest_status,database_status,quality_status,checksum_status,duckdb_status,boundary_status,boundary_evidence,missing_trading_dates,normalized_path_count,manifest_overlap_count,physical_only_count,db_only_count,mapping_semantics,status,path_evidence
backtest_review,jm_v1b,jm,JM2309,1m,2023-06-28,2023-08-10,32,passed,passed,passed,passed,passed,passed,passed,passed,trading_day,[],2,0,0,1,actual_confirmed_rank1,covered,"[{""actual_checksum"": ""d4f6af07f611bcc5b829c42399576b13945625e4ec40f0ef09e58673a82a10cd"", ""checksum_passed"": true, ""db_checksum_declarations_complete"": true, ""db_ids"": [47886], ""duckdb_error"": """", ""duckdb_readable"": true, ""duckdb_row_count"": 27705, ""manifest_checksum_declarations_complete"": true, ""manifest_files"": [""data/manifests/rqdata_actual_contract_bars_jm_JM2309_20230413_20230810.csv""], ""path"": ""/Volumes/\u6269\u5c55\u76d8/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=DCE/symbol=jm/contract=JM2309/JM2309_1m_20230413_20230810.parquet"", ""physical"": true, ""quality_passed"": true}, {""actual_checksum"": ""b00b3ba750d2da3bacc50428b5208859450ea1e94e7ed3b538d1d1cf1dc0c321"", ""checksum_passed"": false, ""db_checksum_declarations_complete"": false, ""db_ids"": [47885], ""duckdb_error"": ""ValueError:trading_day column missing for 1m boundary"", ""duckdb_readable"": false, ""duckdb_row_count"": null, ""manifest_checksum_declarations_complete"": false, ""manifest_files"": [], ""path"": ""/Volumes/\u6269\u5c55\u76d8/guiyi-quant-workstation/data/raw/rqdata/actual_contract_bars/product=jm/contract=JM2309/frequency=1m/JM2309_1m_raw_20230413_20230810.parquet"", ""physical"": true, ""quality_passed"": false}]"
backtest_review,jm_v1b,jm,JM2401,1m,2023-08-11,2023-12-06,78,passed,passed,passed,passed,passed,passed,passed,passed,trading_day,[],2,0,0,1,actual_confirmed_rank1,covered,"[{""actual_checksum"": ""c28137be17b42d160d574090394dd69154a46262070d721c6e8cf15f8dc90559"", ""checksum_passed"": true, ""db_checksum_declarations_complete"": true, ""db_ids"": [47892], ""duckdb_error"": """", ""duckdb_readable"": true, ""duckdb_row_count"": 26790, ""manifest_checksum_declarations_complete"": true, ""manifest_files"": [""data/manifests/rqdata_actual_contract_bars_jm_JM2401_20230811_20231206.csv""], ""path"": ""/Volumes/\u6269\u5c55\u76d8/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=DCE/symbol=jm/contract=JM2401/JM2401_1m_20230811_20231206.parquet"", ""physical"": true, ""quality_passed"": true}, {""actual_checksum"": ""f4db1014f8d30494ace9ddf468309d488458d6ca4a86c486b64785e72e8417f3"", ""checksum_passed"": false, ""db_checksum_declarations_complete"": false, ""db_ids"": [47891], ""duckdb_error"": ""ValueError:trading_day column missing for 1m boundary"", ""duckdb_readable"": false, ""duckdb_row_count"": null, ""manifest_checksum_declarations_complete"": false, ""manifest_files"": [], ""path"": ""/Volumes/\u6269\u5c55\u76d8/guiyi-quant-workstation/data/raw/rqdata/actual_contract_bars/product=jm/contract=JM2401/frequency=1m/JM2401_1m_raw_20230811_20231206.parquet"", ""physical"": true, ""quality_passed"": false}]"
backtest_review,jm_v1b,jm,JM2405,1m,2023-12-07,2024-04-09,80,passed,passed,passed,passed,passed,passed,passed,passed,trading_day,[],2,0,0,1,actual_confirmed_rank1,covered,"[{""actual_checksum"": ""8e5a8e893db5cd505deffa7a28539924b8c2257d11a495035ad3fbf23616b456"", ""checksum_passed"": true, ""db_checksum_declarations_complete"": true, ""db_ids"": [47898], ""duckdb_error"": """", ""duckdb_readable"": true, ""duckdb_row_count"": 27240, ""manifest_checksum_declarations_complete"": true, ""manifest_files"": [""data/manifests/rqdata_actual_contract_bars_jm_JM2405_20231207_20240409.csv""], ""path"": ""/Volumes/\u6269\u5c55\u76d8/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=DCE/symbol=jm/contract=JM2405/JM2405_1m_20231207_20240409.parquet"", ""physical"": true, ""quality_passed"": true}, {""actual_checksum"": ""286a6c588f00f93d75dbb5de98d76d9029b4d8e45031ffab0d686d082fba9e46"", ""checksum_passed"": false, ""db_checksum_declarations_complete"": false, ""db_ids"": [47897], ""duckdb_error"": ""ValueError:trading_day column missing for 1m boundary"", ""duckdb_readable"": false, ""duckdb_row_count"": null, ""manifest_checksum_declarations_complete"": false, ""manifest_files"": [], ""path"": ""/Volumes/\u6269\u5c55\u76d8/guiyi-quant-workstation/data/raw/rqdata/actual_contract_bars/product=jm/contract=JM2405/frequency=1m/JM2405_1m_raw_20231207_20240409.parquet"", ""physical"": true, ""quality_passed"": false}]"
backtest_review,jm_v1b,jm,JM2409,1m,2024-04-10,2024-08-15,88,passed,passed,passed,passed,passed,passed,passed,passed,trading_day,[],2,0,0,1,actual_confirmed_rank1,covered,"[{""actual_checksum"": ""9d353cbdeba157c7324353a2b00082d3fb8e014c91e7d777556f8b7db17ec54a"", ""checksum_passed"": true, ""db_checksum_declarations_complete"": true, ""db_ids"": [47904], ""duckdb_error"": """", ""duckdb_readable"": true, ""duckdb_row_count"": 30120, ""manifest_checksum_declarations_complete"": true, ""manifest_files"": [""data/manifests/rqdata_actual_contract_bars_jm_JM2409_20240410_20240815.csv""], ""path"": ""/Volumes/\u6269\u5c55\u76d8/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=DCE/symbol=jm/contract=JM2409/JM2409_1m_20240410_20240815.parquet"", ""physical"": true, ""quality_passed"": true}, {""actual_checksum"": ""f6d9acdfea0d580d1e8b137d604f29a4f3c627f0b8f78cbecc1d4948fa26a077"", ""checksum_passed"": false, ""db_checksum_declarations_complete"": false, ""db_ids"": [47903], ""duckdb_error"": ""ValueError:trading_day column missing for 1m boundary"", ""duckdb_readable"": false, ""duckdb_row_count"": null, ""manifest_checksum_declarations_complete"": false, ""manifest_files"": [], ""path"": ""/Volumes/\u6269\u5c55\u76d8/guiyi-quant-workstation/data/raw/rqdata/actual_contract_bars/product=jm/contract=JM2409/frequency=1m/JM2409_1m_raw_20240410_20240815.parquet"", ""physical"": true, ""quality_passed"": false}]"
backtest_review,jm_v1b,jm,JM2501,1m,2024-08-16,2024-12-17,81,passed,passed,passed,passed,passed,passed,passed,passed,trading_day,[],2,0,0,1,actual_confirmed_rank1,covered,"[{""actual_checksum"": ""401dbd2bb339ce99983183a856080bd8eb521b0936c6468b2c4f5b850478c0b7"", ""checksum_passed"": true, ""db_checksum_declarations_complete"": true, ""db_ids"": [47910], ""duckdb_error"": """", ""duckdb_readable"": true, ""duckdb_row_count"": 27705, ""manifest_checksum_declarations_complete"": true, ""manifest_files"": [""data/manifests/rqdata_actual_contract_bars_jm_JM2501_20240816_20241217.csv""], ""path"": ""/Volumes/\u6269\u5c55\u76d8/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=DCE/symbol=jm/contract=JM2501/JM2501_1m_20240816_20241217.parquet"", ""physical"": true, ""quality_passed"": true}, {""actual_checksum"": ""162dfdc2f556d9a0f310f7624bb6093280b881f6f3dbb2c547fa53a6960dbc8a"", ""checksum_passed"": false, ""db_checksum_declarations_complete"": false, ""db_ids"": [47909], ""duckdb_error"": ""ValueError:trading_day column missing for 1m boundary"", ""duckdb_readable"": false, ""duckdb_row_count"": null, ""manifest_checksum_declarations_complete"": false, ""manifest_files"": [], ""path"": ""/Volumes/\u6269\u5c55\u76d8/guiyi-quant-workstation/data/raw/rqdata/actual_contract_bars/product=jm/contract=JM2501/frequency=1m/JM2501_1m_raw_20240816_20241217.parquet"", ""physical"": true, ""quality_passed"": false}]"
backtest_review,jm_v1b,jm,JM2505,1m,2024-12-18,2025-04-14,76,passed,passed,passed,passed,passed,passed,passed,passed,trading_day,[],2,0,0,1,actual_confirmed_rank1,covered,"[{""actual_checksum"": ""8d30c96672503e247fc31e3eee961662a7295bc706d88d4c65b7aa20639b6c9a"", ""checksum_passed"": true, ""db_checksum_declarations_complete"": true, ""db_ids"": [47916], ""duckdb_error"": """", ""duckdb_readable"": true, ""duckdb_row_count"": 25860, ""manifest_checksum_declarations_complete"": true, ""manifest_files"": [""data/manifests/rqdata_actual_contract_bars_jm_JM2505_20241218_20250414.csv""], ""path"": ""/Volumes/\u6269\u5c55\u76d8/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=DCE/symbol=jm/contract=JM2505/JM2505_1m_20241218_20250414.parquet"", ""physical"": true, ""quality_passed"": true}, {""actual_checksum"": ""db55e20fbee34b3b3e138ba04882419fe1221da523779ffce13924f7327261f1"", ""checksum_passed"": false, ""db_checksum_declarations_complete"": false, ""db_ids"": [47915], ""duckdb_error"": ""ValueError:trading_day column missing for 1m boundary"", ""duckdb_readable"": false, ""duckdb_row_count"": null, ""manifest_checksum_declarations_complete"": false, ""manifest_files"": [], ""path"": ""/Volumes/\u6269\u5c55\u76d8/guiyi-quant-workstation/data/raw/rqdata/actual_contract_bars/product=jm/contract=JM2505/frequency=1m/JM2505_1m_raw_20241218_20250414.parquet"", ""physical"": true, ""quality_passed"": false}]"
backtest_review,jm_v1b,jm,JM2509,1m,2025-04-15,2025-07-30,73,passed,passed,passed,passed,passed,passed,passed,passed,trading_day,[],2,0,0,1,actual_confirmed_rank1,covered,"[{""actual_checksum"": ""579d702cf2a6d65aa9f35cae12098a6c61cdf03282bf8899711c3c49e92673c3"", ""checksum_passed"": true, ""db_checksum_declarations_complete"": true, ""db_ids"": [47922], ""duckdb_error"": """", ""duckdb_readable"": true, ""duckdb_row_count"": 24945, ""manifest_checksum_declarations_complete"": true, ""manifest_files"": [""data/manifests/rqdata_actual_contract_bars_jm_JM2509_20250415_20250730.csv""], ""path"": ""/Volumes/\u6269\u5c55\u76d8/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=DCE/symbol=jm/contract=JM2509/JM2509_1m_20250415_20250730.parquet"", ""physical"": true, ""quality_passed"": true}, {""actual_checksum"": ""5e153067f43cefb081da740fb0655c67e8f387598e5f365c5e0e8b4b9940c5b2"", ""checksum_passed"": false, ""db_checksum_declarations_complete"": false, ""db_ids"": [47921], ""duckdb_error"": ""ValueError:trading_day column missing for 1m boundary"", ""duckdb_readable"": false, ""duckdb_row_count"": null, ""manifest_checksum_declarations_complete"": false, ""manifest_files"": [], ""path"": ""/Volumes/\u6269\u5c55\u76d8/guiyi-quant-workstation/data/raw/rqdata/actual_contract_bars/product=jm/contract=JM2509/frequency=1m/JM2509_1m_raw_20250415_20250730.parquet"", ""physical"": true, ""quality_passed"": false}]"
backtest_review,jm_v1b,jm,JM2601,1m,2025-07-31,2025-12-04,85,passed,passed,passed,passed,passed,passed,passed,passed,trading_day,[],2,0,0,1,actual_confirmed_rank1,covered,"[{""actual_checksum"": ""1e55774282f6dd7d8712bb96218cefc5aff7619a04776ba864d977e9be33ccb6"", ""checksum_passed"": true, ""db_checksum_declarations_complete"": true, ""db_ids"": [47928], ""duckdb_error"": """", ""duckdb_readable"": true, ""duckdb_row_count"": 29205, ""manifest_checksum_declarations_complete"": true, ""manifest_files"": [""data/manifests/rqdata_actual_contract_bars_jm_JM2601_20250731_20251204.csv""], ""path"": ""/Volumes/\u6269\u5c55\u76d8/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=DCE/symbol=jm/contract=JM2601/JM2601_1m_20250731_20251204.parquet"", ""physical"": true, ""quality_passed"": true}, {""actual_checksum"": ""6fc34c0d76f2c1f6ded43546ee1b8b36023e91eedb16d3a532ee4c15dcae36ea"", ""checksum_passed"": false, ""db_checksum_declarations_complete"": false, ""db_ids"": [47927], ""duckdb_error"": ""ValueError:trading_day column missing for 1m boundary"", ""duckdb_readable"": false, ""duckdb_row_count"": null, ""manifest_checksum_declarations_complete"": false, ""manifest_files"": [], ""path"": ""/Volumes/\u6269\u5c55\u76d8/guiyi-quant-workstation/data/raw/rqdata/actual_contract_bars/product=jm/contract=JM2601/frequency=1m/JM2601_1m_raw_20250731_20251204.parquet"", ""physical"": true, ""quality_passed"": false}]"
backtest_review,jm_v1b,jm,JM2605,1m,2025-12-05,2026-04-15,85,passed,passed,passed,passed,passed,passed,passed,passed,trading_day,[],2,0,0,1,actual_confirmed_rank1,covered,"[{""actual_checksum"": ""e34f9ac04499a03d52496233a691f06ef3e9fea3a814a47ee7623cca23811aca"", ""checksum_passed"": true, ""db_checksum_declarations_complete"": true, ""db_ids"": [53678], ""duckdb_error"": """", ""duckdb_readable"": true, ""duckdb_row_count"": 28965, ""manifest_checksum_declarations_complete"": true, ""manifest_files"": [""data/manifests/rqdata_actual_contract_bars_jm_JM2605_20251205_20260415.csv""], ""path"": ""/Volumes/\u6269\u5c55\u76d8/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=DCE/symbol=jm/contract=JM2605/JM2605_1m_20251205_20260415.parquet"", ""physical"": true, ""quality_passed"": true}, {""actual_checksum"": ""a387c6eba39528df4beabf0156050580accbaeec43875197a7876ee6432f462d"", ""checksum_passed"": false, ""db_checksum_declarations_complete"": false, ""db_ids"": [53677], ""duckdb_error"": ""ValueError:trading_day column missing for 1m boundary"", ""duckdb_readable"": false, ""duckdb_row_count"": null, ""manifest_checksum_declarations_complete"": false, ""manifest_files"": [], ""path"": ""/Volumes/\u6269\u5c55\u76d8/guiyi-quant-workstation/data/raw/rqdata/actual_contract_bars/product=jm/contract=JM2605/frequency=1m/JM2605_1m_raw_20251205_20260415.parquet"", ""physical"": true, ""quality_passed"": false}]"
backtest_review,jm_v1b,jm,JM2609,1m,2026-04-16,2026-06-24,46,passed,passed,failed_overlap,passed,passed,passed,passed,passed,trading_day,[],5,1,1,2,actual_confirmed_rank1,residual,"[{""actual_checksum"": ""d663d4f3b25b62824cecc9fcefcd4cae43ea36e4a72b925b2a28899aa9241007"", ""checksum_passed"": true, ""db_checksum_declarations_complete"": true, ""db_ids"": [34099], ""duckdb_error"": """", ""duckdb_readable"": true, ""duckdb_row_count"": 22065, ""manifest_checksum_declarations_complete"": true, ""manifest_files"": [""data/manifests/rqdata_actual_contract_bars_jm_JM2609_20260401_20260707.csv""], ""path"": ""/Volumes/\u6269\u5c55\u76d8/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=DCE/symbol=jm/contract=JM2609/JM2609_1m_20260401_20260707.parquet"", ""physical"": true, ""quality_passed"": true}, {""actual_checksum"": ""9841b27e9489ded59dfd5ea9d52c9dc34667c34d9b321ec42e2c580f03d80259"", ""checksum_passed"": false, ""db_checksum_declarations_complete"": false, ""db_ids"": [47934], ""duckdb_error"": """", ""duckdb_readable"": true, ""duckdb_row_count"": 18735, ""manifest_checksum_declarations_complete"": true, ""manifest_files"": [""data/manifests/rqdata_actual_contract_bars_jm_JM2609_20260416_20260707.csv""], ""path"": ""/Volumes/\u6269\u5c55\u76d8/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=DCE/symbol=jm/contract=JM2609/JM2609_1m_20260416_20260707.parquet"", ""physical"": true, ""quality_passed"": false}, {""actual_checksum"": ""1341bf908f5eae2645162de836eeda6aa7d8050635b13bd9a139f80a1a282d64"", ""checksum_passed"": false, ""db_checksum_declarations_complete"": false, ""db_ids"": [], ""duckdb_error"": """", ""duckdb_readable"": true, ""duckdb_row_count"": 690, ""manifest_checksum_declarations_complete"": false, ""manifest_files"": [], ""path"": ""/Volumes/\u6269\u5c55\u76d8/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=DCE/symbol=jm/contract=JM2609/JM2609_1m_20260706_20260707.parquet"", ""physical"": true, ""quality_passed"": false}, {""actual_checksum"": ""8c5794697fc868302a34b83cda308d747e72bd2c710e5f4720a4b7ea63bc0f48"", ""checksum_passed"": false, ""db_checksum_declarations_complete"": false, ""db_ids"": [33385, 34098], ""duckdb_error"": ""ValueError:trading_day column missing for 1m boundary"", ""duckdb_readable"": false, ""duckdb_row_count"": null, ""manifest_checksum_declarations_complete"": false, ""manifest_files"": [], ""path"": ""/Volumes/\u6269\u5c55\u76d8/guiyi-quant-workstation/data/raw/rqdata/actual_contract_bars/product=jm/contract=JM2609/frequency=1m/JM2609_1m_raw_20260401_20260707.parquet"", ""physical"": true, ""quality_passed"": false}, {""actual_checksum"": ""02876447f9708f05468229671440a52507095470d1d59ab90158aab5e0361428"", ""checksum_passed"": false, ""db_checksum_declarations_complete"": false, ""db_ids"": [47933], ""duckdb_error"": ""ValueError:trading_day column missing for 1m boundary"", ""duckdb_readable"": false, ""duckdb_row_count"": null, ""manifest_checksum_declarations_complete"": false, ""manifest_files"": [], ""path"": ""/Volumes/\u6269\u5c55\u76d8/guiyi-quant-workstation/data/raw/rqdata/actual_contract_bars/product=jm/contract=JM2609/frequency=1m/JM2609_1m_raw_20260416_20260707.parquet"", ""physical"": true, ""quality_passed"": false}]"
signal_live_reference,jm_v1b,jm,JM2305,1d,2023-01-03,2023-04-12,66,passed,passed,failed,passed,passed,failed,passed,passed,datetime_date,[],5,0,1,4,actual_confirmed_rank1,residual,"[{""actual_checksum"": ""2fd189a80cb51dd0a21ddbd5ebbf156400a70c3b83fab33040d12bfefeb7e08d"", ""checksum_passed"": false, ""db_checksum_declarations_complete"": false, ""db_ids"": [], ""duckdb_error"": """", ""duckdb_readable"": true, ""duckdb_row_count"": 19, ""manifest_checksum_declarations_complete"": false, ""manifest_files"": [], ""path"": ""/Volumes/\u6269\u5c55\u76d8/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=jm/contract=JM2305/JM2305_1d_20221206_20221230.parquet"", ""physical"": true, ""quality_passed"": false}, {""actual_checksum"": ""301e1d0c4409e05b34ce844e82fe43361d4b55c2663915aabf2701c5fc561810"", ""checksum_passed"": false, ""db_checksum_declarations_complete"": true, ""db_ids"": [86646], ""duckdb_error"": """", ""duckdb_readable"": true, ""duckdb_row_count"": 85, ""manifest_checksum_declarations_complete"": false, ""manifest_files"": [], ""path"": ""/Volumes/\u6269\u5c55\u76d8/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=jm/contract=JM2305/JM2305_1d_20221206_20230412.parquet"", ""physical"": true, ""quality_passed"": true}, {""actual_checksum"": ""d1936fd6caa265a63729e17020aff5867779d2ec033e3ea8077d5135ba8821a3"", ""checksum_passed"": false, ""db_checksum_declarations_complete"": true, ""db_ids"": [42428], ""duckdb_error"": """", ""duckdb_readable"": true, ""duckdb_row_count"": 66, ""manifest_checksum_declarations_complete"": false, ""manifest_files"": [], ""path"": ""/Volumes/\u6269\u5c55\u76d8/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=jm/contract=JM2305/JM2305_1d_20230103_20230412.parquet"", ""physical"": true, ""quality_passed"": true}, {""actual_checksum"": ""ee33e0023b6c19e60243089861fcca3f8a1a1ba89248b612254bd0f6d368f908"", ""checksum_passed"": false, ""db_checksum_declarations_complete"": false, ""db_ids"": [86645], ""duckdb_error"": ""ValueError:required columns missing: datetime"", ""duckdb_readable"": false, ""duckdb_row_count"": null, ""manifest_checksum_declarations_complete"": false, ""manifest_files"": [], ""path"": ""/Volumes/\u6269\u5c55\u76d8/guiyi-quant-workstation/data/raw/rqdata/actual_contract_bars/product=jm/contract=JM2305/frequency=1d/JM2305_1d_raw_20221206_20230412.parquet"", ""physical"": true, ""quality_passed"": false}, {""actual_checksum"": ""98d6e8bc91e5f7dc001bd6eca8308e6f895bc83af4517de56663b8e50920e7a4"", ""checksum_passed"": false, ""db_checksum_declarations_complete"": false, ""db_ids"": [42427], ""duckdb_error"": ""ValueError:required columns missing: datetime"", ""duckdb_readable"": false, ""duckdb_row_count"": null, ""manifest_checksum_declarations_complete"": false, ""manifest_files"": [], ""path"": ""/Volumes/\u6269\u5c55\u76d8/guiyi-quant-workstation/data/raw/rqdata/actual_contract_bars/product=jm/contract=JM2305/frequency=1d/JM2305_1d_raw_20230103_20230412.parquet"", ""physical"": true, ""quality_passed"": false}]"
signal_live_reference,jm_v1b,jm,JM2309,1d,2023-04-13,2023-08-10,81,passed,passed,failed,passed,passed,failed,passed,passed,datetime_date,[],2,0,0,2,actual_confirmed_rank1,residual,"[{""actual_checksum"": ""3779025ef05bdb623bae9aac9c9f6a1a41aa3fc9226ffcaa7a11c780fc671c9f"", ""checksum_passed"": false, ""db_checksum_declarations_complete"": true, ""db_ids"": [42430], ""duckdb_error"": """", ""duckdb_readable"": true, ""duckdb_row_count"": 81, ""manifest_checksum_declarations_complete"": false, ""manifest_files"": [], ""path"": ""/Volumes/\u6269\u5c55\u76d8/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=jm/contract=JM2309/JM2309_1d_20230413_20230810.parquet"", ""physical"": true, ""quality_passed"": true}, {""actual_checksum"": ""42ca0b521b5b10e4e35e57cce82a4640a7da3e16eadd3c76c3281a4cf1ede815"", ""checksum_passed"": false, ""db_checksum_declarations_complete"": false, ""db_ids"": [42429], ""duckdb_error"": ""ValueError:required columns missing: datetime"", ""duckdb_readable"": false, ""duckdb_row_count"": null, ""manifest_checksum_declarations_complete"": false, ""manifest_files"": [], ""path"": ""/Volumes/\u6269\u5c55\u76d8/guiyi-quant-workstation/data/raw/rqdata/actual_contract_bars/product=jm/contract=JM2309/frequency=1d/JM2309_1d_raw_20230413_20230810.parquet"", ""physical"": true, ""quality_passed"": false}]"
signal_live_reference,jm_v1b,jm,JM2401,1d,2023-08-11,2023-12-06,78,passed,passed,failed,passed,passed,failed,passed,passed,datetime_date,[],2,0,0,2,actual_confirmed_rank1,residual,"[{""actual_checksum"": ""bb083ef6a9523673f357b3ecf5c4eea328907c30e42f9f81d76a0e3e813fa3e7"", ""checksum_passed"": false, ""db_checksum_declarations_complete"": true, ""db_ids"": [42432], ""duckdb_error"": """", ""duckdb_readable"": true, ""duckdb_row_count"": 78, ""manifest_checksum_declarations_complete"": false, ""manifest_files"": [], ""path"": ""/Volumes/\u6269\u5c55\u76d8/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=jm/contract=JM2401/JM2401_1d_20230811_20231206.parquet"", ""physical"": true, ""quality_passed"": true}, {""actual_checksum"": ""b9168fecbf8b105794e0776a64a15522235ee186165eb447ff819b21453817b3"", ""checksum_passed"": false, ""db_checksum_declarations_complete"": false, ""db_ids"": [42431], ""duckdb_error"": ""ValueError:required columns missing: datetime"", ""duckdb_readable"": false, ""duckdb_row_count"": null, ""manifest_checksum_declarations_complete"": false, ""manifest_files"": [], ""path"": ""/Volumes/\u6269\u5c55\u76d8/guiyi-quant-workstation/data/raw/rqdata/actual_contract_bars/product=jm/contract=JM2401/frequency=1d/JM2401_1d_raw_20230811_20231206.parquet"", ""physical"": true, ""quality_passed"": false}]"
signal_live_reference,jm_v1b,jm,JM2405,1d,2023-12-07,2024-04-09,80,passed,passed,failed,passed,passed,failed,passed,passed,datetime_date,[],2,0,0,2,actual_confirmed_rank1,residual,"[{""actual_checksum"": ""bf23c94b805d3dfe7767e31f1b47b8385ca44b11047d6ccb5cd5bcf28021de48"", ""checksum_passed"": false, ""db_checksum_declarations_complete"": true, ""db_ids"": [42434], ""duckdb_error"": """", ""duckdb_readable"": true, ""duckdb_row_count"": 80, ""manifest_checksum_declarations_complete"": false, ""manifest_files"": [], ""path"": ""/Volumes/\u6269\u5c55\u76d8/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=jm/contract=JM2405/JM2405_1d_20231207_20240409.parquet"", ""physical"": true, ""quality_passed"": true}, {""actual_checksum"": ""bdf395ce35934f1b362f064a26bb73fb3ae904e2f49dc39ef411d8bcf657c9e8"", ""checksum_passed"": false, ""db_checksum_declarations_complete"": false, ""db_ids"": [42433], ""duckdb_error"": ""ValueError:required columns missing: datetime"", ""duckdb_readable"": false, ""duckdb_row_count"": null, ""manifest_checksum_declarations_complete"": false, ""manifest_files"": [], ""path"": ""/Volumes/\u6269\u5c55\u76d8/guiyi-quant-workstation/data/raw/rqdata/actual_contract_bars/product=jm/contract=JM2405/frequency=1d/JM2405_1d_raw_20231207_20240409.parquet"", ""physical"": true, ""quality_passed"": false}]"
signal_live_reference,jm_v1b,jm,JM2409,1d,2024-04-10,2024-08-15,88,passed,passed,failed,passed,passed,failed,passed,passed,datetime_date,[],2,0,0,2,actual_confirmed_rank1,residual,"[{""actual_checksum"": ""7ed109cf32c79a4dacb7183cf761bdb70ade2d5bc51cc9467f0b4b670043d0ec"", ""checksum_passed"": false, ""db_checksum_declarations_complete"": true, ""db_ids"": [42436], ""duckdb_error"": """", ""duckdb_readable"": true, ""duckdb_row_count"": 88, ""manifest_checksum_declarations_complete"": false, ""manifest_files"": [], ""path"": ""/Volumes/\u6269\u5c55\u76d8/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=jm/contract=JM2409/JM2409_1d_20240410_20240815.parquet"", ""physical"": true, ""quality_passed"": true}, {""actual_checksum"": ""29de312644c1a4629374f60b3bcbe83eb5fc16842331bc91b4435b9162aa0a1f"", ""checksum_passed"": false, ""db_checksum_declarations_complete"": false, ""db_ids"": [42435], ""duckdb_error"": ""ValueError:required columns missing: datetime"", ""duckdb_readable"": false, ""duckdb_row_count"": null, ""manifest_checksum_declarations_complete"": false, ""manifest_files"": [], ""path"": ""/Volumes/\u6269\u5c55\u76d8/guiyi-quant-workstation/data/raw/rqdata/actual_contract_bars/product=jm/contract=JM2409/frequency=1d/JM2409_1d_raw_20240410_20240815.parquet"", ""physical"": true, ""quality_passed"": false}]"
signal_live_reference,jm_v1b,jm,JM2501,1d,2024-08-16,2024-12-17,81,passed,passed,failed,passed,passed,failed,passed,passed,datetime_date,[],2,0,0,2,actual_confirmed_rank1,residual,"[{""actual_checksum"": ""8d6d24ab08c61b8980f93115c4451be46530ede272a5b31ffdd554820a3cc8d4"", ""checksum_passed"": false, ""db_checksum_declarations_complete"": true, ""db_ids"": [42438], ""duckdb_error"": """", ""duckdb_readable"": true, ""duckdb_row_count"": 81, ""manifest_checksum_declarations_complete"": false, ""manifest_files"": [], ""path"": ""/Volumes/\u6269\u5c55\u76d8/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=jm/contract=JM2501/JM2501_1d_20240816_20241217.parquet"", ""physical"": true, ""quality_passed"": true}, {""actual_checksum"": ""366b49cf973b3a7aa962ece30db9f60fea18c56dc3a00893558eafc279e7a4a0"", ""checksum_passed"": false, ""db_checksum_declarations_complete"": false, ""db_ids"": [42437], ""duckdb_error"": ""ValueError:required columns missing: datetime"", ""duckdb_readable"": false, ""duckdb_row_count"": null, ""manifest_checksum_declarations_complete"": false, ""manifest_files"": [], ""path"": ""/Volumes/\u6269\u5c55\u76d8/guiyi-quant-workstation/data/raw/rqdata/actual_contract_bars/product=jm/contract=JM2501/frequency=1d/JM2501_1d_raw_20240816_20241217.parquet"", ""physical"": true, ""quality_passed"": false}]"
