contract,period,source_role,data_version,canonical_path,raw_path,row_count,min_datetime,max_datetime,checksum,quality_status,market_data_file_id,data_quality_report_id
JM2609,15m,derived_from_1m,s607_20260723_00668660_JM2609_15m_d1m_v1,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=DCE/symbol=jm/contract=JM2609/batch=s607_20260723_00668660/JM2609_15m_20260612_20260723_derived_from_1m_s607_20260723_00668660.parquet,,636,2026-06-12T21:15:00,2026-07-23T15:00:00,19c5d11925b24d59defd587107faa4e9ecfd67ab836b32da7d39bd70fa4649ec,passed,103988,116037
JM2609,1d,derived_from_1m,s607_20260723_00668660_JM2609_1d_d1m_v1,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=jm/contract=JM2609/batch=s607_20260723_00668660/JM2609_1d_20260612_20260723_derived_from_1m_s607_20260723_00668660.parquet,,33,2026-06-13T00:00:00,2026-07-23T00:00:00,2b1fbc1d689ee630290f6c43cc574c24faeb488b2b27e475d79ddabf8085e881,passed,103989,116038
JM2609,1m,direct,s607_20260723_00668660_JM2609_1m_d_v1,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=DCE/symbol=jm/contract=JM2609/batch=s607_20260723_00668660/JM2609_1m_20260612_20260723_direct_s607_20260723_00668660.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/raw/rqdata/jm_historical_catchup/batch=s607_20260723_00668660/contract=JM2609/period=1m/JM2609_1m_20260612_20260723_direct_s607_20260723_00668660.parquet,9540,2026-06-12T21:01:00,2026-07-23T15:00:00,c2e86ee797575f23e87e7be401357b5eb09825dfca589a30a342d05580108578,passed,103987,116036
JM2609,30m,derived_from_1m,s607_20260723_00668660_JM2609_30m_d1m_v1,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=DCE/symbol=jm/contract=JM2609/batch=s607_20260723_00668660/JM2609_30m_20260612_20260723_derived_from_1m_s607_20260723_00668660.parquet,,332,2026-06-12T21:30:00,2026-07-23T15:00:00,0c83205d9fcd997e4bf058a703d02771390984781db8a0bdf3fddbfacd1fa99a,passed,103990,116039
JM2609,5m,derived_from_1m,s607_20260723_00668660_JM2609_5m_d1m_v1,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=DCE/symbol=jm/contract=JM2609/batch=s607_20260723_00668660/JM2609_5m_20260612_20260723_derived_from_1m_s607_20260723_00668660.parquet,,1908,2026-06-12T21:05:00,2026-07-23T15:00:00,59f4bfbef7ef96a57f1b3260f50581ca9036196b297561c90911d791ffe894d1,passed,103991,116040
JM2609,60m,derived_from_1m,s607_20260723_00668660_JM2609_60m_d1m_v1,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=DCE/symbol=jm/contract=JM2609/batch=s607_20260723_00668660/JM2609_60m_20260612_20260723_derived_from_1m_s607_20260723_00668660.parquet,,194,2026-06-12T22:00:00,2026-07-23T15:00:00,90b6c0185e3483e10a02de9f9409c1d362b69877694aeedf0f82485e1cb163b4,passed,103992,116041
