period,provider,source,product,continuous_contract,actual_contract,dominant_mapping_date,data_role,quality_status,row_count,min_datetime,max_datetime,checksum,standard_path,raw_path,market_data_file_id,data_quality_report_id,data_version,status
1d,rqdata,rqdata,eg,eg.MAIN,EG2209,2022-08-18,primary,passed,80,2022-04-25T00:00:00,2022-08-18T00:00:00,6c790f8853f5c3298db951276aff3bff00f81c9eafee396f580a83f467a99fd6,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=eg/contract=EG2209/EG2209_1d_20220425_20220818.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/raw/rqdata/actual_contract_bars/product=eg/contract=EG2209/frequency=1d/EG2209_1d_raw_20220425_20220818.parquet,67943,66894,rq_acb_eg_EG2209_1d_20220425_20220818_v1,success
1w,rqdata,rqdata,eg,eg.MAIN,EG2209,2022-08-18,primary,passed,16,2022-04-29T00:00:00,2022-08-12T00:00:00,2910ed73c6c5135ca0a88a9d60ed132ca9c8575af42e6d3c4285178d846f229f,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=eg/contract=EG2209/EG2209_1w_20220425_20220818.parquet,,67945,66895,rq_acb_eg_EG2209_1w_20220425_20220818_v1,success
