period,data_version,provider,source,data_role,quality_status,row_count,min_datetime,max_datetime,checksum,standard_path,raw_path,market_data_file_id,data_quality_report_id,status
15m,rqdata_ag_standard_15m_20230103_20260707_v2,rqdata,rqdata,primary,passed,30848,2023-01-03T09:15:00,2026-07-07T15:00:00,10d1588bf5bd6d85c3e3d7dbe310641bf0ae28401d8c6026974cf4e7159225c8,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=SHFE/symbol=ag/contract=ag.MAIN/ag_MAIN_15m_20230103_20260707_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/raw/rqdata/dominant_contract_bars/product=ag/frequency=15m/version=v2/ag_15m_dominant_raw_20230103_20260707_v2.parquet,40896,42627,success
1d,rqdata_ag_standard_1d_20230103_20260707_v2,rqdata,rqdata,primary,passed,848,2023-01-03T00:00:00,2026-07-07T00:00:00,6e3f0d128b59cee962220ff7b06d990679ee40b245c20b28f6489743b8849451,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=SHFE/symbol=ag/contract=ag.MAIN/ag_MAIN_1d_20230103_20260707_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/raw/rqdata/dominant_contract_bars/product=ag/frequency=1d/version=v2/ag_1d_dominant_raw_20230103_20260707_v2.parquet,40899,42630,success
1m,rqdata_ag_standard_1m_20230103_20260707_v2,rqdata,rqdata,primary,passed,462720,2023-01-03T09:01:00,2026-07-07T15:00:00,10f7dafc50e42af483cb94740c5d057d08bbe93721497934b6c1237cef5ce5b1,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=SHFE/symbol=ag/contract=ag.MAIN/ag_MAIN_1m_20230103_20260707_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/raw/rqdata/dominant_contract_bars/product=ag/frequency=1m/version=v2/ag_1m_dominant_raw_20230103_20260707_v2.parquet,40894,42625,success
1w,rqdata_ag_standard_1w_20230103_20260707_v2,rqdata,rqdata,primary,passed,166,2023-01-06T00:00:00,2026-07-03T00:00:00,24dc7f08d8f05be2701499e93b1ae8372ad13d0c03a216d205355ae6d8220e28,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=ag/contract=ag.MAIN/ag_MAIN_1w_20230103_20260707_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/raw/rqdata/dominant_contract_bars/product=ag/frequency=1w/version=v2/ag_1w_dominant_raw_20230103_20260707_v2.parquet,44116,44536,success
30m,rqdata_ag_standard_30m_20230103_20260707_v2,rqdata,rqdata,primary,passed,15848,2023-01-03T09:30:00,2026-07-07T15:00:00,54fd19c985a0aeb3fa472f23612f07fa46d777a88a394484b884a9fadbe2e354,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=SHFE/symbol=ag/contract=ag.MAIN/ag_MAIN_30m_20230103_20260707_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/raw/rqdata/dominant_contract_bars/product=ag/frequency=30m/version=v2/ag_30m_dominant_raw_20230103_20260707_v2.parquet,40897,42628,success
5m,rqdata_ag_standard_5m_20230103_20260707_v2,rqdata,rqdata,primary,passed,92544,2023-01-03T09:05:00,2026-07-07T15:00:00,4923a9840a3c5d466c10cf716a7564ee5ae024979e6bbb10c4893d8d92eff8d7,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=SHFE/symbol=ag/contract=ag.MAIN/ag_MAIN_5m_20230103_20260707_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/raw/rqdata/dominant_contract_bars/product=ag/frequency=5m/version=v2/ag_5m_dominant_raw_20230103_20260707_v2.parquet,40895,42626,success
60m,rqdata_ag_standard_60m_20230103_20260707_v2,rqdata,rqdata,primary,passed,9184,2023-01-03T10:00:00,2026-07-07T15:00:00,c9aa18c07937145c51ebb80f3061fcdaf61ecbf073be008e10ede6345a31e14d,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=SHFE/symbol=ag/contract=ag.MAIN/ag_MAIN_60m_20230103_20260707_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/raw/rqdata/dominant_contract_bars/product=ag/frequency=60m/version=v2/ag_60m_dominant_raw_20230103_20260707_v2.parquet,40898,42629,success
