period,data_version,provider,source,data_role,quality_status,row_count,min_datetime,max_datetime,checksum,standard_path,raw_path,market_data_file_id,data_quality_report_id,status
15m,rqdata_b_standard_15m_20230103_20260707_v2,rqdata,rqdata,primary,passed,19312,2023-01-03T09:15:00,2026-07-07T15:00:00,770d1b0202a2eed9218ca617190cf397960830721a34a5c096aa2605704336a5,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=DCE/symbol=b/contract=b.MAIN/b_MAIN_15m_20230103_20260707_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/raw/rqdata/dominant_contract_bars/product=b/frequency=15m/version=v2/b_15m_dominant_raw_20230103_20260707_v2.parquet,40926,42657,success
1d,rqdata_b_standard_1d_20230103_20260707_v2,rqdata,rqdata,primary,passed,848,2023-01-03T00:00:00,2026-07-07T00:00:00,617a9ec33235a3ff4be9dfb2c746ed0d69220a30b31efc4f24a4db09cec2ace8,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=b/contract=b.MAIN/b_MAIN_1d_20230103_20260707_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/raw/rqdata/dominant_contract_bars/product=b/frequency=1d/version=v2/b_1d_dominant_raw_20230103_20260707_v2.parquet,40929,42660,success
1m,rqdata_b_standard_1m_20230103_20260707_v2,rqdata,rqdata,primary,passed,289680,2023-01-03T09:01:00,2026-07-07T15:00:00,e30842c5d6a771fb08b82c8579a564bf9dfa1af3042f237ac4f76234a465ba22,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=DCE/symbol=b/contract=b.MAIN/b_MAIN_1m_20230103_20260707_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/raw/rqdata/dominant_contract_bars/product=b/frequency=1m/version=v2/b_1m_dominant_raw_20230103_20260707_v2.parquet,40924,42655,success
1w,rqdata_b_standard_1w_20230103_20260707_v2,rqdata,rqdata,primary,passed,158,2023-01-06T00:00:00,2026-07-03T00:00:00,fc559d7a9e3b25ae0b2b1173cbbf14fd6461e6a9aacf95709ea66b974dda9518,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=b/contract=b.MAIN/b_MAIN_1w_20230103_20260707_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/raw/rqdata/dominant_contract_bars/product=b/frequency=1w/version=v2/b_1w_dominant_raw_20230103_20260707_v2.parquet,44121,44541,success
30m,rqdata_b_standard_30m_20230103_20260707_v2,rqdata,rqdata,primary,passed,10080,2023-01-03T09:30:00,2026-07-07T15:00:00,4f95ccbe403301aa29409c91dab6d6621cd982b58be3db243a6b641048619edc,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=DCE/symbol=b/contract=b.MAIN/b_MAIN_30m_20230103_20260707_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/raw/rqdata/dominant_contract_bars/product=b/frequency=30m/version=v2/b_30m_dominant_raw_20230103_20260707_v2.parquet,40927,42658,success
5m,rqdata_b_standard_5m_20230103_20260707_v2,rqdata,rqdata,primary,passed,57936,2023-01-03T09:05:00,2026-07-07T15:00:00,f0b13badc64db659090a62438c5ae19136af5d46e410f4f7b41f426ba190a77f,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=DCE/symbol=b/contract=b.MAIN/b_MAIN_5m_20230103_20260707_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/raw/rqdata/dominant_contract_bars/product=b/frequency=5m/version=v2/b_5m_dominant_raw_20230103_20260707_v2.parquet,40925,42656,success
60m,rqdata_b_standard_60m_20230103_20260707_v2,rqdata,rqdata,primary,passed,5888,2023-01-03T10:00:00,2026-07-07T15:00:00,f7279f446c9caf0d864ec550596a4408d1632f982437f6351da242ede439d8a6,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=DCE/symbol=b/contract=b.MAIN/b_MAIN_60m_20230103_20260707_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/raw/rqdata/dominant_contract_bars/product=b/frequency=60m/version=v2/b_60m_dominant_raw_20230103_20260707_v2.parquet,40928,42659,success
