period,provider,source,product,continuous_contract,actual_contract,dominant_mapping_date,data_role,quality_status,row_count,min_datetime,max_datetime,checksum,standard_path,raw_path,market_data_file_id,data_quality_report_id,data_version,status
1d,rqdata,rqdata,ts,ts.MAIN,TS2412,2024-11-20,primary,passed,60,2024-08-20T00:00:00,2024-11-20T00:00:00,75655c385fbf31ce686ab1a7fdb6edd9c6ba95e15f411fd48d9d9a43783a04b4,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CFFEX/symbol=ts/contract=TS2412/TS2412_1d_20240820_20241120.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/raw/rqdata/actual_contract_bars/product=ts/contract=TS2412/frequency=1d/TS2412_1d_raw_20240820_20241120.parquet,43756,86248,rq_acb_ts_TS2412_1d_20240820_20241120_v1,success
1w,rqdata,rqdata,ts,ts.MAIN,TS2412,2024-11-20,primary,passed,12,2024-08-30T00:00:00,2024-11-15T00:00:00,f84d28d0ded3e00ad716467111b8841c74a2365acf133c36eb7b69fa8cc487c4,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=CFFEX/symbol=ts/contract=TS2412/TS2412_1w_20240820_20241120.parquet,,89639,86249,rq_acb_ts_TS2412_1w_20240820_20241120_v1,success
