period,data_version,provider,source,data_role,quality_status,row_count,min_datetime,max_datetime,checksum,standard_path,raw_path,market_data_file_id,data_quality_report_id,status
15m,rqdata_if_standard_15m_20230103_20260707_v2,rqdata,rqdata,primary,passed,13568,2023-01-03T09:45:00,2026-07-07T15:00:00,ed4a042f6c16a51885b904dc7fb2190e6a7d0723ce89dc9730e06c5cdae5d2b8,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=CFFEX/symbol=if/contract=if.MAIN/if_MAIN_15m_20230103_20260707_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/raw/rqdata/dominant_contract_bars/product=if/frequency=15m/version=v2/if_15m_dominant_raw_20230103_20260707_v2.parquet,41051,42782,success
1d,rqdata_if_standard_1d_20230103_20260707_v2,rqdata,rqdata,primary,passed,848,2023-01-03T00:00:00,2026-07-07T00:00:00,169c24fb3550512834432922dae61586a238beff79b80af92827e84428609685,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CFFEX/symbol=if/contract=if.MAIN/if_MAIN_1d_20230103_20260707_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/raw/rqdata/dominant_contract_bars/product=if/frequency=1d/version=v2/if_1d_dominant_raw_20230103_20260707_v2.parquet,41054,42785,success
1m,rqdata_if_standard_1m_20230103_20260707_v2,rqdata,rqdata,primary,passed,203520,2023-01-03T09:31:00,2026-07-07T15:00:00,8981ef922153e27b9650872010885ab0afe55579908309dc58d48650d8bd530b,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CFFEX/symbol=if/contract=if.MAIN/if_MAIN_1m_20230103_20260707_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/raw/rqdata/dominant_contract_bars/product=if/frequency=1m/version=v2/if_1m_dominant_raw_20230103_20260707_v2.parquet,41049,42780,success
1w,rqdata_if_standard_1w_20230103_20260707_v2,rqdata,rqdata,primary,passed,145,2023-01-06T00:00:00,2026-07-03T00:00:00,cf03f0bcd6775f2e96057715b6cb9e9754835073b48f9eaf0a189de8c2799108,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=CFFEX/symbol=if/contract=if.MAIN/if_MAIN_1w_20230103_20260707_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/raw/rqdata/dominant_contract_bars/product=if/frequency=1w/version=v2/if_1w_dominant_raw_20230103_20260707_v2.parquet,44141,44561,success
30m,rqdata_if_standard_30m_20230103_20260707_v2,rqdata,rqdata,primary,passed,6784,2023-01-03T10:00:00,2026-07-07T15:00:00,571de2ee3bf1ff0f066940dcee6020cc546e644df2a6e0571663788977a9bf32,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CFFEX/symbol=if/contract=if.MAIN/if_MAIN_30m_20230103_20260707_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/raw/rqdata/dominant_contract_bars/product=if/frequency=30m/version=v2/if_30m_dominant_raw_20230103_20260707_v2.parquet,41052,42783,success
5m,rqdata_if_standard_5m_20230103_20260707_v2,rqdata,rqdata,primary,passed,40704,2023-01-03T09:35:00,2026-07-07T15:00:00,810aede24a6a5bd5ca9c0806583c37aa51bf10f5d180f92f5517b54cd350f44a,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=CFFEX/symbol=if/contract=if.MAIN/if_MAIN_5m_20230103_20260707_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/raw/rqdata/dominant_contract_bars/product=if/frequency=5m/version=v2/if_5m_dominant_raw_20230103_20260707_v2.parquet,41050,42781,success
60m,rqdata_if_standard_60m_20230103_20260707_v2,rqdata,rqdata,primary,passed,3392,2023-01-03T10:30:00,2026-07-07T15:00:00,91d2a2338238a39f4a56c956c5cdc7512ec7cb5a56e308d94f5cdb7d947a9e9f,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=CFFEX/symbol=if/contract=if.MAIN/if_MAIN_60m_20230103_20260707_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/raw/rqdata/dominant_contract_bars/product=if/frequency=60m/version=v2/if_60m_dominant_raw_20230103_20260707_v2.parquet,41053,42784,success
