period,provider,source,product,continuous_contract,actual_contract,dominant_mapping_date,data_role,quality_status,row_count,min_datetime,max_datetime,checksum,standard_path,raw_path,market_data_file_id,data_quality_report_id,data_version,status
1d,rqdata,rqdata,a,a.MAIN,A2311,2023-10-17,primary,passed,38,2023-08-17T00:00:00,2023-10-17T00:00:00,0327567413b0c913853fad4ef87a7b4a17302e1e8472d1089102569051711c9c,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=a/contract=A2311/A2311_1d_20230817_20231017.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/raw/rqdata/actual_contract_bars/product=a/contract=A2311/frequency=1d/A2311_1d_raw_20230817_20231017.parquet,41270,81039,rq_acb_a_A2311_1d_20230817_20231017_v1,success
1w,rqdata,rqdata,a,a.MAIN,A2311,2023-10-17,primary,passed,7,2023-08-25T00:00:00,2023-10-13T00:00:00,8406bddc55f2ba9f5c043c90f189432b2179044b92fa6048e2538f78aaf327c3,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=a/contract=A2311/A2311_1w_20230817_20231017.parquet,,83308,81040,rq_acb_a_A2311_1w_20230817_20231017_v1,success
