period,data_version,provider,source,data_role,quality_status,original_quality_status,row_count,min_datetime,max_datetime,checksum,standard_path,raw_path,market_data_file_id,data_quality_report_id,status
1d,rqdata_ta_standard_1d_20061218_20260711_v2,rqdata,rqdata,primary,passed,passed,4752,2006-12-18T00:00:00,2026-07-10T00:00:00,269667e3d9297a45127c4c9e1d628cb78563a3831068b70ba543160336b808ed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CZCE/symbol=ta/contract=ta.MAIN/ta_MAIN_1d_20061218_20260711_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/raw/rqdata/dominant_contract_bars/product=ta/frequency=1d/version=v2/ta_1d_dominant_raw_20061218_20260711_v2.parquet,82679,80482,success
1m,rqdata_ta_standard_1m_20061218_20260711_v2,rqdata,rqdata,primary,passed,passed,1258260,2010-01-04T09:01:00,2026-07-10T15:00:00,fc771bed381d26eb313f0f576370724d17778e8800d576443527131e8bf8c115,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CZCE/symbol=ta/contract=ta.MAIN/ta_MAIN_1m_20061218_20260711_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/raw/rqdata/dominant_contract_bars/product=ta/frequency=1m/version=v2/ta_1m_dominant_raw_20061218_20260711_v2.parquet,82772,80575,success
1w,rqdata_ta_standard_1w_20061218_20260711_v2,rqdata,rqdata,primary,passed,passed,1000,2006-12-22T00:00:00,2026-07-10T00:00:00,5329026a64f567082843cb4c3bed01d4fee58c50e08a85bc905fb8e2aee4a10f,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=CZCE/symbol=ta/contract=ta.MAIN/ta_MAIN_1w_20061218_20260711_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/raw/rqdata/dominant_contract_bars/product=ta/frequency=1w/version=v2/ta_1w_dominant_raw_20061218_20260711_v2.parquet,79818,80462,success
