period,provider,source,product,continuous_contract,actual_contract,dominant_mapping_date,data_role,quality_status,row_count,min_datetime,max_datetime,checksum,standard_path,raw_path,market_data_file_id,data_quality_report_id,data_version,status
1d,rqdata,rqdata,rs,rs.MAIN,RS1307,2012-12-28,primary,passed,1,2012-12-28T00:00:00,2012-12-28T00:00:00,09812a08560a0792d7a47265a66d9fc644e7b2cd4334d0bcc91bd14254bc011c,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CZCE/symbol=rs/contract=RS1307/RS1307_1d_20121228_20121228.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/raw/rqdata/actual_contract_bars/product=rs/contract=RS1307/frequency=1d/RS1307_1d_raw_20121228_20121228.parquet,94845,97650,rq_acb_rs_RS1307_1d_20121228_20121228_v1,success
