period,data_version,provider,source,data_role,quality_status,row_count,min_datetime,max_datetime,checksum,standard_path,raw_path,market_data_file_id,data_quality_report_id,status
15m,rqdata_cy_standard_15m_20230103_20260707_v2,rqdata,rqdata,primary,passed,19312,2023-01-03T09:15:00,2026-07-07T15:00:00,9dca7f46bf7b4f9836a357a7a11e917d62bcbb4929310ec62ba6caddbb9c15b6,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=CZCE/symbol=cy/contract=cy.MAIN/cy_MAIN_15m_20230103_20260707_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/raw/rqdata/dominant_contract_bars/product=cy/frequency=15m/version=v2/cy_15m_dominant_raw_20230103_20260707_v2.parquet,40991,42722,success
1d,rqdata_cy_standard_1d_20230103_20260707_v2,rqdata,rqdata,primary,passed,848,2023-01-03T00:00:00,2026-07-07T00:00:00,4ba20f041619acf50854bf9a856cca8f89d59d4d1f7d2e62f33ef18ef9c5b8fb,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CZCE/symbol=cy/contract=cy.MAIN/cy_MAIN_1d_20230103_20260707_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/raw/rqdata/dominant_contract_bars/product=cy/frequency=1d/version=v2/cy_1d_dominant_raw_20230103_20260707_v2.parquet,40994,42725,success
1m,rqdata_cy_standard_1m_20230103_20260707_v2,rqdata,rqdata,primary,passed,289680,2023-01-03T09:01:00,2026-07-07T15:00:00,b316ea3137617856adca8fc7b87076540d698ec0f4e48726738b5185b73f7551,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CZCE/symbol=cy/contract=cy.MAIN/cy_MAIN_1m_20230103_20260707_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/raw/rqdata/dominant_contract_bars/product=cy/frequency=1m/version=v2/cy_1m_dominant_raw_20230103_20260707_v2.parquet,40989,42720,success
1w,rqdata_cy_standard_1w_20230103_20260707_v2,rqdata,rqdata,primary,passed,164,2023-01-06T00:00:00,2026-07-03T00:00:00,a69101aa06729129d5aadb767df10bc2274ea1c78d09b8a7f3d70ed2f0488a87,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=CZCE/symbol=cy/contract=cy.MAIN/cy_MAIN_1w_20230103_20260707_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/raw/rqdata/dominant_contract_bars/product=cy/frequency=1w/version=v2/cy_1w_dominant_raw_20230103_20260707_v2.parquet,44131,44551,success
30m,rqdata_cy_standard_30m_20230103_20260707_v2,rqdata,rqdata,primary,passed,10080,2023-01-03T09:30:00,2026-07-07T15:00:00,eb9e8de9c9275a3aa588803bf2ad08f564713282b79b60010af113db7f047223,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CZCE/symbol=cy/contract=cy.MAIN/cy_MAIN_30m_20230103_20260707_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/raw/rqdata/dominant_contract_bars/product=cy/frequency=30m/version=v2/cy_30m_dominant_raw_20230103_20260707_v2.parquet,40992,42723,success
5m,rqdata_cy_standard_5m_20230103_20260707_v2,rqdata,rqdata,primary,passed,57936,2023-01-03T09:05:00,2026-07-07T15:00:00,217525ca334bec4b4232f1b7cb4c76ed0e2933c9c455df94b0f3e058a479b84f,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=CZCE/symbol=cy/contract=cy.MAIN/cy_MAIN_5m_20230103_20260707_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/raw/rqdata/dominant_contract_bars/product=cy/frequency=5m/version=v2/cy_5m_dominant_raw_20230103_20260707_v2.parquet,40990,42721,success
60m,rqdata_cy_standard_60m_20230103_20260707_v2,rqdata,rqdata,primary,passed,5888,2023-01-03T10:00:00,2026-07-07T15:00:00,69047f4a65aca915d57972357f5709b5153ab75e47e6ef427425579b94899ba8,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=CZCE/symbol=cy/contract=cy.MAIN/cy_MAIN_60m_20230103_20260707_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/raw/rqdata/dominant_contract_bars/product=cy/frequency=60m/version=v2/cy_60m_dominant_raw_20230103_20260707_v2.parquet,40993,42724,success
