period,data_version,provider,source,data_role,quality_status,original_quality_status,row_count,min_datetime,max_datetime,checksum,standard_path,raw_path,market_data_file_id,data_quality_report_id,status
15m,rqdata_pl_standard_15m_20230103_20260711_v2,rqdata,rqdata,primary,passed,passed,5349,2025-07-22T09:15:00,2026-07-10T15:00:00,0070b4fb3103c5a13b80b6fc9647629e3125359951cfa007928865a6e93ad553,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=CZCE/symbol=pl/contract=pl.MAIN/pl_MAIN_15m_20230103_20260711_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/raw/rqdata/dominant_contract_bars/product=pl/frequency=1m/version=v2/pl_1m_dominant_raw_20230103_20260711_v2.parquet,56279,55039,success
1d,rqdata_pl_standard_1d_20230103_20260711_v2,rqdata,rqdata,primary,passed,passed,235,2025-07-22T00:00:00,2026-07-10T00:00:00,269928fec0a81c7bfe9e4b1cd5242e8a613a08db33a1145908e0e42f8546348c,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CZCE/symbol=pl/contract=pl.MAIN/pl_MAIN_1d_20230103_20260711_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/raw/rqdata/dominant_contract_bars/product=pl/frequency=1d/version=v2/pl_1d_incremental_raw_20260704_20260711.parquet,55902,54662,success
1m,rqdata_pl_standard_1m_20230103_20260711_v2,rqdata,rqdata,primary,passed,passed,80235,2025-07-22T09:01:00,2026-07-10T15:00:00,f04695cb8fe85093feb8aec44719878dcb94065d024e7d7ab027ad8d7dbde1ea,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CZCE/symbol=pl/contract=pl.MAIN/pl_MAIN_1m_20230103_20260711_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/raw/rqdata/dominant_contract_bars/product=pl/frequency=1m/version=v2/pl_1m_incremental_raw_20260705_20260711.parquet,56029,54789,success
1w,rqdata_pl_standard_1w_20230103_20260711_v2,rqdata,rqdata,primary,passed,passed,50,2025-07-25T00:00:00,2026-07-10T00:00:00,a84ecd15d1613feb4956e98eab2fdd312bd75b9241f81ae9628bab6ba9c4704a,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=CZCE/symbol=pl/contract=pl.MAIN/pl_MAIN_1w_20230103_20260711_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/raw/rqdata/dominant_contract_bars/product=pl/frequency=1w/version=v2/pl_1w_incremental_raw_20260626_20260711.parquet,55903,54663,success
30m,rqdata_pl_standard_30m_20230103_20260711_v2,rqdata,rqdata,primary,passed,passed,2792,2025-07-22T09:30:00,2026-07-10T15:00:00,4f3f9efd01e5732749c6230c1330506942a98debd3a9e244271ec949cd351ea1,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CZCE/symbol=pl/contract=pl.MAIN/pl_MAIN_30m_20230103_20260711_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/raw/rqdata/dominant_contract_bars/product=pl/frequency=1m/version=v2/pl_1m_dominant_raw_20230103_20260711_v2.parquet,56280,55040,success
5m,rqdata_pl_standard_5m_20230103_20260711_v2,rqdata,rqdata,primary,passed,passed,16047,2025-07-22T09:05:00,2026-07-10T15:00:00,3af480f8fd514a0340d5427433f59ffb95e3d9629a145e35c361959e5fcbaafd,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=CZCE/symbol=pl/contract=pl.MAIN/pl_MAIN_5m_20230103_20260711_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/raw/rqdata/dominant_contract_bars/product=pl/frequency=1m/version=v2/pl_1m_dominant_raw_20230103_20260711_v2.parquet,56278,55038,success
60m,rqdata_pl_standard_60m_20230103_20260711_v2,rqdata,rqdata,primary,passed,passed,1631,2025-07-22T10:00:00,2026-07-10T15:00:00,4043a2b10336ad7ddb86f0cae897513b2f2d5c9cbd0cff8f9652c9d81e75cb88,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=CZCE/symbol=pl/contract=pl.MAIN/pl_MAIN_60m_20230103_20260711_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/raw/rqdata/dominant_contract_bars/product=pl/frequency=1m/version=v2/pl_1m_dominant_raw_20230103_20260711_v2.parquet,56281,55041,success
