period,data_version,provider,source,data_role,quality_status,row_count,min_datetime,max_datetime,checksum,standard_path,raw_path,market_data_file_id,data_quality_report_id,status
1d,rqdata_ts_standard_1d_20230103_20260707_v2,rqdata,rqdata,primary,passed,848,2023-01-03T00:00:00,2026-07-07T00:00:00,48abecc9171710fc9c36b44ca0ba81d9b39d3143fb7e1ba96ec0b453136196cd,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CFFEX/symbol=ts/contract=ts.MAIN/ts_MAIN_1d_20230103_20260707_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/raw/rqdata/dominant_contract_bars/product=ts/frequency=1d/version=v2/ts_1d_dominant_raw_20230103_20260707_v2.parquet,41243,42974,success
1w,rqdata_ts_standard_1w_20230103_20260707_v2,rqdata,rqdata,primary,passed,167,2023-01-06T00:00:00,2026-07-03T00:00:00,afb7b01f6355265773be20f7c4ba4f19865148742243576669acda885d5e3d3b,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=CFFEX/symbol=ts/contract=ts.MAIN/ts_MAIN_1w_20230103_20260707_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/raw/rqdata/dominant_contract_bars/product=ts/frequency=1w/version=v2/ts_1w_dominant_raw_20230103_20260707_v2.parquet,44192,44612,success
