period,data_version,provider,source,data_role,quality_status,original_quality_status,row_count,min_datetime,max_datetime,checksum,standard_path,raw_path,market_data_file_id,data_quality_report_id,status
1d,rqdata_jr_standard_1d_20131118_20260711_v2,rqdata,rqdata,primary,warning,failed,3075,2013-11-18T00:00:00,2026-07-10T00:00:00,a32f9489055874040f28f693cf7d95208a6ce4985b8166ee661b898ed107e186,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CZCE/symbol=jr/contract=jr.MAIN/jr_MAIN_1d_20131118_20260711_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/raw/rqdata/dominant_contract_bars/product=jr/frequency=1d/version=v2/jr_1d_dominant_raw_20131118_20260711_v2.parquet,82704,80507,success
1m,rqdata_jr_standard_1m_20131118_20260711_v2,rqdata,rqdata,primary,passed,passed,691875,2013-11-18T09:01:00,2026-07-10T15:00:00,830df120709bdd290cdf99d4329701bb4c5bddb9834372df4430ee6c6271359e,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CZCE/symbol=jr/contract=jr.MAIN/jr_MAIN_1m_20131118_20260711_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/raw/rqdata/dominant_contract_bars/product=jr/frequency=1m/version=v2/jr_1m_dominant_raw_20131118_20260711_v2.parquet,82759,80562,success
1w,rqdata_jr_standard_1w_20131118_20260711_v2,rqdata,rqdata,primary,warning,failed,648,2013-11-22T00:00:00,2026-07-10T00:00:00,c7516dfde59952c2abb16401630f7e2233a094672f7d5b7a2df395feeb6f957f,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=CZCE/symbol=jr/contract=jr.MAIN/jr_MAIN_1w_20131118_20260711_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/raw/rqdata/dominant_contract_bars/product=jr/frequency=1w/version=v2/jr_1w_dominant_raw_20131118_20260711_v2.parquet,79792,80436,success
