period,data_version,provider,source,data_role,quality_status,original_quality_status,row_count,min_datetime,max_datetime,checksum,standard_path,raw_path,market_data_file_id,data_quality_report_id,status
15m,rqdata_bu_standard_15m_20230103_20260711_v2,rqdata,rqdata,primary,passed,passed,19381,2023-01-03T09:15:00,2026-07-10T15:00:00,cac07a728c019b02a69ad7857113c6d038efca8edcc49bfbf1b9792eef04b0e6,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=SHFE/symbol=bu/contract=bu.MAIN/bu_MAIN_15m_20230103_20260711_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/raw/rqdata/dominant_contract_bars/product=bu/frequency=1m/version=v2/bu_1m_dominant_raw_20230103_20260711_v2.parquet,56115,54875,success
1d,rqdata_bu_standard_1d_20230103_20260711_v2,rqdata,rqdata,primary,passed,passed,851,2023-01-03T00:00:00,2026-07-10T00:00:00,a20ccc67f75a98661aa43fcd16c73532c7df5d7e8f06834aff60be65b51a6269,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=SHFE/symbol=bu/contract=bu.MAIN/bu_MAIN_1d_20230103_20260711_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/raw/rqdata/dominant_contract_bars/product=bu/frequency=1d/version=v2/bu_1d_incremental_raw_20260704_20260711.parquet,55818,54578,success
1m,rqdata_bu_standard_1m_20230103_20260711_v2,rqdata,rqdata,primary,passed,passed,290715,2023-01-03T09:01:00,2026-07-10T15:00:00,ce1d06e61c3f2b8d85d11d1490fa4026d0bf625e914497768f85e4ce62edaace,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=SHFE/symbol=bu/contract=bu.MAIN/bu_MAIN_1m_20230103_20260711_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/raw/rqdata/dominant_contract_bars/product=bu/frequency=1m/version=v2/bu_1m_incremental_raw_20260707_20260711.parquet,55987,54747,success
1w,rqdata_bu_standard_1w_20230103_20260711_v2,rqdata,rqdata,primary,passed,passed,180,2023-01-06T00:00:00,2026-07-10T00:00:00,1dcb4b46a8e43e7720cd3d7988f6cac02f386be6951c2f6c2bfc514018f78b0f,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=bu/contract=bu.MAIN/bu_MAIN_1w_20230103_20260711_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/raw/rqdata/dominant_contract_bars/product=bu/frequency=1w/version=v2/bu_1w_incremental_raw_20260626_20260711.parquet,55819,54579,success
30m,rqdata_bu_standard_30m_20230103_20260711_v2,rqdata,rqdata,primary,passed,passed,10116,2023-01-03T09:30:00,2026-07-10T15:00:00,c283b4c73f38caff6fc46509f9a9668362538b1f771764d4dd5bd1cf237066f1,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=SHFE/symbol=bu/contract=bu.MAIN/bu_MAIN_30m_20230103_20260711_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/raw/rqdata/dominant_contract_bars/product=bu/frequency=1m/version=v2/bu_1m_dominant_raw_20230103_20260711_v2.parquet,56116,54876,success
5m,rqdata_bu_standard_5m_20230103_20260711_v2,rqdata,rqdata,primary,passed,passed,58143,2023-01-03T09:05:00,2026-07-10T15:00:00,39951fe7be475b1d5c6844d028114014bc07aa8346b028b508cf84251961f2c6,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=SHFE/symbol=bu/contract=bu.MAIN/bu_MAIN_5m_20230103_20260711_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/raw/rqdata/dominant_contract_bars/product=bu/frequency=1m/version=v2/bu_1m_dominant_raw_20230103_20260711_v2.parquet,56114,54874,success
60m,rqdata_bu_standard_60m_20230103_20260711_v2,rqdata,rqdata,primary,passed,passed,5909,2023-01-03T10:00:00,2026-07-10T15:00:00,4d4ba77289858223184b999317d07f8d829b0490acad8f4eff8a53e55ab74c8f,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=SHFE/symbol=bu/contract=bu.MAIN/bu_MAIN_60m_20230103_20260711_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/raw/rqdata/dominant_contract_bars/product=bu/frequency=1m/version=v2/bu_1m_dominant_raw_20230103_20260711_v2.parquet,56117,54877,success
