period,data_version,provider,source,data_role,quality_status,row_count,min_datetime,max_datetime,checksum,standard_path,raw_path,market_data_file_id,data_quality_report_id,status
15m,rqdata_pm_standard_15m_20230103_20260707_v2,rqdata,rqdata,primary,passed,12720,2023-01-03T09:15:00,2026-07-07T15:00:00,a833a4e04c5b6ccbe0bedd8e30218934485a434a726fee325dab546294b3e534,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=CZCE/symbol=pm/contract=pm.MAIN/pm_MAIN_15m_20230103_20260707_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/raw/rqdata/dominant_contract_bars/product=pm/frequency=1m/version=v2/pm_1m_dominant_raw_20230103_20260707_v2.parquet,44217,44642,success
1d,rqdata_pm_standard_1d_20230103_20260707_v2,rqdata,rqdata,primary,passed,848,2023-01-03T00:00:00,2026-07-07T00:00:00,a0cf64c808cd622648a27a03d77c75fdb6c824cd3e75d113b7a490c4432ba0c1,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CZCE/symbol=pm/contract=pm.MAIN/pm_MAIN_1d_20230103_20260707_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/raw/rqdata/dominant_contract_bars/product=pm/frequency=1d/version=v2/pm_1d_dominant_raw_20230103_20260707_v2.parquet,41182,42913,success
1m,rqdata_pm_standard_1m_20230103_20260707_v2,rqdata,rqdata,primary,passed,190800,2023-01-03T09:01:00,2026-07-07T15:00:00,38d0f46a9d0cff39bc3582831fdfd81bc5fd21c1a13ed49ba1bed3675e9ec342,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CZCE/symbol=pm/contract=pm.MAIN/pm_MAIN_1m_20230103_20260707_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/raw/rqdata/dominant_contract_bars/product=pm/frequency=1m/version=v2/pm_1m_dominant_raw_20230103_20260707_v2.parquet,44215,44640,success
1w,rqdata_pm_standard_1w_20230103_20260707_v2,rqdata,rqdata,primary,passed,167,2023-01-06T00:00:00,2026-07-03T00:00:00,93f31806dba6b1b5472295c04a3937619ba2aa49a838860fc7ae6286698df5ca,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=CZCE/symbol=pm/contract=pm.MAIN/pm_MAIN_1w_20230103_20260707_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/raw/rqdata/dominant_contract_bars/product=pm/frequency=1w/version=v2/pm_1w_dominant_raw_20230103_20260707_v2.parquet,44167,44587,success
30m,rqdata_pm_standard_30m_20230103_20260707_v2,rqdata,rqdata,primary,passed,6784,2023-01-03T09:30:00,2026-07-07T15:00:00,2aaae9aeb2d8e256641a032793db5ada417b34e40780dd3a3d265ff2a0d93d16,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CZCE/symbol=pm/contract=pm.MAIN/pm_MAIN_30m_20230103_20260707_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/raw/rqdata/dominant_contract_bars/product=pm/frequency=1m/version=v2/pm_1m_dominant_raw_20230103_20260707_v2.parquet,44218,44643,success
5m,rqdata_pm_standard_5m_20230103_20260707_v2,rqdata,rqdata,primary,passed,38160,2023-01-03T09:05:00,2026-07-07T15:00:00,49be0d772a4983d7f91df6d2f70ad7aa4107518cebdd0a26d977f83977ad6743,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=CZCE/symbol=pm/contract=pm.MAIN/pm_MAIN_5m_20230103_20260707_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/raw/rqdata/dominant_contract_bars/product=pm/frequency=1m/version=v2/pm_1m_dominant_raw_20230103_20260707_v2.parquet,44216,44641,success
60m,rqdata_pm_standard_60m_20230103_20260707_v2,rqdata,rqdata,primary,passed,4240,2023-01-03T10:00:00,2026-07-07T15:00:00,a4e6690330bb6571a17017eb3ff088fd0cfb30b0303b40243e7139ee9952087a,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=CZCE/symbol=pm/contract=pm.MAIN/pm_MAIN_60m_20230103_20260707_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/raw/rqdata/dominant_contract_bars/product=pm/frequency=1m/version=v2/pm_1m_dominant_raw_20230103_20260707_v2.parquet,44219,44644,success
