period,data_version,provider,source,data_role,quality_status,row_count,min_datetime,max_datetime,checksum,standard_path,raw_path,market_data_file_id,data_quality_report_id,status
1d,rqdata_pp_f_standard_1d_20230103_20260707_v2,rqdata,rqdata,primary,passed,167,2025-10-29T00:00:00,2026-07-07T00:00:00,30db136f5680e4203f68f6efeb6669dd9b07405924e3850a099ee0ff890864e5,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=pp_f/contract=pp_f.MAIN/pp_f_MAIN_1d_20230103_20260707_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/raw/rqdata/dominant_contract_bars/product=pp_f/frequency=1d/version=v2/pp_f_1d_dominant_raw_20230103_20260707_v2.parquet,41185,42916,success
1w,rqdata_pp_f_standard_1w_20230103_20260707_v2,rqdata,rqdata,primary,passed,32,2025-11-07T00:00:00,2026-07-03T00:00:00,618da78a1c44e1394dd5c58bb2b4f10158cc3261773a0050f588adea532c4408,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=pp_f/contract=pp_f.MAIN/pp_f_MAIN_1w_20230103_20260707_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/raw/rqdata/dominant_contract_bars/product=pp_f/frequency=1w/version=v2/pp_f_1w_dominant_raw_20230103_20260707_v2.parquet,44169,44589,success
