period,provider,source,product,continuous_contract,actual_contract,dominant_mapping_date,data_role,quality_status,row_count,min_datetime,max_datetime,checksum,standard_path,raw_path,market_data_file_id,data_quality_report_id,data_version,status
1d,rqdata,rqdata,jm,jm.MAIN,JM2209,2022-08-17,primary,passed,83,2022-04-19T00:00:00,2022-08-17T00:00:00,d5a38f1c06913a7f579675b71df6795d06e0f3b08f7ad0c2a34f5f7144b401ea,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=jm/contract=JM2209/JM2209_1d_20220419_20220817.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/raw/rqdata/actual_contract_bars/product=jm/contract=JM2209/frequency=1d/JM2209_1d_raw_20220419_20220817.parquet,56834,66282,rq_acb_jm_JM2209_1d_20220419_20220817_v1,success
1w,rqdata,rqdata,jm,jm.MAIN,JM2209,2022-08-17,primary,passed,16,2022-04-29T00:00:00,2022-08-12T00:00:00,90ca43939112eb2044acdcfbec487a5d0f533d21f8c6ef78542faf2bf0015217,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=jm/contract=JM2209/JM2209_1w_20220419_20220817.parquet,,66725,66283,rq_acb_jm_JM2209_1w_20220419_20220817_v1,success
