period,provider,source,product,continuous_contract,actual_contract,dominant_mapping_date,data_role,quality_status,row_count,min_datetime,max_datetime,checksum,standard_path,raw_path,market_data_file_id,data_quality_report_id,data_version,status
15m,rqdata,rqdata,tf,tf.MAIN,TF2609,2026-07-07,primary,passed,1105,2026-04-01T09:45:00,2026-07-07T15:15:00,fe76fd1bedebe087eeadb5f566f0649d6cd0957401fea8dd7ca5c1dd76510e6c,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=CFFEX/symbol=tf/contract=TF2609/TF2609_15m_20260401_20260707.parquet,,34423,36146,rq_acb_tf_TF2609_15m_20260401_20260707_v1,success
1d,rqdata,rqdata,tf,tf.MAIN,TF2609,2026-07-07,primary,passed,65,2026-04-01T15:15:00,2026-07-07T15:15:00,68f385836ce5a769d2bdf398691692fd0217beaa4cbe4b1efef631e8e9ea6703,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CFFEX/symbol=tf/contract=TF2609/TF2609_1d_20260401_20260707.parquet,,34426,36149,rq_acb_tf_TF2609_1d_20260401_20260707_v1,success
1m,rqdata,rqdata,tf,tf.MAIN,TF2609,2026-07-07,primary,passed,16575,2026-04-01T09:31:00,2026-07-07T15:15:00,4379d99c6ebab0fe2a0c93317734ad0b5b72781f567e8e29000b2b43670a1e28,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CFFEX/symbol=tf/contract=TF2609/TF2609_1m_20260401_20260707.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/raw/rqdata/actual_contract_bars/product=tf/contract=TF2609/frequency=1m/TF2609_1m_raw_20260401_20260707.parquet,34421,36144,rq_acb_tf_TF2609_1m_20260401_20260707_v1,success
30m,rqdata,rqdata,tf,tf.MAIN,TF2609,2026-07-07,primary,passed,585,2026-04-01T10:00:00,2026-07-07T15:15:00,cd155cfa695e876c33ff75fb15286bbb9b8a68cde61141981224da3038b1ad62,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CFFEX/symbol=tf/contract=TF2609/TF2609_30m_20260401_20260707.parquet,,34424,36147,rq_acb_tf_TF2609_30m_20260401_20260707_v1,success
5m,rqdata,rqdata,tf,tf.MAIN,TF2609,2026-07-07,primary,passed,3315,2026-04-01T09:35:00,2026-07-07T15:15:00,b43ae88ae44b15c950602d3d50fb4562130879e610f8e5c8a35b943c4fa93a37,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=CFFEX/symbol=tf/contract=TF2609/TF2609_5m_20260401_20260707.parquet,,34422,36145,rq_acb_tf_TF2609_5m_20260401_20260707_v1,success
60m,rqdata,rqdata,tf,tf.MAIN,TF2609,2026-07-07,primary,passed,325,2026-04-01T10:30:00,2026-07-07T15:15:00,7f43b39a4eda7452efcda673685c827a99887438ec2f8069658a1ea5fe47803c,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=CFFEX/symbol=tf/contract=TF2609/TF2609_60m_20260401_20260707.parquet,,34425,36148,rq_acb_tf_TF2609_60m_20260401_20260707_v1,success
