period,data_version,provider,source,data_role,quality_status,original_quality_status,row_count,min_datetime,max_datetime,checksum,standard_path,raw_path,market_data_file_id,data_quality_report_id,status
15m,rqdata_pp_f_standard_15m_20230103_20260711_v2,rqdata,rqdata,primary,passed,passed,3862,2025-10-29T09:15:00,2026-07-10T15:00:00,80f41c9b7a7b99d46fdcb6b0691731dd1cba74d4f9cbbb244a0e3204024264c7,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=DCE/symbol=pp_f/contract=pp_f.MAIN/pp_f_MAIN_15m_20230103_20260711_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/raw/rqdata/dominant_contract_bars/product=pp_f/frequency=1m/version=v2/pp_f_1m_dominant_raw_20230103_20260711_v2.parquet,56291,55051,success
1d,rqdata_pp_f_standard_1d_20230103_20260711_v2,rqdata,rqdata,primary,passed,passed,170,2025-10-29T00:00:00,2026-07-10T00:00:00,50bb58967710e458e862dcfaaf39610b93d36eaba49b364a152097333cc0a5d3,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=pp_f/contract=pp_f.MAIN/pp_f_MAIN_1d_20230103_20260711_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/raw/rqdata/dominant_contract_bars/product=pp_f/frequency=1d/version=v2/pp_f_1d_incremental_raw_20260704_20260711.parquet,55908,54668,success
1m,rqdata_pp_f_standard_1m_20230103_20260711_v2,rqdata,rqdata,primary,passed,passed,57930,2025-10-29T09:01:00,2026-07-10T15:00:00,e4e0d6fc816b806cfdc6a00a6690776aff96b3a6847670bcfd8b8a85b0f26592,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=DCE/symbol=pp_f/contract=pp_f.MAIN/pp_f_MAIN_1m_20230103_20260711_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/raw/rqdata/dominant_contract_bars/product=pp_f/frequency=1m/version=v2/pp_f_1m_incremental_raw_20260705_20260711.parquet,56032,54792,success
1w,rqdata_pp_f_standard_1w_20230103_20260711_v2,rqdata,rqdata,primary,passed,passed,36,2025-10-31T00:00:00,2026-07-10T00:00:00,839f8ea0fc89b5c1087b08bd2a9e7860684ac2dd2fcb4310fc592989b7b61f21,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=pp_f/contract=pp_f.MAIN/pp_f_MAIN_1w_20230103_20260711_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/raw/rqdata/dominant_contract_bars/product=pp_f/frequency=1w/version=v2/pp_f_1w_incremental_raw_20260626_20260711.parquet,55909,54669,success
30m,rqdata_pp_f_standard_30m_20230103_20260711_v2,rqdata,rqdata,primary,passed,passed,2016,2025-10-29T09:30:00,2026-07-10T15:00:00,63cf33c3a41108017c8c224ec73edc0037f35e4351642164162166a9a0aa878f,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=DCE/symbol=pp_f/contract=pp_f.MAIN/pp_f_MAIN_30m_20230103_20260711_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/raw/rqdata/dominant_contract_bars/product=pp_f/frequency=1m/version=v2/pp_f_1m_dominant_raw_20230103_20260711_v2.parquet,56292,55052,success
5m,rqdata_pp_f_standard_5m_20230103_20260711_v2,rqdata,rqdata,primary,passed,passed,11586,2025-10-29T09:05:00,2026-07-10T15:00:00,7ce2ec947c1f1ddbbd825b0b9127e07fb933828ac164d4d75547932d9ec233c8,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=DCE/symbol=pp_f/contract=pp_f.MAIN/pp_f_MAIN_5m_20230103_20260711_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/raw/rqdata/dominant_contract_bars/product=pp_f/frequency=1m/version=v2/pp_f_1m_dominant_raw_20230103_20260711_v2.parquet,56290,55050,success
60m,rqdata_pp_f_standard_60m_20230103_20260711_v2,rqdata,rqdata,primary,passed,passed,1178,2025-10-29T10:00:00,2026-07-10T15:00:00,debeeb1f711bf07316b1a39aff36f121083b6328e3970b37d90a09c6925ba5c7,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=DCE/symbol=pp_f/contract=pp_f.MAIN/pp_f_MAIN_60m_20230103_20260711_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/raw/rqdata/dominant_contract_bars/product=pp_f/frequency=1m/version=v2/pp_f_1m_dominant_raw_20230103_20260711_v2.parquet,56293,55053,success
