period,provider,source,product,continuous_contract,actual_contract,dominant_mapping_date,data_role,quality_status,row_count,min_datetime,max_datetime,checksum,standard_path,raw_path,market_data_file_id,data_quality_report_id,data_version,status
1d,rqdata,rqdata,cu,cu.MAIN,CU0908,2009-04-23,candidate,passed,24,2009-04-23T00:00:00,2009-05-27T00:00:00,a5ada9b7973b7bedc2f15f342d904a7243bb48aaafedd5ce1f5b92225704eda9,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=SHFE/symbol=cu/contract=CU0908/CU0908_1d_20090423_20090527.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/raw/rqdata/actual_contract_bars/product=cu/contract=CU0908/frequency=1d/CU0908_1d_raw_20090423_20090527.parquet,103181,115596,rq_acb_cu_CU0908_1d_20090423_20090527_v1,success
