period,data_version,provider,source,data_role,quality_status,row_count,min_datetime,max_datetime,checksum,standard_path,raw_path,market_data_file_id,data_quality_report_id,status
15m,rqdata_bu_standard_15m_20230103_20260707_v2,rqdata,rqdata,primary,passed,19312,2023-01-03T09:15:00,2026-07-07T15:00:00,2f4c81350f6d9c81b1b5e1419da5bcf2ec0681a4ea1ad37ad68948fb8ea0b942,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=SHFE/symbol=bu/contract=bu.MAIN/bu_MAIN_15m_20230103_20260707_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/raw/rqdata/dominant_contract_bars/product=bu/frequency=15m/version=v2/bu_15m_dominant_raw_20230103_20260707_v2.parquet,40949,42680,success
1d,rqdata_bu_standard_1d_20230103_20260707_v2,rqdata,rqdata,primary,passed,848,2023-01-03T00:00:00,2026-07-07T00:00:00,214521f7095256e15b69c819e888f3a0f3fb167bea519ee889521753b208d3ba,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=SHFE/symbol=bu/contract=bu.MAIN/bu_MAIN_1d_20230103_20260707_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/raw/rqdata/dominant_contract_bars/product=bu/frequency=1d/version=v2/bu_1d_dominant_raw_20230103_20260707_v2.parquet,40952,42683,success
1m,rqdata_bu_standard_1m_20230103_20260707_v2,rqdata,rqdata,primary,passed,289680,2023-01-03T09:01:00,2026-07-07T15:00:00,eef047d234195ac2825dc3e45fc76acf8454de6df98f41095e59cbf61bc2d802,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=SHFE/symbol=bu/contract=bu.MAIN/bu_MAIN_1m_20230103_20260707_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/raw/rqdata/dominant_contract_bars/product=bu/frequency=1m/version=v2/bu_1m_dominant_raw_20230103_20260707_v2.parquet,40947,42678,success
1w,rqdata_bu_standard_1w_20230103_20260707_v2,rqdata,rqdata,primary,passed,159,2023-01-06T00:00:00,2026-07-03T00:00:00,7328b17be811d55489092876b569d454bdadece69abfecbb39cd7b756a93c930,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=bu/contract=bu.MAIN/bu_MAIN_1w_20230103_20260707_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/raw/rqdata/dominant_contract_bars/product=bu/frequency=1w/version=v2/bu_1w_dominant_raw_20230103_20260707_v2.parquet,44124,44544,success
30m,rqdata_bu_standard_30m_20230103_20260707_v2,rqdata,rqdata,primary,passed,10080,2023-01-03T09:30:00,2026-07-07T15:00:00,1b85d4bffdaa8d23103b25579991adbfdbbf705d59280effaf7ea2fc142ec9fd,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=SHFE/symbol=bu/contract=bu.MAIN/bu_MAIN_30m_20230103_20260707_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/raw/rqdata/dominant_contract_bars/product=bu/frequency=30m/version=v2/bu_30m_dominant_raw_20230103_20260707_v2.parquet,40950,42681,success
5m,rqdata_bu_standard_5m_20230103_20260707_v2,rqdata,rqdata,primary,passed,57936,2023-01-03T09:05:00,2026-07-07T15:00:00,668d3033ef1e64afc5a5817e1c7cd565b6dd6d725b16d694461fbeb45921379c,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=SHFE/symbol=bu/contract=bu.MAIN/bu_MAIN_5m_20230103_20260707_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/raw/rqdata/dominant_contract_bars/product=bu/frequency=5m/version=v2/bu_5m_dominant_raw_20230103_20260707_v2.parquet,40948,42679,success
60m,rqdata_bu_standard_60m_20230103_20260707_v2,rqdata,rqdata,primary,passed,5888,2023-01-03T10:00:00,2026-07-07T15:00:00,ce7cec3a06548dd4bab5ddd8efd574f3e109b135e874000e7bf25e4a69c9a5bb,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=SHFE/symbol=bu/contract=bu.MAIN/bu_MAIN_60m_20230103_20260707_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/raw/rqdata/dominant_contract_bars/product=bu/frequency=60m/version=v2/bu_60m_dominant_raw_20230103_20260707_v2.parquet,40951,42682,success
