period,provider,source,product,continuous_contract,actual_contract,dominant_mapping_date,data_role,quality_status,row_count,min_datetime,max_datetime,checksum,standard_path,raw_path,market_data_file_id,data_quality_report_id,data_version,status
1d,rqdata,rqdata,ma,ma.MAIN,MA2601,2025-12-10,primary,passed,81,2025-08-12T00:00:00,2025-12-10T00:00:00,2ba3b7c91a195c3714948fc407ccbe4f282ee9ccae0827009985ec41ea32df03,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CZCE/symbol=ma/contract=MA2601/MA2601_1d_20250812_20251210.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/raw/rqdata/actual_contract_bars/product=ma/contract=MA2601/frequency=1d/MA2601_1d_raw_20250812_20251210.parquet,87102,84273,rq_acb_ma_MA2601_1d_20250812_20251210_v1,success
1w,rqdata,rqdata,ma,ma.MAIN,MA2601,2025-12-10,primary,passed,16,2025-08-22T00:00:00,2025-12-05T00:00:00,e0471952e9889d93d68c39872dd62707d96b364f7605606c9daf3cf0dfbef484,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=CZCE/symbol=ma/contract=MA2601/MA2601_1w_20250812_20251210.parquet,,87104,84274,rq_acb_ma_MA2601_1w_20250812_20251210_v1,success
