period,provider,source,product,continuous_contract,actual_contract,dominant_mapping_date,data_role,quality_status,row_count,min_datetime,max_datetime,checksum,standard_path,raw_path,market_data_file_id,data_quality_report_id,data_version,status
15m,rqdata,rqdata,tl,tl.MAIN,TL2306,2023-05-15,primary,passed,238,2023-04-21T09:45:00,2023-05-15T15:15:00,ec46ab1290d9b6d7893186eb445aec44e9d11fae47e7540ca327ef7817fd4402,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=CFFEX/symbol=tl/contract=TL2306/TL2306_15m_20230421_20230515.parquet,,49754,49287,rq_acb_tl_TL2306_15m_20230421_20230515_v1,success
1m,rqdata,rqdata,tl,tl.MAIN,TL2306,2023-05-15,primary,passed,3570,2023-04-21T09:31:00,2023-05-15T15:15:00,88a670583c3540fe07a7444b3a3bb5e508c9bc9171d65561ac01996753275107,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CFFEX/symbol=tl/contract=TL2306/TL2306_1m_20230421_20230515.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/raw/rqdata/actual_contract_bars/product=tl/contract=TL2306/frequency=1m/TL2306_1m_raw_20230421_20230515.parquet,49752,49285,rq_acb_tl_TL2306_1m_20230421_20230515_v1,success
30m,rqdata,rqdata,tl,tl.MAIN,TL2306,2023-05-15,primary,passed,126,2023-04-21T10:00:00,2023-05-15T15:15:00,0e1ae152a5d7300fedd4bd1136a5c13bb9d62aa9147b56dc915dc5fea4b4595f,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CFFEX/symbol=tl/contract=TL2306/TL2306_30m_20230421_20230515.parquet,,49755,49288,rq_acb_tl_TL2306_30m_20230421_20230515_v1,success
5m,rqdata,rqdata,tl,tl.MAIN,TL2306,2023-05-15,primary,passed,714,2023-04-21T09:35:00,2023-05-15T15:15:00,a53573705056c03d61683b21268d131e6b22ae12afe28578a044e989e9d2d1fd,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=CFFEX/symbol=tl/contract=TL2306/TL2306_5m_20230421_20230515.parquet,,49753,49286,rq_acb_tl_TL2306_5m_20230421_20230515_v1,success
60m,rqdata,rqdata,tl,tl.MAIN,TL2306,2023-05-15,primary,passed,70,2023-04-21T10:30:00,2023-05-15T15:15:00,1bc4703eb0cec96b452cfbbd6c4ce216f485f14e2caaa734cf6b4bf6e62b5fbc,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=CFFEX/symbol=tl/contract=TL2306/TL2306_60m_20230421_20230515.parquet,,49756,49289,rq_acb_tl_TL2306_60m_20230421_20230515_v1,success
