contract,period,source_role,data_version,canonical_path,raw_path,row_count,min_datetime,max_datetime,checksum,quality_status,market_data_file_id,data_quality_report_id
JM2609,15m,derived_from_1m,s607_20260722_f2219e44_JM2609_15m_d1m_v1,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=DCE/symbol=jm/contract=JM2609/batch=s607_20260722_f2219e44/JM2609_15m_20260612_20260722_derived_from_1m_s607_20260722_f2219e44.parquet,,613,2026-06-12T21:15:00,2026-07-22T15:00:00,48ccd3c56d4edd30de38450123a6216f11cf6965dc42541caed0688276338339,passed,103981,116031
JM2609,1d,derived_from_1m,s607_20260722_f2219e44_JM2609_1d_d1m_v1,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=jm/contract=JM2609/batch=s607_20260722_f2219e44/JM2609_1d_20260612_20260722_derived_from_1m_s607_20260722_f2219e44.parquet,,32,2026-06-13T00:00:00,2026-07-22T00:00:00,bb9f8583987553ccf5af55b7a1ba1425c48f366c0f50a1990a38c0f1e4b845ea,passed,103982,116032
JM2609,1m,direct,s607_20260722_f2219e44_JM2609_1m_d_v1,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=DCE/symbol=jm/contract=JM2609/batch=s607_20260722_f2219e44/JM2609_1m_20260612_20260722_direct_s607_20260722_f2219e44.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/raw/rqdata/jm_historical_catchup/batch=s607_20260722_f2219e44/contract=JM2609/period=1m/JM2609_1m_20260612_20260722_direct_s607_20260722_f2219e44.parquet,9195,2026-06-12T21:01:00,2026-07-22T15:00:00,b5747afb202d4559620f3e474c0c0994bd2614092e1073b40fc2d99d5b8660b7,passed,103980,116030
JM2609,30m,derived_from_1m,s607_20260722_f2219e44_JM2609_30m_d1m_v1,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=DCE/symbol=jm/contract=JM2609/batch=s607_20260722_f2219e44/JM2609_30m_20260612_20260722_derived_from_1m_s607_20260722_f2219e44.parquet,,320,2026-06-12T21:30:00,2026-07-22T15:00:00,650ef7c969decb3748e38bcbc38b8bd48911c85b83ab732c301ff6461aeefb9e,passed,103983,116033
JM2609,5m,derived_from_1m,s607_20260722_f2219e44_JM2609_5m_d1m_v1,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=DCE/symbol=jm/contract=JM2609/batch=s607_20260722_f2219e44/JM2609_5m_20260612_20260722_derived_from_1m_s607_20260722_f2219e44.parquet,,1839,2026-06-12T21:05:00,2026-07-22T15:00:00,4f64bd591e5e2a16fe79635e4d98c6af6cee1caaf0b9e5c47d7df2a061656f5a,passed,103984,116034
JM2609,60m,derived_from_1m,s607_20260722_f2219e44_JM2609_60m_d1m_v1,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=DCE/symbol=jm/contract=JM2609/batch=s607_20260722_f2219e44/JM2609_60m_20260612_20260722_derived_from_1m_s607_20260722_f2219e44.parquet,,187,2026-06-12T22:00:00,2026-07-22T15:00:00,386aa3f9375f27b6ea175c9a45ad90d4bf5e78240082b3254c2e78b92b946263,passed,103985,116035
