period,data_version,provider,source,data_role,quality_status,original_quality_status,row_count,min_datetime,max_datetime,checksum,standard_path,raw_path,market_data_file_id,data_quality_report_id,status
15m,fh_rebuild004b_rr_15m_20190816_20260710,rqdata,rqdata,candidate,passed,passed,37569,2019-08-16T09:15:00,2026-07-10T15:00:00,0c78c69ecf6b0e708ae2ff88017a6a71feac126177d0117ed2ce4257deb0c369,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=DCE/symbol=rr/contract=rr.MAIN/rr_MAIN_15m_20190816_20260710_full_history_rebuild_004b.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=DCE/symbol=rr/contract=rr.MAIN/rr_MAIN_1m_20190816_20260711_v2.parquet,102904,115416,success
30m,fh_rebuild004b_rr_30m_20190816_20260710,rqdata,rqdata,candidate,passed,passed,19620,2019-08-16T09:30:00,2026-07-10T15:00:00,5117905822e50c9b5c35184f000c23769980e53526efc9907bd785710667ef83,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=DCE/symbol=rr/contract=rr.MAIN/rr_MAIN_30m_20190816_20260710_full_history_rebuild_004b.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=DCE/symbol=rr/contract=rr.MAIN/rr_MAIN_1m_20190816_20260711_v2.parquet,102905,115417,success
5m,fh_rebuild004b_rr_5m_20190816_20260710,rqdata,rqdata,candidate,passed,passed,112707,2019-08-16T09:05:00,2026-07-10T15:00:00,c1a0f7fecebd0049a862da5acbf88a9b6a83b90a7d0e936f91108a5d5cccc7bd,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=DCE/symbol=rr/contract=rr.MAIN/rr_MAIN_5m_20190816_20260710_full_history_rebuild_004b.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=DCE/symbol=rr/contract=rr.MAIN/rr_MAIN_1m_20190816_20260711_v2.parquet,102906,115418,success
60m,fh_rebuild004b_rr_60m_20190816_20260710,rqdata,rqdata,candidate,passed,passed,11481,2019-08-16T10:00:00,2026-07-10T15:00:00,0de0eef687e481768fec4ed8bdeef014fe466c4a756d3a5c93d34492d2ff3be1,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=DCE/symbol=rr/contract=rr.MAIN/rr_MAIN_60m_20190816_20260710_full_history_rebuild_004b.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=DCE/symbol=rr/contract=rr.MAIN/rr_MAIN_1m_20190816_20260711_v2.parquet,102907,115419,success
