period,data_version,provider,source,data_role,quality_status,row_count,min_datetime,max_datetime,checksum,standard_path,raw_path,market_data_file_id,data_quality_report_id,status
1d,rqdata_ss_standard_1d_20230103_20260707_v2,rqdata,rqdata,primary,passed,848,2023-01-03T00:00:00,2026-07-07T00:00:00,65e6ab0cd1e421a6b731aa910e85d639d157fbcfcbb9cc69543fc05a80ad67f1,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=SHFE/symbol=ss/contract=ss.MAIN/ss_MAIN_1d_20230103_20260707_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/raw/rqdata/dominant_contract_bars/product=ss/frequency=1d/version=v2/ss_1d_dominant_raw_20230103_20260707_v2.parquet,41232,42963,success
1w,rqdata_ss_standard_1w_20230103_20260707_v2,rqdata,rqdata,primary,passed,152,2023-01-06T00:00:00,2026-07-03T00:00:00,f1eee7dc76aeddcf306a5a8628eb6efeeace8fc5052ff082e6f78b04819dd8f6,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=ss/contract=ss.MAIN/ss_MAIN_1w_20230103_20260707_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/raw/rqdata/dominant_contract_bars/product=ss/frequency=1w/version=v2/ss_1w_dominant_raw_20230103_20260707_v2.parquet,44187,44607,success
