period,provider,source,product,continuous_contract,actual_contract,dominant_mapping_date,data_role,quality_status,row_count,min_datetime,max_datetime,checksum,standard_path,raw_path,market_data_file_id,data_quality_report_id,data_version,status
1d,rqdata,rqdata,pg,pg.MAIN,PG2406,2024-05-22,primary,passed,21,2024-04-19T00:00:00,2024-05-22T00:00:00,12dc67e6c674718922f67adf5d5502ebf02aa23eec2c3589391ebb682a9a4f84,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=pg/contract=PG2406/PG2406_1d_20240419_20240522.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/raw/rqdata/actual_contract_bars/product=pg/contract=PG2406/frequency=1d/PG2406_1d_raw_20240419_20240522.parquet,87990,84953,rq_acb_pg_PG2406_1d_20240419_20240522_v1,success
1w,rqdata,rqdata,pg,pg.MAIN,PG2406,2024-05-22,primary,passed,4,2024-04-26T00:00:00,2024-05-17T00:00:00,29f754b8458f1dd66b5f7996470dd4ead5236449aa16ca03e55f0c320ddc7d2e,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=pg/contract=PG2406/PG2406_1w_20240419_20240522.parquet,,87992,84954,rq_acb_pg_PG2406_1w_20240419_20240522_v1,success
