period,provider,source,product,continuous_contract,actual_contract,dominant_mapping_date,data_role,quality_status,row_count,min_datetime,max_datetime,checksum,standard_path,raw_path,market_data_file_id,data_quality_report_id,data_version,status
1d,rqdata,rqdata,zc,zc.MAIN,ZC2101,2020-12-15,primary,passed,42,2020-10-19T00:00:00,2020-12-15T00:00:00,94f2158e49f06598041252d05b43467395b2a515499c1900ac211ff6912c2477,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CZCE/symbol=zc/contract=ZC2101/ZC2101_1d_20201019_20201215.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/raw/rqdata/actual_contract_bars/product=zc/contract=ZC2101/frequency=1d/ZC2101_1d_raw_20201019_20201215.parquet,71127,68486,rq_acb_zc_ZC2101_1d_20201019_20201215_v1,success
1w,rqdata,rqdata,zc,zc.MAIN,ZC2101,2020-12-15,primary,passed,8,2020-10-23T00:00:00,2020-12-11T00:00:00,7e7c1ac1807d1da8c2c39479439564337c3ac1a2dd7e713ebfe15b6a7a64d51c,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=CZCE/symbol=zc/contract=ZC2101/ZC2101_1w_20201019_20201215.parquet,,71129,68487,rq_acb_zc_ZC2101_1w_20201019_20201215_v1,success
