period,data_version,provider,source,data_role,quality_status,original_quality_status,row_count,min_datetime,max_datetime,checksum,standard_path,raw_path,market_data_file_id,data_quality_report_id,status
1w,rqdata_cf_standard_1w_20040601_20260711_v2,rqdata,rqdata,primary,passed,passed,1127,2004-06-04T00:00:00,2026-07-10T00:00:00,0ffee6f4acf31f2446f6fc3cd302d7287ae27764660686e4acb8bedf72e9e507,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=CZCE/symbol=cf/contract=cf.MAIN/cf_MAIN_1w_20040601_20260711_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/raw/rqdata/dominant_contract_bars/product=cf/frequency=1w/version=v2/cf_1w_dominant_raw_20040601_20260711_v2.parquet,79774,80418,success
