period,provider,source,product,continuous_contract,actual_contract,dominant_mapping_date,data_role,quality_status,row_count,min_datetime,max_datetime,checksum,standard_path,raw_path,market_data_file_id,data_quality_report_id,data_version,status
1d,rqdata,rqdata,if,if.MAIN,IF2402,2024-01-31,primary,passed,9,2024-01-19T00:00:00,2024-01-31T00:00:00,4c9dd7eb485de95e7836048c29295bea45d3ff3ec42f9243e42d44278d81819f,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CFFEX/symbol=if/contract=IF2402/IF2402_1d_20240119_20240131.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/raw/rqdata/actual_contract_bars/product=if/contract=IF2402/frequency=1d/IF2402_1d_raw_20240119_20240131.parquet,42126,83314,rq_acb_if_IF2402_1d_20240119_20240131_v1,success
1w,rqdata,rqdata,if,if.MAIN,IF2402,2024-01-31,primary,passed,1,2024-01-26T00:00:00,2024-01-26T00:00:00,080621e43f85e72488db3af44dcad03e2273962b4c573816b7048b3f660df6d6,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=CFFEX/symbol=if/contract=IF2402/IF2402_1w_20240119_20240131.parquet,,86056,83315,rq_acb_if_IF2402_1w_20240119_20240131_v1,success
