period,data_version,provider,source,data_role,quality_status,original_quality_status,row_count,min_datetime,max_datetime,checksum,standard_path,raw_path,market_data_file_id,data_quality_report_id,status
15m,rqdata_ts_standard_15m_20200102_20260711_v2,rqdata,rqdata,primary,passed,passed,26973,2020-01-02T09:30:00,2026-07-10T15:15:00,4a09f91035199edc9db5e710d2715f664e4f089b26248ec69d10dfd3b73eebc9,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=CFFEX/symbol=ts/contract=ts.MAIN/ts_MAIN_15m_20200102_20260711_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/raw/rqdata/dominant_contract_bars/product=ts/frequency=1m/version=v2/ts_1m_dominant_raw_20200102_20260711_v2.parquet,71562,69028,success
1d,rqdata_ts_standard_1d_20200102_20260711_v2,rqdata,rqdata,primary,passed,passed,1579,2020-01-02T00:00:00,2026-07-10T00:00:00,9ccfbe234200c71c7d53c69fb148cfb8a04dcb28afeba65b3c84f2e954483819,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CFFEX/symbol=ts/contract=ts.MAIN/ts_MAIN_1d_20200102_20260711_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/raw/rqdata/dominant_contract_bars/product=ts/frequency=1d/version=v2/ts_1d_dominant_raw_20200102_20260711_v2.parquet,56552,55349,success
1m,rqdata_ts_standard_1m_20200102_20260711_v2,rqdata,rqdata,primary,passed,passed,404595,2020-01-02T09:16:00,2026-07-10T15:15:00,2b666070cf9a7e10784ab562fe9d9f7de1070ac93cbf40cb5555768ea03f112c,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CFFEX/symbol=ts/contract=ts.MAIN/ts_MAIN_1m_20200102_20260711_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/raw/rqdata/dominant_contract_bars/product=ts/frequency=1m/version=v2/ts_1m_dominant_raw_20200102_20260711_v2.parquet,71528,68994,success
1w,rqdata_ts_standard_1w_20200102_20260711_v2,rqdata,rqdata,primary,passed,passed,334,2020-01-03T00:00:00,2026-07-10T00:00:00,c5bc893ec07fdfae5cef0b3a38db9ec2bfd51e6df6042f9f2158e101a1a6439f,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=CFFEX/symbol=ts/contract=ts.MAIN/ts_MAIN_1w_20200102_20260711_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/raw/rqdata/dominant_contract_bars/product=ts/frequency=1w/version=v2/ts_1w_dominant_raw_20200102_20260711_v2.parquet,56553,55350,success
30m,rqdata_ts_standard_30m_20200102_20260711_v2,rqdata,rqdata,primary,passed,passed,14341,2020-01-02T09:45:00,2026-07-10T15:15:00,5c9c4edc4b66ec949cd13bb79d8abfa10708b4225ca6ff46fd7d17e20cb0b0a7,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CFFEX/symbol=ts/contract=ts.MAIN/ts_MAIN_30m_20200102_20260711_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/raw/rqdata/dominant_contract_bars/product=ts/frequency=1m/version=v2/ts_1m_dominant_raw_20200102_20260711_v2.parquet,71563,69029,success
5m,rqdata_ts_standard_5m_20200102_20260711_v2,rqdata,rqdata,primary,passed,passed,80919,2020-01-02T09:20:00,2026-07-10T15:15:00,a179a5c9acd4c227079924e78e24195bb8fbfc438ea40233a86a1f097422f56d,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=CFFEX/symbol=ts/contract=ts.MAIN/ts_MAIN_5m_20200102_20260711_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/raw/rqdata/dominant_contract_bars/product=ts/frequency=1m/version=v2/ts_1m_dominant_raw_20200102_20260711_v2.parquet,71561,69027,success
60m,rqdata_ts_standard_60m_20200102_20260711_v2,rqdata,rqdata,primary,passed,passed,8025,2020-01-02T10:15:00,2026-07-10T15:15:00,6eb9faa93aa80472032ba93f1c6ec84945e5351616704123a44fee70529040c0,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=CFFEX/symbol=ts/contract=ts.MAIN/ts_MAIN_60m_20200102_20260711_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/raw/rqdata/dominant_contract_bars/product=ts/frequency=1m/version=v2/ts_1m_dominant_raw_20200102_20260711_v2.parquet,71564,69030,success
