period,provider,source,product,continuous_contract,actual_contract,dominant_mapping_date,data_role,quality_status,row_count,min_datetime,max_datetime,checksum,standard_path,raw_path,market_data_file_id,data_quality_report_id,data_version,status
1d,rqdata,rqdata,ni,ni.MAIN,NI1801,2017-11-13,primary,passed,67,2017-08-04T00:00:00,2017-11-13T00:00:00,37753de6ccfbbe1d3243cbb7e636648b9942b8ef65aa440db69c8e9a6ae8808e,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=SHFE/symbol=ni/contract=NI1801/NI1801_1d_20170804_20171113.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/raw/rqdata/actual_contract_bars/product=ni/contract=NI1801/frequency=1d/NI1801_1d_raw_20170804_20171113.parquet,87128,84295,rq_acb_ni_NI1801_1d_20170804_20171113_v1,success
1w,rqdata,rqdata,ni,ni.MAIN,NI1801,2017-11-13,primary,passed,13,2017-08-11T00:00:00,2017-11-10T00:00:00,93d18278838b84e78e447d85c94fcbbf918200a3afe205cb783c334d351511c8,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=ni/contract=NI1801/NI1801_1w_20170804_20171113.parquet,,81573,84296,rq_acb_ni_NI1801_1w_20170804_20171113_v1,success
