period,data_version,provider,source,data_role,quality_status,original_quality_status,row_count,min_datetime,max_datetime,checksum,standard_path,raw_path,market_data_file_id,data_quality_report_id,status
1d,rqdata_hc_standard_1d_20140321_20260711_v2,rqdata,rqdata,primary,passed,passed,2992,2014-03-21T00:00:00,2026-07-10T00:00:00,8c0d49efb2e8f65ba2ebfeff32f11eb963ee3c4692298fd95373cadef5692fa9,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=SHFE/symbol=hc/contract=hc.MAIN/hc_MAIN_1d_20140321_20260711_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/raw/rqdata/dominant_contract_bars/product=hc/frequency=1d/version=v2/hc_1d_dominant_raw_20140321_20260711_v2.parquet,82708,80729,success
1m,rqdata_hc_standard_1m_20140321_20260711_v2,rqdata,rqdata,primary,passed,passed,1030320,2014-03-21T09:01:00,2026-07-10T15:00:00,7925dcbcf09dc6f6db09c73269f9feb514c9c48eec543cdd8dcae619652fd1c1,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=SHFE/symbol=hc/contract=hc.MAIN/hc_MAIN_1m_20140321_20260711_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/raw/rqdata/dominant_contract_bars/product=hc/frequency=1m/version=v2/hc_1m_dominant_raw_20140321_20260711_v2.parquet,82755,80558,success
1w,rqdata_hc_standard_1w_20140321_20260711_v2,rqdata,rqdata,primary,passed,passed,631,2014-03-21T00:00:00,2026-07-10T00:00:00,14469e36f8d5ef92bb735181d9fe385b15299a5111721b3419ba6251d49ea790,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=hc/contract=hc.MAIN/hc_MAIN_1w_20140321_20260711_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/raw/rqdata/dominant_contract_bars/product=hc/frequency=1w/version=v2/hc_1w_dominant_raw_20140321_20260711_v2.parquet,79784,80428,success
