period,provider,source,product,continuous_contract,actual_contract,dominant_mapping_date,data_role,quality_status,row_count,min_datetime,max_datetime,checksum,standard_path,raw_path,market_data_file_id,data_quality_report_id,data_version,status
1d,rqdata,rqdata,bu,bu.MAIN,BU2306,2023-04-20,primary,passed,95,2022-11-30T00:00:00,2023-04-20T00:00:00,e0f7fb068677b607ffb4fbe3b05863632d68393329bf7e0dc070af402530f7d0,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=SHFE/symbol=bu/contract=BU2306/BU2306_1d_20221130_20230420.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/raw/rqdata/actual_contract_bars/product=bu/contract=BU2306/frequency=1d/BU2306_1d_raw_20221130_20230420.parquet,84248,81802,rq_acb_bu_BU2306_1d_20221130_20230420_v1,success
1w,rqdata,rqdata,bu,bu.MAIN,BU2306,2023-04-20,primary,passed,18,2022-12-09T00:00:00,2023-04-14T00:00:00,ae6defebf4a6e23b532b7afaf8bbf643f22a5467938355169f6c703203ce1e35,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=bu/contract=BU2306/BU2306_1w_20221130_20230420.parquet,,84250,81803,rq_acb_bu_BU2306_1w_20221130_20230420_v1,success
