period,data_version,provider,source,data_role,quality_status,original_quality_status,row_count,min_datetime,max_datetime,checksum,standard_path,raw_path,market_data_file_id,data_quality_report_id,status
15m,rqdata_ru_standard_15m_20230103_20260711_v2,rqdata,rqdata,primary,passed,passed,19381,2023-01-03T09:15:00,2026-07-10T15:00:00,d71cea0e6a39800be26bf499ad8f7967569acf7618fd84b2bde8617826a946a5,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=SHFE/symbol=ru/contract=ru.MAIN/ru_MAIN_15m_20230103_20260711_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/raw/rqdata/dominant_contract_bars/product=ru/frequency=1m/version=v2/ru_1m_dominant_raw_20230103_20260711_v2.parquet,56331,68756,success
1d,rqdata_ru_standard_1d_20230103_20260711_v2,rqdata,rqdata,primary,passed,passed,851,2023-01-03T00:00:00,2026-07-10T00:00:00,5358e967598622516f717900de1b1cfdf801fdcdc3c0f8ffdfb0adfebe8dab91,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=SHFE/symbol=ru/contract=ru.MAIN/ru_MAIN_1d_20230103_20260711_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/raw/rqdata/dominant_contract_bars/product=ru/frequency=1d/version=v2/ru_1d_incremental_raw_20260704_20260711.parquet,55928,54688,success
1m,rqdata_ru_standard_1m_20230103_20260711_v2,rqdata,rqdata,primary,passed,passed,290715,2023-01-03T09:01:00,2026-07-10T15:00:00,4b58bbddc538f4bb9230db9edfc2f582c4c9667c5b23e98425a56bdd1c9e1828,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=SHFE/symbol=ru/contract=ru.MAIN/ru_MAIN_1m_20230103_20260711_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/raw/rqdata/dominant_contract_bars/product=ru/frequency=1m/version=v2/ru_1m_incremental_raw_20260705_20260711.parquet,56042,54802,success
1w,rqdata_ru_standard_1w_20230103_20260711_v2,rqdata,rqdata,primary,passed,passed,180,2023-01-06T00:00:00,2026-07-10T00:00:00,0536d28b93e0b0d6b4fdffbc1581427df39f20bf37119b65911c185af79e9495,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=ru/contract=ru.MAIN/ru_MAIN_1w_20230103_20260711_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/raw/rqdata/dominant_contract_bars/product=ru/frequency=1w/version=v2/ru_1w_incremental_raw_20260626_20260711.parquet,55929,54689,success
30m,rqdata_ru_standard_30m_20230103_20260711_v2,rqdata,rqdata,primary,passed,passed,10116,2023-01-03T09:30:00,2026-07-10T15:00:00,9f8a5a035dd493f36f1788674c6cd5a3786ab37129a0d218492685e5c7722002,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=SHFE/symbol=ru/contract=ru.MAIN/ru_MAIN_30m_20230103_20260711_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/raw/rqdata/dominant_contract_bars/product=ru/frequency=1m/version=v2/ru_1m_dominant_raw_20230103_20260711_v2.parquet,56332,68757,success
5m,rqdata_ru_standard_5m_20230103_20260711_v2,rqdata,rqdata,primary,passed,passed,58143,2023-01-03T09:05:00,2026-07-10T15:00:00,0a85897c57bcafa4e11a573fec52d46c5cddacedf1de3e03aa8ac658052d783d,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=SHFE/symbol=ru/contract=ru.MAIN/ru_MAIN_5m_20230103_20260711_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/raw/rqdata/dominant_contract_bars/product=ru/frequency=1m/version=v2/ru_1m_dominant_raw_20230103_20260711_v2.parquet,56330,68755,success
60m,rqdata_ru_standard_60m_20230103_20260711_v2,rqdata,rqdata,primary,passed,passed,5909,2023-01-03T10:00:00,2026-07-10T15:00:00,cc421344d315765285ce664cf2f514def2f9b25e0a72ccc9d36495170a859e6c,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=SHFE/symbol=ru/contract=ru.MAIN/ru_MAIN_60m_20230103_20260711_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/raw/rqdata/dominant_contract_bars/product=ru/frequency=1m/version=v2/ru_1m_dominant_raw_20230103_20260711_v2.parquet,56333,68758,success
