period,provider,source,product,continuous_contract,actual_contract,dominant_mapping_date,data_role,quality_status,row_count,min_datetime,max_datetime,checksum,standard_path,raw_path,market_data_file_id,data_quality_report_id,data_version,status
1d,rqdata,rqdata,nr,nr.MAIN,NR2011,2020-09-25,primary,passed,23,2020-08-26T00:00:00,2020-09-25T00:00:00,a8377f4f7e031f719b946f4d7315cd4ac9208eddb23866f99d819bf269922d88,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=INE/symbol=nr/contract=NR2011/NR2011_1d_20200826_20200925.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/raw/rqdata/actual_contract_bars/product=nr/contract=NR2011/frequency=1d/NR2011_1d_raw_20200826_20200925.parquet,69183,67514,rq_acb_nr_NR2011_1d_20200826_20200925_v1,success
1w,rqdata,rqdata,nr,nr.MAIN,NR2011,2020-09-25,primary,passed,4,2020-09-04T00:00:00,2020-09-25T00:00:00,d12428af95e6e9009d2c0eddac683505c591ce63e396fa905656511b279db5f2,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=INE/symbol=nr/contract=NR2011/NR2011_1w_20200826_20200925.parquet,,69185,67515,rq_acb_nr_NR2011_1w_20200826_20200925_v1,success
