period,provider,source,product,continuous_contract,actual_contract,dominant_mapping_date,data_role,quality_status,row_count,min_datetime,max_datetime,checksum,standard_path,raw_path,market_data_file_id,data_quality_report_id,data_version,status
1d,rqdata,rqdata,sm,sm.MAIN,SM2306,2023-05-04,primary,passed,12,2023-04-14T00:00:00,2023-05-04T00:00:00,097df50ae8f3590491b2e703b1c6e1bdfca4cc6b920a854ea8ff43963d6cab26,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CZCE/symbol=sm/contract=SM2306/SM2306_1d_20230414_20230504.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/raw/rqdata/actual_contract_bars/product=sm/contract=SM2306/frequency=1d/SM2306_1d_raw_20230414_20230504.parquet,43476,85718,rq_acb_sm_SM2306_1d_20230414_20230504_v1,success
1w,rqdata,rqdata,sm,sm.MAIN,SM2306,2023-05-04,primary,passed,2,2023-04-21T00:00:00,2023-04-28T00:00:00,5917d0ae16b5bd9ede67b02334a73500a0e1baf1bc4b38a904a4bcf8f800a248,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=CZCE/symbol=sm/contract=SM2306/SM2306_1w_20230414_20230504.parquet,,88978,85719,rq_acb_sm_SM2306_1w_20230414_20230504_v1,success
