batch_id,profile_id,instrument_symbol,contract_code,period,binding_id,previous_binding_id,previous_market_data_file_id,next_market_data_file_id,previous_data_version,next_data_version,applied_at,operator,committed,candidate_sha256,expected_before_sha256,candidate_count
profile-rollout-pilot-new-identity-008b-002,long_horizon_daily_v1,jm,JM2605,1d,4576,,,86666,,rq_acb_jm_JM2605_1d_20251205_20260415_v1,2026-07-18T03:41:41.126735+00:00,profile_binding_rollout,True,6793e585059d481d645a1e5135871f097bf046aaad0a1293efccca65d471aa64,8da9026e90e70bd5de864a107d64a9ff06aa53669bd1e853b9e55225d33b1366,1
