profile_id,instrument_symbol,contract_code,period,diff_status,expected_market_data_file_id,actual_market_data_file_id,expected_data_version,actual_data_version,active_match
long_horizon_daily_v1,jm,JM2505,1d,unchanged,42440,42440,rq_acb_jm_JM2505_1d_20241218_20250414_v1,rq_acb_jm_JM2505_1d_20241218_20250414_v1,True
long_horizon_daily_v1,jm,JM2509,1d,unchanged,42442,42442,rq_acb_jm_JM2509_1d_20250415_20250730_v1,rq_acb_jm_JM2509_1d_20250415_20250730_v1,True
long_horizon_daily_v1,jm,JM2601,1d,unchanged,42444,42444,rq_acb_jm_JM2601_1d_20250731_20251204_v1,rq_acb_jm_JM2601_1d_20250731_20251204_v1,True
long_horizon_daily_v1,jm,JM2605,1d,would_change,86666,86666,rq_acb_jm_JM2605_1d_20251205_20260415_v1,rq_acb_jm_JM2605_1d_20251205_20260415_v1,True
long_horizon_daily_v1,jm,jm.MAIN,1d,would_change,82699,82699,rqdata_jm_standard_1d_20130322_20260711_v2,rqdata_jm_standard_1d_20130322_20260711_v2,True
long_horizon_daily_v1,jm,jm.MAIN,1w,would_change,79791,79791,rqdata_jm_standard_1w_20130322_20260711_v2,rqdata_jm_standard_1w_20130322_20260711_v2,True
long_horizon_daily_v1,l,l.MAIN,1d,would_change,82681,82681,rqdata_l_standard_1d_20070731_20260711_v2,rqdata_l_standard_1d_20070731_20260711_v2,True
long_horizon_daily_v1,l,l.MAIN,1w,would_change,79793,79793,rqdata_l_standard_1w_20070731_20260711_v2,rqdata_l_standard_1w_20070731_20260711_v2,True
long_horizon_daily_v1,l_f,l_f.MAIN,1d,would_change,71661,71661,rqdata_l_f_standard_1d_20230103_20260712_v2,rqdata_l_f_standard_1d_20230103_20260712_v2,True
long_horizon_daily_v1,l_f,l_f.MAIN,1w,would_change,71662,71662,rqdata_l_f_standard_1w_20230103_20260712_v2,rqdata_l_f_standard_1w_20230103_20260712_v2,True
long_horizon_daily_v1,lc,lc.MAIN,1d,would_change,71664,71664,rqdata_lc_standard_1d_20230103_20260712_v2,rqdata_lc_standard_1d_20230103_20260712_v2,True
long_horizon_daily_v1,lc,lc.MAIN,1w,would_change,71665,71665,rqdata_lc_standard_1w_20230103_20260712_v2,rqdata_lc_standard_1w_20230103_20260712_v2,True
long_horizon_daily_v1,lg,lg.MAIN,1d,would_change,71667,71667,rqdata_lg_standard_1d_20230103_20260712_v2,rqdata_lg_standard_1d_20230103_20260712_v2,True
long_horizon_daily_v1,lg,lg.MAIN,1w,would_change,71668,71668,rqdata_lg_standard_1w_20230103_20260712_v2,rqdata_lg_standard_1w_20230103_20260712_v2,True
long_horizon_daily_v1,lh,lh.MAIN,1d,unchanged,56488,56488,rqdata_lh_standard_1d_20210108_20260711_v2,rqdata_lh_standard_1d_20210108_20260711_v2,True
long_horizon_daily_v1,lh,lh.MAIN,1w,unchanged,56489,56489,rqdata_lh_standard_1w_20210108_20260711_v2,rqdata_lh_standard_1w_20210108_20260711_v2,True
long_horizon_daily_v1,lu,lu.MAIN,1d,unchanged,56490,56490,rqdata_lu_standard_1d_20200622_20260711_v2,rqdata_lu_standard_1d_20200622_20260711_v2,True
long_horizon_daily_v1,lu,lu.MAIN,1w,unchanged,56491,56491,rqdata_lu_standard_1w_20200622_20260711_v2,rqdata_lu_standard_1w_20200622_20260711_v2,True
long_horizon_daily_v1,m,m.MAIN,1d,would_change,82672,82672,rqdata_m_standard_1d_20000717_20260711_v2,rqdata_m_standard_1d_20000717_20260711_v2,True
long_horizon_daily_v1,m,m.MAIN,1w,would_change,79794,79794,rqdata_m_standard_1w_20000717_20260711_v2,rqdata_m_standard_1w_20000717_20260711_v2,True
long_horizon_daily_v1,ma,ma.MAIN,1d,would_change,82709,82709,rqdata_ma_standard_1d_20140617_20260711_v2,rqdata_ma_standard_1d_20140617_20260711_v2,True
long_horizon_daily_v1,ma,ma.MAIN,1w,would_change,79795,79795,rqdata_ma_standard_1w_20140617_20260711_v2,rqdata_ma_standard_1w_20140617_20260711_v2,True
long_horizon_daily_v1,ni,ni.MAIN,1d,would_change,82714,82714,rqdata_ni_standard_1d_20150327_20260711_v2,rqdata_ni_standard_1d_20150327_20260711_v2,True
long_horizon_daily_v1,ni,ni.MAIN,1w,would_change,79796,79796,rqdata_ni_standard_1w_20150327_20260711_v2,rqdata_ni_standard_1w_20150327_20260711_v2,True
long_horizon_daily_v1,nr,nr.MAIN,1d,would_change,82727,82727,rqdata_nr_standard_1d_20190812_20260711_v2,rqdata_nr_standard_1d_20190812_20260711_v2,True
long_horizon_daily_v1,nr,nr.MAIN,1w,would_change,79797,79797,rqdata_nr_standard_1w_20190812_20260711_v2,rqdata_nr_standard_1w_20190812_20260711_v2,True
long_horizon_daily_v1,oi,oi.MAIN,1d,would_change,82693,82693,rqdata_oi_standard_1d_20120716_20260711_v2,rqdata_oi_standard_1d_20120716_20260711_v2,True
long_horizon_daily_v1,oi,oi.MAIN,1w,would_change,79798,79798,rqdata_oi_standard_1w_20120716_20260711_v2,rqdata_oi_standard_1w_20120716_20260711_v2,True
long_horizon_daily_v1,op,op.MAIN,1d,would_change,71670,71670,rqdata_op_standard_1d_20230103_20260712_v2,rqdata_op_standard_1d_20230103_20260712_v2,True
long_horizon_daily_v1,op,op.MAIN,1w,would_change,71671,71671,rqdata_op_standard_1w_20230103_20260712_v2,rqdata_op_standard_1w_20230103_20260712_v2,True
long_horizon_daily_v1,p,p.MAIN,1d,would_change,82682,82682,rqdata_p_standard_1d_20071029_20260711_v2,rqdata_p_standard_1d_20071029_20260711_v2,True
long_horizon_daily_v1,p,p.MAIN,1w,would_change,79799,79799,rqdata_p_standard_1w_20071029_20260711_v2,rqdata_p_standard_1w_20071029_20260711_v2,True
long_horizon_daily_v1,pb,pb.MAIN,1d,would_change,82688,82688,rqdata_pb_standard_1d_20110324_20260711_v2,rqdata_pb_standard_1d_20110324_20260711_v2,True
long_horizon_daily_v1,pb,pb.MAIN,1w,would_change,79800,79800,rqdata_pb_standard_1w_20110324_20260711_v2,rqdata_pb_standard_1w_20110324_20260711_v2,True
long_horizon_daily_v1,pd,pd.MAIN,1d,would_change,71673,71673,rqdata_pd_standard_1d_20230103_20260712_v2,rqdata_pd_standard_1d_20230103_20260712_v2,True
long_horizon_daily_v1,pd,pd.MAIN,1w,would_change,71674,71674,rqdata_pd_standard_1w_20230103_20260712_v2,rqdata_pd_standard_1w_20230103_20260712_v2,True
long_horizon_daily_v1,pf,pf.MAIN,1d,unchanged,56506,56506,rqdata_pf_standard_1d_20201012_20260711_v2,rqdata_pf_standard_1d_20201012_20260711_v2,True
long_horizon_daily_v1,pf,pf.MAIN,1w,unchanged,56507,56507,rqdata_pf_standard_1w_20201012_20260711_v2,rqdata_pf_standard_1w_20201012_20260711_v2,True
long_horizon_daily_v1,pg,pg.MAIN,1d,unchanged,56508,56508,rqdata_pg_standard_1d_20200330_20260711_v2,rqdata_pg_standard_1d_20200330_20260711_v2,True
long_horizon_daily_v1,pg,pg.MAIN,1w,unchanged,56509,56509,rqdata_pg_standard_1w_20200330_20260711_v2,rqdata_pg_standard_1w_20200330_20260711_v2,True
long_horizon_daily_v1,pk,pk.MAIN,1d,unchanged,56510,56510,rqdata_pk_standard_1d_20210201_20260711_v2,rqdata_pk_standard_1d_20210201_20260711_v2,True
long_horizon_daily_v1,pk,pk.MAIN,1w,unchanged,56511,56511,rqdata_pk_standard_1w_20210201_20260711_v2,rqdata_pk_standard_1w_20210201_20260711_v2,True
long_horizon_daily_v1,pl,pl.MAIN,1d,would_change,71676,71676,rqdata_pl_standard_1d_20230103_20260712_v2,rqdata_pl_standard_1d_20230103_20260712_v2,True
long_horizon_daily_v1,pl,pl.MAIN,1w,would_change,71677,71677,rqdata_pl_standard_1w_20230103_20260712_v2,rqdata_pl_standard_1w_20230103_20260712_v2,True
long_horizon_daily_v1,pp,pp.MAIN,1d,would_change,82707,82707,rqdata_pp_standard_1d_20140228_20260711_v2,rqdata_pp_standard_1d_20140228_20260711_v2,True
long_horizon_daily_v1,pp,pp.MAIN,1w,would_change,79802,79802,rqdata_pp_standard_1w_20140228_20260711_v2,rqdata_pp_standard_1w_20140228_20260711_v2,True
long_horizon_daily_v1,pp_f,pp_f.MAIN,1d,would_change,71679,71679,rqdata_pp_f_standard_1d_20230103_20260712_v2,rqdata_pp_f_standard_1d_20230103_20260712_v2,True
long_horizon_daily_v1,pp_f,pp_f.MAIN,1w,would_change,71680,71680,rqdata_pp_f_standard_1w_20230103_20260712_v2,rqdata_pp_f_standard_1w_20230103_20260712_v2,True
long_horizon_daily_v1,pr,pr.MAIN,1d,would_change,71682,71682,rqdata_pr_standard_1d_20230103_20260712_v2,rqdata_pr_standard_1d_20230103_20260712_v2,True
long_horizon_daily_v1,pr,pr.MAIN,1w,would_change,71683,71683,rqdata_pr_standard_1w_20230103_20260712_v2,rqdata_pr_standard_1w_20230103_20260712_v2,True
long_horizon_daily_v1,ps,ps.MAIN,1d,would_change,71685,71685,rqdata_ps_standard_1d_20230103_20260712_v2,rqdata_ps_standard_1d_20230103_20260712_v2,True
long_horizon_daily_v1,ps,ps.MAIN,1w,would_change,71686,71686,rqdata_ps_standard_1w_20230103_20260712_v2,rqdata_ps_standard_1w_20230103_20260712_v2,True
long_horizon_daily_v1,pt,pt.MAIN,1d,would_change,71688,71688,rqdata_pt_standard_1d_20230103_20260712_v2,rqdata_pt_standard_1d_20230103_20260712_v2,True
long_horizon_daily_v1,pt,pt.MAIN,1w,would_change,71689,71689,rqdata_pt_standard_1w_20230103_20260712_v2,rqdata_pt_standard_1w_20230103_20260712_v2,True
long_horizon_daily_v1,px,px.MAIN,1d,would_change,71691,71691,rqdata_px_standard_1d_20230103_20260712_v2,rqdata_px_standard_1d_20230103_20260712_v2,True
long_horizon_daily_v1,px,px.MAIN,1w,would_change,71692,71692,rqdata_px_standard_1w_20230103_20260712_v2,rqdata_px_standard_1w_20230103_20260712_v2,True
long_horizon_daily_v1,rb,rb.MAIN,1d,would_change,82684,82684,rqdata_rb_standard_1d_20090327_20260711_v2,rqdata_rb_standard_1d_20090327_20260711_v2,True
long_horizon_daily_v1,rb,rb.MAIN,1w,would_change,79803,79803,rqdata_rb_standard_1w_20090327_20260711_v2,rqdata_rb_standard_1w_20090327_20260711_v2,True
long_horizon_daily_v1,rm,rm.MAIN,1d,would_change,82697,82697,rqdata_rm_standard_1d_20121228_20260711_v2,rqdata_rm_standard_1d_20121228_20260711_v2,True
long_horizon_daily_v1,rm,rm.MAIN,1w,would_change,79805,79805,rqdata_rm_standard_1w_20121228_20260711_v2,rqdata_rm_standard_1w_20121228_20260711_v2,True
long_horizon_daily_v1,rr,rr.MAIN,1d,would_change,82728,82728,rqdata_rr_standard_1d_20190816_20260711_v2,rqdata_rr_standard_1d_20190816_20260711_v2,True
long_horizon_daily_v1,rr,rr.MAIN,1w,would_change,79806,79806,rqdata_rr_standard_1w_20190816_20260711_v2,rqdata_rr_standard_1w_20190816_20260711_v2,True
long_horizon_daily_v1,ru,ru.MAIN,1d,would_change,82671,82671,rqdata_ru_standard_1d_20000104_20260711_v2,rqdata_ru_standard_1d_20000104_20260711_v2,True
long_horizon_daily_v1,ru,ru.MAIN,1w,would_change,82668,82668,rqdata_ru_standard_1w_20000104_20260711_v2,rqdata_ru_standard_1w_20000104_20260711_v2,True
long_horizon_daily_v1,sa,sa.MAIN,1d,would_change,82731,82731,rqdata_sa_standard_1d_20191206_20260711_v2,rqdata_sa_standard_1d_20191206_20260711_v2,True
long_horizon_daily_v1,sa,sa.MAIN,1w,would_change,79809,79809,rqdata_sa_standard_1w_20191206_20260711_v2,rqdata_sa_standard_1w_20191206_20260711_v2,True
long_horizon_daily_v1,sc,sc.MAIN,1d,would_change,82721,82721,rqdata_sc_standard_1d_20180326_20260711_v2,rqdata_sc_standard_1d_20180326_20260711_v2,True
long_horizon_daily_v1,sc,sc.MAIN,1w,would_change,79810,79810,rqdata_sc_standard_1w_20180326_20260711_v2,rqdata_sc_standard_1w_20180326_20260711_v2,True
long_horizon_daily_v1,sf,sf.MAIN,1d,would_change,82710,82710,rqdata_sf_standard_1d_20140808_20260711_v2,rqdata_sf_standard_1d_20140808_20260711_v2,True
long_horizon_daily_v1,sf,sf.MAIN,1w,would_change,79811,79811,rqdata_sf_standard_1w_20140808_20260711_v2,rqdata_sf_standard_1w_20140808_20260711_v2,True
long_horizon_daily_v1,sh,sh.MAIN,1d,would_change,71694,71694,rqdata_sh_standard_1d_20230103_20260712_v2,rqdata_sh_standard_1d_20230103_20260712_v2,True
long_horizon_daily_v1,sh,sh.MAIN,1w,would_change,71695,71695,rqdata_sh_standard_1w_20230103_20260712_v2,rqdata_sh_standard_1w_20230103_20260712_v2,True
long_horizon_daily_v1,si,si.MAIN,1d,unchanged,56534,56534,rqdata_si_standard_1d_20221222_20260711_v2,rqdata_si_standard_1d_20221222_20260711_v2,True
long_horizon_daily_v1,si,si.MAIN,1w,unchanged,56535,56535,rqdata_si_standard_1w_20221222_20260711_v2,rqdata_si_standard_1w_20221222_20260711_v2,True
long_horizon_daily_v1,sm,sm.MAIN,1d,would_change,82711,82711,rqdata_sm_standard_1d_20140808_20260711_v2,rqdata_sm_standard_1d_20140808_20260711_v2,True
long_horizon_daily_v1,sm,sm.MAIN,1w,would_change,79812,79812,rqdata_sm_standard_1w_20140808_20260711_v2,rqdata_sm_standard_1w_20140808_20260711_v2,True
long_horizon_daily_v1,sn,sn.MAIN,1d,would_change,82715,82715,rqdata_sn_standard_1d_20150327_20260711_v2,rqdata_sn_standard_1d_20150327_20260711_v2,True
long_horizon_daily_v1,sn,sn.MAIN,1w,would_change,79813,79813,rqdata_sn_standard_1w_20150327_20260711_v2,rqdata_sn_standard_1w_20150327_20260711_v2,True
long_horizon_daily_v1,sp,sp.MAIN,1d,would_change,82723,82723,rqdata_sp_standard_1d_20181127_20260711_v2,rqdata_sp_standard_1d_20181127_20260711_v2,True
long_horizon_daily_v1,sp,sp.MAIN,1w,would_change,79814,79814,rqdata_sp_standard_1w_20181127_20260711_v2,rqdata_sp_standard_1w_20181127_20260711_v2,True
long_horizon_daily_v1,sr,sr.MAIN,1d,would_change,82677,82677,rqdata_sr_standard_1d_20060106_20260711_v2,rqdata_sr_standard_1d_20060106_20260711_v2,True
long_horizon_daily_v1,sr,sr.MAIN,1w,would_change,79815,79815,rqdata_sr_standard_1w_20060106_20260711_v2,rqdata_sr_standard_1w_20060106_20260711_v2,True
long_horizon_daily_v1,ss,ss.MAIN,1d,would_change,82729,82729,rqdata_ss_standard_1d_20190925_20260711_v2,rqdata_ss_standard_1d_20190925_20260711_v2,True
long_horizon_daily_v1,ss,ss.MAIN,1w,would_change,79816,79816,rqdata_ss_standard_1w_20190925_20260711_v2,rqdata_ss_standard_1w_20190925_20260711_v2,True
long_horizon_daily_v1,t,t.MAIN,1d,would_change,82713,82713,rqdata_t_standard_1d_20150320_20260711_v2,rqdata_t_standard_1d_20150320_20260711_v2,True
long_horizon_daily_v1,t,t.MAIN,1w,would_change,79817,79817,rqdata_t_standard_1w_20150320_20260711_v2,rqdata_t_standard_1w_20150320_20260711_v2,True
long_horizon_daily_v1,ta,ta.MAIN,1d,would_change,82679,82679,rqdata_ta_standard_1d_20061218_20260711_v2,rqdata_ta_standard_1d_20061218_20260711_v2,True
long_horizon_daily_v1,ta,ta.MAIN,1w,would_change,79818,79818,rqdata_ta_standard_1w_20061218_20260711_v2,rqdata_ta_standard_1w_20061218_20260711_v2,True
long_horizon_daily_v1,tf,tf.MAIN,1d,would_change,82700,82700,rqdata_tf_standard_1d_20130906_20260711_v2,rqdata_tf_standard_1d_20130906_20260711_v2,True
long_horizon_daily_v1,tf,tf.MAIN,1w,would_change,79819,79819,rqdata_tf_standard_1w_20130906_20260711_v2,rqdata_tf_standard_1w_20130906_20260711_v2,True
long_horizon_daily_v1,tl,tl.MAIN,1d,would_change,71697,71697,rqdata_tl_standard_1d_20230103_20260712_v2,rqdata_tl_standard_1d_20230103_20260712_v2,True
long_horizon_daily_v1,tl,tl.MAIN,1w,would_change,71698,71698,rqdata_tl_standard_1w_20230103_20260712_v2,rqdata_tl_standard_1w_20230103_20260712_v2,True
long_horizon_daily_v1,ts,ts.MAIN,1d,would_change,82722,82722,rqdata_ts_standard_1d_20180817_20260711_v2,rqdata_ts_standard_1d_20180817_20260711_v2,True
long_horizon_daily_v1,ts,ts.MAIN,1w,would_change,79820,79820,rqdata_ts_standard_1w_20180817_20260711_v2,rqdata_ts_standard_1w_20180817_20260711_v2,True
long_horizon_daily_v1,ur,ur.MAIN,1d,would_change,82726,82726,rqdata_ur_standard_1d_20190809_20260711_v2,rqdata_ur_standard_1d_20190809_20260711_v2,True
long_horizon_daily_v1,ur,ur.MAIN,1w,would_change,79821,79821,rqdata_ur_standard_1w_20190809_20260711_v2,rqdata_ur_standard_1w_20190809_20260711_v2,True
long_horizon_daily_v1,v,v.MAIN,1d,would_change,82686,82686,rqdata_v_standard_1d_20090525_20260711_v2,rqdata_v_standard_1d_20090525_20260711_v2,True
long_horizon_daily_v1,v,v.MAIN,1w,would_change,79822,79822,rqdata_v_standard_1w_20090525_20260711_v2,rqdata_v_standard_1w_20090525_20260711_v2,True
long_horizon_daily_v1,v_f,v_f.MAIN,1d,would_change,71700,71700,rqdata_v_f_standard_1d_20230103_20260712_v2,rqdata_v_f_standard_1d_20230103_20260712_v2,True
long_horizon_daily_v1,v_f,v_f.MAIN,1w,would_change,71701,71701,rqdata_v_f_standard_1w_20230103_20260712_v2,rqdata_v_f_standard_1w_20230103_20260712_v2,True
long_horizon_daily_v1,wr,wr.MAIN,1w,would_change,79824,79824,rqdata_wr_standard_1w_20090327_20260711_v2,rqdata_wr_standard_1w_20090327_20260711_v2,True
long_horizon_daily_v1,y,y.MAIN,1d,would_change,82678,82678,rqdata_y_standard_1d_20060109_20260711_v2,rqdata_y_standard_1d_20060109_20260711_v2,True
long_horizon_daily_v1,y,y.MAIN,1w,would_change,79825,79825,rqdata_y_standard_1w_20060109_20260711_v2,rqdata_y_standard_1w_20060109_20260711_v2,True
long_horizon_daily_v1,zc,zc.MAIN,1w,would_change,79826,79826,rqdata_zc_standard_1w_20150518_20260711_v2,rqdata_zc_standard_1w_20150518_20260711_v2,True
long_horizon_daily_v1,zn,zn.MAIN,1d,would_change,82680,82680,rqdata_zn_standard_1d_20070326_20260711_v2,rqdata_zn_standard_1d_20070326_20260711_v2,True
long_horizon_daily_v1,zn,zn.MAIN,1w,would_change,79827,79827,rqdata_zn_standard_1w_20070326_20260711_v2,rqdata_zn_standard_1w_20070326_20260711_v2,True
