profile_id,instrument_symbol,contract_code,period,market_data_file_id,checksum,checksum_ok
long_horizon_daily_v1,br,br.MAIN,1w,71653,289e1c16f95cfb899339931cb7eb0593493f27f46e3bd56436ded590375e17a5,True
long_horizon_daily_v1,bu,bu.MAIN,1d,82701,f12139a62bf086ed1b492d5268ed51fce39f50208d2a57d1879869eb7ab3c82f,True
long_horizon_daily_v1,bu,bu.MAIN,1w,79772,436f57e5c59928a3a54c3c3ef22066f62fa123bc8a958b1d1da634ac779d1eba,True
long_horizon_daily_v1,bz,bz.MAIN,1d,71655,8dd06657f769073c1875b17b011fe8b964fcd2c0e8ebd2c9ebe3a474d66148e0,True
long_horizon_daily_v1,bz,bz.MAIN,1w,71656,fcb4bb8786e674ec8e187cc2636d37df52cb7f1818afde2a47fc01784413da71,True
long_horizon_daily_v1,c,c.MAIN,1d,82676,107b74e169c65a20bfa6445c140ef31ddbfcc174ae1cff46307a1c3554ee7903,True
long_horizon_daily_v1,c,c.MAIN,1w,79773,dc168f25a5dfb315820d5a61ca9a64566376a1655647428e1b2d9791698a244c,True
long_horizon_daily_v1,cf,cf.MAIN,1d,82674,eb678cb76cf69d4207b26f7d742ca1ed0a2ac55bb788bea84ecd1798e98f6da4,True
long_horizon_daily_v1,cf,cf.MAIN,1w,79774,ee69c0fbdc8af1c1dc6272fa77d306d37381a59c25721636003efba6d868e40c,True
long_horizon_daily_v1,cj,cj.MAIN,1d,82725,1d4fff948c17de8bb6bbdbb567a89ea3f935052ad87ee667a22e56bc66831f2a,True
long_horizon_daily_v1,cj,cj.MAIN,1w,79775,571b3eb5b06a3b89c2ac38fb60a733f2df6f5641f103857450fd9a45b244ed0f,True
long_horizon_daily_v1,cs,cs.MAIN,1d,82712,961d37d7978cf9b367a102d7edf23d8eebc8023740f02ebe031d38b16614d5c0,True
long_horizon_daily_v1,cs,cs.MAIN,1w,79776,8420c8ba6426e07ac5dc2914400c599ff3738f7daf0f74c732f67d266e56d98c,True
long_horizon_daily_v1,cu,cu.MAIN,1d,82670,5de9378da5507c17728e189bf6ce2d37fd287c412058d4387dfbb59eebbb0585,True
long_horizon_daily_v1,cu,cu.MAIN,1w,82667,2e7856bafeb3cab164d5f01ae2d19406fad6320ac6687e09ef1fcdefb54d9cc1,True
long_horizon_daily_v1,cy,cy.MAIN,1d,82719,5e7243128350d6fd943930aa961f7fb82bc87461ea760c5e80b4b2e301e8bd64,True
long_horizon_daily_v1,cy,cy.MAIN,1w,79778,e71277ba24cfcd3fbc8b6c05fb574f2312beecc46c91fb698cdcc3ef3e71bdfe,True
long_horizon_daily_v1,eb,eb.MAIN,1d,82730,cc8d1abb5e0fc75aecf0131ff17b1c0f64f35d3287d43984f793d0bb7d6277ed,True
long_horizon_daily_v1,eb,eb.MAIN,1w,79779,48e855936209f3c2f51924c4203dbf7b09396c57fb6347ce61262583652fe36d,True
long_horizon_daily_v1,ec,ec.MAIN,1d,71658,ddaf119d88cfee6eb3bc52ebbc880b79f4e1710875910bede1c3c075731ff277,True
