classification,product,actual_contract,period,covered_years,target_row_count,standard_path,physical_exists,duckdb_row_count,duckdb_min_datetime,duckdb_max_datetime,physical_checksum,physical_file_size_bytes,physical_error,manifest_row_count,manifest_data_version,manifest_quality_status,manifest_checksum,db_exact_path_count,db_market_data_file_ids,db_data_versions,db_quality_report_ids,db_quality_report_statuses,db_identity_match_count,issues
already_registered,l_f,L2603F,30m,2026,1,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=DCE/symbol=l_f/contract=L2603F/L2603F_30m_20260211_20260226.parquet,True,68,2026-02-10T21:30:00,2026-02-26T15:00:00,5f45fc0e6bb33f30cd2db50ace3e11ea605a9ae08c92067d2ab8878d01d971d9,16080,,1,rq_acb_l_f_L2603F_30m_20260211_20260226_v1,passed,5f45fc0e6bb33f30cd2db50ace3e11ea605a9ae08c92067d2ab8878d01d971d9,1,50151,rq_acb_l_f_L2603F_30m_20260211_20260226_v1,49618,passed,1,
already_registered,l_f,L2604F,30m,2026,1,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=DCE/symbol=l_f/contract=L2604F/L2604F_30m_20260123_20260202.parquet,True,84,2026-01-22T21:30:00,2026-02-02T15:00:00,39dab72816aec24ef468e5868fd48fb63c60e26c03ee0d41fbf16fa52ff29076,17573,,1,rq_acb_l_f_L2604F_30m_20260123_20260202_v1,passed,39dab72816aec24ef468e5868fd48fb63c60e26c03ee0d41fbf16fa52ff29076,1,50139,rq_acb_l_f_L2604F_30m_20260123_20260202_v1,49608,passed,1,
already_registered,l_f,L2605F,30m,2025|2026,2,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=DCE/symbol=l_f/contract=L2605F/L2605F_30m_20251229_20260122.parquet,True,200,2025-12-26T21:30:00,2026-01-22T15:00:00,685a86bfce490ceaf87a67cef20e8db521e21b00802768b69d95215c623064e8,22084,,1,rq_acb_l_f_L2605F_30m_20251229_20260122_v1,passed,685a86bfce490ceaf87a67cef20e8db521e21b00802768b69d95215c623064e8,1,50133,rq_acb_l_f_L2605F_30m_20251229_20260122_v1,49603,passed,1,
already_registered,l_f,L2606F,30m,2026,1,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=DCE/symbol=l_f/contract=L2606F/L2606F_30m_20260227_20260306.parquet,True,72,2026-02-26T21:30:00,2026-03-06T15:00:00,ba24811bbcd681e4011f84d37e4c61b64cb771810e64d9b90c4678d90cc8bcb9,17150,,1,rq_acb_l_f_L2606F_30m_20260227_20260306_v1,passed,ba24811bbcd681e4011f84d37e4c61b64cb771810e64d9b90c4678d90cc8bcb9,1,50157,rq_acb_l_f_L2606F_30m_20260227_20260306_v1,49623,passed,1,
already_registered,l_f,L2607F,30m,2026,1,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=DCE/symbol=l_f/contract=L2607F/L2607F_30m_20260203_20260210.parquet,True,72,2026-02-02T21:30:00,2026-02-10T15:00:00,f0a985b9b8cfed470158b800b9a579601456369f1286d2bc80d2b5c4b73417b5,16693,,1,rq_acb_l_f_L2607F_30m_20260203_20260210_v1,passed,f0a985b9b8cfed470158b800b9a579601456369f1286d2bc80d2b5c4b73417b5,1,50145,rq_acb_l_f_L2607F_30m_20260203_20260210_v1,49613,passed,1,
already_registered,l_f,L2608F,30m,2026,1,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=DCE/symbol=l_f/contract=L2608F/L2608F_30m_20260309_20260402.parquet,True,228,2026-03-06T21:30:00,2026-04-02T15:00:00,f9aa60deec9f21d71bce27252acf7560520f988d0e8d23e32e752815616f1c26,22337,,1,rq_acb_l_f_L2608F_30m_20260309_20260402_v1,passed,f9aa60deec9f21d71bce27252acf7560520f988d0e8d23e32e752815616f1c26,1,50163,rq_acb_l_f_L2608F_30m_20260309_20260402_v1,49628,passed,1,
duplicate_path_versions,l_f,L2609F,30m,2026,1,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=DCE/symbol=l_f/contract=L2609F/L2609F_30m_20260401_20260707.parquet,True,768,2026-03-31T21:30:00,2026-07-07T15:00:00,1eef7990a2fd12eeb1b66fc1e56b766c4c75015be1cf6324dfc17ec513761b58,45132,,1,rq_acb_l_f_L2609F_30m_20260401_20260707_v1,passed,1eef7990a2fd12eeb1b66fc1e56b766c4c75015be1cf6324dfc17ec513761b58,2,33769|34130,rqdata_actual_contract_bars_l_f_L2609F_30m_20260401_20260707_v1|rq_acb_l_f_L2609F_30m_20260401_20260707_v1,35449|35829,passed|passed,1,
already_registered,pp_f,PP2602F,30m,2025,1,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=DCE/symbol=pp_f/contract=PP2602F/PP2602F_30m_20251029_20251121.parquet,True,212,2025-10-29T09:30:00,2025-11-21T15:00:00,c933a6fb5d277d0c5d8d5bc4fffa6405ec66b27607052818747c1d04798f2ae6,22234,,1,rq_acb_pp_f_PP2602F_30m_20251029_20251121_v1,passed,c933a6fb5d277d0c5d8d5bc4fffa6405ec66b27607052818747c1d04798f2ae6,1,45993,rq_acb_pp_f_PP2602F_30m_20251029_20251121_v1,46153,passed,1,
already_registered,pp_f,PP2603F,30m,2025,1,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=DCE/symbol=pp_f/contract=PP2603F/PP2603F_30m_20251124_20251124.parquet,True,12,2025-11-21T21:30:00,2025-11-24T15:00:00,43d288740dc46efc94b8ef2d496b9400febe368e6c65208ca4297c55efd8c4cc,14479,,1,rq_acb_pp_f_PP2603F_30m_20251124_20251124_v1,passed,43d288740dc46efc94b8ef2d496b9400febe368e6c65208ca4297c55efd8c4cc,1,45999,rq_acb_pp_f_PP2603F_30m_20251124_20251124_v1,46158,passed,1,
already_registered,pp_f,PP2604F,30m,2025|2026,2,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=DCE/symbol=pp_f/contract=PP2604F/PP2604F_30m_20251125_20260119.parquet,True,452,2025-11-24T21:30:00,2026-01-19T15:00:00,69b300ac803c93ee8e578353cac7e57aed48c9961c893e6bef2e8be28c149320,30193,,1,rq_acb_pp_f_PP2604F_30m_20251125_20260119_v1,passed,69b300ac803c93ee8e578353cac7e57aed48c9961c893e6bef2e8be28c149320,1,46005,rq_acb_pp_f_PP2604F_30m_20251125_20260119_v1,46163,passed,1,
already_registered,pp_f,PP2605F,30m,2026,1,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=DCE/symbol=pp_f/contract=PP2605F/PP2605F_30m_20260120_20260417.parquet,True,676,2026-01-19T21:30:00,2026-04-17T15:00:00,053e67f1a97831a03f1b373b8bbc60df41320ecfc8be7c1270d7096e1fd1b622,41909,,1,rq_acb_pp_f_PP2605F_30m_20260120_20260417_v1,passed,053e67f1a97831a03f1b373b8bbc60df41320ecfc8be7c1270d7096e1fd1b622,1,46011,rq_acb_pp_f_PP2605F_30m_20260120_20260417_v1,46168,passed,1,
already_registered,pp_f,PP2609F,30m,2026,1,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=DCE/symbol=pp_f/contract=PP2609F/PP2609F_30m_20260401_20260707.parquet,True,768,2026-03-31T21:30:00,2026-07-07T15:00:00,60e5309235c73167a2a9e94eb9bd9c30186236d0cc3374b912ff86680f4063ca,46266,,1,rq_acb_pp_f_PP2609F_30m_20260401_20260707_v1,passed,60e5309235c73167a2a9e94eb9bd9c30186236d0cc3374b912ff86680f4063ca,1,34263,rq_acb_pp_f_PP2609F_30m_20260401_20260707_v1,35961,passed,1,
already_registered,v_f,V2602F,30m,2025|2026,2,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=DCE/symbol=v_f/contract=V2602F/V2602F_30m_20251029_20260108.parquet,True,592,2025-10-29T09:30:00,2026-01-08T15:00:00,04fef9ca9e8a6b31128922e48f5a463a18211c94dde7225057e5954cf0c1ed9c,35541,,1,rq_acb_v_f_V2602F_30m_20251029_20260108_v1,passed,04fef9ca9e8a6b31128922e48f5a463a18211c94dde7225057e5954cf0c1ed9c,1,48075,rq_acb_v_f_V2602F_30m_20251029_20260108_v1,47888,passed,1,
already_registered,v_f,V2603F,30m,2026,1,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=DCE/symbol=v_f/contract=V2603F/V2603F_30m_20260109_20260113.parquet,True,36,2026-01-08T21:30:00,2026-01-13T15:00:00,10258682db226561365747b1ec3fff2ad857b546af7da203315076268b238955,15465,,1,rq_acb_v_f_V2603F_30m_20260109_20260113_v1,passed,10258682db226561365747b1ec3fff2ad857b546af7da203315076268b238955,1,48081,rq_acb_v_f_V2603F_30m_20260109_20260113_v1,47893,passed,1,
already_registered,v_f,V2605F,30m,2026,1,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=DCE/symbol=v_f/contract=V2605F/V2605F_30m_20260114_20260414.parquet,True,688,2026-01-13T21:30:00,2026-04-14T15:00:00,9092051a7fa9568b68594df951302dce9eb56fdfc75dcd9b26a7738883463d30,41333,,1,rq_acb_v_f_V2605F_30m_20260114_20260414_v1,passed,9092051a7fa9568b68594df951302dce9eb56fdfc75dcd9b26a7738883463d30,1,48087,rq_acb_v_f_V2605F_30m_20260114_20260414_v1,47898,passed,1,
already_registered,v_f,V2606F,30m,2026,1,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=DCE/symbol=v_f/contract=V2606F/V2606F_30m_20260415_20260424.parquet,True,96,2026-04-14T21:30:00,2026-04-24T15:00:00,2bae973b4d824639aa31908fdbaf68ccecc34c80b798118ae7b3cc85991f56f9,17979,,1,rq_acb_v_f_V2606F_30m_20260415_20260424_v1,passed,2bae973b4d824639aa31908fdbaf68ccecc34c80b798118ae7b3cc85991f56f9,1,48093,rq_acb_v_f_V2606F_30m_20260415_20260424_v1,47903,passed,1,
already_registered,v_f,V2609F,30m,2026,1,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=DCE/symbol=v_f/contract=V2609F/V2609F_30m_20260401_20260707.parquet,True,768,2026-03-31T21:30:00,2026-07-07T15:00:00,205f42a2fc41c47d31bf9ded1908595fb0eefb41efbddb1f026107c7654df48d,45066,,1,rq_acb_v_f_V2609F_30m_20260401_20260707_v1,passed,205f42a2fc41c47d31bf9ded1908595fb0eefb41efbddb1f026107c7654df48d,1,34459,rq_acb_v_f_V2609F_30m_20260401_20260707_v1,36183,passed,1,
already_registered,l_f,L2602F,5m,2025,1,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=DCE/symbol=l_f/contract=L2602F/L2602F_5m_20251029_20251226.parquet,True,2943,2025-10-29T09:05:00,2025-12-26T15:00:00,6f3a9ce3694a2c5ef23da686afaa363ccb29fdc0deca89551d2ecb9eaf424b81,90487,,1,rq_acb_l_f_L2602F_5m_20251029_20251226_v1,passed,6f3a9ce3694a2c5ef23da686afaa363ccb29fdc0deca89551d2ecb9eaf424b81,1,50125,rq_acb_l_f_L2602F_5m_20251029_20251226_v1,49596,passed,1,
already_registered,l_f,L2603F,5m,2026,1,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=DCE/symbol=l_f/contract=L2603F/L2603F_5m_20260211_20260226.parquet,True,390,2026-02-10T21:05:00,2026-02-26T15:00:00,df4c67491e1520cbab2d6d3737bba4d64fa2d39fc33ab31882da586bb8c47cd2,20789,,1,rq_acb_l_f_L2603F_5m_20260211_20260226_v1,passed,df4c67491e1520cbab2d6d3737bba4d64fa2d39fc33ab31882da586bb8c47cd2,1,50149,rq_acb_l_f_L2603F_5m_20260211_20260226_v1,49616,passed,1,
already_registered,l_f,L2604F,5m,2026,1,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=DCE/symbol=l_f/contract=L2604F/L2604F_5m_20260123_20260202.parquet,True,483,2026-01-22T21:05:00,2026-02-02T15:00:00,a4f83b1fa284842e3f19d18b3f611887cc9d1a73f04ce3fac5252c6eb17e483d,27294,,1,rq_acb_l_f_L2604F_5m_20260123_20260202_v1,passed,a4f83b1fa284842e3f19d18b3f611887cc9d1a73f04ce3fac5252c6eb17e483d,1,50137,rq_acb_l_f_L2604F_5m_20260123_20260202_v1,49606,passed,1,
already_registered,l_f,L2605F,5m,2025|2026,2,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=DCE/symbol=l_f/contract=L2605F/L2605F_5m_20251229_20260122.parquet,True,1149,2025-12-26T21:05:00,2026-01-22T15:00:00,72203ed3dfae79f7a77be5e32a4603b1b4425741b7fd738899e627c3ecd32065,44517,,1,rq_acb_l_f_L2605F_5m_20251229_20260122_v1,passed,72203ed3dfae79f7a77be5e32a4603b1b4425741b7fd738899e627c3ecd32065,1,50131,rq_acb_l_f_L2605F_5m_20251229_20260122_v1,49601,passed,1,
already_registered,l_f,L2606F,5m,2026,1,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=DCE/symbol=l_f/contract=L2606F/L2606F_5m_20260227_20260306.parquet,True,414,2026-02-26T21:05:00,2026-03-06T15:00:00,9468aac7732aa320b79466daf197376541c806eead4807ff9587c26458cc5c26,26379,,1,rq_acb_l_f_L2606F_5m_20260227_20260306_v1,passed,9468aac7732aa320b79466daf197376541c806eead4807ff9587c26458cc5c26,1,50155,rq_acb_l_f_L2606F_5m_20260227_20260306_v1,49621,passed,1,
already_registered,l_f,L2607F,5m,2026,1,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=DCE/symbol=l_f/contract=L2607F/L2607F_5m_20260203_20260210.parquet,True,414,2026-02-02T21:05:00,2026-02-10T15:00:00,d7b19197ff4f99acc40f56401048b2de8ac9d2a2833abdab5c1ea0ece47c4a52,23170,,1,rq_acb_l_f_L2607F_5m_20260203_20260210_v1,passed,d7b19197ff4f99acc40f56401048b2de8ac9d2a2833abdab5c1ea0ece47c4a52,1,50143,rq_acb_l_f_L2607F_5m_20260203_20260210_v1,49611,passed,1,
already_registered,l_f,L2608F,5m,2026,1,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=DCE/symbol=l_f/contract=L2608F/L2608F_5m_20260309_20260402.parquet,True,1311,2026-03-06T21:05:00,2026-04-02T15:00:00,2cf1c7f4948858b6b92e588f85a4febe12f9cb92068c28afea29389a23fdc4c0,44902,,1,rq_acb_l_f_L2608F_5m_20260309_20260402_v1,passed,2cf1c7f4948858b6b92e588f85a4febe12f9cb92068c28afea29389a23fdc4c0,1,50161,rq_acb_l_f_L2608F_5m_20260309_20260402_v1,49626,passed,1,
duplicate_path_versions,l_f,L2609F,5m,2026,1,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=DCE/symbol=l_f/contract=L2609F/L2609F_5m_20260401_20260707.parquet,True,4413,2026-03-31T21:05:00,2026-07-07T15:00:00,3bdae812e6aefc218bdb35a9403dac65c338c3248c6287d4094cd387de333f33,140124,,1,rq_acb_l_f_L2609F_5m_20260401_20260707_v1,passed,3bdae812e6aefc218bdb35a9403dac65c338c3248c6287d4094cd387de333f33,2,33767|34128,rqdata_actual_contract_bars_l_f_L2609F_5m_20260401_20260707_v1|rq_acb_l_f_L2609F_5m_20260401_20260707_v1,35447|35827,passed|passed,1,
already_registered,pp_f,PP2602F,5m,2025,1,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=DCE/symbol=pp_f/contract=PP2602F/PP2602F_5m_20251029_20251121.parquet,True,1218,2025-10-29T09:05:00,2025-11-21T15:00:00,20b1441e2d89b484122ef56cc12cbb5f5427f13dc305d75dc5f38249577ee3e0,45849,,1,rq_acb_pp_f_PP2602F_5m_20251029_20251121_v1,passed,20b1441e2d89b484122ef56cc12cbb5f5427f13dc305d75dc5f38249577ee3e0,1,45991,rq_acb_pp_f_PP2602F_5m_20251029_20251121_v1,46151,passed,1,
already_registered,pp_f,PP2603F,5m,2025,1,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=DCE/symbol=pp_f/contract=PP2603F/PP2603F_5m_20251124_20251124.parquet,True,69,2025-11-21T21:05:00,2025-11-24T15:00:00,2228da1107e0c8e25ea1a546b89531794901a5174306513f0e01557aa68b0862,16275,,1,rq_acb_pp_f_PP2603F_5m_20251124_20251124_v1,passed,2228da1107e0c8e25ea1a546b89531794901a5174306513f0e01557aa68b0862,1,45997,rq_acb_pp_f_PP2603F_5m_20251124_20251124_v1,46156,passed,1,
already_registered,pp_f,PP2604F,5m,2025|2026,2,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=DCE/symbol=pp_f/contract=PP2604F/PP2604F_5m_20251125_20260119.parquet,True,2598,2025-11-24T21:05:00,2026-01-19T15:00:00,93082eced9d0cf11b60792056ae4c0a8b5ef87762635ad9c9de4fa441baebdb7,72862,,1,rq_acb_pp_f_PP2604F_5m_20251125_20260119_v1,passed,93082eced9d0cf11b60792056ae4c0a8b5ef87762635ad9c9de4fa441baebdb7,1,46003,rq_acb_pp_f_PP2604F_5m_20251125_20260119_v1,46161,passed,1,
already_registered,pp_f,PP2605F,5m,2026,1,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=DCE/symbol=pp_f/contract=PP2605F/PP2605F_5m_20260120_20260417.parquet,True,3885,2026-01-19T21:05:00,2026-04-17T15:00:00,9cc1f67bc09b1f0b72c6c5d70a0ff97689bb78f10a57b7831a9b9fa7b7c33d6a,129384,,1,rq_acb_pp_f_PP2605F_5m_20260120_20260417_v1,passed,9cc1f67bc09b1f0b72c6c5d70a0ff97689bb78f10a57b7831a9b9fa7b7c33d6a,1,46009,rq_acb_pp_f_PP2605F_5m_20260120_20260417_v1,46166,passed,1,
already_registered,pp_f,PP2609F,5m,2026,1,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=DCE/symbol=pp_f/contract=PP2609F/PP2609F_5m_20260401_20260707.parquet,True,4413,2026-03-31T21:05:00,2026-07-07T15:00:00,76a506c46a6892e30b04c75000d0480534e479d436d16d5006740a540b6bb0fc,148688,,1,rq_acb_pp_f_PP2609F_5m_20260401_20260707_v1,passed,76a506c46a6892e30b04c75000d0480534e479d436d16d5006740a540b6bb0fc,1,34261,rq_acb_pp_f_PP2609F_5m_20260401_20260707_v1,35959,passed,1,
already_registered,v_f,V2602F,5m,2025|2026,2,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=DCE/symbol=v_f/contract=V2602F/V2602F_5m_20251029_20260108.parquet,True,3402,2025-10-29T09:05:00,2026-01-08T15:00:00,1ea7da7a0290bcd2cbffe3b1d4f83f7801fc731cf976d4fedfc1aec568261e25,98684,,1,rq_acb_v_f_V2602F_5m_20251029_20260108_v1,passed,1ea7da7a0290bcd2cbffe3b1d4f83f7801fc731cf976d4fedfc1aec568261e25,1,48073,rq_acb_v_f_V2602F_5m_20251029_20260108_v1,47886,passed,1,
already_registered,v_f,V2603F,5m,2026,1,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=DCE/symbol=v_f/contract=V2603F/V2603F_5m_20260109_20260113.parquet,True,207,2026-01-08T21:05:00,2026-01-13T15:00:00,d3243fda1f9754bb94a17d20ed168eb3bd3e099a0b3d1460130bd8031d80f603,20098,,1,rq_acb_v_f_V2603F_5m_20260109_20260113_v1,passed,d3243fda1f9754bb94a17d20ed168eb3bd3e099a0b3d1460130bd8031d80f603,1,48079,rq_acb_v_f_V2603F_5m_20260109_20260113_v1,47891,passed,1,
already_registered,v_f,V2605F,5m,2026,1,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=DCE/symbol=v_f/contract=V2605F/V2605F_5m_20260114_20260414.parquet,True,3954,2026-01-13T21:05:00,2026-04-14T15:00:00,09221ca3f5e3f1cdcf2e8e91a0ad63969320a775b126b1674571e2b89a727061,127251,,1,rq_acb_v_f_V2605F_5m_20260114_20260414_v1,passed,09221ca3f5e3f1cdcf2e8e91a0ad63969320a775b126b1674571e2b89a727061,1,48085,rq_acb_v_f_V2605F_5m_20260114_20260414_v1,47896,passed,1,
already_registered,v_f,V2606F,5m,2026,1,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=DCE/symbol=v_f/contract=V2606F/V2606F_5m_20260415_20260424.parquet,True,552,2026-04-14T21:05:00,2026-04-24T15:00:00,12f829bd5854e35d11fef1bdc5a67239bee8380cfb984cc593f6e0c26c191445,29946,,1,rq_acb_v_f_V2606F_5m_20260415_20260424_v1,passed,12f829bd5854e35d11fef1bdc5a67239bee8380cfb984cc593f6e0c26c191445,1,48091,rq_acb_v_f_V2606F_5m_20260415_20260424_v1,47901,passed,1,
already_registered,v_f,V2609F,5m,2026,1,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=DCE/symbol=v_f/contract=V2609F/V2609F_5m_20260401_20260707.parquet,True,4413,2026-03-31T21:05:00,2026-07-07T15:00:00,0ac13b1ee3edab2e8e9aaa43072219cdf52c3c90fcacda62df4b777c328b6230,142397,,1,rq_acb_v_f_V2609F_5m_20260401_20260707_v1,passed,0ac13b1ee3edab2e8e9aaa43072219cdf52c3c90fcacda62df4b777c328b6230,1,34457,rq_acb_v_f_V2609F_5m_20260401_20260707_v1,36181,passed,1,
already_registered,l_f,L2602F,60m,2025,1,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=DCE/symbol=l_f/contract=L2602F/L2602F_60m_20251029_20251226.parquet,True,299,2025-10-29T10:00:00,2025-12-26T15:00:00,efa0f6296cd73aacd322f7973ce018d5c20a646e2aa7b8c25fccde03ebd52a9e,26476,,1,rq_acb_l_f_L2602F_60m_20251029_20251226_v1,passed,efa0f6296cd73aacd322f7973ce018d5c20a646e2aa7b8c25fccde03ebd52a9e,1,50128,rq_acb_l_f_L2602F_60m_20251029_20251226_v1,49599,passed,1,
already_registered,l_f,L2603F,60m,2026,1,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=DCE/symbol=l_f/contract=L2603F/L2603F_60m_20260211_20260226.parquet,True,40,2026-02-10T22:00:00,2026-02-26T15:00:00,856b3fc44442998f27e518c691f1ceece8266a1d22f5dfd0bf986d80b244b16b,15263,,1,rq_acb_l_f_L2603F_60m_20260211_20260226_v1,passed,856b3fc44442998f27e518c691f1ceece8266a1d22f5dfd0bf986d80b244b16b,1,50152,rq_acb_l_f_L2603F_60m_20260211_20260226_v1,49619,passed,1,
already_registered,l_f,L2604F,60m,2026,1,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=DCE/symbol=l_f/contract=L2604F/L2604F_60m_20260123_20260202.parquet,True,49,2026-01-22T22:00:00,2026-02-02T15:00:00,a845119eb8888d9913188178bc350ae432295d2377ca1424be39952fd6cae78b,16116,,1,rq_acb_l_f_L2604F_60m_20260123_20260202_v1,passed,a845119eb8888d9913188178bc350ae432295d2377ca1424be39952fd6cae78b,1,50140,rq_acb_l_f_L2604F_60m_20260123_20260202_v1,49609,passed,1,
already_registered,l_f,L2605F,60m,2025|2026,2,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=DCE/symbol=l_f/contract=L2605F/L2605F_60m_20251229_20260122.parquet,True,117,2025-12-26T22:00:00,2026-01-22T15:00:00,fa91358d0340d75a23cdbe26f9006432cd565df23d9e704523fb070f8e2ac781,19104,,1,rq_acb_l_f_L2605F_60m_20251229_20260122_v1,passed,fa91358d0340d75a23cdbe26f9006432cd565df23d9e704523fb070f8e2ac781,1,50134,rq_acb_l_f_L2605F_60m_20251229_20260122_v1,49604,passed,1,
already_registered,l_f,L2606F,60m,2026,1,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=DCE/symbol=l_f/contract=L2606F/L2606F_60m_20260227_20260306.parquet,True,42,2026-02-26T22:00:00,2026-03-06T15:00:00,0264537ff4835eda02b9d6bb34c06295509f0957a2db292fd6d46f5137d6afa3,15833,,1,rq_acb_l_f_L2606F_60m_20260227_20260306_v1,passed,0264537ff4835eda02b9d6bb34c06295509f0957a2db292fd6d46f5137d6afa3,1,50158,rq_acb_l_f_L2606F_60m_20260227_20260306_v1,49624,passed,1,
already_registered,l_f,L2607F,60m,2026,1,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=DCE/symbol=l_f/contract=L2607F/L2607F_60m_20260203_20260210.parquet,True,42,2026-02-02T22:00:00,2026-02-10T15:00:00,b23e0f7b877f77f168a739452781e25de44f9805fd04d0eb04a11e34a0c3f97e,15669,,1,rq_acb_l_f_L2607F_60m_20260203_20260210_v1,passed,b23e0f7b877f77f168a739452781e25de44f9805fd04d0eb04a11e34a0c3f97e,1,50146,rq_acb_l_f_L2607F_60m_20260203_20260210_v1,49614,passed,1,
already_registered,l_f,L2608F,60m,2026,1,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=DCE/symbol=l_f/contract=L2608F/L2608F_60m_20260309_20260402.parquet,True,133,2026-03-06T22:00:00,2026-04-02T15:00:00,f23c4a4119fbad44b17df4178544215f350b59657a4024312403a6945048f201,19365,,1,rq_acb_l_f_L2608F_60m_20260309_20260402_v1,passed,f23c4a4119fbad44b17df4178544215f350b59657a4024312403a6945048f201,1,50164,rq_acb_l_f_L2608F_60m_20260309_20260402_v1,49629,passed,1,
duplicate_path_versions,l_f,L2609F,60m,2026,1,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=DCE/symbol=l_f/contract=L2609F/L2609F_60m_20260401_20260707.parquet,True,449,2026-03-31T22:00:00,2026-07-07T15:00:00,91180f2ebc1cd5d5e42e1292bcd27977ae782fb0fcc3733b881037d4ad9dfa6a,33847,,1,rq_acb_l_f_L2609F_60m_20260401_20260707_v1,passed,91180f2ebc1cd5d5e42e1292bcd27977ae782fb0fcc3733b881037d4ad9dfa6a,2,33770|34131,rqdata_actual_contract_bars_l_f_L2609F_60m_20260401_20260707_v1|rq_acb_l_f_L2609F_60m_20260401_20260707_v1,35450|35830,passed|passed,1,
