product,asset_scope,contract,period,gate_status,blocked_reasons,manifest_status,manifest_quality_status,manifest_data_role,manifest_row_count,db_market_data_file_id,db_quality_status,db_row_count,data_quality_report_status,duckdb_row_count,duckdb_min_datetime,duckdb_max_datetime,standard_path
al,actual_contract,AL2101,1d,active_passed,,success,passed,primary,19,66863.0,passed,19.0,passed,19,2020-11-26T00:00:00,2020-12-22T00:00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=SHFE/symbol=al/contract=AL2101/AL2101_1d_20201126_20201222.parquet
al,actual_contract,AL2102,1d,active_passed,,success,passed,primary,13,66867.0,passed,13.0,passed,13,2020-12-23T00:00:00,2021-01-11T00:00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=SHFE/symbol=al/contract=AL2102/AL2102_1d_20201223_20210111.parquet
al,actual_contract,AL2103,1d,active_passed,,success,passed,primary,23,66871.0,passed,23.0,passed,23,2021-01-12T00:00:00,2021-02-18T00:00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=SHFE/symbol=al/contract=AL2103/AL2103_1d_20210112_20210218.parquet
al,actual_contract,AL2104,1d,active_passed,,success,passed,primary,16,66875.0,passed,16.0,passed,16,2021-02-19T00:00:00,2021-03-12T00:00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=SHFE/symbol=al/contract=AL2104/AL2104_1d_20210219_20210312.parquet
al,actual_contract,AL2105,1d,active_passed,,success,passed,primary,23,66879.0,passed,23.0,passed,23,2021-03-15T00:00:00,2021-04-15T00:00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=SHFE/symbol=al/contract=AL2105/AL2105_1d_20210315_20210415.parquet
al,actual_contract,AL2106,1d,active_passed,,success,passed,primary,19,66883.0,passed,19.0,passed,19,2021-04-16T00:00:00,2021-05-17T00:00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=SHFE/symbol=al/contract=AL2106/AL2106_1d_20210416_20210517.parquet
al,actual_contract,AL2107,1d,active_passed,,success,passed,primary,23,66887.0,passed,23.0,passed,23,2021-05-18T00:00:00,2021-06-18T00:00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=SHFE/symbol=al/contract=AL2107/AL2107_1d_20210518_20210618.parquet
al,actual_contract,AL2108,1d,active_passed,,success,passed,primary,22,66891.0,passed,22.0,passed,22,2021-06-21T00:00:00,2021-07-20T00:00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=SHFE/symbol=al/contract=AL2108/AL2108_1d_20210621_20210720.parquet
al,actual_contract,AL2109,1d,active_passed,,success,passed,primary,21,66895.0,passed,21.0,passed,21,2021-07-21T00:00:00,2021-08-18T00:00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=SHFE/symbol=al/contract=AL2109/AL2109_1d_20210721_20210818.parquet
al,actual_contract,AL2110,1d,active_passed,,success,passed,primary,18,66899.0,passed,18.0,passed,18,2021-08-19T00:00:00,2021-09-13T00:00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=SHFE/symbol=al/contract=AL2110/AL2110_1d_20210819_20210913.parquet
al,actual_contract,AL2111,1d,active_passed,,success,passed,primary,17,66903.0,passed,17.0,passed,17,2021-09-14T00:00:00,2021-10-15T00:00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=SHFE/symbol=al/contract=AL2111/AL2111_1d_20210914_20211015.parquet
al,actual_contract,AL2112,1d,active_passed,,success,passed,primary,21,66907.0,passed,21.0,passed,21,2021-10-18T00:00:00,2021-11-15T00:00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=SHFE/symbol=al/contract=AL2112/AL2112_1d_20211018_20211115.parquet
