product,asset_scope,contract,period,gate_status,blocked_reasons,manifest_status,manifest_quality_status,manifest_data_role,manifest_row_count,db_market_data_file_id,db_quality_status,db_row_count,data_quality_report_status,duckdb_row_count,duckdb_min_datetime,duckdb_max_datetime,standard_path
fb,actual_contract,FB2601,1d,active_passed,,success,passed,primary,7,41984.0,passed,7.0,passed,7,2025-11-13T00:00:00,2025-11-21T00:00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=fb/contract=FB2601/FB2601_1d_20251113_20251121.parquet
fb,actual_contract,FB2603,1d,active_passed,,success,passed,primary,49,41986.0,passed,49.0,passed,49,2025-11-24T00:00:00,2026-02-02T00:00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=fb/contract=FB2603/FB2603_1d_20251124_20260202.parquet
fb,actual_contract,FB2604,1d,active_passed,,success,passed,primary,20,41988.0,passed,20.0,passed,20,2026-02-03T00:00:00,2026-03-10T00:00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=fb/contract=FB2604/FB2604_1d_20260203_20260310.parquet
fb,actual_contract,FB2605,1d,active_passed,,success,passed,primary,15,41990.0,passed,15.0,passed,15,2026-03-11T00:00:00,2026-03-31T00:00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=fb/contract=FB2605/FB2605_1d_20260311_20260331.parquet
fb,actual_contract,FB2606,1d,active_passed,,success,passed,primary,29,41992.0,passed,29.0,passed,29,2026-04-01T00:00:00,2026-05-15T00:00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=fb/contract=FB2606/FB2606_1d_20260401_20260515.parquet
fb,actual_contract,FB2607,1d,active_passed,,success,passed,primary,10,41994.0,passed,10.0,passed,10,2026-05-18T00:00:00,2026-05-29T00:00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=fb/contract=FB2607/FB2607_1d_20260518_20260529.parquet
fb,actual_contract,FB2608,1d,active_passed,,success,passed,primary,17,41996.0,passed,17.0,passed,17,2026-06-01T00:00:00,2026-06-24T00:00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=fb/contract=FB2608/FB2608_1d_20260601_20260624.parquet
fb,actual_contract,FB2609,1d,active_passed,,success,passed,primary,65,34027.0,passed,65.0,passed,65,2026-04-01T15:00:00,2026-07-07T15:00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=fb/contract=FB2609/FB2609_1d_20260401_20260707.parquet
fb,actual_contract,FB2609,1d,active_passed,,success,passed,primary,1,41998.0,passed,1.0,passed,1,2026-07-07T00:00:00,2026-07-07T00:00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=fb/contract=FB2609/FB2609_1d_20260707_20260707.parquet
fg,dominant_main,fg.MAIN,1d,active_passed,,success,passed,primary,848,41024.0,passed,848.0,passed,848,2023-01-03T00:00:00,2026-07-07T00:00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CZCE/symbol=fg/contract=fg.MAIN/fg_MAIN_1d_20230103_20260707_v2.parquet
fg,actual_contract,FG2609,1d,active_passed,,success,passed,primary,76,34034.0,passed,76.0,passed,76,2026-04-01T15:00:00,2026-07-07T15:00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CZCE/symbol=fg/contract=FG2609/FG2609_1d_20260401_20260707.parquet
fg,actual_contract,FG2609,1d,active_passed,,success,passed,primary,55,42001.0,passed,55.0,passed,55,2026-04-16T00:00:00,2026-07-07T00:00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CZCE/symbol=fg/contract=FG2609/FG2609_1d_20260416_20260707.parquet
fu,dominant_main,fu.MAIN,1d,active_passed,,success,passed,primary,848,41030.0,passed,848.0,passed,848,2023-01-03T00:00:00,2026-07-07T00:00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=SHFE/symbol=fu/contract=fu.MAIN/fu_MAIN_1d_20230103_20260707_v2.parquet
fu,actual_contract,FU2609,1d,active_passed,,success,passed,primary,76,34041.0,passed,76.0,passed,76,2026-04-01T15:00:00,2026-07-07T15:00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=SHFE/symbol=fu/contract=FU2609/FU2609_1d_20260401_20260707.parquet
fu,actual_contract,FU2609,1d,active_passed,,success,passed,primary,38,42004.0,passed,38.0,passed,38,2026-05-14T00:00:00,2026-07-07T00:00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=SHFE/symbol=fu/contract=FU2609/FU2609_1d_20260514_20260707.parquet
hc,dominant_main,hc.MAIN,1d,active_passed,,success,passed,primary,848,41036.0,passed,848.0,passed,848,2023-01-03T00:00:00,2026-07-07T00:00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=SHFE/symbol=hc/contract=hc.MAIN/hc_MAIN_1d_20230103_20260707_v2.parquet
hc,actual_contract,HC2610,1d,active_passed,,success,passed,primary,76,34048.0,passed,76.0,passed,76,2026-04-01T15:00:00,2026-07-07T15:00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=SHFE/symbol=hc/contract=HC2610/HC2610_1d_20260401_20260707.parquet
hc,actual_contract,HC2610,1d,active_passed,,success,passed,primary,64,42007.0,passed,64.0,passed,64,2026-04-02T00:00:00,2026-07-07T00:00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=SHFE/symbol=hc/contract=HC2610/HC2610_1d_20260402_20260707.parquet
i,dominant_main,i.MAIN,1d,active_passed,,success,passed,primary,848,41042.0,passed,848.0,passed,848,2023-01-03T00:00:00,2026-07-07T00:00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=i/contract=i.MAIN/i_MAIN_1d_20230103_20260707_v2.parquet
i,actual_contract,I2609,1d,active_passed,,success,passed,primary,76,34055.0,passed,76.0,passed,76,2026-04-01T15:00:00,2026-07-07T15:00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=i/contract=I2609/I2609_1d_20260401_20260707.parquet
i,actual_contract,I2609,1d,active_passed,,success,passed,primary,62,42010.0,passed,62.0,passed,62,2026-04-07T00:00:00,2026-07-07T00:00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=i/contract=I2609/I2609_1d_20260407_20260707.parquet
ic,dominant_main,ic.MAIN,1d,active_passed,,success,passed,primary,848,41048.0,passed,848.0,passed,848,2023-01-03T00:00:00,2026-07-07T00:00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CFFEX/symbol=ic/contract=ic.MAIN/ic_MAIN_1d_20230103_20260707_v2.parquet
ic,actual_contract,IC2301,1d,active_passed,,success,passed,primary,12,42012.0,passed,12.0,passed,12,2023-01-03T00:00:00,2023-01-18T00:00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CFFEX/symbol=ic/contract=IC2301/IC2301_1d_20230103_20230118.parquet
ic,actual_contract,IC2302,1d,active_passed,,success,passed,primary,4,42014.0,passed,4.0,passed,4,2023-01-19T00:00:00,2023-01-31T00:00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CFFEX/symbol=ic/contract=IC2302/IC2302_1d_20230119_20230131.parquet
ic,actual_contract,IC2303,1d,active_passed,,success,passed,primary,32,42016.0,passed,32.0,passed,32,2023-02-01T00:00:00,2023-03-16T00:00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CFFEX/symbol=ic/contract=IC2303/IC2303_1d_20230201_20230316.parquet
ic,actual_contract,IC2304,1d,active_passed,,success,passed,primary,24,42018.0,passed,24.0,passed,24,2023-03-17T00:00:00,2023-04-20T00:00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CFFEX/symbol=ic/contract=IC2304/IC2304_1d_20230317_20230420.parquet
ic,actual_contract,IC2305,1d,active_passed,,success,passed,primary,6,42020.0,passed,6.0,passed,6,2023-04-21T00:00:00,2023-04-28T00:00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CFFEX/symbol=ic/contract=IC2305/IC2305_1d_20230421_20230428.parquet
ic,actual_contract,IC2306,1d,active_passed,,success,passed,primary,31,42022.0,passed,31.0,passed,31,2023-05-04T00:00:00,2023-06-15T00:00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CFFEX/symbol=ic/contract=IC2306/IC2306_1d_20230504_20230615.parquet
ic,actual_contract,IC2307,1d,active_passed,,success,passed,primary,22,42024.0,passed,22.0,passed,22,2023-06-16T00:00:00,2023-07-19T00:00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CFFEX/symbol=ic/contract=IC2307/IC2307_1d_20230616_20230719.parquet
ic,actual_contract,IC2308,1d,active_passed,,success,passed,primary,8,42026.0,passed,8.0,passed,8,2023-07-20T00:00:00,2023-07-31T00:00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CFFEX/symbol=ic/contract=IC2308/IC2308_1d_20230720_20230731.parquet
ic,actual_contract,IC2309,1d,active_passed,,success,passed,primary,33,42028.0,passed,33.0,passed,33,2023-08-01T00:00:00,2023-09-14T00:00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CFFEX/symbol=ic/contract=IC2309/IC2309_1d_20230801_20230914.parquet
ic,actual_contract,IC2310,1d,active_passed,,success,passed,primary,18,42030.0,passed,18.0,passed,18,2023-09-15T00:00:00,2023-10-18T00:00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CFFEX/symbol=ic/contract=IC2310/IC2310_1d_20230915_20231018.parquet
ic,actual_contract,IC2311,1d,active_passed,,success,passed,primary,9,42032.0,passed,9.0,passed,9,2023-10-19T00:00:00,2023-10-31T00:00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CFFEX/symbol=ic/contract=IC2311/IC2311_1d_20231019_20231031.parquet
ic,actual_contract,IC2312,1d,active_passed,,success,passed,primary,31,42034.0,passed,31.0,passed,31,2023-11-01T00:00:00,2023-12-13T00:00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CFFEX/symbol=ic/contract=IC2312/IC2312_1d_20231101_20231213.parquet
ic,actual_contract,IC2401,1d,active_passed,,success,passed,primary,25,42036.0,passed,25.0,passed,25,2023-12-14T00:00:00,2024-01-18T00:00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CFFEX/symbol=ic/contract=IC2401/IC2401_1d_20231214_20240118.parquet
ic,actual_contract,IC2402,1d,active_passed,,success,passed,primary,9,42038.0,passed,9.0,passed,9,2024-01-19T00:00:00,2024-01-31T00:00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CFFEX/symbol=ic/contract=IC2402/IC2402_1d_20240119_20240131.parquet
ic,actual_contract,IC2403,1d,active_passed,,success,passed,primary,25,42040.0,passed,25.0,passed,25,2024-02-01T00:00:00,2024-03-14T00:00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CFFEX/symbol=ic/contract=IC2403/IC2403_1d_20240201_20240314.parquet
ic,actual_contract,IC2404,1d,active_passed,,success,passed,primary,23,42042.0,passed,23.0,passed,23,2024-03-15T00:00:00,2024-04-18T00:00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CFFEX/symbol=ic/contract=IC2404/IC2404_1d_20240315_20240418.parquet
ic,actual_contract,IC2405,1d,active_passed,,success,passed,primary,8,42044.0,passed,8.0,passed,8,2024-04-19T00:00:00,2024-04-30T00:00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CFFEX/symbol=ic/contract=IC2405/IC2405_1d_20240419_20240430.parquet
ic,actual_contract,IC2406,1d,active_passed,,success,passed,primary,33,42046.0,passed,33.0,passed,33,2024-05-06T00:00:00,2024-06-20T00:00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CFFEX/symbol=ic/contract=IC2406/IC2406_1d_20240506_20240620.parquet
ic,actual_contract,IC2407,1d,active_passed,,success,passed,primary,20,42048.0,passed,20.0,passed,20,2024-06-21T00:00:00,2024-07-18T00:00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CFFEX/symbol=ic/contract=IC2407/IC2407_1d_20240621_20240718.parquet
ic,actual_contract,IC2408,1d,active_passed,,success,passed,primary,9,42050.0,passed,9.0,passed,9,2024-07-19T00:00:00,2024-07-31T00:00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CFFEX/symbol=ic/contract=IC2408/IC2408_1d_20240719_20240731.parquet
ic,actual_contract,IC2409,1d,active_passed,,success,passed,primary,34,42052.0,passed,34.0,passed,34,2024-08-01T00:00:00,2024-09-19T00:00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CFFEX/symbol=ic/contract=IC2409/IC2409_1d_20240801_20240919.parquet
ic,actual_contract,IC2410,1d,active_passed,,success,passed,primary,15,42054.0,passed,15.0,passed,15,2024-09-20T00:00:00,2024-10-17T00:00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CFFEX/symbol=ic/contract=IC2410/IC2410_1d_20240920_20241017.parquet
ic,actual_contract,IC2411,1d,active_passed,,success,passed,primary,10,42056.0,passed,10.0,passed,10,2024-10-18T00:00:00,2024-10-31T00:00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CFFEX/symbol=ic/contract=IC2411/IC2411_1d_20241018_20241031.parquet
ic,actual_contract,IC2412,1d,active_passed,,success,passed,primary,35,42058.0,passed,35.0,passed,35,2024-11-01T00:00:00,2024-12-19T00:00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CFFEX/symbol=ic/contract=IC2412/IC2412_1d_20241101_20241219.parquet
ic,actual_contract,IC2501,1d,active_passed,,success,passed,primary,19,42060.0,passed,19.0,passed,19,2024-12-20T00:00:00,2025-01-16T00:00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CFFEX/symbol=ic/contract=IC2501/IC2501_1d_20241220_20250116.parquet
ic,actual_contract,IC2502,1d,active_passed,,success,passed,primary,7,42062.0,passed,7.0,passed,7,2025-01-17T00:00:00,2025-01-27T00:00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CFFEX/symbol=ic/contract=IC2502/IC2502_1d_20250117_20250127.parquet
ic,actual_contract,IC2503,1d,active_passed,,success,passed,primary,32,42064.0,passed,32.0,passed,32,2025-02-05T00:00:00,2025-03-20T00:00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CFFEX/symbol=ic/contract=IC2503/IC2503_1d_20250205_20250320.parquet
ic,actual_contract,IC2504,1d,active_passed,,success,passed,primary,19,42066.0,passed,19.0,passed,19,2025-03-21T00:00:00,2025-04-17T00:00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CFFEX/symbol=ic/contract=IC2504/IC2504_1d_20250321_20250417.parquet
ic,actual_contract,IC2505,1d,active_passed,,success,passed,primary,9,42068.0,passed,9.0,passed,9,2025-04-18T00:00:00,2025-04-30T00:00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CFFEX/symbol=ic/contract=IC2505/IC2505_1d_20250418_20250430.parquet
ic,actual_contract,IC2506,1d,active_passed,,success,passed,primary,32,42071.0,passed,32.0,passed,32,2025-05-06T00:00:00,2025-06-19T00:00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CFFEX/symbol=ic/contract=IC2506/IC2506_1d_20250506_20250619.parquet
ic,actual_contract,IC2507,1d,active_passed,,success,passed,primary,20,42073.0,passed,20.0,passed,20,2025-06-20T00:00:00,2025-07-17T00:00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CFFEX/symbol=ic/contract=IC2507/IC2507_1d_20250620_20250717.parquet
ic,actual_contract,IC2508,1d,active_passed,,success,passed,primary,10,42075.0,passed,10.0,passed,10,2025-07-18T00:00:00,2025-07-31T00:00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CFFEX/symbol=ic/contract=IC2508/IC2508_1d_20250718_20250731.parquet
ic,actual_contract,IC2509,1d,active_passed,,success,passed,primary,35,42077.0,passed,35.0,passed,35,2025-08-01T00:00:00,2025-09-18T00:00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CFFEX/symbol=ic/contract=IC2509/IC2509_1d_20250801_20250918.parquet
ic,actual_contract,IC2510,1d,active_passed,,success,passed,primary,14,42079.0,passed,14.0,passed,14,2025-09-19T00:00:00,2025-10-16T00:00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CFFEX/symbol=ic/contract=IC2510/IC2510_1d_20250919_20251016.parquet
ic,actual_contract,IC2511,1d,active_passed,,success,passed,primary,11,42081.0,passed,11.0,passed,11,2025-10-17T00:00:00,2025-10-31T00:00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CFFEX/symbol=ic/contract=IC2511/IC2511_1d_20251017_20251031.parquet
ic,actual_contract,IC2512,1d,active_passed,,success,passed,primary,34,42083.0,passed,34.0,passed,34,2025-11-03T00:00:00,2025-12-18T00:00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CFFEX/symbol=ic/contract=IC2512/IC2512_1d_20251103_20251218.parquet
ic,actual_contract,IC2601,1d,active_passed,,success,passed,primary,17,42085.0,passed,17.0,passed,17,2025-12-19T00:00:00,2026-01-14T00:00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CFFEX/symbol=ic/contract=IC2601/IC2601_1d_20251219_20260114.parquet
ic,actual_contract,IC2602,1d,active_passed,,success,passed,primary,12,42087.0,passed,12.0,passed,12,2026-01-15T00:00:00,2026-01-30T00:00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CFFEX/symbol=ic/contract=IC2602/IC2602_1d_20260115_20260130.parquet
ic,actual_contract,IC2603,1d,active_passed,,success,passed,primary,28,42089.0,passed,28.0,passed,28,2026-02-02T00:00:00,2026-03-19T00:00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CFFEX/symbol=ic/contract=IC2603/IC2603_1d_20260202_20260319.parquet
ic,actual_contract,IC2604,1d,active_passed,,success,passed,primary,18,42091.0,passed,18.0,passed,18,2026-03-20T00:00:00,2026-04-15T00:00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CFFEX/symbol=ic/contract=IC2604/IC2604_1d_20260320_20260415.parquet
ic,actual_contract,IC2605,1d,active_passed,,success,passed,primary,11,42093.0,passed,11.0,passed,11,2026-04-16T00:00:00,2026-04-30T00:00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CFFEX/symbol=ic/contract=IC2605/IC2605_1d_20260416_20260430.parquet
ic,actual_contract,IC2606,1d,active_passed,,success,passed,primary,32,42095.0,passed,32.0,passed,32,2026-05-06T00:00:00,2026-06-18T00:00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CFFEX/symbol=ic/contract=IC2606/IC2606_1d_20260506_20260618.parquet
ic,actual_contract,IC2607,1d,active_passed,,success,passed,primary,36,34062.0,passed,36.0,passed,36,2026-05-18T15:00:00,2026-07-07T15:00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CFFEX/symbol=ic/contract=IC2607/IC2607_1d_20260401_20260707.parquet
ic,actual_contract,IC2607,1d,active_passed,,success,passed,primary,12,42097.0,passed,12.0,passed,12,2026-06-22T00:00:00,2026-07-07T00:00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CFFEX/symbol=ic/contract=IC2607/IC2607_1d_20260622_20260707.parquet
if,dominant_main,if.MAIN,1d,active_passed,,success,passed,primary,848,41054.0,passed,848.0,passed,848,2023-01-03T00:00:00,2026-07-07T00:00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CFFEX/symbol=if/contract=if.MAIN/if_MAIN_1d_20230103_20260707_v2.parquet
if,actual_contract,IF2301,1d,active_passed,,success,passed,primary,13,42100.0,passed,13.0,passed,13,2023-01-03T00:00:00,2023-01-19T00:00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CFFEX/symbol=if/contract=IF2301/IF2301_1d_20230103_20230119.parquet
if,actual_contract,IF2302,1d,active_passed,,success,passed,primary,3,42102.0,passed,3.0,passed,3,2023-01-20T00:00:00,2023-01-31T00:00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CFFEX/symbol=if/contract=IF2302/IF2302_1d_20230120_20230131.parquet
if,actual_contract,IF2303,1d,active_passed,,success,passed,primary,32,42104.0,passed,32.0,passed,32,2023-02-01T00:00:00,2023-03-16T00:00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CFFEX/symbol=if/contract=IF2303/IF2303_1d_20230201_20230316.parquet
if,actual_contract,IF2304,1d,active_passed,,success,passed,primary,24,42106.0,passed,24.0,passed,24,2023-03-17T00:00:00,2023-04-20T00:00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CFFEX/symbol=if/contract=IF2304/IF2304_1d_20230317_20230420.parquet
if,actual_contract,IF2305,1d,active_passed,,success,passed,primary,6,42108.0,passed,6.0,passed,6,2023-04-21T00:00:00,2023-04-28T00:00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CFFEX/symbol=if/contract=IF2305/IF2305_1d_20230421_20230428.parquet
if,actual_contract,IF2306,1d,active_passed,,success,passed,primary,31,42110.0,passed,31.0,passed,31,2023-05-04T00:00:00,2023-06-15T00:00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CFFEX/symbol=if/contract=IF2306/IF2306_1d_20230504_20230615.parquet
if,actual_contract,IF2307,1d,active_passed,,success,passed,primary,23,42112.0,passed,23.0,passed,23,2023-06-16T00:00:00,2023-07-20T00:00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CFFEX/symbol=if/contract=IF2307/IF2307_1d_20230616_20230720.parquet
if,actual_contract,IF2308,1d,active_passed,,success,passed,primary,7,42114.0,passed,7.0,passed,7,2023-07-21T00:00:00,2023-07-31T00:00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CFFEX/symbol=if/contract=IF2308/IF2308_1d_20230721_20230731.parquet
if,actual_contract,IF2309,1d,active_passed,,success,passed,primary,33,42116.0,passed,33.0,passed,33,2023-08-01T00:00:00,2023-09-14T00:00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CFFEX/symbol=if/contract=IF2309/IF2309_1d_20230801_20230914.parquet
if,actual_contract,IF2310,1d,active_passed,,success,passed,primary,19,42118.0,passed,19.0,passed,19,2023-09-15T00:00:00,2023-10-19T00:00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CFFEX/symbol=if/contract=IF2310/IF2310_1d_20230915_20231019.parquet
if,actual_contract,IF2311,1d,active_passed,,success,passed,primary,8,42120.0,passed,8.0,passed,8,2023-10-20T00:00:00,2023-10-31T00:00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CFFEX/symbol=if/contract=IF2311/IF2311_1d_20231020_20231031.parquet
if,actual_contract,IF2312,1d,active_passed,,success,passed,primary,32,42122.0,passed,32.0,passed,32,2023-11-01T00:00:00,2023-12-14T00:00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CFFEX/symbol=if/contract=IF2312/IF2312_1d_20231101_20231214.parquet
if,actual_contract,IF2401,1d,active_passed,,success,passed,primary,24,42124.0,passed,24.0,passed,24,2023-12-15T00:00:00,2024-01-18T00:00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CFFEX/symbol=if/contract=IF2401/IF2401_1d_20231215_20240118.parquet
if,actual_contract,IF2402,1d,active_passed,,success,passed,primary,9,42126.0,passed,9.0,passed,9,2024-01-19T00:00:00,2024-01-31T00:00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CFFEX/symbol=if/contract=IF2402/IF2402_1d_20240119_20240131.parquet
