batch_id,profile_id,instrument_symbol,contract_code,period,binding_id,previous_market_data_file_id,next_market_data_file_id,previous_data_version,next_data_version,applied_at,operator,committed
full90_001,long_horizon_daily_v1,cu,CU2104,1w,1550,,67677,,rq_acb_cu_CU2104_1w_20210218_20210305_v1,2026-07-12T12:38:08.691536+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,cu,CU2105,1d,1551,,67679,,rq_acb_cu_CU2105_1d_20210308_20210409_v1,2026-07-12T12:38:08.696621+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,cu,CU2105,1w,1552,,67681,,rq_acb_cu_CU2105_1w_20210308_20210409_v1,2026-07-12T12:38:08.702038+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,cu,CU2106,1d,1553,,67683,,rq_acb_cu_CU2106_1d_20210412_20210520_v1,2026-07-12T12:38:08.708485+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,cu,CU2106,1w,1554,,67685,,rq_acb_cu_CU2106_1w_20210412_20210520_v1,2026-07-12T12:38:08.713794+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,cu,CU2107,1d,1555,,67687,,rq_acb_cu_CU2107_1d_20210521_20210621_v1,2026-07-12T12:38:08.719358+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,cu,CU2107,1w,1556,,67689,,rq_acb_cu_CU2107_1w_20210521_20210621_v1,2026-07-12T12:38:08.724831+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,cu,CU2108,1d,1557,,67691,,rq_acb_cu_CU2108_1d_20210622_20210722_v1,2026-07-12T12:38:08.730242+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,cu,CU2108,1w,1558,,67693,,rq_acb_cu_CU2108_1w_20210622_20210722_v1,2026-07-12T12:38:08.735915+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,cu,CU2109,1d,1559,,67695,,rq_acb_cu_CU2109_1d_20210723_20210820_v1,2026-07-12T12:38:08.741264+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,cu,CU2109,1w,1560,,67697,,rq_acb_cu_CU2109_1w_20210723_20210820_v1,2026-07-12T12:38:08.746437+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,cu,CU2110,1d,1561,,67699,,rq_acb_cu_CU2110_1d_20210823_20210924_v1,2026-07-12T12:38:08.753857+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,cu,CU2110,1w,1562,,67701,,rq_acb_cu_CU2110_1w_20210823_20210924_v1,2026-07-12T12:38:08.759317+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,cu,CU2111,1d,1563,,67703,,rq_acb_cu_CU2111_1d_20210927_20211021_v1,2026-07-12T12:38:08.766285+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,cu,CU2111,1w,1564,,67705,,rq_acb_cu_CU2111_1w_20210927_20211021_v1,2026-07-12T12:38:08.771938+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,cu,CU2112,1d,1565,,67707,,rq_acb_cu_CU2112_1d_20211022_20211118_v1,2026-07-12T12:38:08.777443+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,cu,CU2112,1w,1566,,67709,,rq_acb_cu_CU2112_1w_20211022_20211118_v1,2026-07-12T12:38:08.782567+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,cu,CU2201,1d,1567,,67711,,rq_acb_cu_CU2201_1d_20211119_20211217_v1,2026-07-12T12:38:08.788357+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,cu,CU2201,1w,1568,,67713,,rq_acb_cu_CU2201_1w_20211119_20211217_v1,2026-07-12T12:38:08.793463+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,cu,CU2202,1d,1569,,67715,,rq_acb_cu_CU2202_1d_20211220_20220113_v1,2026-07-12T12:38:08.799110+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,cu,CU2202,1w,1570,,67717,,rq_acb_cu_CU2202_1w_20211220_20220113_v1,2026-07-12T12:38:08.804550+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,cu,CU2203,1d,1571,,67719,,rq_acb_cu_CU2203_1d_20220114_20220221_v1,2026-07-12T12:38:08.810143+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,cu,CU2203,1w,1572,,67721,,rq_acb_cu_CU2203_1w_20220114_20220221_v1,2026-07-12T12:38:08.817310+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,cu,CU2204,1d,1573,,67723,,rq_acb_cu_CU2204_1d_20220222_20220318_v1,2026-07-12T12:38:08.823041+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,cu,CU2204,1w,1574,,67725,,rq_acb_cu_CU2204_1w_20220222_20220318_v1,2026-07-12T12:38:08.828283+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,cu,CU2205,1d,1575,,67727,,rq_acb_cu_CU2205_1d_20220321_20220422_v1,2026-07-12T12:38:08.833822+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,cu,CU2205,1w,1576,,67729,,rq_acb_cu_CU2205_1w_20220321_20220422_v1,2026-07-12T12:38:08.839700+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,cu,CU2206,1d,1577,,67731,,rq_acb_cu_CU2206_1d_20220425_20220524_v1,2026-07-12T12:38:08.845438+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,cu,CU2206,1w,1578,,67733,,rq_acb_cu_CU2206_1w_20220425_20220524_v1,2026-07-12T12:38:08.871969+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,cu,CU2207,1d,1579,,67735,,rq_acb_cu_CU2207_1d_20220525_20220622_v1,2026-07-12T12:38:08.877258+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,cu,CU2207,1w,1580,,67737,,rq_acb_cu_CU2207_1w_20220525_20220622_v1,2026-07-12T12:38:08.882926+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,cu,CU2208,1d,1581,,67739,,rq_acb_cu_CU2208_1d_20220623_20220722_v1,2026-07-12T12:38:08.892175+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,cu,CU2208,1w,1582,,67741,,rq_acb_cu_CU2208_1w_20220623_20220722_v1,2026-07-12T12:38:08.897694+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,cu,CU2209,1d,1583,,67743,,rq_acb_cu_CU2209_1d_20220725_20220825_v1,2026-07-12T12:38:08.903901+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,cu,CU2209,1w,1584,,67745,,rq_acb_cu_CU2209_1w_20220725_20220825_v1,2026-07-12T12:38:08.909345+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,cu,CU2210,1d,1585,,67747,,rq_acb_cu_CU2210_1d_20220826_20220926_v1,2026-07-12T12:38:08.914911+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,cu,CU2210,1w,1586,,67749,,rq_acb_cu_CU2210_1w_20220826_20220926_v1,2026-07-12T12:38:08.921249+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,cu,CU2211,1d,1587,,67751,,rq_acb_cu_CU2211_1d_20220927_20221020_v1,2026-07-12T12:38:08.926844+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,cu,CU2211,1w,1588,,67753,,rq_acb_cu_CU2211_1w_20220927_20221020_v1,2026-07-12T12:38:08.932397+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,cu,CU2212,1d,1589,,67755,,rq_acb_cu_CU2212_1d_20221021_20221123_v1,2026-07-12T12:38:08.939091+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,cu,CU2212,1w,1590,,67757,,rq_acb_cu_CU2212_1w_20221021_20221123_v1,2026-07-12T12:38:08.947787+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,cu,CU2301,1d,1591,,67759,,rq_acb_cu_CU2301_1d_20221124_20221222_v1,2026-07-12T12:38:08.954156+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,cu,CU2301,1w,1592,,67761,,rq_acb_cu_CU2301_1w_20221124_20221222_v1,2026-07-12T12:38:08.959851+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,cu,CU2303,1d,1593,,67763,,rq_acb_cu_CU2303_1d_20221223_20221230_v1,2026-07-12T12:38:08.967513+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,cu,CU2303,1w,1594,,67765,,rq_acb_cu_CU2303_1w_20221223_20221230_v1,2026-07-12T12:38:08.975191+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,cu,CU2608,1d,1595,,33992,,rq_acb_cu_CU2608_1d_20260401_20260707_v1,2026-07-12T12:38:08.981389+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,cu,cu.MAIN,1d,1596,,56452,,rqdata_cu_standard_1d_20200102_20260711_v2,2026-07-12T12:38:08.988823+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,cu,cu.MAIN,1w,1597,,56453,,rqdata_cu_standard_1w_20200102_20260711_v2,2026-07-12T12:38:08.995793+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,cy,CY2005,1d,1598,,67767,,rq_acb_cy_CY2005_1d_20200102_20200402_v1,2026-07-12T12:38:09.003963+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,cy,CY2005,1w,1599,,67769,,rq_acb_cy_CY2005_1w_20200102_20200402_v1,2026-07-12T12:38:09.011725+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,cy,CY2009,1d,1600,,67771,,rq_acb_cy_CY2009_1d_20200403_20200806_v1,2026-07-12T12:38:09.021833+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,cy,CY2009,1w,1601,,67773,,rq_acb_cy_CY2009_1w_20200403_20200806_v1,2026-07-12T12:38:09.027174+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,cy,CY2101,1d,1602,,67775,,rq_acb_cy_CY2101_1d_20200807_20201207_v1,2026-07-12T12:38:09.036871+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,cy,CY2101,1w,1603,,67777,,rq_acb_cy_CY2101_1w_20200807_20201207_v1,2026-07-12T12:38:09.042484+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,cy,CY2105,1d,1604,,67779,,rq_acb_cy_CY2105_1d_20201208_20210407_v1,2026-07-12T12:38:09.049131+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,cy,CY2105,1w,1605,,67781,,rq_acb_cy_CY2105_1w_20201208_20210407_v1,2026-07-12T12:38:09.056460+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,cy,CY2109,1d,1606,,67783,,rq_acb_cy_CY2109_1d_20210408_20210806_v1,2026-07-12T12:38:09.064036+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,cy,CY2109,1w,1607,,67785,,rq_acb_cy_CY2109_1w_20210408_20210806_v1,2026-07-12T12:38:09.069339+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,cy,CY2201,1d,1608,,67787,,rq_acb_cy_CY2201_1d_20210809_20211221_v1,2026-07-12T12:38:09.077665+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,cy,CY2201,1w,1609,,67789,,rq_acb_cy_CY2201_1w_20210809_20211221_v1,2026-07-12T12:38:09.085494+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,cy,CY2205,1d,1610,,67791,,rq_acb_cy_CY2205_1d_20211222_20220428_v1,2026-07-12T12:38:09.091782+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,cy,CY2205,1w,1611,,67793,,rq_acb_cy_CY2205_1w_20211222_20220428_v1,2026-07-12T12:38:09.097961+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,cy,CY2209,1d,1612,,67795,,rq_acb_cy_CY2209_1d_20220429_20220831_v1,2026-07-12T12:38:09.105292+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,cy,CY2209,1w,1613,,67797,,rq_acb_cy_CY2209_1w_20220429_20220831_v1,2026-07-12T12:38:09.112212+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,cy,CY2301,1d,1614,,67799,,rq_acb_cy_CY2301_1d_20220901_20221222_v1,2026-07-12T12:38:09.121345+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,cy,CY2301,1w,1615,,67801,,rq_acb_cy_CY2301_1w_20220901_20221222_v1,2026-07-12T12:38:09.127789+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,cy,CY2305,1d,1616,,41802,,rq_acb_cy_CY2305_1d_20230103_20230424_v1,2026-07-12T12:38:09.133896+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,cy,CY2305,1w,1617,,67805,,rq_acb_cy_CY2305_1w_20221223_20221230_v1,2026-07-12T12:38:09.142610+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,cy,CY2309,1d,1618,,41804,,rq_acb_cy_CY2309_1d_20230425_20230828_v1,2026-07-12T12:38:09.148192+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,cy,CY2401,1d,1619,,41806,,rq_acb_cy_CY2401_1d_20230829_20231227_v1,2026-07-12T12:38:09.154732+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,cy,CY2405,1d,1620,,41808,,rq_acb_cy_CY2405_1d_20231228_20240429_v1,2026-07-12T12:38:09.161008+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,cy,CY2409,1d,1621,,41810,,rq_acb_cy_CY2409_1d_20240430_20240828_v1,2026-07-12T12:38:09.166873+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,cy,CY2501,1d,1622,,41812,,rq_acb_cy_CY2501_1d_20240829_20241106_v1,2026-07-12T12:38:09.205464+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,cy,CY2503,1d,1623,,41814,,rq_acb_cy_CY2503_1d_20241107_20250210_v1,2026-07-12T12:38:09.225344+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,cy,CY2505,1d,1624,,41817,,rq_acb_cy_CY2505_1d_20250211_20250402_v1,2026-07-12T12:38:09.308412+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,cy,CY2507,1d,1625,,41819,,rq_acb_cy_CY2507_1d_20250403_20250604_v1,2026-07-12T12:38:09.334903+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,cy,CY2509,1d,1626,,41821,,rq_acb_cy_CY2509_1d_20250605_20250804_v1,2026-07-12T12:38:09.365797+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,cy,CY2511,1d,1627,,41823,,rq_acb_cy_CY2511_1d_20250805_20251009_v1,2026-07-12T12:38:09.374778+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,cy,CY2601,1d,1628,,41825,,rq_acb_cy_CY2601_1d_20251010_20251203_v1,2026-07-12T12:38:09.387189+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,cy,CY2603,1d,1629,,41827,,rq_acb_cy_CY2603_1d_20251204_20260203_v1,2026-07-12T12:38:09.395684+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,cy,CY2605,1d,1630,,41829,,rq_acb_cy_CY2605_1d_20260204_20260409_v1,2026-07-12T12:38:09.404697+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,cy,CY2607,1d,1631,,41831,,rq_acb_cy_CY2607_1d_20260410_20260603_v1,2026-07-12T12:38:09.415146+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,cy,CY2609,1d,1632,,33999,,rq_acb_cy_CY2609_1d_20260401_20260707_v1,2026-07-12T12:38:09.425487+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,cy,cy.MAIN,1d,1633,,56454,,rqdata_cy_standard_1d_20200102_20260711_v2,2026-07-12T12:38:09.433673+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,cy,cy.MAIN,1w,1634,,56455,,rqdata_cy_standard_1w_20200102_20260711_v2,2026-07-12T12:38:09.443933+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,eb,EB2005,1d,1635,,67807,,rq_acb_eb_EB2005_1d_20200102_20200403_v1,2026-07-12T12:38:09.450954+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,eb,EB2005,1w,1636,,67809,,rq_acb_eb_EB2005_1w_20200102_20200403_v1,2026-07-12T12:38:09.458586+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,eb,EB2009,1d,1637,,67811,,rq_acb_eb_EB2009_1d_20200407_20200820_v1,2026-07-12T12:38:09.466417+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,eb,EB2009,1w,1638,,67813,,rq_acb_eb_EB2009_1w_20200407_20200820_v1,2026-07-12T12:38:09.475152+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,eb,EB2101,1d,1639,,67815,,rq_acb_eb_EB2101_1d_20200821_20201223_v1,2026-07-12T12:38:09.481897+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,eb,EB2101,1w,1640,,67817,,rq_acb_eb_EB2101_1w_20200821_20201223_v1,2026-07-12T12:38:09.491917+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,eb,EB2102,1d,1641,,67819,,rq_acb_eb_EB2102_1d_20201224_20210126_v1,2026-07-12T12:38:09.499935+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,eb,EB2102,1w,1642,,67821,,rq_acb_eb_EB2102_1w_20201224_20210126_v1,2026-07-12T12:38:09.511954+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,eb,EB2103,1d,1643,,67823,,rq_acb_eb_EB2103_1d_20210127_20210224_v1,2026-07-12T12:38:09.520332+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,eb,EB2103,1w,1644,,67825,,rq_acb_eb_EB2103_1w_20210127_20210224_v1,2026-07-12T12:38:09.530160+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,eb,EB2105,1d,1645,,67827,,rq_acb_eb_EB2105_1d_20210225_20210423_v1,2026-07-12T12:38:09.539487+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,eb,EB2105,1w,1646,,67829,,rq_acb_eb_EB2105_1w_20210225_20210423_v1,2026-07-12T12:38:09.549117+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,eb,EB2106,1d,1647,,67831,,rq_acb_eb_EB2106_1d_20210426_20210521_v1,2026-07-12T12:38:09.560542+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,eb,EB2106,1w,1648,,67833,,rq_acb_eb_EB2106_1w_20210426_20210521_v1,2026-07-12T12:38:09.567692+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,eb,EB2107,1d,1649,,67835,,rq_acb_eb_EB2107_1d_20210524_20210616_v1,2026-07-12T12:38:09.576060+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,eb,EB2107,1w,1650,,67837,,rq_acb_eb_EB2107_1w_20210524_20210616_v1,2026-07-12T12:38:09.582763+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,eb,EB2108,1d,1651,,67839,,rq_acb_eb_EB2108_1d_20210617_20210714_v1,2026-07-12T12:38:09.591781+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,eb,EB2108,1w,1652,,67841,,rq_acb_eb_EB2108_1w_20210617_20210714_v1,2026-07-12T12:38:09.598727+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,eb,EB2109,1d,1653,,67843,,rq_acb_eb_EB2109_1d_20210715_20210810_v1,2026-07-12T12:38:09.606899+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,eb,EB2109,1w,1654,,67845,,rq_acb_eb_EB2109_1w_20210715_20210810_v1,2026-07-12T12:38:09.615058+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,eb,EB2110,1d,1655,,67847,,rq_acb_eb_EB2110_1d_20210811_20210922_v1,2026-07-12T12:38:09.625564+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,eb,EB2110,1w,1656,,67849,,rq_acb_eb_EB2110_1w_20210811_20210922_v1,2026-07-12T12:38:09.635557+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,eb,EB2111,1d,1657,,67851,,rq_acb_eb_EB2111_1d_20210923_20211018_v1,2026-07-12T12:38:09.651641+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,eb,EB2111,1w,1658,,67853,,rq_acb_eb_EB2111_1w_20210923_20211018_v1,2026-07-12T12:38:09.697994+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,eb,EB2112,1d,1659,,67855,,rq_acb_eb_EB2112_1d_20211019_20211116_v1,2026-07-12T12:38:09.711320+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,eb,EB2112,1w,1660,,67857,,rq_acb_eb_EB2112_1w_20211019_20211116_v1,2026-07-12T12:38:09.721504+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,eb,EB2201,1d,1661,,67859,,rq_acb_eb_EB2201_1d_20211117_20211213_v1,2026-07-12T12:38:09.728621+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,eb,EB2201,1w,1662,,67861,,rq_acb_eb_EB2201_1w_20211117_20211213_v1,2026-07-12T12:38:09.761636+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,eb,EB2202,1d,1663,,67863,,rq_acb_eb_EB2202_1d_20211214_20220120_v1,2026-07-12T12:38:09.768256+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,eb,EB2202,1w,1664,,67865,,rq_acb_eb_EB2202_1w_20211214_20220120_v1,2026-07-12T12:38:09.775771+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,eb,EB2203,1d,1665,,67867,,rq_acb_eb_EB2203_1d_20220121_20220222_v1,2026-07-12T12:38:09.782196+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,eb,EB2203,1w,1666,,67869,,rq_acb_eb_EB2203_1w_20220121_20220222_v1,2026-07-12T12:38:09.790058+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,eb,EB2204,1d,1667,,67871,,rq_acb_eb_EB2204_1d_20220223_20220316_v1,2026-07-12T12:38:09.796987+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,eb,EB2204,1w,1668,,67873,,rq_acb_eb_EB2204_1w_20220223_20220316_v1,2026-07-12T12:38:09.804493+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,eb,EB2205,1d,1669,,67875,,rq_acb_eb_EB2205_1d_20220317_20220420_v1,2026-07-12T12:38:09.812592+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,eb,EB2205,1w,1670,,67877,,rq_acb_eb_EB2205_1w_20220317_20220420_v1,2026-07-12T12:38:09.820217+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,eb,EB2206,1d,1671,,67879,,rq_acb_eb_EB2206_1d_20220421_20220523_v1,2026-07-12T12:38:09.826685+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,eb,EB2206,1w,1672,,67881,,rq_acb_eb_EB2206_1w_20220421_20220523_v1,2026-07-12T12:38:09.833582+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,eb,EB2207,1d,1673,,67883,,rq_acb_eb_EB2207_1d_20220524_20220620_v1,2026-07-12T12:38:09.840516+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,eb,EB2207,1w,1674,,67885,,rq_acb_eb_EB2207_1w_20220524_20220620_v1,2026-07-12T12:38:09.847908+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,eb,EB2208,1d,1675,,67887,,rq_acb_eb_EB2208_1d_20220621_20220718_v1,2026-07-12T12:38:09.854706+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,eb,EB2208,1w,1676,,67889,,rq_acb_eb_EB2208_1w_20220621_20220718_v1,2026-07-12T12:38:09.860761+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,eb,EB2209,1d,1677,,67891,,rq_acb_eb_EB2209_1d_20220719_20220819_v1,2026-07-12T12:38:09.867011+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,eb,EB2209,1w,1678,,67893,,rq_acb_eb_EB2209_1w_20220719_20220819_v1,2026-07-12T12:38:09.876557+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,eb,EB2210,1d,1679,,67895,,rq_acb_eb_EB2210_1d_20220822_20220922_v1,2026-07-12T12:38:09.882796+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,eb,EB2210,1w,1680,,67897,,rq_acb_eb_EB2210_1w_20220822_20220922_v1,2026-07-12T12:38:09.889621+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,eb,EB2211,1d,1681,,67899,,rq_acb_eb_EB2211_1d_20220923_20221025_v1,2026-07-12T12:38:09.896295+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,eb,EB2211,1w,1682,,67901,,rq_acb_eb_EB2211_1w_20220923_20221025_v1,2026-07-12T12:38:09.905418+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,eb,EB2212,1d,1683,,67903,,rq_acb_eb_EB2212_1d_20221026_20221121_v1,2026-07-12T12:38:09.911399+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,eb,EB2212,1w,1684,,67905,,rq_acb_eb_EB2212_1w_20221026_20221121_v1,2026-07-12T12:38:09.919618+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,eb,EB2301,1d,1685,,67907,,rq_acb_eb_EB2301_1d_20221122_20221219_v1,2026-07-12T12:38:09.926076+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,eb,EB2301,1w,1686,,67909,,rq_acb_eb_EB2301_1w_20221122_20221219_v1,2026-07-12T12:38:09.932816+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,eb,EB2302,1d,1687,,41835,,rq_acb_eb_EB2302_1d_20230103_20230116_v1,2026-07-12T12:38:09.942466+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,eb,EB2302,1w,1688,,67913,,rq_acb_eb_EB2302_1w_20221220_20221230_v1,2026-07-12T12:38:09.952148+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,eb,EB2303,1d,1689,,41837,,rq_acb_eb_EB2303_1d_20230117_20230220_v1,2026-07-12T12:38:09.960028+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,eb,EB2304,1d,1690,,41839,,rq_acb_eb_EB2304_1d_20230221_20230317_v1,2026-07-12T12:38:09.966675+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,eb,EB2305,1d,1691,,41841,,rq_acb_eb_EB2305_1d_20230320_20230418_v1,2026-07-12T12:38:09.973428+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,eb,EB2306,1d,1692,,41843,,rq_acb_eb_EB2306_1d_20230419_20230517_v1,2026-07-12T12:38:09.979818+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,eb,EB2307,1d,1693,,41845,,rq_acb_eb_EB2307_1d_20230518_20230612_v1,2026-07-12T12:38:09.987911+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,eb,EB2308,1d,1694,,41847,,rq_acb_eb_EB2308_1d_20230613_20230712_v1,2026-07-12T12:38:09.994439+00:00,profile_binding_rollout,True
