profile_id,instrument_symbol,contract_code,period,market_data_file_id,checksum,checksum_ok
intraday_research_v1,cu,cu.MAIN,60m,56141,17a08fdb4c913eb6181eb7ae530244133f67804271b31dec096892796886f34d,True
intraday_research_v1,cy,cy.MAIN,15m,56143,6f0f31c85c71e436d8f308a48a68882135e25a1f3821f1e91ccf74db65182dd4,True
intraday_research_v1,cy,cy.MAIN,1d,56454,7bd353b2d3f2c7a587b275df16673e2735d0b251710f3582f16d4862f600559a,True
intraday_research_v1,cy,cy.MAIN,1m,55994,069dd7cb3468bc9ba22f292dfbeba21c2195f93ffc6fae39e88192f937a98127,True
intraday_research_v1,cy,cy.MAIN,30m,56144,fed021b716b7aca429133bcf4238785a7ddaa52f9c116017e0ae0eb34a277213,True
intraday_research_v1,cy,cy.MAIN,5m,56142,8d95d5a520d2d4dcb861a421aa279da4fcc89e70a34993b7710478c883edfa60,True
intraday_research_v1,cy,cy.MAIN,60m,56145,39be945b596e86a5da124d26f814a429f203321e5feb6f2ddb0da60ba1626b35,True
intraday_research_v1,eb,eb.MAIN,15m,56147,8193a42ba2187b37267522b28b1826b5a96ddbb11c23674e06d843b5a051fd43,True
intraday_research_v1,eb,eb.MAIN,1d,56456,a2c8a9b8d8f4312bb7c6635475bf8874970dc11289639d4f3ca38bb8fdf98e06,True
intraday_research_v1,eb,eb.MAIN,1m,55995,5f47826c91bae16e5a4e621fc462f8eb5a1bfb8ee9462030d1aaba14b0fe8604,True
intraday_research_v1,eb,eb.MAIN,30m,56148,876b22b5ae6071fd2a7d6edd49f9de277ffc176a3e743f3c3091b309c05aa3d3,True
intraday_research_v1,eb,eb.MAIN,5m,56146,93d550d4e106d70ae56a99cbc8263a7d43a5c4974a9b32dab33d0ae788c20c4e,True
intraday_research_v1,eb,eb.MAIN,60m,56149,c3112654f11d3a2ee31fc331dcd29b7ae89fe8709f86b4a847d5ff967dd6e10c,True
intraday_research_v1,ec,ec.MAIN,15m,56151,267b339b44c95863acd40dc82aee59bdc93ede044b5d3b8d2f422be4f2e27ad2,True
intraday_research_v1,ec,ec.MAIN,1d,55836,736347f051381040b8733a01d76b274ecfb319a05901daf7dfd87edf725379cf,True
intraday_research_v1,ec,ec.MAIN,1m,55996,e8f0d5953d9b7f6b660dac471fd2b3776b8c6eee082731856eb3c420bfafedd3,True
intraday_research_v1,ec,ec.MAIN,30m,56152,e9d69a1630872a84dc78aa31c70e5c57d1f3c1910b556f888776c936eb38d312,True
intraday_research_v1,ec,ec.MAIN,5m,56150,7ea2cff1eb3b60c43dc0c986d29587490776f87944304a85d7814685cd3bc9ea,True
intraday_research_v1,ec,ec.MAIN,60m,56153,c8302f2c1dac60099e902fb592a1eaeabf2fb29514c17ebbc0f9009d9c0a6a85,True
intraday_research_v1,eg,eg.MAIN,15m,56155,a3d524cfd6fe106022c09a3998e5d00e022b2803974062c06ddf4c3830fde63c,True
intraday_research_v1,eg,eg.MAIN,1d,56458,8ae8a9e35dd796fb467762d1b269f517cff4788f9a761a0d82a09259f34773c3,True
intraday_research_v1,eg,eg.MAIN,1m,55997,b8d5939f49d3f1af846f00a08603a1f5121792bab52a059f8c681195d114c642,True
intraday_research_v1,eg,eg.MAIN,30m,56156,e262f48a89afdfd370fe5067c80e83db13e34b6b88504a66ec8499dd48f80b26,True
intraday_research_v1,eg,eg.MAIN,5m,56154,e6de3459296b25078c3c6db255e9813074c238d887a0d64b644e035db1fe7b40,True
intraday_research_v1,eg,eg.MAIN,60m,56157,e46b6e798e8407d44693cfbd7138c8eda1579221339ff33ad2c90fc421ee12d3,True
intraday_research_v1,fb,fb.MAIN,15m,56159,9e3f856a7748901de5aa7a9e471bf604ccefbc9b843d306a6c9282d8143937bd,True
intraday_research_v1,fb,fb.MAIN,1d,55840,17587d3c99fa25606af3c0d5b43a00bb96267efdfdc6743f520ba6e355adfc43,True
intraday_research_v1,fb,fb.MAIN,1m,55998,32d91bd278a292b96000bf96f4a71bdeebd92af4b8b5a7fbac6d8ce9b8c7c06d,True
intraday_research_v1,fb,fb.MAIN,30m,56160,50bc4e16408730a415fa250e30551d74b04a82aea263d60a0a28f3c70309cc73,True
intraday_research_v1,fb,fb.MAIN,5m,56158,b6776315f5b2f3bf793d6ac9946ac9fbdd1a3dc0575b4bb8451c950121c1b5e1,True
intraday_research_v1,fb,fb.MAIN,60m,56161,5156025552ed32c0b8aace86a8beefc756c17078f51f3f626924988ab5caa873,True
intraday_research_v1,fg,fg.MAIN,15m,56163,f527b6659dbdeca39dc17d4d8f2d4170df1c0b8bb49c542a803d92dca023aa38,True
