profile_id,instrument_symbol,contract_code,period,contract_role,candidate_status,market_data_file_id,data_version,rulebook_rank,block_reason,file_path,quality_status,disposition,evidence_source
long_horizon_daily_v1,bb,BB2012,1w,actual_contract,current,67201,rq_acb_bb_BB2012_1w_20200915_20201214_v1,1,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=bb/contract=BB2012/BB2012_1w_20200915_20201214.parquet,passed,active_passed,rulebook
long_horizon_daily_v1,bb,BB2101,1d,actual_contract,current,67203,rq_acb_bb_BB2101_1d_20201215_20210115_v1,1,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=bb/contract=BB2101/BB2101_1d_20201215_20210115.parquet,passed,active_passed,rulebook
long_horizon_daily_v1,bb,BB2101,1w,actual_contract,current,67205,rq_acb_bb_BB2101_1w_20201215_20210115_v1,1,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=bb/contract=BB2101/BB2101_1w_20201215_20210115.parquet,passed,active_passed,rulebook
long_horizon_daily_v1,bb,BB2102,1d,actual_contract,current,67207,rq_acb_bb_BB2102_1d_20210118_20210219_v1,1,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=bb/contract=BB2102/BB2102_1d_20210118_20210219.parquet,passed,active_passed,rulebook
long_horizon_daily_v1,bb,BB2102,1w,actual_contract,current,67209,rq_acb_bb_BB2102_1w_20210118_20210219_v1,1,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=bb/contract=BB2102/BB2102_1w_20210118_20210219.parquet,passed,active_passed,rulebook
long_horizon_daily_v1,bb,BB2103,1d,actual_contract,current,67211,rq_acb_bb_BB2103_1d_20210222_20210312_v1,1,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=bb/contract=BB2103/BB2103_1d_20210222_20210312.parquet,passed,active_passed,rulebook
long_horizon_daily_v1,bb,BB2103,1w,actual_contract,current,67213,rq_acb_bb_BB2103_1w_20210222_20210312_v1,1,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=bb/contract=BB2103/BB2103_1w_20210222_20210312.parquet,passed,active_passed,rulebook
long_horizon_daily_v1,bb,BB2104,1d,actual_contract,current,67215,rq_acb_bb_BB2104_1d_20210315_20210415_v1,1,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=bb/contract=BB2104/BB2104_1d_20210315_20210415.parquet,passed,active_passed,rulebook
long_horizon_daily_v1,bb,BB2104,1w,actual_contract,current,67217,rq_acb_bb_BB2104_1w_20210315_20210415_v1,1,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=bb/contract=BB2104/BB2104_1w_20210315_20210415.parquet,passed,active_passed,rulebook
long_horizon_daily_v1,bb,BB2105,1d,actual_contract,current,67219,rq_acb_bb_BB2105_1d_20210416_20210519_v1,1,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=bb/contract=BB2105/BB2105_1d_20210416_20210519.parquet,passed,active_passed,rulebook
long_horizon_daily_v1,bb,BB2105,1w,actual_contract,current,67221,rq_acb_bb_BB2105_1w_20210416_20210519_v1,1,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=bb/contract=BB2105/BB2105_1w_20210416_20210519.parquet,passed,active_passed,rulebook
long_horizon_daily_v1,bb,BB2106,1d,actual_contract,current,67223,rq_acb_bb_BB2106_1d_20210520_20210615_v1,1,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=bb/contract=BB2106/BB2106_1d_20210520_20210615.parquet,passed,active_passed,rulebook
long_horizon_daily_v1,bb,BB2106,1w,actual_contract,current,67225,rq_acb_bb_BB2106_1w_20210520_20210615_v1,1,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=bb/contract=BB2106/BB2106_1w_20210520_20210615.parquet,passed,active_passed,rulebook
long_horizon_daily_v1,bb,BB2107,1d,actual_contract,current,67227,rq_acb_bb_BB2107_1d_20210616_20210714_v1,1,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=bb/contract=BB2107/BB2107_1d_20210616_20210714.parquet,passed,active_passed,rulebook
long_horizon_daily_v1,bb,BB2107,1w,actual_contract,current,67229,rq_acb_bb_BB2107_1w_20210616_20210714_v1,1,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=bb/contract=BB2107/BB2107_1w_20210616_20210714.parquet,passed,active_passed,rulebook
long_horizon_daily_v1,bb,BB2108,1d,actual_contract,current,67231,rq_acb_bb_BB2108_1d_20210715_20210813_v1,1,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=bb/contract=BB2108/BB2108_1d_20210715_20210813.parquet,passed,active_passed,rulebook
long_horizon_daily_v1,bb,BB2108,1w,actual_contract,current,67233,rq_acb_bb_BB2108_1w_20210715_20210813_v1,1,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=bb/contract=BB2108/BB2108_1w_20210715_20210813.parquet,passed,active_passed,rulebook
long_horizon_daily_v1,bb,BB2109,1d,actual_contract,current,67235,rq_acb_bb_BB2109_1d_20210816_20210914_v1,1,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=bb/contract=BB2109/BB2109_1d_20210816_20210914.parquet,passed,active_passed,rulebook
long_horizon_daily_v1,bb,BB2109,1w,actual_contract,current,67237,rq_acb_bb_BB2109_1w_20210816_20210914_v1,1,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=bb/contract=BB2109/BB2109_1w_20210816_20210914.parquet,passed,active_passed,rulebook
long_horizon_daily_v1,bb,BB2110,1d,actual_contract,current,67239,rq_acb_bb_BB2110_1d_20210915_20211021_v1,1,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=bb/contract=BB2110/BB2110_1d_20210915_20211021.parquet,passed,active_passed,rulebook
long_horizon_daily_v1,bb,BB2110,1w,actual_contract,current,67241,rq_acb_bb_BB2110_1w_20210915_20211021_v1,1,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=bb/contract=BB2110/BB2110_1w_20210915_20211021.parquet,passed,active_passed,rulebook
long_horizon_daily_v1,bb,BB2111,1d,actual_contract,current,67243,rq_acb_bb_BB2111_1d_20211022_20211112_v1,1,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=bb/contract=BB2111/BB2111_1d_20211022_20211112.parquet,passed,active_passed,rulebook
long_horizon_daily_v1,bb,BB2111,1w,actual_contract,current,67245,rq_acb_bb_BB2111_1w_20211022_20211112_v1,1,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=bb/contract=BB2111/BB2111_1w_20211022_20211112.parquet,passed,active_passed,rulebook
long_horizon_daily_v1,bb,BB2112,1d,actual_contract,current,67247,rq_acb_bb_BB2112_1d_20211115_20211214_v1,1,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=bb/contract=BB2112/BB2112_1d_20211115_20211214.parquet,passed,active_passed,rulebook
long_horizon_daily_v1,bb,BB2112,1w,actual_contract,current,67249,rq_acb_bb_BB2112_1w_20211115_20211214_v1,1,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=bb/contract=BB2112/BB2112_1w_20211115_20211214.parquet,passed,active_passed,rulebook
long_horizon_daily_v1,bb,BB2201,1d,actual_contract,current,67251,rq_acb_bb_BB2201_1d_20211215_20220117_v1,1,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=bb/contract=BB2201/BB2201_1d_20211215_20220117.parquet,passed,active_passed,rulebook
long_horizon_daily_v1,bb,BB2201,1w,actual_contract,current,67253,rq_acb_bb_BB2201_1w_20211215_20220117_v1,1,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=bb/contract=BB2201/BB2201_1w_20211215_20220117.parquet,passed,active_passed,rulebook
long_horizon_daily_v1,bb,BB2202,1d,actual_contract,current,67255,rq_acb_bb_BB2202_1d_20220118_20220218_v1,1,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=bb/contract=BB2202/BB2202_1d_20220118_20220218.parquet,passed,active_passed,rulebook
long_horizon_daily_v1,bb,BB2202,1w,actual_contract,current,67257,rq_acb_bb_BB2202_1w_20220118_20220218_v1,1,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=bb/contract=BB2202/BB2202_1w_20220118_20220218.parquet,passed,active_passed,rulebook
long_horizon_daily_v1,bb,BB2203,1d,actual_contract,current,67259,rq_acb_bb_BB2203_1d_20220221_20220314_v1,1,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=bb/contract=BB2203/BB2203_1d_20220221_20220314.parquet,passed,active_passed,rulebook
long_horizon_daily_v1,bb,BB2203,1w,actual_contract,current,67261,rq_acb_bb_BB2203_1w_20220221_20220314_v1,1,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=bb/contract=BB2203/BB2203_1w_20220221_20220314.parquet,passed,active_passed,rulebook
long_horizon_daily_v1,bb,BB2204,1d,actual_contract,current,67263,rq_acb_bb_BB2204_1d_20220315_20220418_v1,1,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=bb/contract=BB2204/BB2204_1d_20220315_20220418.parquet,passed,active_passed,rulebook
long_horizon_daily_v1,bb,BB2204,1w,actual_contract,current,67265,rq_acb_bb_BB2204_1w_20220315_20220418_v1,1,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=bb/contract=BB2204/BB2204_1w_20220315_20220418.parquet,passed,active_passed,rulebook
long_horizon_daily_v1,bb,BB2205,1d,actual_contract,current,67267,rq_acb_bb_BB2205_1d_20220419_20220518_v1,1,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=bb/contract=BB2205/BB2205_1d_20220419_20220518.parquet,passed,active_passed,rulebook
long_horizon_daily_v1,bb,BB2205,1w,actual_contract,current,67269,rq_acb_bb_BB2205_1w_20220419_20220518_v1,1,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=bb/contract=BB2205/BB2205_1w_20220419_20220518.parquet,passed,active_passed,rulebook
long_horizon_daily_v1,bb,BB2206,1d,actual_contract,current,67271,rq_acb_bb_BB2206_1d_20220519_20220615_v1,1,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=bb/contract=BB2206/BB2206_1d_20220519_20220615.parquet,passed,active_passed,rulebook
long_horizon_daily_v1,bb,BB2206,1w,actual_contract,current,67273,rq_acb_bb_BB2206_1w_20220519_20220615_v1,1,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=bb/contract=BB2206/BB2206_1w_20220519_20220615.parquet,passed,active_passed,rulebook
long_horizon_daily_v1,bb,BB2207,1d,actual_contract,current,67275,rq_acb_bb_BB2207_1d_20220616_20220714_v1,1,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=bb/contract=BB2207/BB2207_1d_20220616_20220714.parquet,passed,active_passed,rulebook
long_horizon_daily_v1,bb,BB2207,1w,actual_contract,current,67277,rq_acb_bb_BB2207_1w_20220616_20220714_v1,1,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=bb/contract=BB2207/BB2207_1w_20220616_20220714.parquet,passed,active_passed,rulebook
long_horizon_daily_v1,bb,BB2208,1d,actual_contract,current,67279,rq_acb_bb_BB2208_1d_20220715_20220812_v1,1,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=bb/contract=BB2208/BB2208_1d_20220715_20220812.parquet,passed,active_passed,rulebook
long_horizon_daily_v1,bb,BB2208,1w,actual_contract,current,67281,rq_acb_bb_BB2208_1w_20220715_20220812_v1,1,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=bb/contract=BB2208/BB2208_1w_20220715_20220812.parquet,passed,active_passed,rulebook
long_horizon_daily_v1,bb,BB2209,1d,actual_contract,current,67283,rq_acb_bb_BB2209_1d_20220815_20220915_v1,1,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=bb/contract=BB2209/BB2209_1d_20220815_20220915.parquet,passed,active_passed,rulebook
long_horizon_daily_v1,bb,BB2209,1w,actual_contract,current,67285,rq_acb_bb_BB2209_1w_20220815_20220915_v1,1,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=bb/contract=BB2209/BB2209_1w_20220815_20220915.parquet,passed,active_passed,rulebook
long_horizon_daily_v1,bb,BB2210,1d,actual_contract,current,67287,rq_acb_bb_BB2210_1d_20220916_20221021_v1,1,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=bb/contract=BB2210/BB2210_1d_20220916_20221021.parquet,passed,active_passed,rulebook
long_horizon_daily_v1,bb,BB2210,1w,actual_contract,current,67289,rq_acb_bb_BB2210_1w_20220916_20221021_v1,1,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=bb/contract=BB2210/BB2210_1w_20220916_20221021.parquet,passed,active_passed,rulebook
long_horizon_daily_v1,bb,BB2211,1d,actual_contract,current,67291,rq_acb_bb_BB2211_1d_20221024_20221114_v1,1,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=bb/contract=BB2211/BB2211_1d_20221024_20221114.parquet,passed,active_passed,rulebook
long_horizon_daily_v1,bb,BB2211,1w,actual_contract,current,67293,rq_acb_bb_BB2211_1w_20221024_20221114_v1,1,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=bb/contract=BB2211/BB2211_1w_20221024_20221114.parquet,passed,active_passed,rulebook
long_horizon_daily_v1,bb,BB2212,1d,actual_contract,current,67295,rq_acb_bb_BB2212_1d_20221115_20221214_v1,1,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=bb/contract=BB2212/BB2212_1d_20221115_20221214.parquet,passed,active_passed,rulebook
long_horizon_daily_v1,bb,BB2212,1w,actual_contract,current,67297,rq_acb_bb_BB2212_1w_20221115_20221214_v1,1,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=bb/contract=BB2212/BB2212_1w_20221115_20221214.parquet,passed,active_passed,rulebook
long_horizon_daily_v1,bb,BB2301,1d,actual_contract,current,41458,rq_acb_bb_BB2301_1d_20230103_20230116_v1,1,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=bb/contract=BB2301/BB2301_1d_20230103_20230116.parquet,passed,active_passed,rulebook
long_horizon_daily_v1,bb,BB2301,1d,actual_contract,excluded,67299,rq_acb_bb_BB2301_1d_20221215_20221230_v1,2,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=bb/contract=BB2301/BB2301_1d_20221215_20221230.parquet,passed,active_passed,rulebook
long_horizon_daily_v1,bb,BB2301,1w,actual_contract,current,67301,rq_acb_bb_BB2301_1w_20221215_20221230_v1,1,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=bb/contract=BB2301/BB2301_1w_20221215_20221230.parquet,passed,active_passed,rulebook
long_horizon_daily_v1,bb,BB2302,1d,actual_contract,current,41460,rq_acb_bb_BB2302_1d_20230117_20230214_v1,1,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=bb/contract=BB2302/BB2302_1d_20230117_20230214.parquet,passed,active_passed,rulebook
long_horizon_daily_v1,bb,BB2303,1d,actual_contract,current,41462,rq_acb_bb_BB2303_1d_20230215_20230314_v1,1,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=bb/contract=BB2303/BB2303_1d_20230215_20230314.parquet,passed,active_passed,rulebook
long_horizon_daily_v1,bb,BB2304,1d,actual_contract,current,41464,rq_acb_bb_BB2304_1d_20230315_20230417_v1,1,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=bb/contract=BB2304/BB2304_1d_20230315_20230417.parquet,passed,active_passed,rulebook
long_horizon_daily_v1,bb,BB2305,1d,actual_contract,current,41466,rq_acb_bb_BB2305_1d_20230418_20230517_v1,1,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=bb/contract=BB2305/BB2305_1d_20230418_20230517.parquet,passed,active_passed,rulebook
long_horizon_daily_v1,bb,BB2306,1d,actual_contract,current,41468,rq_acb_bb_BB2306_1d_20230518_20230614_v1,1,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=bb/contract=BB2306/BB2306_1d_20230518_20230614.parquet,passed,active_passed,rulebook
long_horizon_daily_v1,bb,BB2307,1d,actual_contract,current,41470,rq_acb_bb_BB2307_1d_20230615_20230714_v1,1,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=bb/contract=BB2307/BB2307_1d_20230615_20230714.parquet,passed,active_passed,rulebook
long_horizon_daily_v1,bb,BB2308,1d,actual_contract,current,41472,rq_acb_bb_BB2308_1d_20230717_20230814_v1,1,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=bb/contract=BB2308/BB2308_1d_20230717_20230814.parquet,passed,active_passed,rulebook
long_horizon_daily_v1,bb,BB2309,1d,actual_contract,current,41474,rq_acb_bb_BB2309_1d_20230815_20230914_v1,1,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=bb/contract=BB2309/BB2309_1d_20230815_20230914.parquet,passed,active_passed,rulebook
long_horizon_daily_v1,bb,BB2310,1d,actual_contract,current,41476,rq_acb_bb_BB2310_1d_20230915_20231020_v1,1,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=bb/contract=BB2310/BB2310_1d_20230915_20231020.parquet,passed,active_passed,rulebook
long_horizon_daily_v1,bb,BB2311,1d,actual_contract,current,41478,rq_acb_bb_BB2311_1d_20231023_20231114_v1,1,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=bb/contract=BB2311/BB2311_1d_20231023_20231114.parquet,passed,active_passed,rulebook
long_horizon_daily_v1,bb,BB2312,1d,actual_contract,current,41480,rq_acb_bb_BB2312_1d_20231115_20231214_v1,1,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=bb/contract=BB2312/BB2312_1d_20231115_20231214.parquet,passed,active_passed,rulebook
long_horizon_daily_v1,bb,BB2401,1d,actual_contract,current,41482,rq_acb_bb_BB2401_1d_20231215_20240115_v1,1,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=bb/contract=BB2401/BB2401_1d_20231215_20240115.parquet,passed,active_passed,rulebook
long_horizon_daily_v1,bb,BB2402,1d,actual_contract,current,41484,rq_acb_bb_BB2402_1d_20240116_20240222_v1,1,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=bb/contract=BB2402/BB2402_1d_20240116_20240222.parquet,passed,active_passed,rulebook
long_horizon_daily_v1,bb,BB2403,1d,actual_contract,current,41486,rq_acb_bb_BB2403_1d_20240223_20240314_v1,1,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=bb/contract=BB2403/BB2403_1d_20240223_20240314.parquet,passed,active_passed,rulebook
long_horizon_daily_v1,bb,BB2404,1d,actual_contract,current,41488,rq_acb_bb_BB2404_1d_20240315_20240416_v1,1,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=bb/contract=BB2404/BB2404_1d_20240315_20240416.parquet,passed,active_passed,rulebook
long_horizon_daily_v1,bb,BB2405,1d,actual_contract,current,41490,rq_acb_bb_BB2405_1d_20240417_20240508_v1,1,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=bb/contract=BB2405/BB2405_1d_20240417_20240508.parquet,passed,active_passed,rulebook
long_horizon_daily_v1,bb,BB2511,1d,actual_contract,current,41492,rq_acb_bb_BB2511_1d_20250604_20250902_v1,1,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=bb/contract=BB2511/BB2511_1d_20250604_20250902.parquet,passed,active_passed,rulebook
long_horizon_daily_v1,bb,BB2601,1d,actual_contract,current,41494,rq_acb_bb_BB2601_1d_20250903_20251127_v1,1,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=bb/contract=BB2601/BB2601_1d_20250903_20251127.parquet,passed,active_passed,rulebook
long_horizon_daily_v1,bb,BB2605,1d,actual_contract,current,41496,rq_acb_bb_BB2605_1d_20260203_20260409_v1,1,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=bb/contract=BB2605/BB2605_1d_20260203_20260409.parquet,passed,active_passed,rulebook
long_horizon_daily_v1,bb,BB2609,1d,actual_contract,blocked,33638,rqdata_actual_contract_bars_bb_BB2609_1d_20260401_20260707_v1,0,duplicate_path_non_canonical,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=bb/contract=BB2609/BB2609_1d_20260401_20260707.parquet,passed,duplicate_version_requires_review,rulebook
long_horizon_daily_v1,bb,BB2609,1d,actual_contract,current,33929,rq_acb_bb_BB2609_1d_20260401_20260707_v1,1,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=bb/contract=BB2609/BB2609_1d_20260401_20260707.parquet,passed,duplicate_version_requires_review,rulebook
long_horizon_daily_v1,bb,BB2609,1d,actual_contract,excluded,41498,rq_acb_bb_BB2609_1d_20260608_20260707_v1,2,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=bb/contract=BB2609/BB2609_1d_20260608_20260707.parquet,passed,,rulebook
long_horizon_daily_v1,bb,bb.MAIN,1d,dominant_main,blocked,55812,rqdata_bb_standard_1d_20230103_20260711_v2,0,quality_policy_violation,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=bb/contract=bb.MAIN/bb_MAIN_1d_20230103_20260711_v2.parquet,warning,,rulebook
long_horizon_daily_v1,bb,bb.MAIN,1d,dominant_main,blocked,55582,rqdata_bb_standard_1d_20230103_20260710_v2,0,quality_policy_violation,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=bb/contract=bb.MAIN/bb_MAIN_1d_20230103_20260710_v2.parquet,warning,,rulebook
long_horizon_daily_v1,bb,bb.MAIN,1d,dominant_main,blocked,56438,rqdata_bb_standard_1d_20200102_20260711_v2,0,quality_policy_violation,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=bb/contract=bb.MAIN/bb_MAIN_1d_20200102_20260711_v2.parquet,warning,accepted_warning,rulebook
long_horizon_daily_v1,bb,bb.MAIN,1w,dominant_main,blocked,55813,rqdata_bb_standard_1w_20230103_20260711_v2,0,quality_policy_violation,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=bb/contract=bb.MAIN/bb_MAIN_1w_20230103_20260711_v2.parquet,warning,,rulebook
long_horizon_daily_v1,bb,bb.MAIN,1w,dominant_main,blocked,56439,rqdata_bb_standard_1w_20200102_20260711_v2,0,quality_policy_violation,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=bb/contract=bb.MAIN/bb_MAIN_1w_20200102_20260711_v2.parquet,warning,accepted_warning,rulebook
long_horizon_daily_v1,bb,bb.MAIN,1w,dominant_main,blocked,55672,rqdata_bb_standard_1w_20230103_20260710_v2,0,quality_policy_violation,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=bb/contract=bb.MAIN/bb_MAIN_1w_20230103_20260710_v2.parquet,warning,,rulebook
