product,asset_scope,contract,period,gate_status,blocked_reasons,manifest_status,manifest_quality_status,manifest_data_role,manifest_row_count,db_market_data_file_id,db_quality_status,db_row_count,data_quality_report_status,duckdb_row_count,duckdb_min_datetime,duckdb_max_datetime,standard_path
jm,dominant_main,jm.MAIN,1m,active_passed,,success,passed,primary,290490,55787,passed,290490,passed,290490,2023-01-03T09:01:00,2026-07-09T23:00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=DCE/symbol=jm/contract=jm.MAIN/jm_MAIN_1m_20230103_20260710_v2.parquet
jm,dominant_main,jm.MAIN,5m,active_passed,,success,passed,primary,58098,55792,passed,58098,passed,58098,2023-01-03T09:05:00,2026-07-09T23:00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=DCE/symbol=jm/contract=jm.MAIN/jm_MAIN_5m_20230103_20260710_v2.parquet
jm,dominant_main,jm.MAIN,15m,active_passed,,success,passed,primary,19366,55793,passed,19366,passed,19366,2023-01-03T09:15:00,2026-07-09T23:00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=DCE/symbol=jm/contract=jm.MAIN/jm_MAIN_15m_20230103_20260710_v2.parquet
jm,dominant_main,jm.MAIN,30m,active_passed,,success,passed,primary,10108,55794,passed,10108,passed,10108,2023-01-03T09:30:00,2026-07-09T23:00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=DCE/symbol=jm/contract=jm.MAIN/jm_MAIN_30m_20230103_20260710_v2.parquet
jm,dominant_main,jm.MAIN,60m,active_passed,,success,passed,primary,5904,55795,passed,5904,passed,5904,2023-01-03T10:00:00,2026-07-09T23:00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=DCE/symbol=jm/contract=jm.MAIN/jm_MAIN_60m_20230103_20260710_v2.parquet
jm,dominant_main,jm.MAIN,1d,active_passed,,success,passed,primary,851,55607,passed,851,passed,851,2023-01-03T00:00:00,2026-07-10T00:00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=jm/contract=jm.MAIN/jm_MAIN_1d_20230103_20260710_v2.parquet
