classification,dataset,target_table,product,year,candidate_start_date,candidate_end_date,writes_parquet,writes_market_data_files,writes_quality_status,before_count,status,after_count,rows_fetched,rows_upsert_attempted,error_type,error_message
needs_contract_universe_sync,contract_universe,futures_contract_universe,a,2023,2023-01-01,2023-12-31,False,False,False,0,success,1452,1452,1452,,
needs_contract_universe_sync,contract_universe,futures_contract_universe,ag,2023,2023-01-01,2023-12-31,False,False,False,0,success,2904,2904,2904,,
needs_contract_universe_sync,contract_universe,futures_contract_universe,al,2023,2023-01-01,2023-12-31,False,False,False,0,success,2904,2904,2904,,
needs_contract_universe_sync,contract_universe,futures_contract_universe,ao,2023,2023-01-01,2023-12-31,False,False,False,0,success,1384,1384,1384,,
needs_contract_universe_sync,contract_universe,futures_contract_universe,ap,2023,2023-01-01,2023-12-31,False,False,False,0,success,1694,1694,1694,,
needs_contract_universe_sync,contract_universe,futures_contract_universe,au,2023,2023-01-01,2023-12-31,False,False,False,0,success,1936,1936,1936,,
needs_contract_universe_sync,contract_universe,futures_contract_universe,b,2023,2023-01-01,2023-12-31,False,False,False,0,success,2904,2904,2904,,
needs_contract_universe_sync,contract_universe,futures_contract_universe,bb,2023,2023-01-01,2023-12-31,False,False,False,0,success,2904,2904,2904,,
needs_contract_universe_sync,contract_universe,futures_contract_universe,bc,2023,2023-01-01,2023-12-31,False,False,False,0,success,2904,2904,2904,,
needs_contract_universe_sync,contract_universe,futures_contract_universe,br,2023,2023-01-01,2023-12-31,False,False,False,0,success,992,992,992,,
needs_contract_universe_sync,contract_universe,futures_contract_universe,bu,2023,2023-01-01,2023-12-31,False,False,False,0,success,3872,3872,3872,,
needs_contract_universe_sync,contract_universe,futures_contract_universe,c,2023,2023-01-01,2023-12-31,False,False,False,0,success,1452,1452,1452,,
needs_contract_universe_sync,contract_universe,futures_contract_universe,cf,2023,2023-01-01,2023-12-31,False,False,False,0,success,1452,1452,1452,,
needs_contract_universe_sync,contract_universe,futures_contract_universe,cj,2023,2023-01-01,2023-12-31,False,False,False,0,success,1452,1452,1452,,
needs_contract_universe_sync,contract_universe,futures_contract_universe,cs,2023,2023-01-01,2023-12-31,False,False,False,0,success,1452,1452,1452,,
