product,trade_date,contract,field,value,source,source_row_id,data_version,effective_start,effective_end,complete
jm,2023-01-20,JM2305,long_margin_ratio,0.200000,futures_trading_parameters,424831,rqdata_structured_v1,2023-01-20,2023-01-20,True
jm,2023-01-20,JM2305,short_margin_ratio,0.200000,futures_trading_parameters,424831,rqdata_structured_v1,2023-01-20,2023-01-20,True
jm,2023-01-20,JM2305,open_commission,0.00010000,futures_trading_parameters,424831,rqdata_structured_v1,2023-01-20,2023-01-20,True
jm,2023-01-20,JM2305,close_commission,0.00010000,futures_trading_parameters,424831,rqdata_structured_v1,2023-01-20,2023-01-20,True
jm,2023-01-20,JM2305,close_today_commission,0.00014000,futures_trading_parameters,424831,rqdata_structured_v1,2023-01-20,2023-01-20,True
jm,2023-01-30,JM2305,price_tick,0.500000,futures_trading_parameters,424832,rqdata_structured_v1,2023-01-30,2023-01-30,True
jm,2023-01-30,JM2305,contract_multiplier,60,futures_trading_parameters,424832,rqdata_structured_v1,2023-01-30,2023-01-30,True
jm,2023-01-30,JM2305,long_margin_ratio,0.200000,futures_trading_parameters,424832,rqdata_structured_v1,2023-01-30,2023-01-30,True
jm,2023-01-30,JM2305,short_margin_ratio,0.200000,futures_trading_parameters,424832,rqdata_structured_v1,2023-01-30,2023-01-30,True
jm,2023-01-30,JM2305,open_commission,0.00010000,futures_trading_parameters,424832,rqdata_structured_v1,2023-01-30,2023-01-30,True
jm,2023-01-30,JM2305,close_commission,0.00010000,futures_trading_parameters,424832,rqdata_structured_v1,2023-01-30,2023-01-30,True
jm,2023-01-30,JM2305,close_today_commission,0.00014000,futures_trading_parameters,424832,rqdata_structured_v1,2023-01-30,2023-01-30,True
jm,2023-01-31,JM2305,price_tick,0.500000,futures_trading_parameters,424833,rqdata_structured_v1,2023-01-31,2023-01-31,True
jm,2023-01-31,JM2305,contract_multiplier,60,futures_trading_parameters,424833,rqdata_structured_v1,2023-01-31,2023-01-31,True
jm,2023-01-31,JM2305,long_margin_ratio,0.200000,futures_trading_parameters,424833,rqdata_structured_v1,2023-01-31,2023-01-31,True
jm,2023-01-31,JM2305,short_margin_ratio,0.200000,futures_trading_parameters,424833,rqdata_structured_v1,2023-01-31,2023-01-31,True
