classification,dataset,target_table,product,year,candidate_start_date,candidate_end_date,writes_parquet,writes_market_data_files,writes_quality_status,before_count,status,after_count,rows_fetched,rows_upsert_attempted,calls_rqdata,error_type,error_message
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,rr,2022,2022-01-01,2022-12-31,False,False,False,0,success,484,484,484,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,rs,2022,2022-01-01,2022-12-31,False,False,False,0,success,484,484,484,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,ru,2022,2022-01-01,2022-12-31,False,False,False,0,success,484,484,484,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,sa,2022,2022-01-01,2022-12-31,False,False,False,0,success,484,484,484,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,sc,2022,2022-01-01,2022-12-31,False,False,False,0,success,484,484,484,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,sf,2022,2022-01-01,2022-12-31,False,False,False,0,success,484,484,484,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,si,2022,2022-01-01,2022-12-31,False,False,False,0,success,14,14,14,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,sm,2022,2022-01-01,2022-12-31,False,False,False,0,success,484,484,484,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,sn,2022,2022-01-01,2022-12-31,False,False,False,0,success,484,484,484,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,sp,2022,2022-01-01,2022-12-31,False,False,False,0,success,484,484,484,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,sr,2022,2022-01-01,2022-12-31,False,False,False,0,success,484,484,484,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,ss,2022,2022-01-01,2022-12-31,False,False,False,0,success,484,484,484,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,t,2022,2022-01-01,2022-12-31,False,False,False,0,success,484,484,484,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,ta,2022,2022-01-01,2022-12-31,False,False,False,0,success,484,484,484,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,tf,2022,2022-01-01,2022-12-31,False,False,False,0,success,484,484,484,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,ts,2022,2022-01-01,2022-12-31,False,False,False,0,success,484,484,484,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,ur,2022,2022-01-01,2022-12-31,False,False,False,0,success,484,484,484,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,v,2022,2022-01-01,2022-12-31,False,False,False,0,success,484,484,484,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,wh,2022,2022-01-01,2022-12-31,False,False,False,0,success,484,484,484,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,wr,2022,2022-01-01,2022-12-31,False,False,False,0,success,484,484,484,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,y,2022,2022-01-01,2022-12-31,False,False,False,0,success,484,484,484,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,zc,2022,2022-01-01,2022-12-31,False,False,False,0,success,484,484,484,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,zn,2022,2022-01-01,2022-12-31,False,False,False,0,success,484,484,484,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,a,2023,2023-01-01,2023-12-31,False,False,False,0,success,484,484,484,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,ag,2023,2023-01-01,2023-12-31,False,False,False,0,success,484,484,484,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,al,2023,2023-01-01,2023-12-31,False,False,False,0,success,484,484,484,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,ao,2023,2023-01-01,2023-12-31,False,False,False,0,success,264,264,264,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,ap,2023,2023-01-01,2023-12-31,False,False,False,0,success,484,484,484,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,au,2023,2023-01-01,2023-12-31,False,False,False,0,success,484,484,484,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,b,2023,2023-01-01,2023-12-31,False,False,False,0,success,484,484,484,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,bb,2023,2023-01-01,2023-12-31,False,False,False,0,success,484,484,484,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,bc,2023,2023-01-01,2023-12-31,False,False,False,0,success,484,484,484,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,br,2023,2023-01-01,2023-12-31,False,False,False,0,success,210,210,210,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,bu,2023,2023-01-01,2023-12-31,False,False,False,0,success,484,484,484,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,c,2023,2023-01-01,2023-12-31,False,False,False,0,success,484,484,484,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,cf,2023,2023-01-01,2023-12-31,False,False,False,0,success,484,484,484,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,cj,2023,2023-01-01,2023-12-31,False,False,False,0,success,484,484,484,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,cs,2023,2023-01-01,2023-12-31,False,False,False,0,success,484,484,484,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,cu,2023,2023-01-01,2023-12-31,False,False,False,0,success,484,484,484,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,cy,2023,2023-01-01,2023-12-31,False,False,False,0,success,484,484,484,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,eb,2023,2023-01-01,2023-12-31,False,False,False,0,success,484,484,484,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,ec,2023,2023-01-01,2023-12-31,False,False,False,0,success,180,180,180,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,eg,2023,2023-01-01,2023-12-31,False,False,False,0,success,484,484,484,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,fb,2023,2023-01-01,2023-12-31,False,False,False,0,success,484,484,484,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,fg,2023,2023-01-01,2023-12-31,False,False,False,0,success,484,484,484,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,fu,2023,2023-01-01,2023-12-31,False,False,False,0,success,484,484,484,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,hc,2023,2023-01-01,2023-12-31,False,False,False,0,success,484,484,484,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,i,2023,2023-01-01,2023-12-31,False,False,False,0,success,484,484,484,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,ic,2023,2023-01-01,2023-12-31,False,False,False,0,success,484,484,484,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,if,2023,2023-01-01,2023-12-31,False,False,False,0,success,484,484,484,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,ih,2023,2023-01-01,2023-12-31,False,False,False,0,success,484,484,484,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,im,2023,2023-01-01,2023-12-31,False,False,False,0,success,484,484,484,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,j,2023,2023-01-01,2023-12-31,False,False,False,0,success,484,484,484,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,jd,2023,2023-01-01,2023-12-31,False,False,False,0,success,484,484,484,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,jm,2023,2023-01-01,2023-12-31,False,False,False,0,success,484,484,484,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,jr,2023,2023-01-01,2023-12-31,False,False,False,0,success,484,484,484,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,l,2023,2023-01-01,2023-12-31,False,False,False,0,success,484,484,484,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,lc,2023,2023-01-01,2023-12-31,False,False,False,0,success,220,220,220,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,lh,2023,2023-01-01,2023-12-31,False,False,False,0,success,484,484,484,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,lu,2023,2023-01-01,2023-12-31,False,False,False,0,success,484,484,484,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,m,2023,2023-01-01,2023-12-31,False,False,False,0,success,484,484,484,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,ma,2023,2023-01-01,2023-12-31,False,False,False,0,success,484,484,484,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,ni,2023,2023-01-01,2023-12-31,False,False,False,0,success,484,484,484,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,nr,2023,2023-01-01,2023-12-31,False,False,False,0,success,484,484,484,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,oi,2023,2023-01-01,2023-12-31,False,False,False,0,success,484,484,484,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,p,2023,2023-01-01,2023-12-31,False,False,False,0,success,484,484,484,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,pb,2023,2023-01-01,2023-12-31,False,False,False,0,success,484,484,484,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,pf,2023,2023-01-01,2023-12-31,False,False,False,0,success,484,484,484,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,pg,2023,2023-01-01,2023-12-31,False,False,False,0,success,484,484,484,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,pk,2023,2023-01-01,2023-12-31,False,False,False,0,success,484,484,484,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,pm,2023,2023-01-01,2023-12-31,False,False,False,0,success,484,484,484,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,pp,2023,2023-01-01,2023-12-31,False,False,False,0,success,484,484,484,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,px,2023,2023-01-01,2023-12-31,False,False,False,0,success,140,140,140,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,rb,2023,2023-01-01,2023-12-31,False,False,False,0,success,484,484,484,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,ri,2023,2023-01-01,2023-12-31,False,False,False,0,success,484,484,484,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,rm,2023,2023-01-01,2023-12-31,False,False,False,0,success,484,484,484,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,rr,2023,2023-01-01,2023-12-31,False,False,False,0,success,484,484,484,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,rs,2023,2023-01-01,2023-12-31,False,False,False,0,success,484,484,484,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,ru,2023,2023-01-01,2023-12-31,False,False,False,0,success,484,484,484,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,sa,2023,2023-01-01,2023-12-31,False,False,False,0,success,484,484,484,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,sc,2023,2023-01-01,2023-12-31,False,False,False,0,success,484,484,484,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,sf,2023,2023-01-01,2023-12-31,False,False,False,0,success,484,484,484,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,sh,2023,2023-01-01,2023-12-31,False,False,False,0,success,140,140,140,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,si,2023,2023-01-01,2023-12-31,False,False,False,0,success,484,484,484,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,sm,2023,2023-01-01,2023-12-31,False,False,False,0,success,484,484,484,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,sn,2023,2023-01-01,2023-12-31,False,False,False,0,success,484,484,484,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,sp,2023,2023-01-01,2023-12-31,False,False,False,0,success,484,484,484,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,sr,2023,2023-01-01,2023-12-31,False,False,False,0,success,484,484,484,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,ss,2023,2023-01-01,2023-12-31,False,False,False,0,success,484,484,484,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,t,2023,2023-01-01,2023-12-31,False,False,False,0,success,484,484,484,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,ta,2023,2023-01-01,2023-12-31,False,False,False,0,success,484,484,484,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,tf,2023,2023-01-01,2023-12-31,False,False,False,0,success,484,484,484,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,tl,2023,2023-01-01,2023-12-31,False,False,False,0,success,340,340,340,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,ts,2023,2023-01-01,2023-12-31,False,False,False,0,success,484,484,484,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,ur,2023,2023-01-01,2023-12-31,False,False,False,0,success,484,484,484,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,v,2023,2023-01-01,2023-12-31,False,False,False,0,success,484,484,484,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,wh,2023,2023-01-01,2023-12-31,False,False,False,0,success,484,484,484,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,wr,2023,2023-01-01,2023-12-31,False,False,False,0,success,484,484,484,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,y,2023,2023-01-01,2023-12-31,False,False,False,0,success,484,484,484,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,zc,2023,2023-01-01,2023-12-31,False,False,False,0,success,484,484,484,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,zn,2023,2023-01-01,2023-12-31,False,False,False,0,success,484,484,484,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,a,2024,2024-01-01,2024-12-31,False,False,False,0,success,484,484,484,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,ag,2024,2024-01-01,2024-12-31,False,False,False,0,success,484,484,484,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,al,2024,2024-01-01,2024-12-31,False,False,False,0,success,484,484,484,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,ao,2024,2024-01-01,2024-12-31,False,False,False,0,success,484,484,484,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,ap,2024,2024-01-01,2024-12-31,False,False,False,0,success,484,484,484,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,au,2024,2024-01-01,2024-12-31,False,False,False,0,success,484,484,484,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,b,2024,2024-01-01,2024-12-31,False,False,False,0,success,484,484,484,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,bb,2024,2024-01-01,2024-12-31,False,False,False,0,success,484,484,484,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,bc,2024,2024-01-01,2024-12-31,False,False,False,0,success,484,484,484,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,br,2024,2024-01-01,2024-12-31,False,False,False,0,success,484,484,484,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,bu,2024,2024-01-01,2024-12-31,False,False,False,0,success,484,484,484,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,c,2024,2024-01-01,2024-12-31,False,False,False,0,success,484,484,484,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,cf,2024,2024-01-01,2024-12-31,False,False,False,0,success,484,484,484,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,cj,2024,2024-01-01,2024-12-31,False,False,False,0,success,484,484,484,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,cs,2024,2024-01-01,2024-12-31,False,False,False,0,success,484,484,484,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,cu,2024,2024-01-01,2024-12-31,False,False,False,0,success,484,484,484,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,cy,2024,2024-01-01,2024-12-31,False,False,False,0,success,484,484,484,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,eb,2024,2024-01-01,2024-12-31,False,False,False,0,success,484,484,484,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,ec,2024,2024-01-01,2024-12-31,False,False,False,0,success,484,484,484,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,eg,2024,2024-01-01,2024-12-31,False,False,False,0,success,484,484,484,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,fb,2024,2024-01-01,2024-12-31,False,False,False,0,success,484,484,484,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,fg,2024,2024-01-01,2024-12-31,False,False,False,0,success,484,484,484,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,fu,2024,2024-01-01,2024-12-31,False,False,False,0,success,484,484,484,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,hc,2024,2024-01-01,2024-12-31,False,False,False,0,success,484,484,484,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,i,2024,2024-01-01,2024-12-31,False,False,False,0,success,484,484,484,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,ic,2024,2024-01-01,2024-12-31,False,False,False,0,success,484,484,484,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,if,2024,2024-01-01,2024-12-31,False,False,False,0,success,484,484,484,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,ih,2024,2024-01-01,2024-12-31,False,False,False,0,success,484,484,484,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,im,2024,2024-01-01,2024-12-31,False,False,False,0,success,484,484,484,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,j,2024,2024-01-01,2024-12-31,False,False,False,0,success,484,484,484,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,jd,2024,2024-01-01,2024-12-31,False,False,False,0,success,484,484,484,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,jm,2024,2024-01-01,2024-12-31,False,False,False,0,success,484,484,484,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,jr,2024,2024-01-01,2024-12-31,False,False,False,0,success,484,484,484,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,l,2024,2024-01-01,2024-12-31,False,False,False,0,success,484,484,484,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,lc,2024,2024-01-01,2024-12-31,False,False,False,0,success,484,484,484,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,lg,2024,2024-01-01,2024-12-31,False,False,False,0,success,64,64,64,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,lh,2024,2024-01-01,2024-12-31,False,False,False,0,success,484,484,484,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,lu,2024,2024-01-01,2024-12-31,False,False,False,0,success,484,484,484,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,m,2024,2024-01-01,2024-12-31,False,False,False,0,success,484,484,484,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,ma,2024,2024-01-01,2024-12-31,False,False,False,0,success,484,484,484,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,ni,2024,2024-01-01,2024-12-31,False,False,False,0,success,484,484,484,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,nr,2024,2024-01-01,2024-12-31,False,False,False,0,success,484,484,484,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,oi,2024,2024-01-01,2024-12-31,False,False,False,0,success,484,484,484,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,p,2024,2024-01-01,2024-12-31,False,False,False,0,success,484,484,484,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,pb,2024,2024-01-01,2024-12-31,False,False,False,0,success,484,484,484,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,pf,2024,2024-01-01,2024-12-31,False,False,False,0,success,484,484,484,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,pg,2024,2024-01-01,2024-12-31,False,False,False,0,success,484,484,484,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,pk,2024,2024-01-01,2024-12-31,False,False,False,0,success,484,484,484,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,pm,2024,2024-01-01,2024-12-31,False,False,False,0,success,484,484,484,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,pp,2024,2024-01-01,2024-12-31,False,False,False,0,success,484,484,484,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,pr,2024,2024-01-01,2024-12-31,False,False,False,0,success,162,162,162,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,ps,2024,2024-01-01,2024-12-31,False,False,False,0,success,8,8,8,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,px,2024,2024-01-01,2024-12-31,False,False,False,0,success,484,484,484,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,rb,2024,2024-01-01,2024-12-31,False,False,False,0,success,484,484,484,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,ri,2024,2024-01-01,2024-12-31,False,False,False,0,success,484,484,484,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,rm,2024,2024-01-01,2024-12-31,False,False,False,0,success,484,484,484,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,rr,2024,2024-01-01,2024-12-31,False,False,False,0,success,484,484,484,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,rs,2024,2024-01-01,2024-12-31,False,False,False,0,success,484,484,484,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,ru,2024,2024-01-01,2024-12-31,False,False,False,0,success,484,484,484,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,sa,2024,2024-01-01,2024-12-31,False,False,False,0,success,484,484,484,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,sc,2024,2024-01-01,2024-12-31,False,False,False,0,success,484,484,484,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,sf,2024,2024-01-01,2024-12-31,False,False,False,0,success,484,484,484,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,sh,2024,2024-01-01,2024-12-31,False,False,False,0,success,484,484,484,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,si,2024,2024-01-01,2024-12-31,False,False,False,0,success,484,484,484,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,sm,2024,2024-01-01,2024-12-31,False,False,False,0,success,484,484,484,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,sn,2024,2024-01-01,2024-12-31,False,False,False,0,success,484,484,484,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,sp,2024,2024-01-01,2024-12-31,False,False,False,0,success,484,484,484,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,sr,2024,2024-01-01,2024-12-31,False,False,False,0,success,484,484,484,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,ss,2024,2024-01-01,2024-12-31,False,False,False,0,success,484,484,484,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,t,2024,2024-01-01,2024-12-31,False,False,False,0,success,484,484,484,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,ta,2024,2024-01-01,2024-12-31,False,False,False,0,success,484,484,484,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,tf,2024,2024-01-01,2024-12-31,False,False,False,0,success,484,484,484,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,tl,2024,2024-01-01,2024-12-31,False,False,False,0,success,484,484,484,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,ts,2024,2024-01-01,2024-12-31,False,False,False,0,success,484,484,484,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,ur,2024,2024-01-01,2024-12-31,False,False,False,0,success,484,484,484,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,v,2024,2024-01-01,2024-12-31,False,False,False,0,success,484,484,484,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,wh,2024,2024-01-01,2024-12-31,False,False,False,0,success,484,484,484,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,wr,2024,2024-01-01,2024-12-31,False,False,False,0,success,484,484,484,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,y,2024,2024-01-01,2024-12-31,False,False,False,0,success,484,484,484,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,zc,2024,2024-01-01,2024-12-31,False,False,False,0,success,484,484,484,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,zn,2024,2024-01-01,2024-12-31,False,False,False,0,success,484,484,484,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,a,2025,2025-01-01,2025-12-31,False,False,False,0,success,486,486,486,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,ad,2025,2025-01-01,2025-12-31,False,False,False,0,success,282,282,282,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,ag,2025,2025-01-01,2025-12-31,False,False,False,0,success,486,486,486,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,al,2025,2025-01-01,2025-12-31,False,False,False,0,success,486,486,486,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,ao,2025,2025-01-01,2025-12-31,False,False,False,0,success,486,486,486,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,ap,2025,2025-01-01,2025-12-31,False,False,False,0,success,486,486,486,False,,
