classification,dataset,target_table,product,year,candidate_start_date,candidate_end_date,writes_parquet,writes_market_data_files,writes_quality_status,before_count,status,after_count,rows_fetched,rows_upsert_attempted,error_type,error_message
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,a,2026,2026-01-01,2026-07-10,False,False,False,0,no_data,0,0,0,NoRowsFetched,continuous_contract_map fetched zero rows for product=a year=2026
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,ad,2026,2026-01-01,2026-07-10,False,False,False,0,no_data,0,0,0,NoRowsFetched,continuous_contract_map fetched zero rows for product=ad year=2026
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,ag,2026,2026-01-01,2026-07-10,False,False,False,0,no_data,0,0,0,NoRowsFetched,continuous_contract_map fetched zero rows for product=ag year=2026
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,al,2026,2026-01-01,2026-07-10,False,False,False,0,no_data,0,0,0,NoRowsFetched,continuous_contract_map fetched zero rows for product=al year=2026
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,ao,2026,2026-01-01,2026-07-10,False,False,False,0,no_data,0,0,0,NoRowsFetched,continuous_contract_map fetched zero rows for product=ao year=2026
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,ap,2026,2026-01-01,2026-07-10,False,False,False,0,no_data,0,0,0,NoRowsFetched,continuous_contract_map fetched zero rows for product=ap year=2026
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,au,2026,2026-01-01,2026-07-10,False,False,False,0,no_data,0,0,0,NoRowsFetched,continuous_contract_map fetched zero rows for product=au year=2026
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,b,2026,2026-01-01,2026-07-10,False,False,False,0,no_data,0,0,0,NoRowsFetched,continuous_contract_map fetched zero rows for product=b year=2026
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,bb,2026,2026-01-01,2026-07-10,False,False,False,0,no_data,0,0,0,NoRowsFetched,continuous_contract_map fetched zero rows for product=bb year=2026
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,bc,2026,2026-01-01,2026-07-10,False,False,False,0,no_data,0,0,0,NoRowsFetched,continuous_contract_map fetched zero rows for product=bc year=2026
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,br,2026,2026-01-01,2026-07-10,False,False,False,0,no_data,0,0,0,NoRowsFetched,continuous_contract_map fetched zero rows for product=br year=2026
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,bu,2026,2026-01-01,2026-07-10,False,False,False,0,no_data,0,0,0,NoRowsFetched,continuous_contract_map fetched zero rows for product=bu year=2026
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,bz,2026,2026-01-01,2026-07-10,False,False,False,0,no_data,0,0,0,NoRowsFetched,continuous_contract_map fetched zero rows for product=bz year=2026
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,c,2026,2026-01-01,2026-07-10,False,False,False,0,no_data,0,0,0,NoRowsFetched,continuous_contract_map fetched zero rows for product=c year=2026
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,cf,2026,2026-01-01,2026-07-10,False,False,False,0,no_data,0,0,0,NoRowsFetched,continuous_contract_map fetched zero rows for product=cf year=2026
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,cj,2026,2026-01-01,2026-07-10,False,False,False,0,no_data,0,0,0,NoRowsFetched,continuous_contract_map fetched zero rows for product=cj year=2026
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,cs,2026,2026-01-01,2026-07-10,False,False,False,0,no_data,0,0,0,NoRowsFetched,continuous_contract_map fetched zero rows for product=cs year=2026
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,cu,2026,2026-01-01,2026-07-10,False,False,False,0,no_data,0,0,0,NoRowsFetched,continuous_contract_map fetched zero rows for product=cu year=2026
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,cy,2026,2026-01-01,2026-07-10,False,False,False,0,no_data,0,0,0,NoRowsFetched,continuous_contract_map fetched zero rows for product=cy year=2026
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,eb,2026,2026-01-01,2026-07-10,False,False,False,0,no_data,0,0,0,NoRowsFetched,continuous_contract_map fetched zero rows for product=eb year=2026
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,ec,2026,2026-01-01,2026-07-10,False,False,False,0,no_data,0,0,0,NoRowsFetched,continuous_contract_map fetched zero rows for product=ec year=2026
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,eg,2026,2026-01-01,2026-07-10,False,False,False,0,no_data,0,0,0,NoRowsFetched,continuous_contract_map fetched zero rows for product=eg year=2026
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,fb,2026,2026-01-01,2026-07-10,False,False,False,0,no_data,0,0,0,NoRowsFetched,continuous_contract_map fetched zero rows for product=fb year=2026
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,fg,2026,2026-01-01,2026-07-10,False,False,False,0,no_data,0,0,0,NoRowsFetched,continuous_contract_map fetched zero rows for product=fg year=2026
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,fu,2026,2026-01-01,2026-07-10,False,False,False,0,no_data,0,0,0,NoRowsFetched,continuous_contract_map fetched zero rows for product=fu year=2026
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,hc,2026,2026-01-01,2026-07-10,False,False,False,0,no_data,0,0,0,NoRowsFetched,continuous_contract_map fetched zero rows for product=hc year=2026
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,i,2026,2026-01-01,2026-07-10,False,False,False,0,no_data,0,0,0,NoRowsFetched,continuous_contract_map fetched zero rows for product=i year=2026
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,ic,2026,2026-01-01,2026-07-10,False,False,False,0,no_data,0,0,0,NoRowsFetched,continuous_contract_map fetched zero rows for product=ic year=2026
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,if,2026,2026-01-01,2026-07-10,False,False,False,0,no_data,0,0,0,NoRowsFetched,continuous_contract_map fetched zero rows for product=if year=2026
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,ih,2026,2026-01-01,2026-07-10,False,False,False,0,no_data,0,0,0,NoRowsFetched,continuous_contract_map fetched zero rows for product=ih year=2026
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,im,2026,2026-01-01,2026-07-10,False,False,False,0,no_data,0,0,0,NoRowsFetched,continuous_contract_map fetched zero rows for product=im year=2026
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,j,2026,2026-01-01,2026-07-10,False,False,False,0,no_data,0,0,0,NoRowsFetched,continuous_contract_map fetched zero rows for product=j year=2026
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,jd,2026,2026-01-01,2026-07-10,False,False,False,0,no_data,0,0,0,NoRowsFetched,continuous_contract_map fetched zero rows for product=jd year=2026
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,jm,2026,2026-01-01,2026-07-10,False,False,False,0,no_data,0,0,0,NoRowsFetched,continuous_contract_map fetched zero rows for product=jm year=2026
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,jr,2026,2026-01-01,2026-07-10,False,False,False,0,no_data,0,0,0,NoRowsFetched,continuous_contract_map fetched zero rows for product=jr year=2026
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,l,2026,2026-01-01,2026-07-10,False,False,False,0,no_data,0,0,0,NoRowsFetched,continuous_contract_map fetched zero rows for product=l year=2026
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,l_f,2026,2026-01-01,2026-07-10,False,False,False,0,no_data,0,0,0,NoRowsFetched,continuous_contract_map fetched zero rows for product=l_f year=2026
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,lc,2026,2026-01-01,2026-07-10,False,False,False,0,no_data,0,0,0,NoRowsFetched,continuous_contract_map fetched zero rows for product=lc year=2026
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,lg,2026,2026-01-01,2026-07-10,False,False,False,0,no_data,0,0,0,NoRowsFetched,continuous_contract_map fetched zero rows for product=lg year=2026
